,EDNRB (1910)
ACH-000004,0.144425912047
ACH-000007,0.21167296399099997
ACH-000009,0.25058619878800004
ACH-000011,-0.056228874161199996
ACH-000012,0.0906625230575
ACH-000013,0.005141277612399999
ACH-000014,0.021196162868
ACH-000015,-0.080149111939
ACH-000017,0.16771792152999998
ACH-000018,0.182081738001
ACH-000019,0.219780548327
ACH-000021,0.125478290012
ACH-000022,0.07649593359899999
ACH-000025,0.08951344841730001
ACH-000028,0.0802724972518
ACH-000030,0.0610034972786
ACH-000035,0.18907423260200001
ACH-000036,0.122359374655
ACH-000037,-0.0743106261747
ACH-000039,0.0118697848585
ACH-000040,0.0560378691585
ACH-000041,0.119786933846
ACH-000042,0.0121358193961
ACH-000045,0.186267377417
ACH-000047,0.018606929491400002
ACH-000052,-0.0137233977659
ACH-000053,0.0783435553216
ACH-000054,-0.00593536012595
ACH-000055,0.195038381246
ACH-000060,-0.0243212674438
ACH-000067,0.0659229718625
ACH-000070,-0.115117921142
ACH-000075,0.0647634798453
ACH-000078,0.0695779481986
ACH-000082,0.088361710791
ACH-000085,0.10794615744200001
ACH-000086,-0.0061606356572900004
ACH-000087,-0.159078468669
ACH-000092,0.101654580252
ACH-000095,0.0804835579464
ACH-000097,-0.045815205297600005
ACH-000098,0.0982230455361
ACH-000099,0.122435959012
ACH-000108,0.0586772473939
ACH-000113,0.09967044822820001
ACH-000115,0.0392194231485
ACH-000116,-0.0531243608239
ACH-000118,0.020047047775400003
ACH-000120,0.028249948705700002
ACH-000123,0.08727821242889998
ACH-000127,-0.043544477322199994
ACH-000128,0.13779724162999998
ACH-000132,-0.192020238736
ACH-000133,0.0360002711648
ACH-000137,0.0189806083427
ACH-000138,0.0860370873031
ACH-000142,-0.034873928758
ACH-000143,0.0815442532358
ACH-000146,0.0564172752252
ACH-000148,-0.07615794124389999
ACH-000150,0.0861452905395
ACH-000152,-0.012380613485900001
ACH-000153,-0.00332115014498
ACH-000159,-0.034114385427599994
ACH-000160,0.14538908419299998
ACH-000163,0.0534449553326
ACH-000167,0.049004834045
ACH-000168,0.168838234993
ACH-000169,0.051571365380800004
ACH-000178,-0.041240454662800005
ACH-000182,-0.0647464252406
ACH-000183,-0.010140768982
ACH-000188,-0.09780346957260001
ACH-000189,0.256530880349
ACH-000190,-0.057937025374300004
ACH-000198,0.053560374147300006
ACH-000204,-0.019022386561499998
ACH-000206,0.0547497132907
ACH-000207,-0.037311877302900004
ACH-000211,0.0590492603807
ACH-000215,0.00827295529784
ACH-000221,0.143521926889
ACH-000222,-0.0015086370488199999
ACH-000223,-0.012436045121799999
ACH-000226,0.0535760422339
ACH-000227,-0.298847594412
ACH-000228,-0.122189246476
ACH-000231,0.117025090342
ACH-000232,-0.0676110571568
ACH-000233,0.0951008798758
ACH-000234,-0.169741418342
ACH-000235,0.050988222940300004
ACH-000237,0.049385920262400004
ACH-000238,0.0438976707387
ACH-000243,0.0839544653056
ACH-000244,0.107670539224
ACH-000246,0.0622798094828
ACH-000248,0.25344400662300004
ACH-000250,0.0397512121334
ACH-000251,0.0593386654584
ACH-000253,-0.0394304716669
ACH-000255,0.136610860048
ACH-000256,0.132646217605
ACH-000257,0.0348265393731
ACH-000258,0.425925125001
ACH-000259,-0.0180623727261
ACH-000260,0.215246368528
ACH-000261,0.10660620738299999
ACH-000262,0.11243629512
ACH-000263,0.164533117368
ACH-000264,0.0469881331752
ACH-000265,0.0983443978003
ACH-000266,0.0252912127069
ACH-000272,0.0726229719528
ACH-000273,0.0602800268664
ACH-000274,-0.00460030294512
ACH-000277,0.240739678372
ACH-000278,-0.03298134196809999
ACH-000279,-0.0500129499859
ACH-000280,0.0454366864556
ACH-000281,-0.0642800160679
ACH-000288,-0.07887095713680001
ACH-000291,0.0964491334402
ACH-000293,0.0359669361667
ACH-000294,-0.0620979025
ACH-000295,0.09613083666639999
ACH-000296,0.172504741226
ACH-000302,0.0621347735819
ACH-000304,0.301477385627
ACH-000307,0.0752986651298
ACH-000308,0.043012994990600004
ACH-000310,0.13035934774
ACH-000311,0.135271345435
ACH-000312,0.206624596494
ACH-000315,-0.024786115998400002
ACH-000316,0.0529337359946
ACH-000317,0.20481796895999999
ACH-000318,0.111762800124
ACH-000319,0.180911764532
ACH-000320,0.36334788026
ACH-000322,-0.052951761184300006
ACH-000323,0.08582749209349999
ACH-000324,0.0726921310558
ACH-000329,0.131895301438
ACH-000330,0.0413460540162
ACH-000331,0.13484532873400001
ACH-000332,0.0704984700186
ACH-000334,-0.0611339491153
ACH-000335,0.158274089541
ACH-000336,-0.0195338465444
ACH-000337,0.050632877454000004
ACH-000339,0.182934577368
ACH-000341,0.28238486124400003
ACH-000348,0.16261715688
ACH-000350,0.14979120762599998
ACH-000352,0.021428899144700003
ACH-000356,-0.0767465262648
ACH-000361,0.133557719724
ACH-000362,-0.0113973947269
ACH-000363,-0.0479985476184
ACH-000364,0.0831365713715
ACH-000365,0.0324973056376
ACH-000366,0.0443078330822
ACH-000368,-0.0371775871571
ACH-000374,0.023523038354799998
ACH-000375,-0.05238079190330001
ACH-000376,0.0303011721441
ACH-000381,-0.088765900824
ACH-000383,0.0460173489501
ACH-000387,0.0813871862778
ACH-000389,0.113382449255
ACH-000390,-0.07629205834139999
ACH-000393,0.04316332653
ACH-000395,0.10179507611500001
ACH-000397,0.0267540328182
ACH-000401,0.0865072557092
ACH-000402,0.11482948741900001
ACH-000403,0.0516591591849
ACH-000404,0.463262919609
ACH-000406,0.0187288400053
ACH-000407,0.0955957480446
ACH-000408,-0.026595605619399998
ACH-000410,0.0152024713102
ACH-000411,0.006170815393279999
ACH-000414,0.0417628008197
ACH-000415,-0.040163136692
ACH-000416,-0.0710160609487
ACH-000420,0.352220661523
ACH-000421,-0.09978448624399999
ACH-000424,0.22424781788400003
ACH-000425,-0.0527253536529
ACH-000426,0.0563552070633
ACH-000427,-0.12375833120799999
ACH-000433,0.08450212256680001
ACH-000436,-0.009244585360940001
ACH-000444,-0.121756692016
ACH-000445,0.162744148098
ACH-000448,-0.0119755642781
ACH-000450,0.152226996104
ACH-000452,-0.0282434472251
ACH-000454,0.273491248076
ACH-000458,0.034181755934900006
ACH-000459,-0.129085316536
ACH-000460,0.109608885461
ACH-000461,0.189128640289
ACH-000463,0.0512414902259
ACH-000464,0.187812688724
ACH-000466,0.129753194508
ACH-000467,-0.0664716001125
ACH-000468,0.18087687150899998
ACH-000469,0.058645659130699995
ACH-000470,0.025975325499999997
ACH-000471,0.08928601499660001
ACH-000472,0.00443817452384
ACH-000473,0.20735823649000001
ACH-000475,0.141729791634
ACH-000476,0.00943864322139
ACH-000477,-0.0189501150431
ACH-000480,0.161409633332
ACH-000481,-0.0827378694715
ACH-000483,0.305538077443
ACH-000484,0.19062175805
ACH-000485,0.08368116236289999
ACH-000486,0.0455113317993
ACH-000487,-0.0023450438390500003
ACH-000488,0.08224177637670001
ACH-000490,0.161504160614
ACH-000491,0.229731849343
ACH-000495,0.0378059739126
ACH-000496,0.120401906097
ACH-000499,-0.00224036826459
ACH-000500,0.0627000555454
ACH-000502,0.152993210509
ACH-000503,0.109056544016
ACH-000505,0.129430077326
ACH-000507,0.075520868449
ACH-000510,0.030157576174400003
ACH-000511,0.11998573884500001
ACH-000512,0.0574450621865
ACH-000516,0.015114866994
ACH-000517,0.012373486927700001
ACH-000518,0.0326240759116
ACH-000520,0.0980326533481
ACH-000521,0.08679241953130001
ACH-000522,0.0580074803721
ACH-000524,0.125858371259
ACH-000527,0.0186729231829
ACH-000528,0.0165421125192
ACH-000537,-0.0037784106742099997
ACH-000541,0.283538840851
ACH-000542,0.0841454462968
ACH-000544,0.0636236430729
ACH-000545,-0.06976026618089999
ACH-000547,0.26169231352600003
ACH-000548,-0.11985624239399999
ACH-000549,0.056426454413
ACH-000550,-0.00720563103975
ACH-000552,0.17184171312899998
ACH-000556,0.053039668567300004
ACH-000557,-0.18357424588
ACH-000570,0.12624226517999998
ACH-000571,0.134107690959
ACH-000573,-0.0102244998159
ACH-000576,0.006897944448350001
ACH-000580,0.09771586474760001
ACH-000584,-0.0404215416172
ACH-000585,-0.0139278350907
ACH-000588,0.0160373817394
ACH-000589,-0.0295883953161
ACH-000591,0.0588240983062
ACH-000593,0.164892535011
ACH-000600,0.032983970193
ACH-000601,0.038697326724300006
ACH-000604,0.0465510488469
ACH-000605,0.013380006825299998
ACH-000606,0.196866252321
ACH-000608,0.023333499704299997
ACH-000614,0.232388652638
ACH-000616,0.123220182281
ACH-000618,0.0440962597767
ACH-000619,0.0331776980265
ACH-000620,0.0270683654941
ACH-000621,-0.16941271599500002
ACH-000622,-0.141030659385
ACH-000623,-0.161128744403
ACH-000624,0.08681439865110001
ACH-000627,0.1137146674
ACH-000630,0.07583512168630001
ACH-000632,0.0709368392528
ACH-000633,0.209642094217
ACH-000637,-0.267117158703
ACH-000638,0.19108820602600002
ACH-000646,0.143997733941
ACH-000647,0.113792871371
ACH-000648,-0.00278688740865
ACH-000649,-0.026288304774099998
ACH-000651,0.005127176660159999
ACH-000652,-0.160764448546
ACH-000653,-0.10029260306299999
ACH-000657,0.035356772963300004
ACH-000658,0.061336640970599994
ACH-000661,0.04372225966630001
ACH-000662,-0.179281566419
ACH-000663,-0.00712009695648
ACH-000665,0.0510415600595
ACH-000671,-0.00342672224835
ACH-000673,0.102588534997
ACH-000676,0.056436601660599994
ACH-000677,0.202017557364
ACH-000681,0.08770290491709999
ACH-000682,0.024665015126799996
ACH-000683,0.0666000152116
ACH-000684,0.0386469938108
ACH-000688,-0.181878351312
ACH-000693,0.0291167004912
ACH-000694,0.0765708361783
ACH-000695,-0.08070465670310001
ACH-000696,0.0676618640749
ACH-000697,0.09129675134160001
ACH-000699,0.027004210042099998
ACH-000701,0.0107181801294
ACH-000706,-0.057073486040199996
ACH-000711,0.05299158983
ACH-000713,0.18467027000300001
ACH-000714,0.21970109996399997
ACH-000718,0.0802503886485
ACH-000720,0.150247205142
ACH-000721,0.0853305976978
ACH-000724,0.230650490265
ACH-000725,0.238952394381
ACH-000732,0.08483454264139999
ACH-000734,0.0008782985299460001
ACH-000735,0.0516111556587
