,HECA (51696)
ACH-000004,0.225115264773
ACH-000007,0.09225489268069999
ACH-000009,0.114776683807
ACH-000011,0.058644597967
ACH-000012,0.207796429018
ACH-000013,0.0569797715613
ACH-000014,0.00546100214384
ACH-000015,0.0145002977006
ACH-000017,0.08224625557580001
ACH-000018,-0.09401376863219998
ACH-000019,0.232651989455
ACH-000021,0.06160105839240001
ACH-000022,0.395797289892
ACH-000025,0.089916432487
ACH-000028,0.222562390691
ACH-000030,0.12146754254799999
ACH-000035,0.130842719372
ACH-000036,0.11065652628599999
ACH-000037,0.0612686029727
ACH-000039,-0.14662941572899998
ACH-000040,0.103458151324
ACH-000041,0.199178626976
ACH-000042,0.09879591491530001
ACH-000045,0.08138676836969999
ACH-000047,0.135947225185
ACH-000052,0.38137112148900004
ACH-000053,0.0835265487264
ACH-000054,0.221128049342
ACH-000055,0.27147432496
ACH-000060,-0.026085854333
ACH-000067,0.06446274106359999
ACH-000070,0.00858356011935
ACH-000075,0.140503008962
ACH-000078,0.334357585939
ACH-000082,0.0415895912658
ACH-000085,-0.0735183076349
ACH-000086,0.245632123688
ACH-000087,-0.225051402452
ACH-000092,0.0347165386796
ACH-000095,0.05840906801969999
ACH-000097,0.0558707954319
ACH-000098,0.21110133227800001
ACH-000099,0.170344503594
ACH-000108,0.277718885777
ACH-000113,0.341219315455
ACH-000115,0.123865527842
ACH-000116,0.11188636488600001
ACH-000118,0.09338751178139999
ACH-000120,0.055742359162599994
ACH-000123,0.161212436233
ACH-000127,0.17804923028499997
ACH-000128,0.058098051814400004
ACH-000132,0.11393153553600001
ACH-000133,0.18206630079
ACH-000137,0.182294407192
ACH-000138,0.152573893411
ACH-000142,0.265040184776
ACH-000143,-0.019321892597299998
ACH-000146,-0.013022725404700002
ACH-000148,0.16485550484099998
ACH-000150,0.043051729630300004
ACH-000152,0.20921801310199997
ACH-000153,0.43019727634300003
ACH-000159,0.028928440160400002
ACH-000160,0.15454427395300002
ACH-000163,0.23789982463799997
ACH-000167,-0.0862953748127
ACH-000168,0.291372737398
ACH-000169,0.265326424445
ACH-000178,0.137155588668
ACH-000182,0.0656961535535
ACH-000183,0.191543609597
ACH-000188,-0.0474779096467
ACH-000189,-0.131165728373
ACH-000190,0.13132349048
ACH-000198,0.11568191880899999
ACH-000204,0.0909128736558
ACH-000206,0.236892648294
ACH-000207,0.214584592586
ACH-000211,0.17376846122200001
ACH-000215,0.259022748077
ACH-000221,0.078806671936
ACH-000222,-0.102000846232
ACH-000223,0.112617930969
ACH-000226,0.07874609637239999
ACH-000227,0.551361290146
ACH-000228,0.223666657859
ACH-000231,0.07053683669250001
ACH-000232,0.192067508313
ACH-000233,0.20057634766899998
ACH-000234,0.119617729571
ACH-000235,0.0651887593463
ACH-000237,0.17738531257800003
ACH-000238,-0.0389857946755
ACH-000243,0.140768497893
ACH-000244,0.35552581761999996
ACH-000246,0.11558810856799999
ACH-000248,-0.00198637804525
ACH-000250,0.0529330087553
ACH-000251,-0.08609660017010001
ACH-000253,0.282355022781
ACH-000255,0.20224529230799998
ACH-000256,0.148880386349
ACH-000257,0.230527709972
ACH-000258,0.0535427193613
ACH-000259,0.162096541939
ACH-000260,0.102767888568
ACH-000261,0.165893434418
ACH-000262,0.41195703892499996
ACH-000263,0.0195996303797
ACH-000264,0.165852212378
ACH-000265,-0.0170159413907
ACH-000266,0.1331528075
ACH-000272,0.111907865047
ACH-000273,0.243423326928
ACH-000274,0.17140164468400002
ACH-000277,0.332743988531
ACH-000278,0.165664570935
ACH-000279,0.000675117017759
ACH-000280,0.142736883315
ACH-000281,0.0214286762018
ACH-000288,0.08577232892230001
ACH-000291,0.139057718048
ACH-000293,0.0519511234297
ACH-000294,0.20711136519099999
ACH-000295,0.303967008724
ACH-000296,0.234035063321
ACH-000302,-0.0256341220847
ACH-000304,-0.18108723010400002
ACH-000307,0.129161200244
ACH-000308,0.192391967291
ACH-000310,0.30868286830499997
ACH-000311,0.147545692197
ACH-000312,0.108584084068
ACH-000315,0.430835194044
ACH-000316,0.202934619552
ACH-000317,0.08134725899180001
ACH-000318,0.18878194997499997
ACH-000319,0.0649037765803
ACH-000320,0.0213078696289
ACH-000322,0.181958762097
ACH-000323,0.27809981686
ACH-000324,0.18690312517700003
ACH-000329,0.21064112858399997
ACH-000330,0.0277078978181
ACH-000331,0.115960691697
ACH-000332,0.101888749703
ACH-000334,0.15173083292
ACH-000335,-0.135947691746
ACH-000336,0.259769873182
ACH-000337,0.045839430541199995
ACH-000339,0.12677348139900002
ACH-000341,0.39284076435099996
ACH-000348,0.19770784877300002
ACH-000350,0.054760858892099994
ACH-000352,0.235716263908
ACH-000356,0.190458362663
ACH-000361,0.20925731199
ACH-000362,0.0167145176345
ACH-000363,0.11324555784399999
ACH-000364,0.167905962508
ACH-000365,0.137391192423
ACH-000366,0.26932261212499997
ACH-000368,0.053250017062099995
ACH-000374,0.053845372613300004
ACH-000375,-0.0315723078662
ACH-000376,0.276676071575
ACH-000381,0.0233631551526
ACH-000383,0.11437547873199999
ACH-000387,0.009284985374190001
ACH-000389,-0.0195591125778
ACH-000390,0.0385388434554
ACH-000393,0.0308867493378
ACH-000395,0.07024595292010001
ACH-000397,0.118133914329
ACH-000401,-0.0674189076592
ACH-000402,-0.111979334702
ACH-000403,0.276178594771
ACH-000404,0.209357882762
ACH-000406,0.165571746269
ACH-000407,0.0392898813072
ACH-000408,0.319052660557
ACH-000410,0.281402982713
ACH-000411,0.164604200006
ACH-000414,0.00551332613297
ACH-000415,0.0303964548945
ACH-000416,0.13362096909399998
ACH-000420,0.3068190421
ACH-000421,0.147657597285
ACH-000424,0.078134251504
ACH-000425,0.05765437387609999
ACH-000426,0.136316678777
ACH-000427,0.07158075186519999
ACH-000433,0.00684792969116
ACH-000436,0.28584461538899997
ACH-000444,0.22283716751999996
ACH-000445,-0.19178705450599998
ACH-000448,-0.0200008783031
ACH-000450,-0.0239317286435
ACH-000452,0.133737665239
ACH-000454,0.10585078481
ACH-000458,0.08199564075469999
ACH-000459,0.21872461070399998
ACH-000460,0.178040736043
ACH-000461,0.342886657765
ACH-000463,0.026763881136500002
ACH-000464,0.30074585282
ACH-000466,-0.0805453195946
ACH-000467,0.206690342999
ACH-000468,-0.08825799894580001
ACH-000469,0.19560484494600003
ACH-000470,0.030133150701299998
ACH-000471,0.119017468703
ACH-000472,0.156581234334
ACH-000473,0.142150264789
ACH-000475,0.16732187354
ACH-000476,0.0267924976951
ACH-000477,0.259231979489
ACH-000480,-0.0035573199882099997
ACH-000481,-0.020599725669099997
ACH-000483,0.126451488589
ACH-000484,0.15185912382000002
ACH-000485,0.034689303179800006
ACH-000486,0.212618840553
ACH-000487,0.0299117977264
ACH-000488,0.11821392737299999
ACH-000490,0.07896115542660001
ACH-000491,-0.0306381729818
ACH-000495,0.12502964220999999
ACH-000496,0.130662268028
ACH-000499,0.221501772499
ACH-000500,-0.0944403079349
ACH-000502,0.0733601164743
ACH-000503,0.25963840417
ACH-000505,0.109843781335
ACH-000507,0.0809350263132
ACH-000510,0.24668760681
ACH-000511,0.206841788533
ACH-000512,0.17965585667999998
ACH-000516,0.0381296378445
ACH-000517,0.10493434757000002
ACH-000518,0.044893311378
ACH-000520,0.15663690384
ACH-000521,0.17926655467099997
ACH-000522,-0.00174812785222
ACH-000524,0.20019593728500001
ACH-000527,0.254354604177
ACH-000528,0.21235851894699997
ACH-000537,0.010152984805700002
ACH-000541,0.38121525493600006
ACH-000542,0.11889623735799999
ACH-000544,-0.0286635009532
ACH-000545,0.135565108093
ACH-000547,0.0391939269688
ACH-000548,0.03865182308
ACH-000549,0.24117696429000002
ACH-000550,0.134737591413
ACH-000552,0.0895643233419
ACH-000556,0.0948678075772
ACH-000557,0.284233463123
ACH-000570,0.239462745009
ACH-000571,0.185058713849
ACH-000573,0.0792213539678
ACH-000576,0.169803453351
ACH-000580,-0.00407765002614
ACH-000584,0.107809870276
ACH-000585,0.156040906213
ACH-000588,0.20348179170000003
ACH-000589,0.08286881216289999
