,C4BPA (722)
ACH-000004,-0.0686206187197
ACH-000007,0.10267427796800001
ACH-000009,0.0708572962494
ACH-000011,-0.0678955743054
ACH-000012,0.139486667878
ACH-000013,0.16938820638399998
ACH-000014,0.0771398892347
ACH-000015,0.149521818907
ACH-000017,0.104211640705
ACH-000018,0.289217475625
ACH-000019,-0.0845584015574
ACH-000021,0.106321388688
ACH-000022,0.0491319667956
ACH-000025,-0.10148651337999999
ACH-000028,-0.0247491681472
ACH-000030,0.14511358277699998
ACH-000035,0.201142354187
ACH-000036,0.041860443866
ACH-000037,0.11763067168199999
ACH-000039,0.0929180628038
ACH-000040,0.177536809935
ACH-000041,0.17852507568
ACH-000042,-0.00801305781693
ACH-000045,0.159708662009
ACH-000047,0.0571306955409
ACH-000052,0.0562448566292
ACH-000053,0.182989247525
ACH-000054,-0.0497629286092
ACH-000055,0.0376000165558
ACH-000060,0.122120605286
ACH-000067,0.14376656224099998
ACH-000070,0.136010132925
ACH-000075,0.0643690122963
ACH-000078,0.42068360086499995
ACH-000082,0.161582564206
ACH-000085,-0.051213428738699995
ACH-000086,-0.08963649567289998
ACH-000087,0.144835529604
ACH-000092,0.237791452821
ACH-000095,0.17267703348700003
ACH-000097,0.06762853179690001
ACH-000098,0.159275608509
ACH-000099,0.199638493462
ACH-000108,0.0684201457259
ACH-000113,-0.0240609947028
ACH-000115,0.18193838617
ACH-000116,0.189216860429
ACH-000118,0.202038432341
ACH-000120,0.259173358166
ACH-000123,0.121671686939
ACH-000127,0.097673487019
ACH-000128,0.15563494138800002
ACH-000132,0.0818550131352
ACH-000133,0.00599953939146
ACH-000137,0.0531410134287
ACH-000138,0.0695297052528
ACH-000142,0.284619615561
ACH-000143,0.113647841367
ACH-000146,0.208751599527
ACH-000148,0.120158282568
ACH-000150,0.13693475984099998
ACH-000152,0.116800434446
ACH-000153,0.23327977107700001
ACH-000159,0.121629757005
ACH-000160,0.09976114682630001
ACH-000163,0.040476399320900004
ACH-000167,-0.221445325056
ACH-000168,-0.0443935831781
ACH-000169,0.0813049912927
ACH-000178,0.187216732355
ACH-000182,0.08888719222310001
ACH-000183,0.10998174689099999
ACH-000188,0.18369251229699998
ACH-000189,0.0026358308099799998
ACH-000190,-0.06418413631730001
ACH-000198,0.0958512306411
ACH-000204,-0.222849660405
ACH-000206,0.259921756226
ACH-000207,0.253186292311
ACH-000211,0.159999558717
ACH-000215,0.0499329894556
ACH-000221,0.056344637643300007
ACH-000222,0.269749422586
ACH-000223,0.052139189353800006
ACH-000226,-0.213716267691
ACH-000227,0.169621919232
ACH-000228,0.0231019391915
ACH-000231,0.12737941327
ACH-000232,0.18967452256099998
ACH-000233,-0.034495597890800006
ACH-000234,0.06153332552130001
ACH-000235,0.049899738744299996
ACH-000237,0.18004226127599998
ACH-000238,-0.024791446215499998
ACH-000243,0.138874726388
ACH-000244,0.0768362018868
ACH-000246,0.106796781514
ACH-000248,0.21566371496999998
ACH-000250,0.151682454903
ACH-000251,0.148959467049
ACH-000253,0.225206043936
ACH-000255,0.11270862000700001
ACH-000256,0.120510321127
ACH-000257,0.117141971124
ACH-000258,0.035765819879900004
ACH-000259,0.192470395607
ACH-000260,0.16891528641399997
ACH-000261,0.188243579093
ACH-000262,0.287374206257
ACH-000263,0.0447952592547
ACH-000264,0.155400414722
ACH-000265,0.173454696998
ACH-000266,0.15794568688
ACH-000272,-0.0402617477209
ACH-000273,0.20480922366999998
ACH-000274,0.15788476531099999
ACH-000277,0.181149930729
ACH-000278,0.2526276352
ACH-000279,0.272060469659
ACH-000280,0.108756089463
ACH-000281,0.07470450144660001
ACH-000288,-0.00431470702138
ACH-000291,0.138797441019
ACH-000293,0.026216283101400003
ACH-000294,0.0587746436584
ACH-000295,-0.0331591685762
ACH-000296,0.12953416974
ACH-000302,0.124277968324
ACH-000304,-0.0280351238192
ACH-000307,0.195945585855
ACH-000308,0.135727623796
ACH-000310,0.18438169147
ACH-000311,0.222253812872
ACH-000312,0.28760538105300004
ACH-000315,0.153240563191
ACH-000316,0.107050660558
ACH-000317,0.203308568599
ACH-000318,0.180003717853
ACH-000319,-0.0662695401804
ACH-000320,0.106445248836
ACH-000322,0.09365284188650001
ACH-000323,0.15195715034499999
ACH-000324,0.0129675598034
ACH-000329,0.252723051842
ACH-000330,-0.164988286443
ACH-000331,0.118295289715
ACH-000332,0.134451148747
ACH-000334,0.14673355881300001
ACH-000335,0.050683588299400006
ACH-000336,0.209743404948
ACH-000337,0.0746366726446
ACH-000339,0.154527335838
ACH-000341,0.124645868316
ACH-000348,0.118962649102
ACH-000350,-0.0762177238018
ACH-000352,-0.026324631109599997
ACH-000356,0.125481769348
ACH-000361,-0.028903007284599998
ACH-000362,0.022607437491200002
ACH-000363,0.026419564185099997
ACH-000364,0.137277833356
ACH-000365,0.132757776972
ACH-000366,0.174552934417
ACH-000368,0.137489951777
ACH-000374,0.11641080265900002
ACH-000375,0.0836072241812
ACH-000376,0.170519948719
ACH-000381,0.0937021121036
ACH-000383,-0.0163979786425
ACH-000387,0.0818050671868
ACH-000389,0.213380228927
ACH-000390,0.05628809331450001
ACH-000393,0.20978144655099998
ACH-000395,0.135447083568
ACH-000397,0.0939720428425
ACH-000401,-0.018052877261
ACH-000402,0.33485076532499997
ACH-000403,0.105222103472
ACH-000404,-0.019563760173799998
ACH-000406,0.141949188687
ACH-000407,0.22620690187399997
ACH-000408,0.149513762139
ACH-000410,0.08793160530619999
ACH-000411,-0.0444161127298
ACH-000414,0.24833475541299999
ACH-000415,0.068777030859
ACH-000416,0.112131625562
ACH-000420,0.13717924755000002
ACH-000421,0.15738349234500001
ACH-000424,0.20578495068
ACH-000425,0.15121003271800001
ACH-000426,0.0558058002559
ACH-000427,0.14481893911
ACH-000433,0.299935250752
ACH-000436,-0.012886723745500001
ACH-000444,0.0731774375373
ACH-000445,0.00306152219921
ACH-000448,0.0318393692794
ACH-000450,-0.032999340476
ACH-000452,0.17420578661699998
ACH-000454,0.0035217968001
ACH-000458,-0.07907267582010001
ACH-000459,-0.064608441051
ACH-000460,0.00136450421539
ACH-000461,0.15746813738
ACH-000463,0.0840748144476
ACH-000464,0.0701678802783
ACH-000466,0.00345447994932
ACH-000467,0.139560054259
ACH-000468,0.159242801636
ACH-000469,0.10932680707900001
ACH-000470,0.222037817427
ACH-000471,0.062228545912699995
ACH-000472,0.0699726066769
ACH-000473,0.166214412422
ACH-000475,0.062440352893699994
ACH-000476,-0.0139438489754
ACH-000477,0.18215033638099998
ACH-000480,0.10297824506200001
ACH-000481,-0.0054657884068
ACH-000483,0.199075913343
ACH-000484,0.00357286482738
ACH-000485,0.010873478541600002
ACH-000486,0.0787630333438
ACH-000487,-0.08473167751970001
ACH-000488,0.193841498482
ACH-000490,0.05098494235230001
ACH-000491,0.361371866172
ACH-000495,0.00014337954770500002
ACH-000496,0.201691831765
ACH-000499,0.137518651675
ACH-000500,0.00803209916544
ACH-000502,0.10799628848099999
ACH-000503,0.31682834381700004
ACH-000505,0.0864865912805
ACH-000507,0.06045946144230001
ACH-000510,0.106117022946
ACH-000511,-0.017559897904299997
ACH-000512,0.160140499626
ACH-000516,0.140140384753
ACH-000517,0.152967942696
ACH-000518,0.145424467591
ACH-000520,0.0514113288968
ACH-000521,0.229279895284
ACH-000522,0.038070747637900006
ACH-000524,0.23710710281
ACH-000527,0.137268097035
ACH-000528,0.07152938549639999
ACH-000537,-0.0278029572126
ACH-000541,-0.0275106598676
ACH-000542,0.120588710889
ACH-000544,0.137310374393
ACH-000545,0.134412757984
ACH-000547,-0.0745237725171
ACH-000548,0.109794519291
ACH-000549,0.15201006048000001
ACH-000550,0.178029050845
ACH-000552,-0.057283801880800005
ACH-000556,0.136484245897
ACH-000557,0.264077570704
ACH-000570,0.152627383896
ACH-000571,0.00871185647517
ACH-000573,0.18721081135499998
ACH-000576,-0.190539676052
ACH-000580,0.142252098715
ACH-000584,0.0471265178063
ACH-000585,0.105762953817
ACH-000588,0.24785859975400001
ACH-000589,0.08931294081710002
ACH-000591,0.258235102251
ACH-000593,0.09823511255650001
ACH-000600,0.07598430232919999
ACH-000601,0.045681507918099995
ACH-000604,0.0771395368543
ACH-000605,0.189192775948
ACH-000606,0.056581769875800006
ACH-000608,0.109307298611
ACH-000614,0.137466111103
ACH-000616,0.12761320875999999
ACH-000618,0.140642143155
ACH-000619,0.0883330250835
ACH-000620,0.181355835938
ACH-000621,0.199760568747
ACH-000622,0.222783001411
ACH-000623,0.157672168647
ACH-000624,0.152573515408
ACH-000627,-0.00137227180827
ACH-000630,0.11950906006100001
ACH-000632,0.14080278076400002
ACH-000633,-0.031329886469400006
ACH-000637,0.176616820213
ACH-000638,0.130984522649
ACH-000646,0.187676951305
ACH-000647,0.0682356304618
ACH-000648,0.0193660284056
ACH-000649,0.101274367053
ACH-000651,0.0845595263415
ACH-000652,0.116575176506
ACH-000653,0.0924081294465
ACH-000657,0.0806172413533
ACH-000658,-0.0657844238951
ACH-000661,0.163416924542
ACH-000662,0.333416967827
ACH-000663,0.0129644405117
