,MPRIP (23164)
ACH-000004,-0.038461055845300005
ACH-000007,-0.29356624731
ACH-000009,-0.5979301760279999
ACH-000011,0.07586659685189999
ACH-000012,-0.202776893841
ACH-000013,-0.12306188905200001
ACH-000014,-0.014539328592799999
ACH-000015,-0.332663732009
ACH-000017,-0.0076125539476900005
ACH-000018,0.061207138430399995
ACH-000019,0.0980515720225
ACH-000021,0.015830020716200002
ACH-000022,-0.375450034555
ACH-000025,-0.139290488737
ACH-000028,-0.0214438983094
ACH-000030,-0.07305201696489999
ACH-000035,-0.0639356064624
ACH-000036,-0.276543620836
ACH-000037,-0.155715314046
ACH-000039,-0.151734506028
ACH-000040,-0.0667207368334
ACH-000041,-0.147558625029
ACH-000042,-0.488335413554
ACH-000045,-0.04737627485280001
ACH-000047,-0.394353451421
ACH-000052,-0.5044750591920001
ACH-000053,0.046155404724399995
ACH-000054,-0.23268627967099997
ACH-000055,0.038741697492199995
ACH-000060,-0.258325713019
ACH-000067,-0.339860315568
ACH-000070,-0.366710948053
ACH-000075,-0.315800778796
ACH-000078,0.238480780768
ACH-000082,-0.0995362469327
ACH-000085,-0.255037122364
ACH-000086,0.125675683027
ACH-000087,-0.137832211162
ACH-000092,0.0502296800027
ACH-000095,-0.11981327420999999
ACH-000097,-0.12223809332699999
ACH-000098,-0.125778163979
ACH-000099,0.13365061285399998
ACH-000108,-0.451047268367
ACH-000113,0.158017132124
ACH-000115,-0.19880017029
ACH-000116,0.0692066037135
ACH-000118,-0.023496140085
ACH-000120,-0.253855845403
ACH-000123,-0.0693062387462
ACH-000127,-0.17921653392200002
ACH-000128,-0.139304053295
ACH-000132,-0.50762932093
ACH-000133,0.110653830647
ACH-000137,0.0951820445668
ACH-000138,-0.0205485476962
ACH-000142,-0.21766733195000001
ACH-000143,-0.465407673183
ACH-000146,0.046069820876099996
ACH-000148,-0.100201315907
ACH-000150,-0.349862901348
ACH-000152,-0.269851842016
ACH-000153,0.0719177380819
ACH-000159,-0.0959427334015
ACH-000160,0.0441422613633
ACH-000163,-0.0211242925653
ACH-000167,-0.27728158864999997
ACH-000168,0.0665340522
ACH-000169,-0.00197772452514
ACH-000178,-0.33053516921500004
ACH-000182,-0.115416912138
ACH-000183,-0.00226683842103
ACH-000188,-0.422103070845
ACH-000189,-0.36298820146099997
ACH-000190,-0.0105641149993
ACH-000198,0.133055959339
ACH-000204,-0.0655482669908
ACH-000206,-0.342447652653
ACH-000207,-0.224008596537
ACH-000211,-0.204079507238
ACH-000215,0.0528798140327
ACH-000221,0.0140718424547
ACH-000222,-0.155180489344
ACH-000223,-0.138894073357
ACH-000226,0.22313836885299998
ACH-000227,-0.0597462648582
ACH-000228,-0.21038020370000002
ACH-000231,-0.12892461412
ACH-000232,-0.0627694530149
ACH-000233,-0.0662969720922
ACH-000234,0.0374766495198
ACH-000235,-0.506062816529
ACH-000237,-0.0504781645824
ACH-000238,-0.318864913323
ACH-000243,-0.393835446282
ACH-000244,-0.507590843186
ACH-000246,-0.146119128768
ACH-000248,-0.0536006976068
ACH-000250,-0.0268701697663
ACH-000251,-0.08876111990800001
ACH-000253,-0.0659795478878
ACH-000255,-0.354635545399
ACH-000256,-0.17818534405900002
ACH-000257,-0.0541267402923
ACH-000258,0.412126260879
ACH-000259,-0.13604082875
ACH-000260,-0.06493425257730001
ACH-000261,-0.0228464021283
ACH-000262,-0.13870993781500002
ACH-000263,-0.17430853612
ACH-000264,0.08733127428439999
ACH-000265,0.0209245859877
ACH-000266,-0.297085645986
ACH-000272,0.13597427589400002
ACH-000273,0.0585861161647
ACH-000274,-0.0058997460417399995
ACH-000277,0.35300531487400005
ACH-000278,-0.30801099727
ACH-000279,-0.14796681171499998
ACH-000280,-0.18010320382
ACH-000281,-0.361859424401
ACH-000288,-0.318043492594
ACH-000291,-0.130666037901
ACH-000293,-0.133610275198
ACH-000294,0.11918452031
ACH-000295,0.06953986917989999
ACH-000296,-0.243288635821
ACH-000302,-0.0598205531515
ACH-000304,0.175965209202
ACH-000307,0.136513798767
ACH-000308,-0.00529212055471
ACH-000310,-0.0289683274312
ACH-000311,0.0548523300794
ACH-000312,-0.124271580819
ACH-000315,-0.0803189626057
ACH-000316,-0.24336927420200002
ACH-000317,0.117000652827
ACH-000318,-0.38925024284000004
ACH-000319,-0.241545995961
ACH-000320,0.023824352693599997
ACH-000322,-0.168151770776
ACH-000323,-0.152034426041
ACH-000324,-0.040922088148599996
ACH-000329,-0.36073284210199996
ACH-000330,-0.33607168153000005
ACH-000331,-0.12992856346200002
ACH-000332,-0.16390908516799998
ACH-000334,-0.017162013283899998
ACH-000335,-0.489739159238
ACH-000336,0.17479942317400002
ACH-000337,0.103066618719
ACH-000339,-0.297019016445
ACH-000341,0.128685172425
ACH-000348,-0.00789802898072
ACH-000350,-0.0259544513463
ACH-000352,0.0414506453817
ACH-000356,-0.171408062784
ACH-000361,-0.16767102934
ACH-000362,0.0776983051003
ACH-000363,0.115296225932
ACH-000364,-0.24823176934500002
ACH-000365,-0.062141237109400005
ACH-000366,0.0404612228374
ACH-000368,0.011363599789799998
ACH-000374,0.0921163908515
ACH-000375,-0.407318252466
ACH-000376,-0.0325224390478
ACH-000381,-0.13398478663399999
ACH-000383,-0.396312613826
ACH-000387,-0.371159585146
ACH-000389,-0.237971487674
ACH-000390,-0.050670641592499996
ACH-000393,-0.044408436617300005
ACH-000395,-0.353841139835
ACH-000397,-0.125918629611
ACH-000401,-0.224140941425
ACH-000402,-0.0472273782522
ACH-000403,-0.36791613013999996
ACH-000404,0.298023081917
ACH-000406,0.045959649316300005
ACH-000407,-0.14473594160999997
ACH-000408,-0.171043334289
ACH-000410,-0.12736011501800001
ACH-000411,-0.0719069554598
ACH-000414,-0.04323739641419999
ACH-000415,-0.259184141549
ACH-000416,-0.488239671779
ACH-000420,-0.125551546526
ACH-000421,-0.0944278832536
ACH-000424,-0.37117458522299995
ACH-000425,0.026699747948099997
ACH-000426,0.0982948883244
ACH-000427,0.121639640558
ACH-000433,-0.262292746555
ACH-000436,0.060753430024300004
ACH-000444,-0.0785137935188
ACH-000445,-0.17353920275100002
ACH-000448,-0.154806654968
ACH-000450,0.256833206889
ACH-000452,-0.0324312644975
ACH-000454,-0.107889036447
ACH-000458,-0.20373880173599998
ACH-000459,0.0515906266897
ACH-000460,-0.418337943148
ACH-000461,0.0187013042184
ACH-000463,-8.25871234124e-05
ACH-000464,-0.199822634917
ACH-000466,0.007082641696640001
ACH-000467,-0.14050446167199998
ACH-000468,-0.534193483269
ACH-000469,-0.190795898785
ACH-000470,-0.206623451153
ACH-000471,-0.222948248594
ACH-000472,0.109792736189
ACH-000473,-0.248128398472
ACH-000475,-0.139222051683
ACH-000476,0.0413156354905
ACH-000477,0.055586700018499996
ACH-000480,0.030677618477599998
ACH-000481,-0.457042530775
ACH-000483,-0.148050868625
ACH-000484,0.130463537617
ACH-000485,0.0452845891986
ACH-000486,-0.0740542735089
ACH-000487,0.13210195728
ACH-000488,-0.0728981624205
ACH-000490,-0.018462839590000002
ACH-000491,-0.298994387184
ACH-000495,0.206402336928
ACH-000496,-0.260948449885
ACH-000499,-0.14851884207399998
ACH-000500,-0.231455227493
ACH-000502,0.06096669493009999
ACH-000503,-0.589952210802
ACH-000505,-0.156502454886
ACH-000507,0.00648273100783
ACH-000510,0.007694934454579999
ACH-000511,-0.13223874627999999
ACH-000512,-0.245982882984
ACH-000516,0.0338673879483
ACH-000517,-0.0464630029317
ACH-000518,0.08374224653260001
ACH-000520,-0.264720292563
ACH-000521,-0.20563385504
ACH-000522,0.342335661166
ACH-000524,-0.159556102331
ACH-000527,-0.187361154993
ACH-000528,-0.47754057274899997
ACH-000537,-0.0284611793525
ACH-000541,-0.007794838527350001
ACH-000542,-0.181758262539
ACH-000544,-0.07562538732560001
ACH-000545,-0.28943182756700003
ACH-000547,-0.565944219799
ACH-000548,-0.144927411107
ACH-000549,-0.534333148329
ACH-000550,-0.0696015460844
ACH-000552,-0.037194666
ACH-000556,-0.20151904656300001
ACH-000557,0.278665661424
ACH-000570,-0.14273565011800002
ACH-000571,0.0460255255266
ACH-000573,0.041880337082300004
ACH-000576,-0.17976544334300001
ACH-000580,0.158044566922
ACH-000584,-0.27397695603100003
ACH-000585,-0.106827246663
ACH-000588,0.107569173203
ACH-000589,-0.27871161626200003
ACH-000591,-0.660589708881
ACH-000593,-0.451192283792
ACH-000600,0.04198161563680001
ACH-000601,0.028725545756599996
ACH-000604,-0.0824445899128
ACH-000605,0.09905423752350001
ACH-000606,-0.43716128483800004
ACH-000608,-0.241359396178
ACH-000614,0.050598385650899996
ACH-000616,0.070755671612
ACH-000618,0.0586419215531
ACH-000619,-0.168102832641
ACH-000620,-0.35341880538599996
ACH-000621,-0.139845426987
ACH-000622,-0.0394296420731
ACH-000623,-0.332779470179
ACH-000624,-0.0671320168158
ACH-000627,-0.00809560394151
ACH-000630,-0.16760232196799998
ACH-000632,0.0562244891359
ACH-000633,-0.08534349290830001
ACH-000637,-0.09899157751439999
ACH-000638,0.129124049533
ACH-000646,-0.272820333646
ACH-000647,0.10648367037499999
ACH-000648,0.24527638166
ACH-000649,0.04759826715340001
ACH-000651,-0.09182186727189999
ACH-000652,-0.422988257288
ACH-000653,0.00961694903322
ACH-000657,-0.033856868607799996
ACH-000658,0.25321391163199997
ACH-000661,0.0970210870649
ACH-000662,-0.34429323401
ACH-000663,-0.0296403641542
ACH-000665,-0.394013734971
ACH-000671,-0.210847213753
ACH-000673,-0.067230566768
ACH-000676,-0.005731293143239999
ACH-000677,-0.08561465418139999
ACH-000681,-0.0336702139626
ACH-000682,-0.21258742611099998
ACH-000683,0.00703986304994
ACH-000684,-0.113847687441
ACH-000688,-0.142993776662
ACH-000693,-0.125716947683
ACH-000694,-0.08404728792419999
ACH-000695,-0.327136121098
ACH-000696,-0.118468189948
ACH-000697,-0.116020690724
ACH-000699,-0.115698591046
ACH-000701,0.22175040845600003
ACH-000706,-0.17615189644499998
ACH-000711,-0.184540982911
ACH-000713,-0.246447842196
ACH-000714,0.0530787753424
ACH-000718,-0.335931376181
ACH-000720,-0.191865475058
ACH-000721,-0.0873233499876
ACH-000724,-0.202110735365
ACH-000725,-0.164745563103
ACH-000732,0.194383045767
ACH-000734,-0.059422945958599996
ACH-000735,-0.227782440522
ACH-000736,-0.09128037677269998
ACH-000738,-0.093497958115
ACH-000746,-0.111309307272
ACH-000747,0.006311883244640001
ACH-000748,0.118037088271
ACH-000753,-0.428783496249
ACH-000756,-0.556089637421
ACH-000757,-0.00261790941777
ACH-000758,-0.36884207062200003
ACH-000760,-0.71115966705
ACH-000763,0.24250746236200002
ACH-000764,-0.248005524053
ACH-000765,0.044060749313599996
ACH-000766,-0.15037413609
ACH-000767,-0.227018593658
ACH-000768,0.00892763571123
ACH-000769,-0.20407316478300003
ACH-000770,0.0520670047892
ACH-000771,-0.19895336932100002
ACH-000773,0.0722589464318
ACH-000776,-0.332543274556
ACH-000777,-0.07999337504819999
ACH-000778,0.19543548919300002
ACH-000781,-0.22839778408000003
ACH-000782,-0.155463806774
ACH-000783,-0.0753777425467
ACH-000784,-0.030320001633200002
ACH-000785,0.024903986704099997
ACH-000787,-0.301649950442
ACH-000788,-0.10873114775999998
ACH-000791,-0.309117514925
ACH-000792,0.07958438298550001
ACH-000794,0.04524381601
ACH-000796,-0.480041310358
ACH-000799,0.0734262807715
ACH-000800,-0.219214433689
ACH-000802,-0.24910415529
ACH-000804,0.015518442659200002
ACH-000805,0.0586742844549
ACH-000809,0.194469538002
ACH-000810,-0.272890852459
ACH-000811,-0.174546487759
ACH-000817,-0.23109560332600002
ACH-000819,-0.442331727607
ACH-000820,-0.449432596157
ACH-000821,0.063494476398
ACH-000822,-0.20635934575399997
ACH-000823,-0.15317672639399998
ACH-000824,0.153957880614
ACH-000827,-0.240008028781
ACH-000829,-0.0369947372615
ACH-000831,0.0796414426937
ACH-000832,-0.206520332602
ACH-000833,-0.0872984607569
ACH-000834,-0.550456645466
ACH-000835,-0.344273937903
ACH-000836,0.059665592181
ACH-000837,0.0402431899319
ACH-000838,0.302443524985
ACH-000839,-0.23477793248000003
ACH-000840,-0.315888542549
ACH-000841,-0.191831047292
ACH-000843,-0.105721635393
ACH-000846,0.105853169959
ACH-000847,-0.146040588016
ACH-000848,-0.161128750596
ACH-000849,-0.09067453677580001
ACH-000851,-0.25470316925
