,MOV10 (4343)
ACH-000004,0.055089452474199996
ACH-000007,-0.22414379703200002
ACH-000009,0.0881094237125
ACH-000011,0.020072343885400003
ACH-000012,-0.301565472403
ACH-000013,-0.21160115782699998
ACH-000014,-0.145011810487
ACH-000015,-0.08590576485539998
ACH-000017,-0.00495695293537
ACH-000018,0.18669165884199998
ACH-000019,-0.388902727816
ACH-000021,-0.140905492856
ACH-000022,0.0846166591423
ACH-000025,-0.08987766528550001
ACH-000028,-0.359246850132
ACH-000030,-0.019336720781799998
ACH-000035,-0.20276801829399999
ACH-000036,-0.021220807934400003
ACH-000037,-0.139380271555
ACH-000039,-0.361388834665
ACH-000040,-0.082590996665
ACH-000041,0.0427497637136
ACH-000042,-0.107329027577
ACH-000045,0.07993106981669999
ACH-000047,-0.17686983989799998
ACH-000052,-0.0043138664724099995
ACH-000053,-0.06866827343489999
ACH-000054,-0.005978980854239999
ACH-000055,0.0144126634398
ACH-000060,-0.11671039455
ACH-000067,-0.112739354747
ACH-000070,-0.0563799852802
ACH-000075,-0.31449595100600003
ACH-000078,-0.105270492964
ACH-000082,-0.0415433237942
ACH-000085,-0.133931695107
ACH-000086,-0.197842737553
ACH-000087,0.013970710724
ACH-000092,-0.20367394824
ACH-000095,-0.16057044936599998
ACH-000097,-0.12241183879499999
ACH-000098,-0.0814369282468
ACH-000099,-0.08550887457039999
ACH-000108,-0.0743040593667
ACH-000113,-0.14569263880799999
ACH-000115,-0.0513091336395
ACH-000116,-0.162072262172
ACH-000118,-0.22647341214800001
ACH-000120,-0.102489536459
ACH-000123,-0.00468323805744
ACH-000127,0.0587163047714
ACH-000128,-0.18356765356
ACH-000132,-0.138833384112
ACH-000133,-0.0637755036318
ACH-000137,-0.146724336569
ACH-000138,0.09293351747580002
ACH-000142,-0.14312212288599999
ACH-000143,-0.0131617629858
ACH-000146,-0.108988898904
ACH-000148,-0.0923739866033
ACH-000150,0.0255906872227
ACH-000152,0.020754720390099998
ACH-000153,-0.21766139656999997
ACH-000159,-0.0657160587584
ACH-000160,6.50258329983e-05
ACH-000163,0.22738907385899998
ACH-000167,0.136721753259
ACH-000168,0.0436016965886
ACH-000169,-0.0952252591344
ACH-000178,0.0642414728671
ACH-000182,0.11749697162100001
ACH-000183,-0.153985433287
ACH-000188,-0.207196548097
ACH-000189,0.175121270018
ACH-000190,-0.121894183769
ACH-000198,0.026790607537599997
ACH-000204,0.154724298149
ACH-000206,0.120610948348
ACH-000207,-0.08678804543549999
ACH-000211,0.0465819118236
ACH-000215,-0.028842260340100002
ACH-000221,-0.2948016006
ACH-000222,-0.20645839213599998
ACH-000223,0.024085363686000002
ACH-000226,-0.0677527698776
ACH-000227,-0.091968403232
ACH-000228,-0.144984252025
ACH-000231,-0.016233595157700002
ACH-000232,0.170083915951
ACH-000233,0.17813493062
ACH-000234,0.0514355044254
ACH-000235,-0.108377684449
ACH-000237,0.00938944669586
ACH-000238,0.041526829718199994
ACH-000243,-0.0731209378841
ACH-000244,0.17829376423
ACH-000246,-0.164564122304
ACH-000248,-0.127161821926
ACH-000250,-0.138230895362
ACH-000251,0.24820588860399997
ACH-000253,0.11788774382600001
ACH-000255,0.056892534024400004
ACH-000256,-0.242440072842
ACH-000257,-0.14873712544099998
ACH-000258,-0.0717626949406
ACH-000259,-0.147176223097
ACH-000260,-0.0626698900045
ACH-000261,-0.132131169811
ACH-000262,-0.108900933257
ACH-000263,0.05645014385990001
ACH-000264,0.0940831486219
ACH-000265,-0.172001513378
ACH-000266,-0.10410668439300001
ACH-000272,-0.226607900665
ACH-000273,0.118780128158
ACH-000274,-0.16023148501700002
ACH-000277,0.135079049678
ACH-000278,0.103504488483
ACH-000279,0.0398653532615
ACH-000280,-0.11031722089000001
ACH-000281,-0.025739113147800002
ACH-000288,-0.0393199616375
ACH-000291,0.0204542562543
ACH-000293,-0.0406205300585
ACH-000294,0.043931953865
ACH-000295,0.04666342786830001
ACH-000296,-0.17451257411600002
ACH-000302,-0.0114944377172
ACH-000304,0.022478370677999997
ACH-000307,0.16159531740900002
ACH-000308,-0.07579285730339999
ACH-000310,-0.310976645263
ACH-000311,-0.228008964165
ACH-000312,-0.237031881877
ACH-000315,0.12159580848899999
ACH-000316,0.0283339355327
ACH-000317,-0.179506965927
ACH-000318,-0.23921521094300002
ACH-000319,-0.09410866535019999
ACH-000320,-0.356412091712
ACH-000322,-0.14966547076700001
ACH-000323,-0.200261648733
ACH-000324,-0.128302699794
ACH-000329,-0.14337795787000002
ACH-000330,-0.027693743139499998
ACH-000331,-0.212043150265
ACH-000332,-0.0527718271573
ACH-000334,0.0658346435512
ACH-000335,-0.33592762600599996
ACH-000336,-0.37725303581999997
ACH-000337,-0.48759316204400005
ACH-000339,-0.104413565857
ACH-000341,-0.07047227986980001
ACH-000348,-0.0227652360385
ACH-000350,-0.021517619125099998
ACH-000352,-0.0301659662932
ACH-000356,0.00465614968541
ACH-000361,-0.419646388649
ACH-000362,-0.00612087904736
ACH-000363,-0.0736617472555
ACH-000364,-0.0661231365282
ACH-000365,0.026584353092999998
ACH-000366,-0.08018396719269999
ACH-000368,-0.149947693524
ACH-000374,0.0650171174966
ACH-000375,-0.033278884265900005
ACH-000376,0.0406445839029
ACH-000381,-0.200312780438
ACH-000383,-0.12288272772
ACH-000387,-0.10383797275699999
ACH-000389,0.0330103239427
ACH-000390,-0.171495148387
ACH-000393,0.12505935412799998
ACH-000395,-0.36485582409100004
ACH-000397,-0.0963101554251
ACH-000401,0.117142993552
ACH-000402,0.5528262827629999
ACH-000403,0.0204162172662
ACH-000404,-0.09733140430739999
ACH-000406,-0.0742112602442
ACH-000407,-0.266051256653
ACH-000408,-0.10263677390499999
ACH-000410,-0.199813395739
ACH-000411,-0.15835087510399998
ACH-000414,-0.18661326255
ACH-000415,-0.26495722699
ACH-000416,-0.106812838076
ACH-000420,0.056411123556399996
ACH-000421,-0.008334029318150001
ACH-000424,-0.270115500685
ACH-000425,-0.153204259364
ACH-000426,0.1632582525
ACH-000427,-0.0616846178482
ACH-000433,-0.36785931089100005
ACH-000436,-0.15688938153100002
ACH-000444,-0.057625878577199995
ACH-000445,-0.126992822438
ACH-000448,-0.174692434159
ACH-000450,-0.165957013364
ACH-000452,0.0210981212513
ACH-000454,-0.0921644524041
ACH-000458,-0.0584008970565
ACH-000459,0.27268857696800003
ACH-000460,-0.10846125223099999
ACH-000461,-0.278618020882
ACH-000463,0.007962116873550001
ACH-000464,-0.0760432519049
ACH-000466,-0.19881379520599998
ACH-000467,-0.0161112298842
ACH-000468,-0.304143427731
ACH-000469,0.0768278591478
ACH-000470,0.16102549318499998
ACH-000471,-0.00572799711731
ACH-000472,-0.014523327378
ACH-000473,-0.102417505065
ACH-000475,-0.0916711272713
ACH-000476,-0.0036962724562
ACH-000477,-0.11051111394400001
ACH-000480,0.0253458166482
ACH-000481,-0.175782958897
ACH-000483,-0.0917856046252
ACH-000484,-0.10503881679600001
ACH-000485,-0.0720655185014
ACH-000486,-0.13384314768799999
ACH-000487,-0.164699057229
ACH-000488,-0.11016449377399999
ACH-000490,-0.011833742445200001
ACH-000491,-0.462302865566
ACH-000495,-0.11942110468699998
ACH-000496,-0.0987392565552
ACH-000499,0.0195011127593
ACH-000500,0.16764967025900002
ACH-000502,-0.0994456465956
ACH-000503,0.141412585865
ACH-000505,-0.033727887094
ACH-000507,-0.0242961221445
ACH-000510,-0.0513031721007
ACH-000511,0.0165785384376
ACH-000512,0.0335253996808
ACH-000516,0.0146870223517
ACH-000517,0.011369790541299999
ACH-000518,-0.022278688749000002
ACH-000520,-0.129857825975
ACH-000521,-0.179162827604
ACH-000522,-0.130315861116
ACH-000524,-0.128844435948
ACH-000527,0.0635571219545
ACH-000528,-0.00452083088404
ACH-000537,0.0290168918356
ACH-000541,-0.0944109993716
ACH-000542,-0.158256007008
ACH-000544,-0.259998910126
