,NMRAL1 (57407)
ACH-000004,-0.163974738102
ACH-000007,-0.36959626611100005
ACH-000009,-0.0306579823727
ACH-000011,-0.0072139024176200005
ACH-000012,-0.0801697311065
ACH-000013,-0.186704320018
ACH-000014,-0.288444763266
ACH-000015,-0.283405252598
ACH-000017,-0.0181368893214
ACH-000018,-0.103935497288
ACH-000019,-0.0159181086012
ACH-000021,-0.08171676036989999
ACH-000022,-0.0341728990778
ACH-000025,-0.0748662995952
ACH-000028,0.040080480198099996
ACH-000030,-0.006660361921
ACH-000035,-0.0682279722576
ACH-000036,-0.203682859938
ACH-000037,0.0944373886831
ACH-000039,0.022530002078200002
ACH-000040,-0.07795193664649999
ACH-000041,-0.121458386225
ACH-000042,-0.174424161268
ACH-000045,-0.100835313042
ACH-000047,-0.266275569287
ACH-000052,0.153646233286
ACH-000053,-0.141251506296
ACH-000054,-0.20870511609099998
ACH-000055,0.184293400625
ACH-000060,0.042131906015
ACH-000067,-0.18180618069499999
ACH-000070,-0.111482394497
ACH-000075,-0.178792382616
ACH-000078,-0.0500591554711
ACH-000082,-0.234986778808
ACH-000085,0.0288206763357
ACH-000086,0.020745190679599998
ACH-000087,0.172033960845
ACH-000092,-0.251537024755
ACH-000095,-0.049183987258
ACH-000097,-0.312942261006
ACH-000098,-0.0501141400556
ACH-000099,-0.13867667297
ACH-000108,-0.198921211536
ACH-000113,-0.152171586729
ACH-000115,-0.056422162011400004
ACH-000116,-0.17808631799600003
ACH-000118,-0.054723315289099995
ACH-000120,-0.093761811203
ACH-000123,-0.153442145621
ACH-000127,-0.125938303697
ACH-000128,-0.0587653754625
ACH-000132,-0.265127652702
ACH-000133,-0.029189364053500002
ACH-000137,-0.23051980214499998
ACH-000138,-0.231827873681
ACH-000142,-0.11868885569700001
ACH-000143,-0.12837583329000002
ACH-000146,-0.16371642355799998
ACH-000148,-0.291063217144
ACH-000150,-0.13236863586
ACH-000152,0.0703924372353
ACH-000153,-0.203663457668
ACH-000159,-0.0616020636482
ACH-000160,-0.0028974836002199997
ACH-000163,-0.09794029625600001
ACH-000167,-0.236079322411
ACH-000168,-0.311692850836
ACH-000169,0.026873125186
ACH-000178,-0.283877285724
ACH-000182,-0.25506179948
ACH-000183,0.05263365563019999
ACH-000188,0.0107231647373
ACH-000189,-0.148083787397
ACH-000190,-0.0430501736474
ACH-000198,-0.0374730810335
ACH-000204,-0.228328194571
ACH-000206,-0.052526331511399994
ACH-000207,0.0404113427526
ACH-000211,-0.0528043529901
ACH-000215,-0.208091475013
ACH-000221,-0.21864019988699998
ACH-000222,-0.136049296636
ACH-000223,0.060367925714699996
ACH-000226,-0.10400375258300001
ACH-000227,-0.181047703922
ACH-000228,0.120102211816
ACH-000231,-0.128497011476
ACH-000232,-0.041438078990599994
ACH-000233,-0.144565460961
ACH-000234,-0.180900884002
ACH-000235,-0.12706675119000002
ACH-000237,-0.148192479725
ACH-000238,0.0638072632707
ACH-000243,-0.206491536298
ACH-000244,-0.338383343156
ACH-000246,-0.135147280925
ACH-000248,-0.20747252609499997
ACH-000250,-0.09719410437079999
ACH-000251,0.0330753790306
ACH-000253,-0.0393346874903
ACH-000255,0.046006051666400004
ACH-000256,-0.20410192594
ACH-000257,-0.38732144187399997
ACH-000258,-0.155336115182
ACH-000259,-0.06255345601750001
ACH-000260,-0.196096141341
ACH-000261,-0.136567018117
ACH-000262,-0.128257716466
ACH-000263,-0.286036590599
ACH-000264,-0.24999285755800002
ACH-000265,-0.192482134936
ACH-000266,-0.0997258395413
ACH-000272,-0.0353924388807
ACH-000273,-0.130825090294
ACH-000274,-0.08038383954310001
ACH-000277,-0.059795305266899995
ACH-000278,0.05167556841569999
ACH-000279,0.0283996797579
ACH-000280,-0.12315507891
ACH-000281,0.08632547852019999
ACH-000288,-0.14266107596799998
ACH-000291,-0.0795970017765
ACH-000293,-0.077755966834
ACH-000294,-0.218684161964
ACH-000295,-0.256742051297
ACH-000296,-0.270564248838
ACH-000302,-0.143453505913
ACH-000304,-0.198322048169
ACH-000307,-0.0138395097155
ACH-000308,-0.150680284247
ACH-000310,0.00451417056062
ACH-000311,-0.104901346385
ACH-000312,-0.0110107500453
ACH-000315,0.18933574058
ACH-000316,-0.20679632749200003
ACH-000317,0.114351696084
ACH-000318,-0.0559743233813
ACH-000319,-0.272168917449
ACH-000320,0.144229870811
ACH-000322,-0.682193182854
ACH-000323,-0.11807043508500001
ACH-000324,-0.0323963317578
ACH-000329,-0.05878766763999999
ACH-000330,-0.206036274152
ACH-000331,-0.0542297268066
ACH-000332,-0.163201442109
ACH-000334,0.013123973005600002
ACH-000335,0.102571181426
ACH-000336,-0.23515028856999998
ACH-000337,-0.21131396253499998
ACH-000339,-0.12293306310900001
ACH-000341,-0.0680065912038
ACH-000348,-0.167245338529
ACH-000350,-0.104784640167
ACH-000352,-0.181462670292
ACH-000356,-0.105140639331
ACH-000361,-0.520917270179
ACH-000362,-0.155404814001
ACH-000363,-0.23887060462200002
ACH-000364,-0.0669601216183
ACH-000365,-0.103572989163
ACH-000366,-0.04927206937530001
ACH-000368,-0.05183979125109999
ACH-000374,0.04543879291280001
ACH-000375,-0.14258974307299999
ACH-000376,-0.198506867196
ACH-000381,-0.126287569839
ACH-000383,-0.145785306575
ACH-000387,-0.0109801502197
ACH-000389,-0.134457859579
ACH-000390,-0.185096389256
ACH-000393,-0.313207930448
ACH-000395,-0.16663859482100002
ACH-000397,-0.0442843877756
ACH-000401,-0.113334116469
ACH-000402,-0.0812141998326
ACH-000403,-0.09025968216600001
ACH-000404,0.177457466668
ACH-000406,-0.07419130711710001
ACH-000407,-0.142937594282
ACH-000408,0.04654429715919999
ACH-000410,-0.119765613742
ACH-000411,-0.236534740686
ACH-000414,-0.132619983922
ACH-000415,-0.165593646648
ACH-000416,-0.125133713556
ACH-000420,-0.259882753465
ACH-000421,-0.11863462560799999
ACH-000424,-0.126828918401
ACH-000425,-0.258653126901
ACH-000426,0.139337439368
ACH-000427,-0.541031448583
ACH-000433,-0.342895196333
ACH-000436,0.131527132226
ACH-000444,-0.117544156859
ACH-000445,-0.290103623233
ACH-000448,-0.06778407121619999
ACH-000450,-0.292488423039
ACH-000452,-0.199246816434
ACH-000454,0.0829260033355
ACH-000458,-0.0108764888995
ACH-000459,-0.0661084930522
ACH-000460,-0.06422549841559999
ACH-000461,-0.09572390246689999
ACH-000463,-0.165769302775
ACH-000464,-0.044999456472199995
ACH-000466,-0.289948084076
ACH-000467,-0.10714890614900001
ACH-000468,-0.0121388086156
ACH-000469,-0.236630176348
ACH-000470,0.008422654736999999
ACH-000471,-0.204058556318
ACH-000472,-0.17347074971700002
ACH-000473,-0.209683875757
ACH-000475,-0.1690599054
ACH-000476,-0.0521498906116
ACH-000477,0.00544928912306
ACH-000480,0.100371737689
ACH-000481,-0.12470312687799999
ACH-000483,-0.495605981595
ACH-000484,0.00345979289102
ACH-000485,-0.0688151526596
ACH-000486,-0.17763070879099999
ACH-000487,-0.192756301063
ACH-000488,-0.0692701060122
ACH-000490,-0.14193356933
ACH-000491,-0.155254554248
ACH-000495,-0.301829918842
ACH-000496,-0.16724483544399998
ACH-000499,-0.09876997044199999
ACH-000500,-0.19197759625
ACH-000502,-0.287027790282
ACH-000503,0.22773406936
ACH-000505,-0.206769140189
ACH-000507,-0.18714019419300001
ACH-000510,-0.12695055191
ACH-000511,-0.24317812684700002
ACH-000512,-0.010525510271999999
ACH-000516,-0.0641950217297
ACH-000517,-0.12766606019500001
ACH-000518,-0.232803224631
ACH-000520,-0.110439989179
ACH-000521,0.0786418917534
ACH-000522,-0.10817109314000001
ACH-000524,-0.036537837892
ACH-000527,-0.164705669653
ACH-000528,-0.0631540566385
ACH-000537,-0.19033033034299998
ACH-000541,-0.244714921615
ACH-000542,-0.190604583607
ACH-000544,-0.194940890824
ACH-000545,-0.179936073866
ACH-000547,0.0829219012059
ACH-000548,-0.030943308589499997
ACH-000549,-0.120772162522
ACH-000550,-0.06993443711630001
ACH-000552,-0.028834445178900003
ACH-000556,-0.324533359961
ACH-000557,-0.191105160895
ACH-000570,-0.07468614811480001
ACH-000571,-0.255239993319
ACH-000573,0.07923131962619999
ACH-000576,0.110802128707
ACH-000580,-0.00595470510579
ACH-000584,-0.111122902312
ACH-000585,-0.151848394746
ACH-000588,-0.0447101033745
ACH-000589,-0.242393499329
ACH-000591,-0.187405079386
ACH-000593,-0.173964925528
ACH-000600,-0.226141135576
ACH-000601,-0.242852024006
ACH-000604,-0.0992035735751
ACH-000605,-0.120866174058
ACH-000606,-0.106097536465
ACH-000608,-0.281477922458
ACH-000614,-0.284532235662
ACH-000616,0.0025551730082899998
ACH-000618,-0.0164396431305
ACH-000619,-0.130201468477
ACH-000620,-0.24562703303199998
ACH-000621,-0.34836676341899997
ACH-000622,0.07574908226549999
ACH-000623,-0.18323882342999998
ACH-000624,-0.11279791920499999
ACH-000627,0.081847115995
ACH-000630,-0.125142156478
ACH-000632,-0.222507132195
ACH-000633,-0.17156331074
ACH-000637,-0.13167905691
ACH-000638,-0.0174014058354
ACH-000646,-0.18540374258
ACH-000647,-0.054874947531900004
ACH-000648,-0.243419970999
ACH-000649,-0.0793183527248
ACH-000651,-0.10109357897299999
ACH-000652,0.0661561262278
ACH-000653,0.0062955392262199995
ACH-000657,-0.16691857855699999
ACH-000658,-0.140013461102
ACH-000661,-0.296285004743
ACH-000662,0.25075439317
ACH-000663,-0.208592488363
ACH-000665,-0.133109339848
ACH-000671,-0.316219128374
ACH-000673,-0.192720028085
ACH-000676,-0.09922456360330001
ACH-000677,-0.0621079852574
ACH-000681,-0.0817452693751
ACH-000682,-0.00141046993242
ACH-000683,-0.0881143980339
ACH-000684,-0.24777470045400002
ACH-000688,-0.08122441435010001
ACH-000693,0.07658075845110002
ACH-000694,-0.0348481946094
ACH-000695,-0.158370464717
ACH-000696,-0.13147803936799998
ACH-000697,-0.0666238438221
ACH-000699,-0.291487759455
ACH-000701,-0.303654925017
ACH-000706,-0.121574134805
ACH-000711,-0.116552696879
ACH-000713,-0.39264317476599997
ACH-000714,-0.200658520314
ACH-000718,0.104371632861
ACH-000720,-0.0555505970973
ACH-000721,-0.249582641906
ACH-000724,-0.12010846907299999
ACH-000725,-0.309509214211
ACH-000732,0.17124795379299998
ACH-000734,-0.0681406901722
ACH-000735,-0.0639354877986
ACH-000736,0.158006395316
ACH-000738,-0.09928747240869999
ACH-000746,-0.298040374659
ACH-000747,-0.0769331572097
ACH-000748,-0.0850914000494
ACH-000753,-0.0873518380356
ACH-000756,-0.22521004904599998
ACH-000757,-0.0363838480159
ACH-000758,-0.0746131651947
ACH-000760,0.0264382488898
ACH-000763,-0.0369130261872
ACH-000764,0.00971898010231
ACH-000765,-0.192914502736
ACH-000766,-0.11164251352900001
ACH-000767,-0.19481093720800002
ACH-000768,-0.057775396543699994
ACH-000769,-0.25191150886700003
ACH-000770,-0.079730918427
ACH-000771,-0.022196749048
ACH-000773,0.0875041321003
ACH-000776,-0.12783523090399998
ACH-000777,0.0136639463461
ACH-000778,0.131098627986
ACH-000781,-0.0860450464958
ACH-000782,-0.41780947121600004
ACH-000783,-0.323226532846
ACH-000784,-0.203570370116
ACH-000785,-0.0360060956092
ACH-000787,-0.0309778878792
ACH-000788,-0.11059770444700001
ACH-000791,-0.0672246866053
ACH-000792,-0.206710046554
ACH-000794,0.148946378659
ACH-000796,-0.189541189233
ACH-000799,-0.103633722148
ACH-000800,-0.0740707671265
ACH-000802,-0.0642963437546
ACH-000804,0.140372913299
ACH-000805,-0.0528066034599
ACH-000809,-0.17176903481199998
ACH-000810,0.230527985961
ACH-000811,-0.153731208091
ACH-000817,-0.102479943817
ACH-000819,0.022469506899700002
ACH-000820,0.027234995057099996
ACH-000821,-0.0743921367835
ACH-000822,0.010219961775399999
ACH-000823,0.0605057088628
ACH-000824,-0.174357695656
ACH-000827,-0.0282812882014
ACH-000829,-0.10184432124
ACH-000831,-0.285711596866
ACH-000832,0.039833763284800004
ACH-000833,0.12200607970899999
ACH-000834,-0.263203315908
ACH-000835,-0.09604426293
ACH-000836,-0.155493093592
ACH-000837,0.0592941015984
ACH-000838,-0.266652714916
ACH-000839,0.172598272878
ACH-000840,0.011311350067700001
ACH-000841,-0.056525846057400006
ACH-000843,-0.00942430271617
ACH-000846,-0.0723266354985
ACH-000847,-0.0019951254868599997
ACH-000848,0.178653359179
ACH-000849,-0.05430183450730001
ACH-000851,-0.153391371655
ACH-000855,0.09522100552650001
ACH-000856,-0.19130371764
ACH-000858,-0.0708867279149
ACH-000859,0.0168460914391
ACH-000861,-0.0317292295105
ACH-000862,-0.0585141424481
ACH-000865,0.0233906546858
ACH-000866,-0.060148825038300005
ACH-000867,-0.140005875476
ACH-000869,0.0133099555758
ACH-000872,-0.155565171542
ACH-000873,0.0535233689549
ACH-000876,-0.0469026228589
ACH-000878,0.0763280542538
ACH-000880,-0.112279025585
ACH-000881,-0.121922142448
ACH-000882,0.0722302195275
ACH-000884,-0.09982510297260001
ACH-000885,-0.168575396267
ACH-000887,-0.0255542146214
ACH-000888,-0.27587659621
ACH-000889,-0.11779863443399999
ACH-000890,-0.07238419828319999
ACH-000896,-0.118080887386
ACH-000898,-0.207350226791
ACH-000900,-0.340943279846
ACH-000901,-0.294944962216
ACH-000905,-0.211338237107
ACH-000906,-0.0899303484932
ACH-000907,-0.04245822554269999
ACH-000910,-0.18339201605
ACH-000911,-0.0914633740518
ACH-000912,-0.0868849112589
ACH-000913,-0.0434567848973
ACH-000915,0.022996340365900002
ACH-000916,-0.29876400330200004
ACH-000917,-0.136035445155
ACH-000921,-0.182220255386
ACH-000924,-0.061467129945999996
ACH-000926,-0.116513606521
ACH-000928,-0.507107160236
ACH-000929,-0.122909780805
ACH-000932,-0.092940184958
ACH-000935,-0.0194810385523
ACH-000936,-0.140409391078
ACH-000937,-0.00338438667554
ACH-000938,-0.0674812379866
ACH-000939,-0.13656881153
ACH-000941,-0.22391145578699997
ACH-000943,-0.169269664932
ACH-000946,-0.10196140584699999
ACH-000947,-0.166546433675
ACH-000948,-0.014038187356200002
ACH-000950,0.0129326215401
ACH-000953,-0.20087299410300002
ACH-000957,0.08255451928469999
ACH-000958,-0.379483698366
ACH-000960,-0.0646439440541
ACH-000963,0.0885918389163
ACH-000968,-0.20583462773400002
ACH-000969,-0.0738277426105
ACH-000973,-0.153969438271
ACH-000974,-0.121067831052
ACH-000975,-0.09598040447480001
ACH-000976,-0.162246263655
ACH-000978,-0.211843455181
ACH-000980,-0.036773421752999996
ACH-000984,-0.028796703143099997
ACH-000986,-0.127823989101
ACH-000988,-0.151302976487
ACH-000993,-0.121070977141
ACH-000994,-0.0815906575819
ACH-000996,-0.162251735157
ACH-001001,-0.0699764809734
ACH-001020,0.0856762800742
ACH-001028,-0.107289092451
ACH-001031,-0.31292355175700004
ACH-001038,-0.0960428441498
ACH-001048,-0.049284824778399995
ACH-001050,-0.103961950159
ACH-001053,0.022483171926299998
ACH-001054,-0.126725988707
ACH-001061,-0.039422758871
ACH-001067,-0.200552356518
ACH-001075,0.08816921471769999
ACH-001096,-0.0641038094228
ACH-001128,0.0221300165063
ACH-001134,0.04986570246830001
ACH-001151,-0.0567853131828
ACH-001163,-0.0313200578018
ACH-001164,-0.139513994815
ACH-001173,-0.117750985633
ACH-001183,0.00907114319414
ACH-001184,-0.172454281479
ACH-001190,-0.17105288377500003
ACH-001192,-0.0137509351084
ACH-001193,-0.482914144898
ACH-001196,-0.0562743248865
ACH-001197,-0.0401731475443
ACH-001205,0.13575901779000002
ACH-001211,-0.272426574451
ACH-001212,-0.186017229074
ACH-001228,0.00447759796994
ACH-001232,0.023974754959299998
ACH-001239,-0.166071891113
ACH-001274,0.11116930054199999
ACH-001275,-0.212318712817
ACH-001277,-0.286794110075
ACH-001278,-0.28609455826900004
ACH-001280,-0.488543454607
ACH-001283,-0.136264938359
ACH-001289,-0.014998473369
ACH-001295,-0.148920823793
ACH-001300,-0.168252763732
ACH-001301,-0.0841237234258
ACH-001302,-0.09299955395449999
ACH-001303,-0.0298830037215
ACH-001306,-0.0110521201275
ACH-001318,-0.154447092288
ACH-001322,-0.0783815925593
ACH-001328,-0.174257291596
ACH-001332,0.123754451736
ACH-001333,-0.206716510286
ACH-001336,-0.141550964002
ACH-001340,-0.125878368742
ACH-001346,0.0339827167776
ACH-001353,0.039753693138699996
ACH-001354,-0.112129261844
ACH-001367,0.0205487990668
ACH-001368,-0.066368170211
ACH-001374,-0.16044575954600002
ACH-001375,-0.4139366713
ACH-001377,-0.204558148711
ACH-001380,-0.104138115975
ACH-001391,-0.0715097804647
ACH-001407,0.109305490625
ACH-001408,-0.164335219476
ACH-001413,-0.26840156859000003
ACH-001430,-0.53024661226
ACH-001431,-0.121180312903
ACH-001450,-0.16627533517
ACH-001496,-0.162073661101
ACH-001500,-0.00025259618658099995
ACH-001521,-0.12536643301300002
ACH-001523,-0.09377221332519999
ACH-001532,-0.0160788010575
ACH-001536,-0.0852672927017
ACH-001550,-0.050955317880300006
ACH-001552,-0.037724073744999996
ACH-001554,-0.0639508831945
ACH-001645,-0.036975918328800005
ACH-001654,-0.07595947980039999
ACH-001715,-0.0189331263306
ACH-001735,-0.13716624215
ACH-001736,-0.0227572161111
ACH-001737,0.360880612851
ACH-001740,-0.147343431284
ACH-001745,-0.0690732782625
ACH-001750,-0.31757271162399997
ACH-001765,-0.070711632365
ACH-001956,-0.155161134251
ACH-001957,-0.122490686552
