,RAP2A (5911)
ACH-000495,-0.28672018953699996
ACH-000496,-0.460741705539
ACH-000499,-0.036511765582400005
ACH-000500,0.0013604532321
ACH-000502,-0.253857881471
ACH-000503,-0.22333655867199997
ACH-000505,-0.398557787811
ACH-000507,-0.375560945228
ACH-000510,-0.31636646306999994
ACH-000511,-0.265596201067
ACH-000512,-0.127493406937
ACH-000516,-0.320162109338
ACH-000517,-0.21560370593000003
ACH-000518,-0.376548650346
ACH-000520,-0.21719167471
ACH-000521,-0.39751600092100003
ACH-000522,-0.351866188605
ACH-000524,-0.224374877756
ACH-000527,-0.25221490570599997
ACH-000528,-0.35928122871600005
ACH-000537,-0.454411857815
ACH-000541,-0.48747277463600003
ACH-000542,-0.29811675205
ACH-000544,-0.442425583453
ACH-000545,-0.170820444914
ACH-000547,-0.146431001854
ACH-000548,-0.471868354537
ACH-000549,-0.349511420191
ACH-000550,-0.309426038569
ACH-000552,-0.305818873312
ACH-000556,-0.405203760953
ACH-000557,-0.459310421043
ACH-000570,-0.252804447447
ACH-000571,-0.357928776262
ACH-000573,-0.365688546292
ACH-000576,-0.387193234259
ACH-000580,-0.387919221308
ACH-000584,-0.347532949601
ACH-000585,-0.358913079556
ACH-000588,-0.33512955424199997
ACH-000589,-0.25632384625300003
ACH-000591,-0.142200675657
ACH-000593,-0.22770193772599998
ACH-000600,-0.339145208429
ACH-000601,-0.272536751624
ACH-000604,-0.474790870726
ACH-000605,-0.34326893717
ACH-000606,-0.25313199851199997
ACH-000608,-0.421834098278
ACH-000614,-0.292803809456
ACH-000616,-0.417627752237
ACH-000618,-0.258929992594
ACH-000619,-0.292051254358
ACH-000620,-0.256404710819
ACH-000621,-0.277640411345
ACH-000622,-0.502571496616
ACH-000623,-0.396766786303
ACH-000624,-0.374377528231
ACH-000627,-0.39033298002899997
ACH-000630,-0.31473021711599997
ACH-000632,-0.300156515904
ACH-000633,-0.134688041316
ACH-000637,-0.261908981698
ACH-000638,-0.457172155343
ACH-000646,-0.43179439691000004
ACH-000647,-0.351198638392
ACH-000648,-0.41767849477799995
ACH-000649,-0.35890311808200004
ACH-000651,-0.341871373553
ACH-000652,-0.315981776839
ACH-000653,-0.392247478393
ACH-000657,-0.3574642779300001
ACH-000658,-0.32855534423
ACH-000661,-0.526072190211
ACH-000662,-0.23583148941100002
ACH-000663,-0.20581668851100002
ACH-000665,-0.253001831802
ACH-000671,-0.284815894937
ACH-000673,-0.31208474596999997
ACH-000676,-0.155694743794
ACH-000677,-0.20646194934300002
ACH-000681,-0.238231535318
ACH-000682,-0.345984014336
ACH-000683,-0.293298627872
ACH-000684,-0.0525029712931
ACH-000688,-0.24782534554699998
ACH-000693,-0.40300127709600003
ACH-000694,-0.29901617165100003
ACH-000695,-0.36676470066100003
ACH-000696,-0.42869498814400003
ACH-000697,-0.34849942080300006
ACH-000699,-0.346059450413
ACH-000701,-0.394596210959
ACH-000706,-0.34185515619499995
ACH-000711,-0.291471765312
ACH-000713,-0.19668418396499998
ACH-000714,-0.26796245804
ACH-000718,-0.478868939736
ACH-000720,-0.302389321326
ACH-000721,-0.320798426465
ACH-000724,-0.237281672649
ACH-000725,-0.0658798087809
ACH-000732,-0.295043473589
ACH-000734,-0.222154198772
ACH-000735,-0.334091823912
ACH-000736,-0.38788154288099996
ACH-000738,-0.281313540075
ACH-000746,-0.257478067275
ACH-000747,-0.200389295878
ACH-000748,-0.328249031801
ACH-000753,-0.446085904186
ACH-000756,-0.30960229101500003
ACH-000757,-0.00406352830271
ACH-000758,-0.431847441161
ACH-000760,-0.38399043134000005
ACH-000763,-0.600398422152
ACH-000764,-0.534148300581
ACH-000765,-0.332444964475
ACH-000766,-0.305405490803
ACH-000767,-0.322092796972
ACH-000768,-0.268651019027
ACH-000769,-0.355675422137
ACH-000770,-0.62711612457
ACH-000771,-0.366155631979
ACH-000773,-0.32357315142
ACH-000776,-0.354246124756
ACH-000777,-0.31111612118299997
ACH-000778,-0.33231301249699996
ACH-000781,-0.309061122393
ACH-000782,-0.0371477164645
ACH-000783,-0.459043060615
ACH-000784,-0.193882570665
ACH-000785,-0.5212858072300001
ACH-000787,-0.373402374439
ACH-000788,-0.37353572341200003
ACH-000791,-0.47389236299599996
ACH-000792,-0.39019842269500005
ACH-000794,-0.306189758067
ACH-000796,-0.510663426264
ACH-000799,-0.330431548723
ACH-000800,-0.610142262597
ACH-000802,-0.35504692072099997
ACH-000804,-0.593237973826
ACH-000805,-0.36491415136200006
ACH-000809,-0.300836004536
ACH-000810,-0.584906523212
ACH-000811,-0.378273734725
ACH-000817,-0.2218602148
ACH-000819,-0.190683109238
ACH-000820,-0.407962793034
ACH-000821,-0.331113978357
ACH-000822,-0.279470273478
ACH-000823,-0.348761548198
ACH-000824,-0.47980148724
ACH-000827,-0.346369763728
ACH-000829,-0.322482290785
ACH-000831,-0.43700613659599996
ACH-000832,-0.312885435674
ACH-000833,-0.286157177057
ACH-000834,-0.25489330286
ACH-000835,-0.205873418734
ACH-000836,-0.376083832373
ACH-000837,-0.333631264901
ACH-000838,-0.22271771758499997
ACH-000839,-0.371509173688
ACH-000840,-0.414355855335
ACH-000841,-0.267602604891
ACH-000843,-0.20199218610800002
ACH-000846,-0.347463104506
ACH-000847,-0.280713222305
ACH-000848,-0.346978366351
ACH-000849,-0.491728779499
ACH-000851,-0.225263431258
ACH-000855,-0.304681802346
ACH-000856,-0.142266886743
ACH-000858,-0.184246780565
ACH-000859,-0.366674980417
ACH-000861,-0.343364200569
ACH-000862,-0.409232910278
ACH-000865,-0.226554054254
ACH-000866,-0.364275776197
ACH-000867,-0.35324318399899995
ACH-000869,-0.422126928271
ACH-000872,-0.300024148811
ACH-000873,-0.294689828339
ACH-000876,-0.252658218868
ACH-000878,-0.0712657208345
ACH-000880,-0.254265198285
ACH-000881,-0.319570082134
ACH-000882,-0.328833421215
ACH-000884,-0.466354096591
ACH-000885,-0.32440970748000003
ACH-000887,-0.47099978711499996
ACH-000888,-0.354614506672
ACH-000889,-0.183420520915
ACH-000890,-0.542070488512
ACH-000896,-0.395206624896
ACH-000898,-0.28988565453000004
ACH-000900,-0.121915038597
ACH-000901,-0.236089728408
ACH-000905,-0.536785219881
ACH-000906,-0.357346004042
ACH-000907,-0.308165467969
ACH-000910,-0.35014965542300003
ACH-000911,-0.427721014122
ACH-000912,-0.187630069318
ACH-000913,-0.32878206045499997
ACH-000915,-0.225056989571
ACH-000916,-0.193102882614
ACH-000917,-0.396077493081
ACH-000921,-0.289397979406
ACH-000924,-0.289320125926
ACH-000926,-0.347097366159
ACH-000928,-0.20499316867800002
ACH-000929,-0.519211615295
ACH-000932,-0.32505742498
ACH-000935,-0.528730878195
ACH-000936,-0.36704402206200004
ACH-000937,-0.34321844119
ACH-000938,-0.243600689659
ACH-000939,-0.288896206646
ACH-000941,-0.125934977285
ACH-000943,-0.274151404183
ACH-000946,-0.520183759393
ACH-000947,-0.21873388345400002
ACH-000948,-0.332957805704
ACH-000950,-0.256506130347
ACH-000953,-0.275766496175
ACH-000957,-0.31955553854200003
ACH-000958,-0.317104637124
ACH-000960,-0.277147524235
ACH-000963,-0.389145853115
ACH-000968,-0.4001252061300001
ACH-000969,-0.238146671543
ACH-000973,-0.345877237549
ACH-000974,-0.203617731589
ACH-000975,-0.270855966559
ACH-000976,-0.432282202375
ACH-000978,-0.622033017702
ACH-000980,-0.429947078249
ACH-000984,-0.18149523736900003
ACH-000986,-0.290559039367
ACH-000988,-0.16245911330399998
ACH-000993,-0.401697152083
ACH-000994,-0.37293795320699996
ACH-000996,-0.25260081482700003
ACH-001001,-0.37574832309199996
ACH-001020,-0.25038593925700003
ACH-001028,-0.28951121671
ACH-001031,-0.149615977115
ACH-001038,-0.462646590768
ACH-001048,-0.156971609688
ACH-001050,-0.271924168772
ACH-001053,-0.20471143183600002
ACH-001054,-0.337357736272
ACH-001061,-0.244259596749
ACH-001067,-0.162138941503
ACH-001075,-0.5528525513170001
ACH-001096,-0.28950281332600003
ACH-001128,-0.25750142938799997
ACH-001134,-0.32086157145599997
ACH-001151,-0.28421964851799997
ACH-001163,-0.235791318973
ACH-001164,-0.49449416925800005
ACH-001173,-0.271131305832
ACH-001183,-0.540714061535
ACH-001184,-0.368013455881
ACH-001190,-0.38854106689400003
ACH-001192,-0.47212708557599997
ACH-001193,-0.34673337763000006
ACH-001196,-0.251076521492
ACH-001197,-0.17915098578699998
ACH-001205,-0.617638275564
ACH-001211,-0.175279930337
ACH-001212,-0.328741335059
ACH-001228,-0.505396252554
ACH-001232,-0.37387893840499997
ACH-001239,-0.386774299251
ACH-001274,-0.491782625947
ACH-001275,-0.357540882901
ACH-001277,-0.18188745638599998
ACH-001278,-0.09255058150360002
ACH-001280,-0.063792179881
ACH-001283,-0.480420696316
ACH-001289,-0.221311923822
ACH-001295,-0.38982355511
ACH-001300,-0.429487879348
ACH-001301,-0.316023898129
ACH-001302,0.056543557551
ACH-001303,-0.42317126488799994
ACH-001306,-0.283171435079
ACH-001318,-0.455305359385
ACH-001322,-0.274540161257
ACH-001328,-0.398999086909
ACH-001332,-0.388581305784
ACH-001333,-0.20212082294199998
ACH-001336,-0.284803666833
ACH-001340,-0.17064302787
ACH-001346,-0.323447085536
ACH-001353,-0.353254452445
ACH-001354,-0.5464778596909999
ACH-001367,-0.534160399244
ACH-001368,-0.275787970687
ACH-001374,-0.287918408415
ACH-001375,-0.255588037398
ACH-001377,-0.331287299359
ACH-001380,-0.336985067877
ACH-001391,-0.44549646806000004
ACH-001407,-0.23947253310699998
ACH-001408,-0.265043968236
ACH-001413,-0.407438055578
ACH-001430,-0.5982835650770001
ACH-001431,-0.253801225087
ACH-001450,0.110651609262
ACH-001496,-0.298007290275
ACH-001500,-0.286607051095
ACH-001521,-0.25455174395999997
ACH-001523,-0.43068014820600004
ACH-001532,-0.304907915716
ACH-001536,-0.309582416526
ACH-001550,-0.319645243996
ACH-001552,-0.473247835761
ACH-001554,-0.382741818023
ACH-001645,-0.454106696365
ACH-001654,-0.38948460653399997
ACH-001715,-0.16975161487100002
ACH-001735,-0.36749272376599995
ACH-001736,-0.3019310955
ACH-001737,-0.122917117544
ACH-001740,-0.308094147689
ACH-001745,-0.279323530561
ACH-001750,-0.322749069486
ACH-001765,-0.391655767846
ACH-001956,-0.298119199209
ACH-001957,-0.40305391468199997
