,OVCA2 (124641)
ACH-000696,-0.43999466101499995
ACH-000697,-0.44156515003799995
ACH-000699,-0.525742186438
ACH-000701,-0.433011396546
ACH-000706,-0.334618085492
ACH-000711,-0.379350722833
ACH-000713,-0.49825784947499996
ACH-000714,-0.527036215609
ACH-000718,-0.560248936805
ACH-000720,-0.587839324293
ACH-000721,-0.529689133978
ACH-000724,-0.32507273653700003
ACH-000725,-0.45324932721600003
ACH-000732,-0.48579232373099995
ACH-000734,-0.484804055037
ACH-000735,-0.443109325568
ACH-000736,-0.46587403636999997
ACH-000738,-0.382863739207
ACH-000746,-0.465024413436
ACH-000747,-0.318492651931
ACH-000748,-0.413660830557
ACH-000753,-0.47332519805699996
ACH-000756,-0.290230201401
ACH-000757,-0.325633443659
ACH-000758,-0.307259441645
ACH-000760,-0.390772364489
ACH-000763,-0.725986172994
ACH-000764,-0.383158300737
ACH-000765,-0.11463813579000001
ACH-000766,-0.5356059743770001
ACH-000767,-0.429688437713
ACH-000768,-0.426227428282
ACH-000769,-0.505052730809
ACH-000770,-0.345139753351
ACH-000771,-0.51252796632
ACH-000773,-0.576732492095
ACH-000776,-0.406952932073
ACH-000777,-0.415895426122
ACH-000778,-0.359788319489
ACH-000781,-0.465237401278
ACH-000782,-0.414621235624
ACH-000783,-0.390462425344
ACH-000784,-0.426715270818
ACH-000785,-0.294927667474
ACH-000787,-0.35732383570200005
ACH-000788,-0.551221186395
ACH-000791,-0.412023343964
ACH-000792,-0.5404487038870001
ACH-000794,-0.43683121100199995
ACH-000796,-0.566225528965
ACH-000799,0.0636829868127
ACH-000800,-0.418733134242
ACH-000802,-0.44949592933
ACH-000804,-0.488369625122
ACH-000805,-0.39396378191799997
ACH-000809,-0.322071104894
ACH-000810,0.22819170513599998
ACH-000811,-0.559579735908
ACH-000817,-0.308448287827
ACH-000819,-0.200056023895
ACH-000820,-0.350072572504
ACH-000821,-0.0502844592922
ACH-000822,-0.554366581855
ACH-000823,-0.260905860876
ACH-000824,-0.531577030889
ACH-000827,-0.39415934313100004
ACH-000829,-0.392064568888
ACH-000831,-0.200549847129
ACH-000832,-0.42761785764700005
ACH-000833,-0.436905825468
ACH-000834,-0.33999706415799996
ACH-000835,-0.339837436516
ACH-000836,-0.41835895859399996
ACH-000837,-0.31901268554699996
ACH-000838,-0.25906158148
ACH-000839,-0.45659771398500004
ACH-000840,-0.585139417883
ACH-000841,-0.520954726053
ACH-000843,-0.34865187632600003
ACH-000846,-0.43568033276
ACH-000847,-0.310103531862
ACH-000848,-0.34950333910099995
ACH-000849,-0.267150401546
ACH-000851,-0.262425077358
ACH-000855,-0.24077277542199998
ACH-000856,-0.28281651338
ACH-000858,-0.407074992033
ACH-000859,-0.58727817476
ACH-000861,-0.545753120771
ACH-000862,-0.385452121069
ACH-000865,-0.264013616217
ACH-000866,-0.39081128993
ACH-000867,-0.42502039518600004
ACH-000869,-0.471234854842
ACH-000872,-0.298575739747
ACH-000873,-0.417708585004
ACH-000876,-0.276367047885
ACH-000878,-0.885690285749
ACH-000880,-0.313405159535
ACH-000881,-0.3412544657
ACH-000882,-0.586481843312
ACH-000884,-0.40060913607500004
ACH-000885,-0.392958698473
ACH-000887,-0.47136915271799995
ACH-000888,-0.549465220167
ACH-000889,-0.24058207700999998
ACH-000890,-0.555227797901
ACH-000896,-0.427233221549
ACH-000898,-0.508711320235
ACH-000900,-0.204059876976
ACH-000901,-0.36658126908
ACH-000905,-0.478357112144
ACH-000906,-0.605617695068
ACH-000907,-0.381497968957
ACH-000910,-0.524618707154
ACH-000911,-0.376083544128
ACH-000912,-0.294802868053
ACH-000913,-0.361433627359
ACH-000915,-0.532250745427
ACH-000916,-0.10032293827299998
ACH-000917,-0.35036085099
ACH-000921,-0.328951591248
ACH-000924,-0.48860823089100003
ACH-000926,-0.81939450957
ACH-000928,-0.311677555583
ACH-000929,-0.353291297681
ACH-000932,-0.170475058627
ACH-000935,-0.420290511056
ACH-000936,-0.245290516892
ACH-000937,-0.44381278134499996
ACH-000938,-0.31524039197299997
ACH-000939,-0.732305751893
ACH-000941,-0.337171080676
ACH-000943,-0.359991449273
ACH-000946,-0.397370832447
ACH-000947,-0.367793183663
ACH-000948,-0.405960529395
ACH-000950,-0.12550410194599998
ACH-000953,-0.346539721785
ACH-000957,-0.191480078424
ACH-000958,-0.49063308610100004
ACH-000960,-0.440041416721
ACH-000963,-0.404422089257
ACH-000968,-0.23232241036899998
ACH-000969,-0.213472146354
ACH-000973,-0.44044347228200004
ACH-000974,-0.203321276287
ACH-000975,-0.595646917849
ACH-000976,-0.421926902618
ACH-000978,-0.222271347264
ACH-000980,-0.326201629413
ACH-000984,-0.5963547539890001
ACH-000986,-0.38364383014799996
ACH-000988,-0.481100395964
ACH-000993,-0.16665164265000001
ACH-000994,-0.354078515427
ACH-000996,-0.62767729295
ACH-001001,-0.6194594507769999
ACH-001020,-0.622712037611
ACH-001028,-0.362442237218
ACH-001031,-0.217103039024
ACH-001038,-0.518460339879
ACH-001048,-0.5397981604
ACH-001050,-0.462697735867
ACH-001053,-0.443849138388
ACH-001054,-0.5033894254469999
ACH-001061,-0.403966628339
ACH-001067,-0.36908377983900004
ACH-001075,-0.575740229662
ACH-001096,-0.419769504534
ACH-001128,-0.85578839728
ACH-001134,-0.339899810224
ACH-001151,-0.45667762030500003
ACH-001163,-0.471546153826
ACH-001164,-0.45545211672799996
ACH-001173,-0.46708277637699996
ACH-001183,-0.49129252653399996
ACH-001184,-0.629045868279
ACH-001190,-0.46181206886500004
ACH-001192,-0.726820130977
ACH-001193,-0.464294205462
ACH-001196,-0.325628149179
ACH-001197,-0.506378519135
ACH-001205,-0.548022604641
ACH-001211,-0.425474719592
ACH-001212,-0.803951121138
ACH-001228,-0.551101787596
ACH-001232,-0.689781658551
ACH-001239,-0.496022337208
ACH-001274,-0.6431355113880001
ACH-001275,-0.32158829488699997
ACH-001277,-0.645540705488
ACH-001278,-0.219079415608
ACH-001280,-0.193332801131
ACH-001283,-0.40387643307899995
ACH-001289,-0.527471792667
ACH-001295,-0.477223658842
ACH-001300,-0.516138253202
ACH-001301,-0.09631548512119999
ACH-001302,-0.135695549356
ACH-001303,-0.645085328195
ACH-001306,-0.539565731202
ACH-001318,-0.325806810931
ACH-001322,-0.477247972128
ACH-001328,-0.518266785034
ACH-001332,-0.758264253966
ACH-001333,-0.0808788899734
ACH-001336,-0.281463838279
ACH-001340,-0.392290243846
ACH-001346,-0.37771515350699997
ACH-001353,-0.518961626669
ACH-001354,-0.952196361251
ACH-001367,-0.565103571195
ACH-001368,-0.41170511790500003
ACH-001374,-0.569198449172
ACH-001375,-0.319816208052
ACH-001377,-0.571176014786
ACH-001380,-0.489666198227
ACH-001391,-0.474555412508
ACH-001407,-0.432815570977
ACH-001408,-0.492313580934
ACH-001413,-0.39199828996799996
ACH-001430,-0.73725070796
ACH-001431,-0.0962063614491
ACH-001450,-0.388944588273
ACH-001496,-0.487686351868
ACH-001500,-0.618727004838
ACH-001521,-0.513223982778
ACH-001523,-0.454445394586
ACH-001532,-0.39928248146300005
ACH-001536,-0.349844422056
ACH-001550,-0.30295258926699997
ACH-001552,-0.632323877954
ACH-001554,-0.5193801130319999
ACH-001645,-0.19225257993500003
ACH-001654,-0.396478466303
ACH-001715,-0.36867786630000005
ACH-001735,-0.491236559279
ACH-001736,-0.475486684654
ACH-001737,-1.5742535458899998
ACH-001740,-0.39613585025
ACH-001745,-0.44621300353999993
ACH-001750,-0.591163827298
ACH-001765,-0.47176919175099996
ACH-001956,-0.540647809521
ACH-001957,-0.573016260638
