,GSDMA (284110)
ACH-000215,-0.7584615706800001
ACH-000221,-0.36211010301200003
ACH-000222,-0.383139958245
ACH-000223,-0.7100507831530001
ACH-000226,-0.660312254477
ACH-000227,-0.779734368152
ACH-000228,-0.717110548641
ACH-000231,-0.562321643835
ACH-000232,-0.570016644798
ACH-000233,-0.488490880921
ACH-000234,-0.726764272187
ACH-000235,-0.699685117243
ACH-000237,-0.506406050496
ACH-000238,-0.761433274169
ACH-000243,-0.6958372356820001
ACH-000244,-0.848175148849
ACH-000246,-0.500520502737
ACH-000248,-0.783854121867
ACH-000250,-0.686954259493
ACH-000251,-0.5279522814100001
ACH-000253,-0.588331225598
ACH-000255,-0.512957579105
ACH-000256,-0.7284054252399998
ACH-000257,-0.406319013533
ACH-000258,-0.7296309357240001
ACH-000259,-0.603952978987
ACH-000260,-0.413306566755
ACH-000261,-0.605468399843
ACH-000262,-0.677253540336
ACH-000263,-0.120304179932
ACH-000264,-0.729959757316
ACH-000265,-0.452409030907
ACH-000266,-0.642930574066
ACH-000272,-0.7153439371770001
ACH-000273,-0.498839883791
ACH-000274,-0.9837251224469999
ACH-000277,-0.600608465319
ACH-000278,-0.518849085424
ACH-000279,-0.68875018448
ACH-000280,-0.538832042657
ACH-000281,-0.48804215232500003
ACH-000288,-0.7202373956679999
ACH-000291,-0.5734749181700001
ACH-000293,-0.649914843136
ACH-000294,-0.344780906506
ACH-000295,-0.37043785186800005
ACH-000296,-0.5557882734880001
ACH-000302,-0.42378013149000004
ACH-000304,-0.505494643332
ACH-000307,-0.37376930275200004
ACH-000308,-0.684634464423
ACH-000310,-0.7409692074609999
ACH-000311,-0.5403124207069999
ACH-000312,-0.617088144196
ACH-000315,-0.416340769064
ACH-000316,-0.541095709088
ACH-000317,-0.48366603546400005
ACH-000318,-0.407404638667
ACH-000319,-0.633381363602
ACH-000320,-0.474824843602
ACH-000322,-0.863335964959
ACH-000323,-0.605873289582
ACH-000324,-0.543271909155
ACH-000329,-0.557364382408
ACH-000330,-0.5317039154609999
ACH-000331,-0.376350919205
ACH-000332,-0.5587910640339999
ACH-000334,-0.827527222681
ACH-000335,-0.5736631607029999
ACH-000336,-0.36513688288
ACH-000337,-0.6639507934300001
ACH-000339,-0.792053868962
ACH-000341,-0.670868724757
ACH-000348,-0.462510860419
ACH-000350,-0.485108818494
ACH-000352,-0.38819074492
ACH-000356,-0.6410068945840001
ACH-000361,-0.630519358517
ACH-000362,-0.485624360089
ACH-000363,-0.5969763629479999
ACH-000364,-0.438049090511
ACH-000365,-0.474241778569
ACH-000366,-0.461098611324
ACH-000368,-0.41223481778899995
ACH-000374,-0.858576794403
ACH-000375,-0.6719050479180001
ACH-000376,-0.513974556195
ACH-000381,-0.476702727321
ACH-000383,-0.880816898855
ACH-000387,-0.527425243206
ACH-000389,-0.670347215455
ACH-000390,-0.49043454045199997
ACH-000393,-0.433444220061
ACH-000395,-0.827458487473
ACH-000397,-0.729488333394
ACH-000401,-0.369663521038
ACH-000402,-0.703484902854
ACH-000403,-0.7682310734219999
ACH-000404,-0.8256723913770001
ACH-000406,-0.408937636428
ACH-000407,-0.6022065451749999
ACH-000408,-0.6651668370489999
ACH-000410,-0.600020672606
ACH-000411,-0.644319695603
ACH-000414,-0.634985061471
ACH-000415,-0.701019009068
ACH-000416,-0.7034482352420001
ACH-000420,-0.42390775430600003
ACH-000421,-0.50412492284
ACH-000424,-0.6972573422380001
ACH-000425,-0.540363433353
ACH-000426,-0.48994798833000003
ACH-000427,-1.05141974395
ACH-000433,-0.596534590563
ACH-000436,-0.484856376934
ACH-000444,-0.31954617006700003
ACH-000445,-0.673671706719
ACH-000448,-0.5737410233560001
ACH-000450,-0.564551161443
ACH-000452,-0.554117006899
ACH-000454,-0.09309016043610001
ACH-000458,-0.632143148112
ACH-000459,-0.09631119026019999
ACH-000460,-0.503614496377
ACH-000461,-0.563799179359
ACH-000463,-0.6712045719740001
ACH-000464,-0.5224638899840001
ACH-000466,-0.660919509879
ACH-000467,-0.5249977244780001
ACH-000468,-0.747500438243
ACH-000469,-0.55940281266
ACH-000470,-0.4607002143
ACH-000471,-0.666199934135
ACH-000472,-0.662605398874
ACH-000473,-0.392889710874
ACH-000475,-0.645286764798
ACH-000476,-0.40579284693000006
ACH-000477,-0.40739252822099997
ACH-000480,-0.51615169759
ACH-000481,-0.493428658663
ACH-000483,-0.407355619301
ACH-000484,-0.5973644311590001
ACH-000485,-0.739109480498
ACH-000486,-0.391258752587
ACH-000487,-0.47874885643200005
ACH-000488,-0.407544567889
ACH-000490,-0.49854533195399997
ACH-000491,-0.644791532087
ACH-000495,-0.618216964649
ACH-000496,-0.589441874403
ACH-000499,-0.0360803069665
ACH-000500,-0.9039960580390001
ACH-000502,-0.613588178989
ACH-000503,-0.322288237117
ACH-000505,-0.685487446468
ACH-000507,-0.567049701527
ACH-000510,-0.501300057768
ACH-000511,-0.5825855975
ACH-000512,-0.584620669932
ACH-000516,-0.707798865449
ACH-000517,-0.7027616369390001
ACH-000518,-0.306185960142
ACH-000520,-0.54268889601
ACH-000521,-0.8187776945199999
ACH-000522,-0.5198144255489999
ACH-000524,-0.696573739358
ACH-000527,-0.621508776164
ACH-000528,-0.41787803954400005
ACH-000537,-0.650533054509
ACH-000541,-0.539352130891
ACH-000542,-0.5612927000119999
ACH-000544,-0.654411686296
ACH-000545,-0.491177669315
ACH-000547,-0.452894423291
ACH-000548,-0.644770035131
ACH-000549,-0.5716369711029999
ACH-000550,-0.663747309277
ACH-000552,-0.7851549651909999
ACH-000556,-0.707289980978
ACH-000557,-0.38194050529
ACH-000570,-0.5640690377759999
ACH-000571,-0.5368052099939999
ACH-000573,-0.26566584173700003
ACH-000576,-0.5301866928600001
ACH-000580,-0.468205331686
ACH-000584,-0.40476814291599994
ACH-000585,-0.41876337875
ACH-000588,-0.629630213843
ACH-000589,-0.568893958265
ACH-000591,-0.513910086149
ACH-000593,-0.563337239226
ACH-000600,-0.587130885921
ACH-000601,-0.650573412983
ACH-000604,-0.589996362737
ACH-000605,-0.430957128654
ACH-000606,-0.47181231948299995
ACH-000608,-0.6917109101700001
ACH-000614,-0.476462323194
ACH-000616,-0.535950352725
ACH-000618,-0.413242701246
ACH-000619,-0.787603843843
ACH-000620,-0.600099640757
ACH-000621,-0.6208861464800001
ACH-000622,-0.5855196884780001
ACH-000623,-0.542498647372
ACH-000624,-0.529623958811
ACH-000627,-0.645161680405
ACH-000630,-0.537128171807
ACH-000632,-0.533062719339
ACH-000633,-0.616015051196
ACH-000637,-0.655550088047
ACH-000638,-0.48913257885899997
ACH-000646,-0.46755595520099996
ACH-000647,-0.764093792598
ACH-000648,-0.38080117251400003
ACH-000649,-0.5009873396769999
ACH-000651,-0.474287214819
ACH-000652,-0.42763963231299995
ACH-000653,-0.654771976006
ACH-000657,-0.564940624426
ACH-000658,-0.596742958541
ACH-000661,-0.500052315104
ACH-000662,-0.24073026754000001
ACH-000663,-0.744804307974
ACH-000665,-0.593262636779
ACH-000671,-0.568545532685
ACH-000673,-0.7803430812440001
ACH-000676,-0.596253265253
ACH-000677,-0.19820022153099998
ACH-000681,-0.48823022336599997
ACH-000682,-0.49592840393200005
ACH-000683,-0.506859139518
ACH-000684,-0.47308046955399996
ACH-000688,-0.8273539102490001
ACH-000693,-0.554606683417
ACH-000694,-0.398724541157
ACH-000695,-0.500433812551
ACH-000696,-0.550077767799
ACH-000697,-0.35241265217100004
ACH-000699,-0.568661121704
ACH-000701,-0.30494257793699997
ACH-000706,-0.498539504345
ACH-000711,-0.609645701229
ACH-000713,-0.6110853158
ACH-000714,-0.42596179787699995
ACH-000718,-0.835683361502
ACH-000720,-0.519058943999
ACH-000721,-0.56684638002
ACH-000724,-0.336096862664
ACH-000725,-0.404395026253
ACH-000732,-0.422925102295
ACH-000734,-0.414965385436
ACH-000735,-0.650229374449
ACH-000736,-0.501885612023
ACH-000738,-0.553541461377
ACH-000746,-0.377860979043
ACH-000747,-0.38420956386999994
ACH-000748,-0.539795406858
ACH-000753,-0.351396856074
ACH-000756,-0.588802784269
ACH-000757,-0.245134764468
ACH-000758,-0.567025931233
ACH-000760,-0.46002094419
ACH-000763,-0.560515404525
ACH-000764,-0.640327540242
ACH-000765,-0.39678287614200003
ACH-000766,-0.7991722178339999
ACH-000767,-0.267795307456
ACH-000768,-0.596005524247
ACH-000769,-0.589022355849
ACH-000770,-0.615913856391
ACH-000771,-0.438540066022
ACH-000773,-0.287987683667
ACH-000776,-0.48516150077500003
ACH-000777,-0.359849879724
ACH-000778,-0.505693003089
ACH-000781,-0.47861750790700003
ACH-000782,-0.42263691936
ACH-000783,-0.65107273417
ACH-000784,-0.535040241577
ACH-000785,-0.6745109532510001
ACH-000787,-0.388960920603
ACH-000788,-0.563760340816
ACH-000791,-0.656212667552
ACH-000792,-0.539664485112
ACH-000794,-0.5530092065119999
ACH-000796,-0.7664756035979999
ACH-000799,-0.627422281202
ACH-000800,-0.738139829206
ACH-000802,-0.51877647452
ACH-000804,-0.791440189047
ACH-000805,-0.475895887402
ACH-000809,-0.789381334656
ACH-000810,-0.550680401641
ACH-000811,-0.676938529188
ACH-000817,-0.712874453073
ACH-000819,-0.49066205573
ACH-000820,-0.6278944934690001
ACH-000821,-0.6025688017199999
ACH-000822,-0.738452651391
ACH-000823,-0.49006069583800005
ACH-000824,-0.667426685096
ACH-000827,-0.576671216324
ACH-000829,-0.513764446706
ACH-000831,-0.38971783261299997
ACH-000832,-0.755340093212
ACH-000833,-0.209592242175
ACH-000834,-0.29936354188000003
ACH-000835,-0.406703440746
ACH-000836,-0.645376117969
ACH-000837,-0.540608846598
ACH-000838,-0.5576383669120001
ACH-000839,-0.524882454243
ACH-000840,-0.569624205357
ACH-000841,-0.551953226136
ACH-000843,-0.3845580089
ACH-000846,-0.818491138582
ACH-000847,-0.398872825225
ACH-000848,-0.429654249084
ACH-000849,-0.387307354045
ACH-000851,-0.669778730485
ACH-000855,-0.35160718545100006
ACH-000856,-0.32749873856999995
ACH-000858,-0.46108521226599997
ACH-000859,-0.64693504168
ACH-000861,-0.46900436562299996
ACH-000862,-0.367530581932
ACH-000865,-0.38611325315
ACH-000866,-0.48642676332900003
ACH-000867,-0.692409481574
ACH-000869,-0.486489035662
ACH-000872,-0.47818742030699996
ACH-000873,-0.39231778601499995
ACH-000876,-0.508899180215
ACH-000878,-0.279747929815
ACH-000880,-0.553232461941
ACH-000881,-0.466041623934
ACH-000882,-0.543925378718
ACH-000884,-0.5830038279290001
ACH-000885,-0.586092411285
ACH-000887,-0.5552849712910001
ACH-000888,-0.504397368721
ACH-000889,-0.486403492193
ACH-000890,-0.39995307799
ACH-000896,-0.343397661013
ACH-000898,-0.5496563354339999
ACH-000900,-0.5317766129029999
ACH-000901,-0.674705237807
ACH-000905,-0.465799577557
ACH-000906,-0.545043354885
ACH-000907,-0.46295847601400003
ACH-000910,-0.641801564327
ACH-000911,-0.628726037466
ACH-000912,-0.525816028768
ACH-000913,-0.38155315004
ACH-000915,-0.420668380444
ACH-000916,-1.1532615113
ACH-000917,-0.38016546941600005
ACH-000921,-0.598624523741
ACH-000924,-0.719024707804
ACH-000926,-0.666360508493
ACH-000928,-0.596339771914
ACH-000929,-0.683094548346
ACH-000932,-0.436120961295
ACH-000935,-0.8118623914390001
ACH-000936,-0.361245370299
ACH-000937,-0.754870527147
ACH-000938,-0.444237730316
ACH-000939,-0.597190582742
ACH-000941,-0.5225997131769999
ACH-000943,-0.46240515396700005
ACH-000946,-0.544249989994
ACH-000947,-0.498206377582
ACH-000948,-0.633444579979
ACH-000950,-0.393584610642
ACH-000953,-0.754760680516
ACH-000957,-0.594093325856
ACH-000958,-0.7508484610609999
ACH-000960,-0.56721897385
ACH-000963,-0.489279359304
ACH-000968,-0.304257727123
ACH-000969,-0.7467662549040001
ACH-000973,-0.7371988364759999
ACH-000974,-0.713795504806
ACH-000975,-0.627352661706
ACH-000976,-0.701592061964
ACH-000978,-0.636137632531
ACH-000980,-0.48214667285499996
ACH-000984,-0.9059182875220001
ACH-000986,-0.593657347359
ACH-000988,-0.557883026287
ACH-000993,-0.474609639716
ACH-000994,-0.319594137424
ACH-000996,-0.742473750637
ACH-001001,-0.551893694388
ACH-001020,-0.759310167982
ACH-001028,-0.65950366072
ACH-001031,-0.679047730396
ACH-001038,-0.678760321856
ACH-001048,-0.524916115752
ACH-001050,-0.719397317418
ACH-001053,-0.531972497785
ACH-001054,-0.7753331086540001
ACH-001061,-0.5710822480919999
ACH-001067,-0.5387263767989999
ACH-001075,-0.634198426339
ACH-001096,-0.430859685434
ACH-001128,-0.400626963657
ACH-001134,-0.5797315919730001
ACH-001151,-0.639232467966
ACH-001163,-0.516176381448
ACH-001164,-0.495555767517
ACH-001173,-0.582833065831
ACH-001183,-0.542926751283
ACH-001184,-0.420326242259
ACH-001190,-0.538146985678
ACH-001192,-0.581438326471
ACH-001193,-0.636309561522
ACH-001196,-0.590887743464
ACH-001197,-0.529118408977
ACH-001205,-0.765577637703
ACH-001211,-0.926673409922
ACH-001212,-0.34243557463200003
ACH-001228,-0.664603129435
ACH-001232,-0.805045909023
ACH-001239,-0.7073452468420001
ACH-001274,-0.600377369671
ACH-001275,-0.43667787837399996
ACH-001277,-0.64196976734
ACH-001278,-0.466322423421
ACH-001280,-0.592799047738
ACH-001283,-0.530905698574
ACH-001289,-0.560494775367
ACH-001295,-0.618172582562
ACH-001300,-0.457743123006
ACH-001301,-0.47243860695600004
ACH-001302,-0.6997431950740001
ACH-001303,-0.534210324263
ACH-001306,-0.556511522703
ACH-001318,-0.574003737599
ACH-001322,-0.5060535263979999
ACH-001328,-0.590503358341
ACH-001332,-0.714962120358
ACH-001333,-0.52962414656
ACH-001336,-0.3531301429
ACH-001340,-0.6995055540710001
ACH-001346,-0.510292749554
ACH-001353,-0.535530756118
ACH-001354,-0.570247566031
ACH-001367,-0.383964217097
ACH-001368,-0.42706938331200006
ACH-001374,-0.787514772574
ACH-001375,-0.5453534738710001
ACH-001377,-0.573005758461
ACH-001380,-0.364406843639
ACH-001391,-0.453441526153
ACH-001407,-0.404465122672
ACH-001408,-0.536688799412
ACH-001413,-0.723228569688
ACH-001430,-0.560713597076
ACH-001431,-0.54327822862
ACH-001450,-0.55498651267
ACH-001496,-0.307931054077
ACH-001500,-0.623651922881
ACH-001521,-0.784413688773
ACH-001523,-0.495708288632
ACH-001532,-0.6651555754899999
ACH-001536,-0.634267261721
ACH-001550,-0.38740085576
ACH-001552,-0.726334692939
ACH-001554,-0.533793932615
ACH-001645,-0.568440499162
ACH-001654,-0.5348260279829999
ACH-001715,-0.551933632682
ACH-001735,-0.531974701584
ACH-001736,-0.626020955585
ACH-001737,-0.788408196446
ACH-001740,-0.422735036204
ACH-001745,-0.391927971844
ACH-001750,-0.603905498188
ACH-001765,-0.529232706254
ACH-001956,-0.579643626423
ACH-001957,-0.660365243356
