,CA10 (56934)
ACH-000004,-0.0421692678478
ACH-000007,-0.347380370173
ACH-000009,-0.18715068747000002
ACH-000011,-0.19204734678500002
ACH-000012,-0.191167245988
ACH-000013,-0.09666415712580001
ACH-000014,-0.168496209218
ACH-000015,-0.155015418524
ACH-000017,-0.16617988513
ACH-000018,-0.218871213409
ACH-000019,-0.2855058764
ACH-000021,-0.27595302462099996
ACH-000022,-0.176741857608
ACH-000025,-0.25592863914
ACH-000028,-0.143115943067
ACH-000030,-0.115243419803
ACH-000035,-0.382624716915
ACH-000036,-0.0527362851578
ACH-000037,0.0299015287958
ACH-000039,-0.10346196852
ACH-000040,-0.221386306024
ACH-000041,-0.141612605418
ACH-000042,-0.20098582705200002
ACH-000045,-0.25939850560100003
ACH-000047,-0.109991255729
ACH-000052,-0.25842070795600003
ACH-000053,-0.10120456429
ACH-000054,-0.18400403021899997
ACH-000055,-0.0784612206323
ACH-000060,-0.040696559085699996
ACH-000067,-0.17222333533
ACH-000070,-0.057111409176199994
ACH-000075,-0.439844353975
ACH-000078,-0.270487551266
ACH-000082,-0.207432810397
ACH-000085,-0.38931503823299995
ACH-000086,-0.0527585318201
ACH-000087,0.160312209571
ACH-000092,-0.0649086927011
ACH-000095,-0.139264659476
ACH-000097,-0.00919650330178
ACH-000098,-0.106718115736
ACH-000099,-0.155613885897
ACH-000108,-0.159975360368
ACH-000113,-0.17342574921300002
ACH-000115,-0.294852862355
ACH-000116,-0.208459452172
ACH-000118,-0.0833280980607
ACH-000120,-0.328145375049
ACH-000123,-0.0724714656186
ACH-000127,-0.0815439252706
ACH-000128,-0.194763838871
ACH-000132,-0.107532278704
ACH-000133,-0.170123683913
ACH-000137,-0.167049262993
ACH-000138,-0.143205461714
ACH-000142,-0.333377098113
ACH-000143,-0.186789696018
ACH-000146,-0.167669044275
ACH-000148,-0.211757833429
ACH-000150,-0.332553827094
ACH-000152,-0.319004470759
ACH-000153,0.030235327319099996
ACH-000159,-0.0678429156691
ACH-000160,0.00838058463665
ACH-000163,-0.0602920876767
ACH-000167,0.205474663684
ACH-000168,-0.424437165955
ACH-000169,-0.143953927508
ACH-000178,0.0458736937859
ACH-000182,-0.050813774875999994
ACH-000183,-0.03268536351
ACH-000188,-0.243413466991
ACH-000189,-0.20382608454
ACH-000190,-0.21117901258699998
ACH-000198,-0.148574718451
ACH-000204,-0.260733709109
ACH-000206,-0.253296747207
ACH-000207,-0.116609210454
ACH-000211,-0.23883421566399998
ACH-000215,-0.208049648768
ACH-000221,-0.185134291074
ACH-000222,0.22224349513799999
ACH-000223,-0.07297760346389999
ACH-000226,-0.13023936665400002
ACH-000227,-0.292912713763
ACH-000228,-0.0461385553228
ACH-000231,-0.165974855039
ACH-000232,-0.07886216069310001
ACH-000233,-0.13877194928
ACH-000234,-0.144604424929
ACH-000235,-0.08211285902769999
ACH-000237,-0.0709659574252
ACH-000238,-0.135324185681
ACH-000243,-0.21230554139199997
ACH-000244,0.11830812205600001
ACH-000246,-0.22788316042100001
ACH-000248,-0.306041316454
ACH-000250,-0.104096154751
ACH-000251,-0.23093276384599998
ACH-000253,-0.053766788240300005
ACH-000255,-0.262834259019
ACH-000256,-0.10423013034800001
ACH-000257,-0.307685567969
ACH-000258,-0.160778063565
ACH-000259,-0.0478233483038
ACH-000260,-0.158255714516
ACH-000261,-0.11279248127999998
ACH-000262,-0.199503255246
ACH-000263,-0.152881092412
ACH-000264,-0.289352621382
ACH-000265,-0.252930189705
ACH-000266,-0.11762363318199999
ACH-000272,-0.294814697426
ACH-000273,-0.140424750189
ACH-000274,-0.156091469731
ACH-000277,0.009811490279579999
ACH-000278,-0.10455838251499999
ACH-000279,-0.055175630156300004
ACH-000280,-0.141690360677
ACH-000281,0.0736224475436
ACH-000288,-0.32124320514800003
ACH-000291,-0.18983104710299997
ACH-000293,-0.0391932782478
ACH-000294,-0.47110347614299997
ACH-000295,-0.393074163587
ACH-000296,-0.19355093369100002
ACH-000302,-0.0455524325035
ACH-000304,-0.24872832573800002
ACH-000307,-0.097838337843
ACH-000308,-0.0848084207986
ACH-000310,-0.301095567529
ACH-000311,-0.0721261193542
ACH-000312,-0.11753223361199999
ACH-000315,-0.113351396799
ACH-000316,-0.164506716468
ACH-000317,-0.163416216018
ACH-000318,-0.091502293186
ACH-000319,-0.33267586641999997
ACH-000320,0.0663595473528
ACH-000322,-0.166392340945
ACH-000323,-0.22140122535700002
ACH-000324,-0.15450986306
ACH-000329,-0.172131522225
ACH-000330,-0.130720880406
ACH-000331,-0.101784126619
ACH-000332,-0.018440913861599996
ACH-000334,-0.0938942374712
ACH-000335,-0.195230445886
ACH-000336,-0.326877029164
ACH-000337,-0.0426007023448
ACH-000339,-0.183009129568
ACH-000341,-0.467473089653
ACH-000348,-0.17204553366500003
ACH-000350,-0.108893885183
ACH-000352,-0.120030887512
ACH-000356,-0.09033672335560002
ACH-000361,-0.391240612488
ACH-000362,-0.133722068564
ACH-000363,-0.229861203406
ACH-000364,0.052053459888
ACH-000365,-0.10581719549
ACH-000366,-0.116201012677
ACH-000368,0.0888367548394
ACH-000374,-0.139739863297
ACH-000375,0.0422028364204
ACH-000376,-0.0661147132087
ACH-000381,-0.360789880315
ACH-000383,-0.0669644309796
ACH-000387,-0.277578633365
ACH-000389,0.0167822992611
ACH-000390,-0.295282470726
ACH-000393,-0.0205309922191
ACH-000395,-0.05125596462780001
ACH-000397,-0.24758418089200002
ACH-000401,-0.0252439139438
ACH-000402,-0.167149199965
ACH-000403,-0.09407050697239999
ACH-000404,-0.26610465551199997
ACH-000406,-0.17251535743299998
ACH-000407,0.007997576950760001
ACH-000408,-0.052107652098900004
ACH-000410,-0.10908188782
ACH-000411,-0.189767834798
ACH-000414,-0.061523778827400004
ACH-000415,-0.323243166887
ACH-000416,-0.14465984705999999
ACH-000420,-0.287713983385
ACH-000421,-0.178612573989
ACH-000424,-0.0300667799236
ACH-000425,-0.190498273944
ACH-000426,-0.0355159646358
ACH-000427,-0.256883316092
ACH-000433,-0.130555770205
ACH-000436,-0.0902481800437
ACH-000444,-0.132628014031
ACH-000445,-0.27422760391600004
ACH-000448,-0.16182899965800002
ACH-000450,-0.23216658059300002
ACH-000452,-0.117120708695
ACH-000454,0.0607690309887
ACH-000458,-0.35214361125200005
ACH-000459,0.015878563854399997
ACH-000460,-0.162363138601
ACH-000461,-0.0352478825217
ACH-000463,-0.143509167155
ACH-000464,-0.23946607086599997
ACH-000466,0.0346088127319
ACH-000467,-0.137376881236
ACH-000468,-0.20099622503800002
ACH-000469,-0.184947441935
ACH-000470,-0.232611277353
ACH-000471,-0.196874933432
ACH-000472,-0.238179154433
ACH-000473,-0.308944484897
ACH-000475,-0.16851477144699997
ACH-000476,-0.131801542478
ACH-000477,-0.0682744973576
ACH-000480,-0.289475684178
ACH-000481,-0.105824409742
ACH-000483,0.0067743302264099995
ACH-000484,0.218164567951
ACH-000485,-0.211760669184
ACH-000486,-0.165455891535
ACH-000487,-0.136224267678
ACH-000488,-0.11268806633199999
ACH-000490,-0.0433840823642
