,AACS (65985)
ACH-000004,0.275833844336
ACH-000007,-0.0212522241079
ACH-000009,0.148706204308
ACH-000011,0.115700423377
ACH-000012,0.06370917505080001
ACH-000013,0.0195395791069
ACH-000014,-0.0740012394988
ACH-000015,0.142592965146
ACH-000017,0.00412202247387
ACH-000018,0.18257507113899998
ACH-000019,0.0268305342396
ACH-000021,0.0203730970519
ACH-000022,0.00208093815801
ACH-000025,-0.0398465595842
ACH-000028,0.225900296103
ACH-000030,0.14215786152100002
ACH-000035,0.07039730168010001
ACH-000036,-0.038096302992199994
ACH-000037,-0.31301470139000004
ACH-000039,0.157029260138
ACH-000040,0.262295808584
ACH-000041,0.0269672417704
ACH-000042,0.15858303667
ACH-000045,-0.0221454060227
ACH-000047,-0.12998507533099998
ACH-000052,0.24183665091899997
ACH-000053,0.121304246172
ACH-000054,0.132877001572
ACH-000055,-0.105455979191
ACH-000060,0.19250938473
ACH-000067,-0.0543688674964
ACH-000070,0.0640482091488
ACH-000075,0.0416325962757
ACH-000078,0.0487930611964
ACH-000082,-0.0251806499211
ACH-000085,0.32234149238000004
ACH-000086,-0.00888356322501
ACH-000087,0.344531028969
ACH-000092,0.00746966447672
ACH-000095,0.108062038413
ACH-000097,0.09462568885309999
ACH-000098,0.0372654456527
ACH-000099,0.060733598348199996
ACH-000108,0.11333791266200001
ACH-000113,0.197221434182
ACH-000115,0.17217153002799998
ACH-000116,0.155253336445
ACH-000118,-0.074870869546
ACH-000120,0.0580616812416
ACH-000123,0.0971720067468
ACH-000127,0.0727143093119
ACH-000128,0.022899602268599998
ACH-000132,0.118911581523
ACH-000133,-0.0189505446517
ACH-000137,0.043633352478700003
ACH-000138,0.0964443048855
ACH-000142,0.15640322483400002
ACH-000143,0.14525663744
ACH-000146,-0.00105676830508
ACH-000148,0.135234815109
ACH-000150,0.0112861167747
ACH-000152,0.031831834322
ACH-000153,0.250106083942
ACH-000159,0.049851069113300006
ACH-000160,0.030707144034000003
ACH-000163,0.0223900737658
ACH-000167,-0.21293552178599998
ACH-000168,-0.04198013029130001
ACH-000169,0.156398934188
ACH-000178,0.122490555766
ACH-000182,0.051020078590900006
ACH-000183,0.186466903195
ACH-000188,0.05341360946880001
ACH-000189,-0.103597205042
ACH-000190,0.0543430528472
ACH-000198,-0.00849920638257
ACH-000204,0.16940697589899997
ACH-000206,0.00133508919505
ACH-000207,0.301269027397
ACH-000211,0.035095746766199996
ACH-000215,0.031749527374
ACH-000221,0.226968801281
ACH-000222,0.0612227094301
ACH-000223,-0.00286365270446
ACH-000226,0.06713189461569999
ACH-000227,-0.212398842037
ACH-000228,0.215810885844
ACH-000231,-0.08000645158530001
ACH-000232,0.056395885316599996
ACH-000233,0.0466516022076
ACH-000234,-0.245693736072
ACH-000235,0.0195732942565
ACH-000237,0.19196648175
ACH-000238,-0.00747886838919
ACH-000243,0.20205459255199998
ACH-000244,0.197302036672
ACH-000246,0.0653906443629
ACH-000248,-0.19774281680300002
ACH-000250,0.00300091180869
ACH-000251,-0.0180992081136
ACH-000253,0.14845752937999998
ACH-000255,0.16047326254799998
ACH-000256,0.0012216924863199998
ACH-000257,-0.0259331816413
ACH-000258,0.00265863817417
ACH-000259,-0.014793289605700002
ACH-000260,0.116337665248
ACH-000261,0.0910443510554
ACH-000262,0.0551432751946
ACH-000263,-0.144141816674
ACH-000264,0.050380751938
ACH-000265,0.164567030149
ACH-000266,-0.0036466627703499997
ACH-000272,0.143019981535
ACH-000273,0.039516412592800004
ACH-000274,0.022566277075000002
ACH-000277,0.18883910577
ACH-000278,0.039427546702300004
ACH-000279,0.131208134031
ACH-000280,0.0726226011973
ACH-000281,0.0755024682978
ACH-000288,0.048833903230599995
ACH-000291,-0.026431898631700004
ACH-000293,0.053837785027800004
ACH-000294,0.103217588833
ACH-000295,-0.047736170013
ACH-000296,-0.7548635319679999
ACH-000302,0.00308597662625
ACH-000304,-0.136943375085
ACH-000307,0.149882800145
ACH-000308,0.09797609651460001
ACH-000310,0.234544923666
ACH-000311,0.170263891556
ACH-000312,0.123351148933
ACH-000315,0.0371105583247
ACH-000316,0.202424542733
ACH-000317,0.211819403593
ACH-000318,0.0062226369703
ACH-000319,0.246363987399
ACH-000320,0.240494878435
ACH-000322,-0.116540027536
ACH-000323,0.0266492992124
ACH-000324,0.0442515977762
ACH-000329,0.0438639325069
ACH-000330,0.11156561585000001
ACH-000331,-0.0166363076005
ACH-000332,0.137184203395
ACH-000334,0.0828242513611
ACH-000335,0.165727803038
ACH-000336,0.186978766836
ACH-000337,0.102469177135
ACH-000339,0.051464614846099994
ACH-000341,0.28392880696999995
ACH-000348,-0.0502776572977
ACH-000350,0.043366635018499994
ACH-000352,0.06869097430980001
ACH-000356,0.10650035886399999
ACH-000361,-0.0180660014724
ACH-000362,0.142699546905
ACH-000363,0.0622002833922
ACH-000364,0.027945074253700002
ACH-000365,0.0222038271822
ACH-000366,0.030403963525
ACH-000368,-0.11595749169700001
ACH-000374,0.06927631095160001
ACH-000375,0.0972530737548
ACH-000376,0.0418036632301
ACH-000381,0.15292112631
ACH-000383,0.052137955532
ACH-000387,0.212365840975
ACH-000389,-0.0154852739341
ACH-000390,0.14327300730599998
ACH-000393,0.09827651903529999
ACH-000395,0.261406623143
ACH-000397,0.0661246036249
ACH-000401,-0.0982541040962
ACH-000402,-0.23062787205
ACH-000403,0.043639168124000004
ACH-000404,0.0590751551714
ACH-000406,0.07036088245950001
ACH-000407,0.05441458520859999
ACH-000408,-0.0203578529693
ACH-000410,0.024271271992
ACH-000411,-0.02295329591
ACH-000414,0.148119450607
ACH-000415,0.124769313618
ACH-000416,0.00536825318605
ACH-000420,0.245105563288
ACH-000421,0.0548916721282
ACH-000424,0.348212698319
ACH-000425,0.0513674844061
ACH-000426,0.308851503521
ACH-000427,0.0815139616664
ACH-000433,-0.0411951348471
ACH-000436,0.133750691669
ACH-000444,-0.0782607894398
ACH-000445,-0.165090582299
ACH-000448,0.060899780170300004
ACH-000450,-0.11161448817299999
ACH-000452,-0.019954548153
ACH-000454,-0.150965080854
ACH-000458,-0.043732575008699995
ACH-000459,-0.306615282218
ACH-000460,0.07310704253639999
ACH-000461,-0.148026162124
ACH-000463,0.145856085419
ACH-000464,-0.22581824141399998
ACH-000466,0.155233309245
ACH-000467,0.121010721555
ACH-000468,0.0263434077115
ACH-000469,0.00767998460263
ACH-000470,-0.0735308946295
ACH-000471,-0.0256544372458
ACH-000472,0.0435875750062
ACH-000473,0.187413002274
ACH-000475,0.0994992416804
ACH-000476,-0.0355779521185
ACH-000477,-0.0108816352449
ACH-000480,0.0820640624221
ACH-000481,-0.00374750997912
ACH-000483,0.32541480392
ACH-000484,0.18102710709800002
ACH-000485,0.018905377417599997
ACH-000486,0.167116571755
ACH-000487,-0.110977875577
ACH-000488,0.100234338639
ACH-000490,0.0559913253759
ACH-000491,0.10922317349199999
ACH-000495,-0.018185504874200002
ACH-000496,0.0657109386069
ACH-000499,0.131566664666
ACH-000500,-0.607388591439
ACH-000502,0.07559158183680001
ACH-000503,0.18057333640099998
ACH-000505,0.019724472229400002
ACH-000507,0.177149129574
ACH-000510,0.0988630961549
ACH-000511,0.0014025227702000001
ACH-000512,0.162892108169
ACH-000516,-0.077301186574
ACH-000517,0.035120391726000004
ACH-000518,0.186663929929
ACH-000520,-0.0366618028541
ACH-000521,0.25418236553
ACH-000522,-0.015564522615200001
ACH-000524,0.0395757286962
ACH-000527,0.12127564752
ACH-000528,0.07462369861660001
ACH-000537,0.0156860466652
ACH-000541,0.107935547587
ACH-000542,0.0314352710172
ACH-000544,-0.0130202207427
ACH-000545,0.197555655315
ACH-000547,0.111123208757
ACH-000548,0.128598434683
ACH-000549,0.139215902714
ACH-000550,-0.012253914177099999
ACH-000552,0.0240912472653
ACH-000556,0.150204918619
ACH-000557,0.060978765930699994
ACH-000570,0.015184254059600001
ACH-000571,0.007535414469850001
ACH-000573,0.08636365280689999
ACH-000576,0.017766989413799998
ACH-000580,-0.27149023667
ACH-000584,0.282984819806
ACH-000585,0.0763766023687
ACH-000588,0.24781275175
ACH-000589,0.130151557261
ACH-000591,-0.0739609746721
ACH-000593,0.216802582624
ACH-000600,0.11162051076
ACH-000601,0.0902524234125
ACH-000604,0.259359155129
ACH-000605,0.176044799944
