,CCNT2 (905)
ACH-000198,-0.101089666489
ACH-000204,-0.148060019299
ACH-000206,0.0251880563637
ACH-000207,0.0886196785613
ACH-000211,-0.148977029954
ACH-000215,-0.0807220312748
ACH-000221,-0.10467012863299999
ACH-000222,-0.229923208725
ACH-000223,-0.43624089917900005
ACH-000226,-0.261137458428
ACH-000227,-0.19033818077599998
ACH-000228,-0.15478067934
ACH-000231,-0.014704415927600002
ACH-000232,-0.151357579397
ACH-000233,-0.091252343731
ACH-000234,-0.339008340735
ACH-000235,-0.129753148656
ACH-000237,0.00333251022993
ACH-000238,-0.05809176696480001
ACH-000243,-0.570799997271
ACH-000244,-0.151648567766
ACH-000246,-0.185805925847
ACH-000248,-0.2053154914
ACH-000250,-0.0751420659942
ACH-000251,0.0027833856327
ACH-000253,-0.0928282207109
ACH-000255,-0.154046964839
ACH-000256,-0.160411328761
ACH-000257,-0.012650544673600002
ACH-000258,-0.363433718492
ACH-000259,-0.0942045846335
ACH-000260,-0.175195310269
ACH-000261,-0.101068334716
ACH-000262,-0.00515962514378
ACH-000263,0.029985661458600002
ACH-000264,-0.19162701426399997
ACH-000265,-0.32832731954300004
ACH-000266,-0.179547204617
ACH-000272,-0.187180997454
ACH-000273,-0.313184048491
ACH-000274,-0.255240724938
ACH-000277,0.0835271717605
ACH-000278,-0.037075646462
ACH-000279,-0.288145923584
ACH-000280,-0.240204360553
ACH-000281,-0.24293126539299997
ACH-000288,-0.11103089707800001
ACH-000291,-0.118754043981
ACH-000293,0.0203471318835
ACH-000294,-0.42517014849299994
ACH-000295,0.137826047057
ACH-000296,-0.100437444988
ACH-000302,-0.0640168100519
ACH-000304,-0.115451414048
ACH-000307,-0.177061018246
ACH-000308,-0.268517895286
ACH-000310,-0.435798565223
ACH-000311,-0.458890699936
ACH-000312,-0.419434919956
ACH-000315,-0.233389860657
ACH-000316,-0.207559157155
ACH-000317,-0.441226151729
ACH-000318,-0.0276933765693
ACH-000319,0.0058712319500100005
ACH-000320,-0.599626953453
ACH-000322,-0.26195221813
ACH-000323,-0.033207798844
ACH-000324,-0.353610755232
ACH-000329,-0.219145862911
ACH-000330,-0.269933114025
ACH-000331,-0.20570672107000001
ACH-000332,-0.212794108594
ACH-000334,-0.215070890421
ACH-000335,-0.247767412887
ACH-000336,-0.176644024943
ACH-000337,0.05930430020269999
ACH-000339,-0.476510316626
ACH-000341,-0.33856992126999996
ACH-000348,-0.208284041772
ACH-000350,-0.24971866869000003
ACH-000352,-0.128185088373
ACH-000356,0.14549629460400001
ACH-000361,-0.176418491081
ACH-000362,-0.21973728861400002
ACH-000363,-0.126510246526
ACH-000364,-0.23490479638
ACH-000365,-0.13499635597999998
ACH-000366,-0.230722590266
ACH-000368,-0.07379296224710001
ACH-000374,-0.3009933903
ACH-000375,-0.116719435508
ACH-000376,-0.174326331174
ACH-000381,-0.0361772112877
ACH-000383,-0.157636149145
ACH-000387,-0.265473107015
ACH-000389,-0.112546016304
ACH-000390,-0.0272381077229
ACH-000393,-0.302940325874
ACH-000395,-0.110743975854
ACH-000397,-0.183964221505
ACH-000401,-0.11852863311100001
ACH-000402,0.24114848947700002
ACH-000403,-0.10229441967599999
ACH-000404,-0.09836461838169999
ACH-000406,-0.258668252786
ACH-000407,-0.17486089130600002
ACH-000408,0.07846871244510001
ACH-000410,-0.205292515944
ACH-000411,-0.352340177355
ACH-000414,-0.571878501221
ACH-000415,-0.193673997875
ACH-000416,-0.195027535491
ACH-000420,-0.313771045412
ACH-000421,-0.115358631212
ACH-000424,-0.11656296937100001
ACH-000425,-0.300796899321
ACH-000426,0.0179863424005
ACH-000427,0.205896330304
ACH-000433,0.19425892251
ACH-000436,0.0153692307078
ACH-000444,-0.04594127422230001
ACH-000445,0.0632744221819
ACH-000448,-0.20121324524300002
ACH-000450,0.227826073444
ACH-000452,-0.0368543447849
ACH-000454,0.0022258655630599997
ACH-000458,-0.10859676932399999
ACH-000459,-0.166482329424
ACH-000460,-0.14288184779899998
ACH-000461,-0.167895416705
ACH-000463,-0.215853284868
ACH-000464,-0.169047145078
ACH-000466,-0.0436722680916
ACH-000467,-0.274461231705
ACH-000468,-0.159625097484
ACH-000469,-0.176029487696
ACH-000470,-0.08533253906580002
ACH-000471,-0.132681707709
ACH-000472,-0.0040576708372499996
ACH-000473,-0.284097239889
ACH-000475,-0.23229686324700002
ACH-000476,-0.106429517069
ACH-000477,-0.20412842175
ACH-000480,-0.16604161608100002
ACH-000481,-0.121206259154
ACH-000483,0.00834838879686
ACH-000484,-0.0690517892507
ACH-000485,-0.06464428718069999
ACH-000486,-0.172509624941
ACH-000487,-0.172301238305
ACH-000488,-0.147159524082
ACH-000490,-0.140454231051
ACH-000491,-0.136675261523
ACH-000495,-0.0524397842836
ACH-000496,-0.38868323797399995
ACH-000499,-0.17943383502799998
ACH-000500,-0.44916604299400004
ACH-000502,-0.252431238424
ACH-000503,-0.012417544734200002
ACH-000505,-0.169606797933
ACH-000507,-0.022466236872
ACH-000510,-0.29919729242800003
ACH-000511,-0.290526055753
ACH-000512,-0.19804527030299998
ACH-000516,-0.11274209133600001
ACH-000517,-0.132799893853
ACH-000518,0.111921335559
ACH-000520,0.00196134339726
ACH-000521,-0.569906142641
ACH-000522,-0.179212416601
ACH-000524,-0.158510012951
ACH-000527,-0.33029431426600003
ACH-000528,-0.177618374567
ACH-000537,-0.291855895749
ACH-000541,-0.0569748451306
ACH-000542,-0.161122922509
ACH-000544,-0.206393892001
ACH-000545,-0.061388654828199996
ACH-000547,-0.18144551148899998
ACH-000548,-0.266523881041
ACH-000549,-0.0161533016618
ACH-000550,-0.03594756056619999
ACH-000552,-0.15502126519
ACH-000556,-0.232302359367
ACH-000557,-0.194315960269
ACH-000570,-0.348782239353
ACH-000571,-0.057747693452900005
ACH-000573,-0.15955430638
ACH-000576,-0.183248352555
ACH-000580,-0.25972076993099996
ACH-000584,-0.13144919136
ACH-000585,-0.0195497956405
ACH-000588,0.019773914849799998
ACH-000589,-0.290480968154
ACH-000591,-0.141059647735
ACH-000593,-0.198031508321
ACH-000600,-0.160954641173
ACH-000601,-0.28542933178
ACH-000604,-0.0420735926119
ACH-000605,-0.10237354499
ACH-000606,-0.23280365056
ACH-000608,-0.0575228927375
ACH-000614,-0.21111125372099998
ACH-000616,-0.131042990892
ACH-000618,-0.15311555871
ACH-000619,-0.10866738026900001
ACH-000620,-0.23356630185
ACH-000621,-0.0020969657742000002
ACH-000622,-0.45561897891099995
ACH-000623,-0.158905691317
ACH-000624,-0.154656714321
ACH-000627,-0.334351617737
ACH-000630,-0.271258531716
ACH-000632,0.0357885271764
ACH-000633,-0.220881520194
ACH-000637,-0.361410981205
ACH-000638,-0.42391122804
ACH-000646,-0.20958161801199998
ACH-000647,-0.12763026215700002
ACH-000648,-0.284505209025
ACH-000649,-0.209843057218
ACH-000651,-0.301749169546
ACH-000652,0.126708892215
ACH-000653,-0.0664276159673
ACH-000657,-0.253578794093
ACH-000658,-0.235828295022
ACH-000661,-0.270229586569
ACH-000662,-0.010682612353999999
ACH-000663,-0.388823318645
ACH-000665,-0.133976716108
ACH-000671,-0.295255795152
ACH-000673,-0.280752988311
ACH-000676,-0.20724333179
ACH-000677,-0.141981471714
ACH-000681,-0.27126383970600004
ACH-000682,-0.174283460775
ACH-000683,-0.187307845537
ACH-000684,-0.335773093021
ACH-000688,-0.0702666705937
ACH-000693,-0.104795068957
ACH-000694,-0.156278409012
ACH-000695,-0.033250108668999995
ACH-000696,-0.22178118892700002
ACH-000697,-0.176931570418
ACH-000699,-0.289212940037
ACH-000701,-0.274441265808
ACH-000706,-0.14858735462
ACH-000711,-0.123345456293
ACH-000713,-0.185335700639
ACH-000714,-0.180942416833
ACH-000718,-0.217457820183
ACH-000720,-0.13964177250499998
ACH-000721,-0.21533588711399998
ACH-000724,0.195743865576
ACH-000725,-0.22566034375100003
ACH-000732,-0.174000794735
ACH-000734,-0.17412902879099998
ACH-000735,0.122175666515
ACH-000736,-0.26193948794
ACH-000738,-0.175012582112
ACH-000746,0.0495354938046
ACH-000747,-0.31160068531
ACH-000748,-0.134969544021
ACH-000753,-0.180718730849
ACH-000756,-0.282574385214
ACH-000757,-0.151711812604
ACH-000758,-0.10851369972899999
ACH-000760,-0.0155744860137
ACH-000763,-0.436281601086
ACH-000764,0.00947794525004
ACH-000765,-0.130026501349
ACH-000766,-0.240009759864
ACH-000767,-0.0857068135455
ACH-000768,-0.413618190308
ACH-000769,-0.578861214029
ACH-000770,-0.149093828837
ACH-000771,0.0701541311928
ACH-000773,-0.13721710156199998
ACH-000776,-0.233030554532
ACH-000777,-0.11466321148499999
ACH-000778,-0.132022488477
ACH-000781,-0.241918846578
ACH-000782,-0.0344411494438
ACH-000783,0.0145281434516
ACH-000784,-0.250899019232
ACH-000785,-0.25482460072700003
ACH-000787,-0.13711169076
ACH-000788,-0.220287039962
ACH-000791,-0.332522956216
ACH-000792,-0.0341691001516
ACH-000794,0.0314664809554
ACH-000796,-0.34537528633000003
ACH-000799,-0.508624262328
ACH-000800,0.0377816693051
ACH-000802,-0.14778329554000003
ACH-000804,-0.33040167073800003
ACH-000805,0.0359180040189
ACH-000809,-0.0654923590704
ACH-000810,0.113739101616
ACH-000811,0.0418521729188
ACH-000817,-0.262188924966
ACH-000819,-0.17848572225
ACH-000820,-0.170654256826
ACH-000821,0.0518118340315
ACH-000822,-0.08713101615
ACH-000823,-0.100292136994
ACH-000824,-0.02004146392
ACH-000827,-0.32732743991999996
ACH-000829,-0.164562682122
ACH-000831,-0.0914273544081
ACH-000832,-0.177119430964
ACH-000833,0.0741639355652
ACH-000834,-0.20768570435699998
ACH-000835,-0.23568113602200003
ACH-000836,0.0607454412465
ACH-000837,-0.284904771697
ACH-000838,0.161991113936
ACH-000839,0.15903440108300002
ACH-000840,-0.0339339354965
ACH-000841,-0.392064496838
ACH-000843,-0.153095014804
ACH-000846,-0.140410785742
ACH-000847,0.00906821662969
ACH-000848,-0.200219953286
ACH-000849,-0.10898926133400001
ACH-000851,-0.5115082907680001
ACH-000855,-0.16958410489
ACH-000856,-0.330320469859
ACH-000858,-0.164296334939
ACH-000859,-0.152183239939
ACH-000861,-0.304862000683
ACH-000862,-0.177972928961
ACH-000865,-0.133612367427
ACH-000866,-0.11485945962
ACH-000867,-0.104038180972
ACH-000869,-0.374236889517
ACH-000872,-0.410574233281
ACH-000873,-0.07625443504360001
ACH-000876,-0.0673772786775
ACH-000878,-0.331878531016
ACH-000880,-0.33903304936399997
ACH-000881,-0.30096472428300003
ACH-000882,-0.118084669521
ACH-000884,-0.210586530553
ACH-000885,-0.339846063709
ACH-000887,-0.133797376546
ACH-000888,-0.12374135641799999
ACH-000889,-0.0849059975498
ACH-000890,-0.371007114227
ACH-000896,-0.119406534162
ACH-000898,-0.177931400313
ACH-000900,-0.286839754914
ACH-000901,-0.228856018189
ACH-000905,-0.0546905497743
ACH-000906,-0.155659889798
ACH-000907,-0.286942070953
ACH-000910,-0.315570834424
ACH-000911,-0.115567330765
ACH-000912,-0.133222442252
ACH-000913,-0.19337641536800002
ACH-000915,-0.405963243559
ACH-000916,0.229671079081
ACH-000917,0.0653793098887
ACH-000921,-0.0200547052543
ACH-000924,-0.183087196074
ACH-000926,-0.194340699875
ACH-000928,-0.45417479106499997
ACH-000929,0.0323348679548
ACH-000932,-0.0891053393803
ACH-000935,-0.24525883964
ACH-000936,-0.058864580713099995
ACH-000937,-0.14461641899900002
ACH-000938,0.053965969311800005
ACH-000939,0.0129828271985
ACH-000941,-0.470066862497
ACH-000943,-0.141758001377
ACH-000946,-0.331737341812
ACH-000947,-0.178726456063
ACH-000948,-0.213192767801
ACH-000950,-0.07166981113319999
ACH-000953,-0.12295307400399999
ACH-000957,-0.33832247277099997
ACH-000958,-0.316710910875
ACH-000960,-0.04475057723399999
ACH-000963,-0.416761754818
ACH-000968,-0.349361546483
ACH-000969,-0.27429352807199997
ACH-000973,-0.18596426739900002
ACH-000974,-0.35476888078100005
ACH-000975,-0.26298775488299997
ACH-000976,-0.162975727406
ACH-000978,-0.504604222957
ACH-000980,-0.183731008816
ACH-000984,-0.321292375124
ACH-000986,-0.110421484178
ACH-000988,-0.0220642188692
ACH-000993,-0.24332556713000003
ACH-000994,-0.231030133992
ACH-000996,-0.352712858832
ACH-001001,-0.14744172731
ACH-001020,0.0551827059641
ACH-001028,-0.190283387549
ACH-001031,-0.171010962413
ACH-001038,-0.290618857849
ACH-001048,-0.20987302845
ACH-001050,-0.29146987119199996
ACH-001053,-0.22149753835799998
ACH-001054,-0.24038649917899998
ACH-001061,-0.230129869938
ACH-001067,-0.21601611091999998
ACH-001075,0.0234294809934
ACH-001096,-0.137094047833
ACH-001128,0.579519408862
ACH-001134,-0.24000891758499998
ACH-001151,-0.434305223773
ACH-001163,-0.347000576489
ACH-001164,-0.210784258187
ACH-001173,-0.20422474093100002
ACH-001183,-0.08126807301
ACH-001184,-0.300136667421
ACH-001190,-0.048900499677099994
ACH-001192,-0.200868387555
ACH-001193,0.0234537922342
ACH-001196,-0.16778780619300002
ACH-001197,-0.114687915341
ACH-001205,-0.30553371718600003
ACH-001211,-0.46154784709200003
ACH-001212,-0.481992394032
ACH-001228,-0.09473841063069999
ACH-001232,-0.214615814
ACH-001239,-0.403449270856
ACH-001274,-0.185021555876
ACH-001275,-0.3504678065199999
ACH-001277,-0.0161376378329
ACH-001278,-0.30575517665699997
ACH-001280,-0.5580752903549999
ACH-001283,-0.179679742861
ACH-001289,0.037304794943800006
ACH-001295,-0.28692120272300004
ACH-001300,-0.21914955148600002
ACH-001301,0.00753447867867
ACH-001302,-0.25110919875
ACH-001303,-0.1368150426
ACH-001306,-0.011049320030200002
ACH-001318,-0.24132843479899999
ACH-001322,-0.0868679854947
ACH-001328,-0.117407064585
ACH-001332,-0.288889087893
ACH-001333,-0.023588034735300002
ACH-001336,-0.16456199361999999
ACH-001340,-0.146650318141
ACH-001346,-0.0331495957335
ACH-001353,-0.179279034245
ACH-001354,-0.243688150946
ACH-001367,0.0241249275066
ACH-001368,-0.11153065854599999
ACH-001374,-0.7195664148459999
ACH-001375,-0.0902971752644
ACH-001377,-0.0665651265144
ACH-001380,-0.029506953724199998
ACH-001391,-0.33886867762199996
ACH-001407,-0.14852868875800002
ACH-001408,-0.101749974358
ACH-001413,-0.34578890598000006
ACH-001430,-0.23405736723200002
ACH-001431,-0.17300106425700001
ACH-001450,-0.16004446443700002
ACH-001496,-0.191676699654
ACH-001500,0.020076633237900002
ACH-001521,0.0012058069921199999
ACH-001523,-0.163803118548
ACH-001532,-0.414961087693
ACH-001536,-0.262744308014
ACH-001550,0.08927506611880001
ACH-001552,-0.0916184814506
ACH-001554,-0.172523180059
ACH-001645,-0.11021565613800001
ACH-001654,-0.018174898752
ACH-001715,-0.273020461747
ACH-001735,-0.0313915318921
ACH-001736,0.0279867618573
ACH-001737,-0.32863826236099997
ACH-001740,-0.174596479374
ACH-001745,-0.16808794924800002
ACH-001750,-0.109082208505
ACH-001765,-0.208648918566
ACH-001956,-0.169745812385
ACH-001957,-0.247358878053
