,FAM83E (54854)
ACH-000226,-0.17954729879700002
ACH-000227,-0.484532578226
ACH-000228,-0.320888819196
ACH-000231,-0.130730746383
ACH-000232,-0.40153849820799997
ACH-000233,-0.204574493887
ACH-000234,-0.262758302086
ACH-000235,-0.341987657373
ACH-000237,-0.41208809457199996
ACH-000238,-0.24851999392700003
ACH-000243,-0.293498012986
ACH-000244,-0.0305766750614
ACH-000246,-0.369440272267
ACH-000248,-0.19930571043200002
ACH-000250,-0.321437533593
ACH-000251,-0.450379743152
ACH-000253,-0.36852892101499996
ACH-000255,-0.50261527603
ACH-000256,-0.47439915003300004
ACH-000257,-0.0719076861257
ACH-000258,-0.13241007188200002
ACH-000259,-0.300234248907
ACH-000260,-0.273130525132
ACH-000261,-0.303507547991
ACH-000262,-0.373643683117
ACH-000263,0.158859948881
ACH-000264,-0.156591438977
ACH-000265,-0.32436633215599997
ACH-000266,-0.312302310293
ACH-000272,-0.156637630148
ACH-000273,-0.275740888595
ACH-000274,-0.385160578707
ACH-000277,-0.305613796855
ACH-000278,-0.35861353705399995
ACH-000279,-0.15036551283
ACH-000280,-0.46693981477700003
ACH-000281,-0.178416469897
ACH-000288,-0.267550657124
ACH-000291,-0.4004488546
ACH-000293,-0.291331536401
ACH-000294,-0.759933910959
ACH-000295,-0.131142561898
ACH-000296,-0.31709180179900004
ACH-000302,-0.555371489641
ACH-000304,-0.267889915226
ACH-000307,-0.17749251636100002
ACH-000308,-0.298054130041
ACH-000310,-0.18375949133400002
ACH-000311,-0.475863277737
ACH-000312,-0.273208611506
ACH-000315,-0.052538591098
ACH-000316,-0.139032962095
ACH-000317,-0.119079661612
ACH-000318,-0.403897946465
ACH-000319,-0.17479849850499998
ACH-000320,-0.600713987213
ACH-000322,0.11726088768
ACH-000323,-0.103977623201
ACH-000324,-0.3866550504
ACH-000329,-0.326984076898
ACH-000330,-0.291401305843
ACH-000331,-0.396936444665
ACH-000332,-0.34733032975199996
ACH-000334,-0.412036946413
ACH-000335,-0.384031656387
ACH-000336,0.133249096536
ACH-000337,-0.325554418479
ACH-000339,-0.403607879206
ACH-000341,-0.541273399744
ACH-000348,-0.28606431718
ACH-000350,-0.300092353475
ACH-000352,-0.278055816121
ACH-000356,-0.623072889782
ACH-000361,-0.554362980143
ACH-000362,-0.179070670093
ACH-000363,-0.152790923179
ACH-000364,-0.122192621219
ACH-000365,-0.149490403315
ACH-000366,-0.410140401089
ACH-000368,-0.360308088768
ACH-000374,-0.060990348364000004
ACH-000375,-0.5431931612600001
ACH-000376,-0.145309439214
ACH-000381,-0.248536135145
ACH-000383,-0.27016565492100003
ACH-000387,-0.0418146916292
ACH-000389,-0.150773533071
ACH-000390,-0.182072878425
ACH-000393,-0.08112515848110001
ACH-000395,-0.251631057643
ACH-000397,-0.32761060945
ACH-000401,-0.279099553614
ACH-000402,-0.314229714426
ACH-000403,-0.28513282651599997
ACH-000404,-0.494416901125
ACH-000406,-0.194476908601
ACH-000407,-0.18099461522399998
ACH-000408,-0.29849546614
ACH-000410,-0.298110683488
ACH-000411,-0.26334346591999996
ACH-000414,-0.343826162389
ACH-000415,-0.279298076618
ACH-000416,-0.17840915555
ACH-000420,-0.36721960066200005
ACH-000421,-0.317801405913
ACH-000424,-0.257201970461
ACH-000425,-0.35187801277900005
ACH-000426,-0.214002557857
ACH-000427,-0.34095205156900005
ACH-000433,-0.30507681761
ACH-000436,-0.253014482104
ACH-000444,-0.22101260578
ACH-000445,-0.367589261196
ACH-000448,-0.369256046394
ACH-000450,-0.6273303367759999
ACH-000452,-0.11458511000600001
ACH-000454,-0.0049220274855
ACH-000458,-0.119060753318
ACH-000459,-0.18529317970400003
ACH-000460,-0.29542092059700004
ACH-000461,-0.233767330099
ACH-000463,-0.39600224643299997
ACH-000464,-0.478267789349
ACH-000466,-0.313820111263
ACH-000467,-0.139098785247
ACH-000468,-0.449971691326
ACH-000469,-0.304881485039
ACH-000470,-0.331270318267
ACH-000471,-0.541108822978
ACH-000472,-0.24887086793299998
ACH-000473,0.0881264248037
ACH-000475,-0.338923755668
ACH-000476,-0.396596572998
ACH-000477,-0.36041960005
ACH-000480,-0.14296554114399998
ACH-000481,-0.492424821217
ACH-000483,-0.195792432982
ACH-000484,-0.491584884972
ACH-000485,-0.36884595819
ACH-000486,-0.263632848903
ACH-000487,-0.231523134795
ACH-000488,-0.253450305677
ACH-000490,-0.335679717112
ACH-000491,-0.498819637531
ACH-000495,-0.22381944841499998
ACH-000496,-0.331814111834
ACH-000499,-0.21661662070999999
ACH-000500,-0.55685815802
ACH-000502,-0.366939765325
ACH-000503,-0.28047952177700003
ACH-000505,-0.379831245575
ACH-000507,-0.24880495748300002
ACH-000510,-0.344063381576
ACH-000511,-0.270767958797
ACH-000512,-0.103113214094
ACH-000516,-0.285451636102
ACH-000517,-0.337107965744
ACH-000518,-0.110984574307
ACH-000520,-0.417830634492
ACH-000521,-0.422293068889
ACH-000522,-0.161406377048
ACH-000524,-0.284810085184
ACH-000527,-0.34933972226899995
ACH-000528,-0.20299997776700002
ACH-000537,-0.205766076951
ACH-000541,-0.251532699508
ACH-000542,-0.29691415873000004
ACH-000544,-0.23467440719500002
ACH-000545,-0.275875502622
ACH-000547,-0.30436602010499997
ACH-000548,-0.278228973822
ACH-000549,-0.198100171042
ACH-000550,-0.15280542670299999
ACH-000552,-0.480463789535
ACH-000556,-0.368295539907
ACH-000557,-0.20123889213100002
ACH-000570,-0.275684453049
ACH-000571,-0.48511618433799997
ACH-000573,-0.270797056736
ACH-000576,-0.106446261862
ACH-000580,-0.157420046425
ACH-000584,-0.301134282458
ACH-000585,-0.478263993688
ACH-000588,-0.030079916653800002
ACH-000589,-0.20390787151999998
ACH-000591,-0.324588826292
ACH-000593,-0.174511838183
ACH-000600,-0.342076304023
ACH-000601,-0.310351202934
ACH-000604,0.040023281800800004
ACH-000605,-0.010419976348100001
ACH-000606,-0.31091584073199996
ACH-000608,-0.36281535679
ACH-000614,-0.0296262778202
ACH-000616,-0.29149651378
ACH-000618,-0.130585896156
ACH-000619,-0.14870942194
ACH-000620,-0.25612506903
ACH-000621,-0.38743797189199997
ACH-000622,-0.349079268116
ACH-000623,-0.327148972347
ACH-000624,-0.252440075776
ACH-000627,-0.26428330649500004
ACH-000630,-0.22661384019699998
ACH-000632,-0.27419827135200003
ACH-000633,-0.36438173562
ACH-000637,-0.258283648839
ACH-000638,-0.200489293097
ACH-000646,-0.434864332628
ACH-000647,-0.207375046178
ACH-000648,-0.147435675902
ACH-000649,-0.201643645335
ACH-000651,-0.240279690993
ACH-000652,-0.24052480872200002
ACH-000653,-0.12234318545299999
ACH-000657,-0.352826343627
ACH-000658,-0.124490802649
ACH-000661,-0.418321079391
ACH-000662,-0.05014169940230001
ACH-000663,-0.46697644567
ACH-000665,-0.177299677073
ACH-000671,-0.23416355542800002
ACH-000673,-0.28243209871999997
ACH-000676,-0.150180248185
ACH-000677,-0.5277167069340001
ACH-000681,-0.439636369214
ACH-000682,-0.26163063148800003
ACH-000683,-0.265151282518
ACH-000684,-0.21967816013900002
ACH-000688,-0.234228426732
ACH-000693,-0.24660397103300002
ACH-000694,-0.145521427801
ACH-000695,-0.0538513723363
ACH-000696,-0.30447304918900003
ACH-000697,-0.10644950483200001
ACH-000699,-0.435170106896
ACH-000701,-0.42679656017800005
ACH-000706,-0.123974581185
ACH-000711,-0.294439934582
ACH-000713,-0.262126267058
ACH-000714,-0.460282587952
ACH-000718,-0.230776222335
ACH-000720,-0.31382215038
ACH-000721,-0.179619503939
ACH-000724,-0.388929934396
ACH-000725,-0.386625593529
ACH-000732,-0.248525509964
ACH-000734,-0.43962382281199996
ACH-000735,-0.37759010921999997
ACH-000736,-0.244407132874
ACH-000738,-0.236299401798
ACH-000746,-0.151530270084
ACH-000747,-0.331631990057
ACH-000748,-0.308601408302
ACH-000753,-0.198875836332
ACH-000756,-0.384053161373
ACH-000757,-0.414914164529
ACH-000758,-0.289747441158
ACH-000760,-0.397121057098
ACH-000763,-0.17308036205699998
ACH-000764,-0.5550098423650001
ACH-000765,-0.23722815429000002
ACH-000766,-0.344001536629
ACH-000767,-0.322537585358
ACH-000768,-0.031164849663400003
ACH-000769,-0.276598600769
ACH-000770,-0.0653390258869
ACH-000771,-0.328269245439
ACH-000773,-0.38337156350999996
ACH-000776,-0.321245584621
ACH-000777,-0.441290436668
ACH-000778,-0.219012727909
ACH-000781,-0.25823513703699996
ACH-000782,0.241139592407
ACH-000783,-0.340356442026
ACH-000784,-0.21074784862
ACH-000785,-0.305508549418
ACH-000787,-0.412537106213
ACH-000788,-0.29282779900899997
ACH-000791,-0.405422407798
ACH-000792,-0.316548903589
ACH-000794,-0.204584280904
ACH-000796,-0.374868774388
ACH-000799,-0.41696452800399997
ACH-000800,-0.17845278992400002
ACH-000802,-0.225689779196
ACH-000804,-0.157370653422
ACH-000805,-0.336918067181
ACH-000809,-0.223788207467
ACH-000810,-0.061529719723199996
ACH-000811,-0.338740326789
ACH-000817,-0.125674436798
ACH-000819,-0.41443219174999996
ACH-000820,0.24692165143000003
ACH-000821,-0.427540986457
ACH-000822,-0.393249310185
ACH-000823,-0.187781530574
ACH-000824,-0.465867147264
ACH-000827,-0.27725783345
ACH-000829,-0.372130308345
ACH-000831,-0.425425520825
ACH-000832,-0.125403806927
ACH-000833,-0.395856806116
ACH-000834,-0.201337034611
ACH-000835,-0.25351204520799997
ACH-000836,-0.293629239062
ACH-000837,-0.329258493028
ACH-000838,-0.20524022985399998
ACH-000839,-0.237661902954
ACH-000840,-0.38367576989600005
ACH-000841,-0.303519477862
ACH-000843,-0.19158759263
ACH-000846,-0.422056174149
ACH-000847,-0.0339713330893
ACH-000848,-0.414335856943
ACH-000849,-0.33664956406999996
ACH-000851,-0.039138906847099995
ACH-000855,-0.320139468302
ACH-000856,-0.49970578376900004
ACH-000858,-0.24569885695500002
ACH-000859,-0.38261200389399996
ACH-000861,-0.25197350512600003
ACH-000862,-0.324908302102
ACH-000865,-0.19973371792300001
ACH-000866,-0.239357939769
ACH-000867,-0.30757077270399996
ACH-000869,-0.405346062682
ACH-000872,-0.367174574466
ACH-000873,-0.177107003375
ACH-000876,-0.206880578708
ACH-000878,-0.38749279225500005
ACH-000880,-0.479021064906
ACH-000881,-0.397248438034
ACH-000882,-0.33235514547600004
ACH-000884,-0.239841664198
ACH-000885,-0.261102683691
ACH-000887,-0.358930908333
ACH-000888,-0.220064765779
ACH-000889,-0.0948751966316
ACH-000890,-0.246503873644
ACH-000896,-0.274990553522
ACH-000898,-0.1396188459
ACH-000900,-0.409203794165
ACH-000901,-0.491114113894
ACH-000905,-0.10797706243899999
ACH-000906,-0.35309717234099997
ACH-000907,-0.144071665145
ACH-000910,-0.228744780331
ACH-000911,-0.186476567054
ACH-000912,-0.218194299873
ACH-000913,-0.00948157984949
ACH-000915,-0.405441493638
ACH-000916,-0.41122491551600004
ACH-000917,-0.193993819877
ACH-000921,-0.352084059733
ACH-000924,-0.39036455422
ACH-000926,-0.09525816777989998
ACH-000928,-0.479947291575
ACH-000929,-0.3711964567
ACH-000932,-0.286564296179
ACH-000935,-0.265674329192
ACH-000936,-0.135175046938
ACH-000937,-0.32485620898
ACH-000938,-0.0709934010808
ACH-000939,-0.357894199268
ACH-000941,-0.38972477699600006
ACH-000943,-0.383678432252
ACH-000946,-0.24807404685400003
ACH-000947,-0.165698395075
ACH-000948,-0.297937642142
ACH-000950,-0.37316346067199996
ACH-000953,-0.317946273971
ACH-000957,-0.17155423645
ACH-000958,-0.12698823055400002
ACH-000960,-0.22579725282699997
ACH-000963,-0.252246595079
ACH-000968,-0.22939664771499998
ACH-000969,-0.0862102039082
ACH-000973,-0.282357948385
ACH-000974,-0.291786685675
ACH-000975,-0.100606463847
ACH-000976,-0.294347845658
ACH-000978,-0.0564115472794
ACH-000980,-0.240296933008
ACH-000984,-0.340182113825
ACH-000986,-0.0759642786134
ACH-000988,-0.45460101279200005
ACH-000993,-0.5706546272999999
ACH-000994,-0.539853939531
ACH-000996,-0.35741885265900003
ACH-001001,-0.235630403171
ACH-001020,-0.467050737105
ACH-001028,-0.26339130712299996
ACH-001031,-0.41911966719800003
ACH-001038,-0.231844071149
ACH-001048,-0.37224945009099997
ACH-001050,-0.275471634113
ACH-001053,-0.16229066361
ACH-001054,-0.147429632476
ACH-001061,-0.292634515483
ACH-001067,-0.46186118414300004
ACH-001075,-0.145364439283
ACH-001096,-0.39521796997599995
ACH-001128,-0.824824184457
ACH-001134,-0.357002112477
ACH-001151,-0.194031609173
ACH-001163,-0.18561428440699998
ACH-001164,-0.0690706383319
ACH-001173,-0.40165851643399997
ACH-001183,-0.172005756655
ACH-001184,-0.394305308518
ACH-001190,-0.24917018176800002
ACH-001192,-0.06214160390119999
ACH-001193,-0.22634552843800002
ACH-001196,-0.17791224423000002
ACH-001197,-0.40137589657300005
ACH-001205,-0.38520256824
ACH-001211,-0.405386297463
ACH-001212,-0.36915928338799997
ACH-001228,-0.23806361356999997
ACH-001232,-0.23837653166499997
ACH-001239,-0.0947412149746
ACH-001274,-0.16837945644900001
ACH-001275,-0.361998334556
ACH-001277,-0.299339437056
ACH-001278,-0.21333622877300001
ACH-001280,-0.16799318864399998
ACH-001283,-0.23743172585499997
ACH-001289,-0.289029625501
ACH-001295,-0.271101220139
ACH-001300,-0.19023218807
ACH-001301,-0.35156100811499996
ACH-001302,-0.49973724404
ACH-001303,-0.12150226186100001
ACH-001306,-0.0873068286599
ACH-001318,-0.122028548767
ACH-001322,-0.217234046672
ACH-001328,-0.315551172617
ACH-001332,-0.0314198287739
ACH-001333,-0.232430155191
ACH-001336,-0.115100402526
ACH-001340,-0.184127068084
ACH-001346,-0.247150047365
ACH-001353,-0.44614743479999996
ACH-001354,-0.405468418846
ACH-001367,0.011695272585100001
ACH-001368,-0.286929359824
ACH-001374,-0.415833085396
ACH-001375,-0.277627246279
ACH-001377,-0.261964907894
ACH-001380,-0.341742537847
ACH-001391,-0.154173204648
ACH-001407,-0.19952672836899998
ACH-001408,-0.135899137749
ACH-001413,-0.43297361603699996
ACH-001430,-0.1552325957
ACH-001431,-0.372142117266
ACH-001450,-0.169348226298
ACH-001496,-0.279465427689
ACH-001500,-0.43979486840800003
ACH-001521,-0.144430144887
ACH-001523,-0.297011759669
ACH-001532,-0.33811747743799997
ACH-001536,-0.162798750633
ACH-001550,-0.305690775618
ACH-001552,-0.151012545436
ACH-001554,-0.2370088777
ACH-001645,-0.227332174586
ACH-001654,-0.277375305271
ACH-001715,-0.16951311735999997
ACH-001735,-0.298911409152
ACH-001736,-0.283159838301
ACH-001737,-0.956051412474
ACH-001740,-0.287783416641
ACH-001745,-0.331194201154
ACH-001750,-0.44462482364600003
ACH-001765,-0.311847502496
ACH-001956,-0.231121327058
ACH-001957,-0.301354294075
