,FAIM2 (23017)
ACH-000004,0.052772109241500005
ACH-000007,0.339842347373
ACH-000009,0.017843707913200002
ACH-000011,-0.0909056404564
ACH-000012,0.0216803683537
ACH-000013,-0.0925354147357
ACH-000014,-0.0272287998294
ACH-000015,-0.0496324689466
ACH-000017,0.0650894945264
ACH-000018,0.0618422965231
ACH-000019,-0.148209428104
ACH-000021,-0.266870612015
ACH-000022,-0.13355459260299998
ACH-000025,-0.226214967355
ACH-000028,-0.0386688995781
ACH-000030,-0.11018312607200001
ACH-000035,-0.044422565876
ACH-000036,0.0633057033462
ACH-000037,-0.011100875398799998
ACH-000039,0.0202094077507
ACH-000040,0.007804910932040001
ACH-000041,-0.193833316588
ACH-000042,0.0692053118711
ACH-000045,-0.0331339421423
ACH-000047,-0.00804326029727
ACH-000052,-0.0457583588651
ACH-000053,-0.0105768490318
ACH-000054,-0.034807965514099995
ACH-000055,-0.20929668413
ACH-000060,0.340064489528
ACH-000067,-0.10542743309599999
ACH-000070,0.056558056424599996
ACH-000075,0.0501805830853
ACH-000078,0.0716751187962
ACH-000082,-0.044566082606699996
ACH-000085,-0.137960143661
ACH-000086,-0.154273621787
ACH-000087,-0.377749935278
ACH-000092,-0.0063810815494599995
ACH-000095,0.0402176624406
ACH-000097,-0.0313155154866
ACH-000098,-0.041331549164999995
ACH-000099,0.0495020558075
ACH-000108,0.113230275891
ACH-000113,-0.012548111371799998
ACH-000115,-0.0128303259501
ACH-000116,0.0170054523955
ACH-000118,-0.172288561767
ACH-000120,0.11272925233200001
ACH-000123,-0.106122587829
ACH-000127,-0.0337279065363
ACH-000128,-0.222781078057
ACH-000132,0.062163806268600005
ACH-000133,-0.142687826992
ACH-000137,-0.16454694343
ACH-000138,-0.22737991598
ACH-000142,-0.0816736980227
ACH-000143,0.11261898494200001
ACH-000146,-0.133499682885
ACH-000148,-0.0997190440378
ACH-000150,0.00504523820507
ACH-000152,-0.15438012515000002
ACH-000153,-0.216840979703
ACH-000159,-0.0251503774462
ACH-000160,-0.08703237451210001
ACH-000163,-0.0659808918193
ACH-000167,-0.09747885112539999
ACH-000168,0.08118113900780001
ACH-000169,-0.00930419086667
ACH-000178,0.0185686507542
