,PPIL4 (85313)
ACH-000004,-1.03393424877
ACH-000007,-0.7400248405519999
ACH-000009,-0.979667640257
ACH-000011,-1.28636183721
ACH-000012,-1.0558437520100001
ACH-000013,-1.0855965522600002
ACH-000014,-0.8488049393170001
ACH-000015,-0.8232177943950001
ACH-000017,-1.00507138234
ACH-000018,-0.8398397584289999
ACH-000019,-0.876705187076
ACH-000021,-0.849999695518
ACH-000022,-1.25043989359
ACH-000025,-0.945295691001
ACH-000028,-0.824357795504
ACH-000030,-1.23334031518
ACH-000035,-1.00413261159
ACH-000036,-1.29344162105
ACH-000037,-1.1614322011
ACH-000039,-0.877317979977
ACH-000040,-1.23328995175
ACH-000041,-1.09341115938
ACH-000042,-1.1368787013500001
ACH-000045,-1.00490853091
ACH-000047,-1.12817083061
ACH-000052,-0.739481232095
ACH-000053,-1.0784802312000001
ACH-000054,-1.03548091475
ACH-000055,-0.855140366798
ACH-000060,-0.99008322362
ACH-000067,-1.0138335031299999
ACH-000070,-1.08139545244
ACH-000075,-1.52225521445
ACH-000078,-1.18476981794
ACH-000082,-1.52637482296
ACH-000085,-1.12616594114
ACH-000086,-0.9309042123639999
ACH-000087,-0.753667131048
ACH-000092,-1.1629346337100002
ACH-000095,-0.66690921725
ACH-000097,-0.8927998364040001
ACH-000098,-1.04718868613
ACH-000099,-1.0286848897299998
ACH-000108,-0.7650494274799999
ACH-000113,-0.999339519367
ACH-000115,-0.7561163522159999
ACH-000116,-1.15063524582
ACH-000118,-1.05735640942
ACH-000120,-1.07755814556
ACH-000123,-0.8250600298790001
ACH-000127,-0.913353239976
ACH-000128,-0.889120279975
ACH-000132,-1.0030618819200001
ACH-000133,-0.936040993532
ACH-000137,-0.9839898613429999
ACH-000138,-0.9760954784170001
ACH-000142,-1.23332182829
ACH-000143,-1.3132787291399999
ACH-000146,-0.469803388459
ACH-000148,-1.13923495731
ACH-000150,-0.7946529226510001
ACH-000152,-1.14623168598
ACH-000153,-0.821195980372
ACH-000159,-0.951404367392
ACH-000160,-0.9828344732340001
ACH-000163,-1.0017337951899998
ACH-000167,-1.0784948611399998
ACH-000168,-0.8555678586409999
ACH-000169,-1.2428732241399998
ACH-000178,-1.14162811559
ACH-000182,-0.904366681603
ACH-000183,-1.23893259994
ACH-000188,-1.12800606048
ACH-000189,-0.973904332233
ACH-000190,-0.9348205725480001
ACH-000198,-0.8852422026540001
ACH-000204,-1.2814878143600001
ACH-000206,-0.992428500513
ACH-000207,-0.938522523433
ACH-000211,-0.896196198779
ACH-000215,-1.22526313445
ACH-000221,-1.2330033929700002
ACH-000222,-1.16598312825
ACH-000223,-1.27204789081
ACH-000226,-1.04863015962
ACH-000227,-1.37829002535
ACH-000228,-0.942285995833
ACH-000231,-1.19292918279
ACH-000232,-0.9314390241480001
ACH-000233,-0.889343269493
ACH-000234,-1.0059171638200002
ACH-000235,-0.835805675864
ACH-000237,-0.983911425091
ACH-000238,-1.1048811756299999
ACH-000243,-0.9493023638089999
ACH-000244,-1.48161388683
ACH-000246,-0.9583493180399999
ACH-000248,-0.7884629338510001
ACH-000250,-0.909230655413
ACH-000251,-1.1758924208900001
ACH-000253,-0.992145441999
ACH-000255,-1.00340844345
ACH-000256,-0.97766563927
ACH-000257,-1.13769971184
ACH-000258,-0.971324732748
ACH-000259,-1.1427153202
ACH-000260,-1.12780174158
ACH-000261,-0.921142092322
ACH-000262,-1.14246425604
ACH-000263,-0.728833878909
ACH-000264,-1.43476317063
ACH-000265,-0.8803312788459999
ACH-000266,-0.9558478461550001
ACH-000272,-0.866775828908
ACH-000273,-1.01673469805
ACH-000274,-1.33264582631
ACH-000277,-1.0932725573200002
ACH-000278,-1.2601434308700001
ACH-000279,-1.17481610464
ACH-000280,-1.23869246545
ACH-000281,-1.00632808963
ACH-000288,-0.9628875234790001
ACH-000291,-1.0679482660100001
ACH-000293,-1.34206259663
ACH-000294,-0.707532499853
ACH-000295,-0.9161474430600001
ACH-000296,-0.792679560936
ACH-000302,-0.5944926225689999
ACH-000304,-1.0904551629600001
ACH-000307,-0.999061825036
ACH-000308,-1.04620139449
ACH-000310,-0.7978685075749999
ACH-000311,-0.854070165597
ACH-000312,-1.14182392652
ACH-000315,-1.00009963892
ACH-000316,-0.719959608554
ACH-000317,-1.02659280809
ACH-000318,-0.993448454109
ACH-000319,-1.125599598
ACH-000320,-1.0
ACH-000322,-0.9742984392630001
ACH-000323,-0.941081658435
ACH-000324,-0.9136232768529999
ACH-000329,-1.21651301816
ACH-000330,-0.493597538493
ACH-000331,-0.890670909267
ACH-000332,-0.968103391391
ACH-000334,-1.2369858093500001
ACH-000335,-1.3708724073700003
ACH-000336,-0.71185114197
ACH-000337,-1.14395429637
ACH-000339,-1.00016624994
ACH-000341,-1.2395598633299998
ACH-000348,-1.04481722346
ACH-000350,-1.15733260515
ACH-000352,-1.1018752917299999
ACH-000356,-1.03740382183
ACH-000361,-1.0
ACH-000362,-0.710332119814
ACH-000363,-1.4410977278900001
ACH-000364,-1.04130304982
ACH-000365,-1.07735215646
ACH-000366,-1.29043348467
ACH-000368,-1.0560717199299998
ACH-000374,-0.8483195724529999
ACH-000375,-0.96659202088
ACH-000376,-1.0245192807999999
ACH-000381,-0.716125137554
ACH-000383,-0.957825573303
ACH-000387,-0.9615379934839999
ACH-000389,-1.22236402414
ACH-000390,-1.05633083898
ACH-000393,-0.8912861339429999
ACH-000395,-0.963819480801
ACH-000397,-0.835129522173
ACH-000401,-0.824881918582
ACH-000402,-1.3825950709200001
ACH-000403,-0.988185673672
ACH-000404,-0.893356410971
ACH-000406,-0.7638739744840001
ACH-000407,-1.09993013647
ACH-000408,-0.7449424036390001
ACH-000410,-0.956184618741
ACH-000411,-1.09038329037
ACH-000414,-0.8526743716940001
ACH-000415,-1.29093868896
ACH-000416,-1.05584885927
ACH-000420,-1.25315260625
ACH-000421,-1.11842828487
ACH-000424,-0.870785372956
ACH-000425,-0.845350936763
ACH-000426,-1.26947161135
ACH-000427,-0.98390328317
ACH-000433,-0.873843926239
ACH-000436,-0.9120425011669999
ACH-000444,-1.17145613659
ACH-000445,-1.5033732963100002
ACH-000448,-0.884721206355
ACH-000450,-1.07540332669
ACH-000452,-0.999962795255
ACH-000454,-0.8228971004919999
ACH-000458,-1.27261072264
ACH-000459,-0.7608515412190001
ACH-000460,-0.979010833522
ACH-000461,-0.954829068607
ACH-000463,-1.0824102714200001
ACH-000464,-1.24557380512
ACH-000466,-0.631331793455
ACH-000467,-0.945246221059
ACH-000468,-0.8718908146809999
ACH-000469,-0.8328814793729999
ACH-000470,-1.09359040404
ACH-000471,-0.897722481138
ACH-000472,-0.986938584473
ACH-000473,-1.1908763223899999
ACH-000475,-0.964487934558
ACH-000476,-0.7857779594140001
ACH-000477,-1.07274094324
ACH-000480,-0.921934815705
ACH-000481,-0.9339280060359999
ACH-000483,-1.16514902362
ACH-000484,-0.851976224533
ACH-000485,-0.9854705130060001
ACH-000486,-0.8862953105779999
ACH-000487,-0.7586625509039999
ACH-000488,-1.0667786268200001
ACH-000490,-1.18982475415
ACH-000491,-0.674035447564
ACH-000495,-0.781371528257
ACH-000496,-0.724223849869
ACH-000499,-0.9475686152339999
ACH-000500,-0.7115385618950001
ACH-000502,-1.10857864739
ACH-000503,-1.4546433512
ACH-000505,-1.0273339944600002
