,HOXA3 (3200)
ACH-000004,-0.149539767666
ACH-000007,-0.050083463359400004
ACH-000009,-0.11518847809800001
ACH-000011,-0.49280513955399996
ACH-000012,-0.178186676987
ACH-000013,-0.247261297583
ACH-000014,-0.188900708827
ACH-000015,-0.18648937489599998
ACH-000017,-0.10900720181399999
ACH-000018,-0.321030607898
ACH-000019,0.0418655358737
ACH-000021,-0.167007237418
ACH-000022,-0.248877058705
ACH-000025,-0.21081131938099998
ACH-000028,-0.099279454861
ACH-000030,-0.149230808814
ACH-000035,-0.295978854929
ACH-000036,-0.172977035704
ACH-000037,-0.09856931878110001
ACH-000039,-0.0678326333908
ACH-000040,-0.259606524096
ACH-000041,-0.534784975035
ACH-000042,-0.35874014593599995
ACH-000045,-0.258578677263
ACH-000047,-0.416811310737
ACH-000052,-0.43334060572099997
ACH-000053,-0.15813283974
ACH-000054,-0.207275506519
ACH-000055,0.0329383880923
ACH-000060,-0.261388367374
ACH-000067,-0.167610064907
ACH-000070,-0.091056014256
ACH-000075,-0.574959360965
ACH-000078,-0.127698680471
ACH-000082,-0.569620917293
ACH-000085,-0.21284505769200002
ACH-000086,-0.219305776309
ACH-000087,-0.09147997980630002
ACH-000092,-0.0503626284473
ACH-000095,-0.243063888858
ACH-000097,-0.0904908540862
ACH-000098,-0.225494337544
ACH-000099,-0.183535293477
ACH-000108,-0.10526953674
ACH-000113,-0.235923002742
ACH-000115,0.0857494268415
ACH-000116,-0.324861445696
ACH-000118,0.0110502676807
ACH-000120,-0.291248949665
ACH-000123,-0.09084335805780001
ACH-000127,-0.109690496523
ACH-000128,-0.483006582588
ACH-000132,-0.0945473732749
ACH-000133,-0.156773410709
ACH-000137,-0.117101260411
ACH-000138,-0.0805354511261
ACH-000142,-0.260316078183
ACH-000143,-0.35025940685199997
ACH-000146,-0.194583290683
ACH-000148,-0.0760819432933
ACH-000150,-0.268236106723
ACH-000152,-0.28511422574
ACH-000153,-0.663053029296
ACH-000159,-0.181979458645
ACH-000160,-0.198900631781
ACH-000163,-0.336244253413
ACH-000167,-0.112618996556
ACH-000168,-0.0921423159813
ACH-000169,-0.260544843076
ACH-000178,-0.215588835948
ACH-000182,-0.272928685033
ACH-000183,-0.163646549001
ACH-000188,-0.171560157346
ACH-000189,0.09451321204970001
ACH-000190,-0.239276879628
ACH-000198,-0.252674708587
ACH-000204,-0.23890884318100003
ACH-000206,-0.329108750791
ACH-000207,-0.230480404225
ACH-000211,-0.31629574103700003
ACH-000215,-0.0661410535523
ACH-000221,-0.107725383609
ACH-000222,-0.40869651968599996
ACH-000223,-0.141526792362
ACH-000226,-0.19559389966
ACH-000227,-0.155743489108
ACH-000228,-0.0302616398716
ACH-000231,-0.121504955228
ACH-000232,-0.101304633297
ACH-000233,-0.26939389751
ACH-000234,-0.268734779025
ACH-000235,-0.156739751038
ACH-000237,-0.385518032369
ACH-000238,-0.21812903179
ACH-000243,-0.09054502581280001
ACH-000244,-0.236043161298
ACH-000246,-0.164512240049
ACH-000248,-0.0284377795286
ACH-000250,-0.282966513521
ACH-000251,-0.255127133668
ACH-000253,-0.228922344868
ACH-000255,-0.13005234607000002
ACH-000256,-0.122498396262
ACH-000257,-0.348015190135
ACH-000258,-0.09666205396199999
ACH-000259,-0.10207530431299999
ACH-000260,-0.12230235212200001
ACH-000261,-0.0983042194173
ACH-000262,-0.263448581854
ACH-000263,-0.10246168841
ACH-000264,-0.300967851237
ACH-000265,-0.0155889079026
ACH-000266,-0.235903336272
ACH-000272,-0.37221212935599995
ACH-000273,-0.197648735623
ACH-000274,-0.421353131401
ACH-000277,-0.13929512070699998
ACH-000278,-0.177826336333
ACH-000279,-0.031627543747400004
ACH-000280,-0.218346268185
ACH-000281,-0.17607212744000003
ACH-000288,-0.24891126587499998
ACH-000291,-0.173084557736
ACH-000293,-0.48636424209
ACH-000294,-0.10672896168299999
ACH-000295,0.183922106751
ACH-000296,-0.0707109156443
ACH-000302,-0.253948753316
ACH-000304,-0.0901364658677
ACH-000307,-0.0019209867449200002
ACH-000308,-0.320982423665
ACH-000310,-0.161061218244
ACH-000311,-0.0372714054965
ACH-000312,-0.17684722768
ACH-000315,-0.0468091501559
ACH-000316,-0.11419284614
ACH-000317,0.058892747053300006
ACH-000318,-0.00497334177768
ACH-000319,-0.109178866492
ACH-000320,-0.197135642307
ACH-000322,-0.09938328123460001
ACH-000323,-0.165623487691
ACH-000324,-0.268383607643
ACH-000329,-0.212331321331
ACH-000330,-0.0671525998293
ACH-000331,-0.221574656191
ACH-000332,-0.29309096188
ACH-000334,-0.112272519177
ACH-000335,-0.00768331154177
ACH-000336,-0.35369100602799997
ACH-000337,-0.133687209416
ACH-000339,-0.271125726026
ACH-000341,-0.24294941843600001
ACH-000348,-0.235650260222
ACH-000350,-0.428947445244
ACH-000352,-0.0984148471743
ACH-000356,-0.357630609746
ACH-000361,-0.0910150784461
ACH-000362,-0.111934969439
ACH-000363,-0.17431209000999998
ACH-000364,-0.171429942375
ACH-000365,-0.11724064914200001
ACH-000366,-0.05576174192319999
ACH-000368,-0.047909223711
ACH-000374,-0.0802027103833
ACH-000375,-0.053895001417500005
ACH-000376,-0.316193021709
ACH-000381,-0.223601399595
ACH-000383,-0.14634556244799998
ACH-000387,-0.107912001055
ACH-000389,-0.37180402112800004
ACH-000390,-0.259252121359
ACH-000393,-0.32654292731
ACH-000395,-0.62924259923
ACH-000397,-0.587936642844
ACH-000401,-0.230416991525
ACH-000402,-0.485652928964
ACH-000403,-0.45503604429
ACH-000404,-0.0620933708166
ACH-000406,-0.16839337540899998
ACH-000407,-0.330781393268
ACH-000408,-0.263732863798
ACH-000410,-0.02293124181
ACH-000411,-0.34966097713399996
ACH-000414,-0.24141056216899998
ACH-000415,-0.122283164603
ACH-000416,-0.3140661168
ACH-000420,-0.364227619213
ACH-000421,-0.158059264833
ACH-000424,-0.129160237704
ACH-000425,-0.32557179891800003
ACH-000426,-0.15472426449999999
ACH-000427,-0.412147560391
ACH-000433,-0.247882307012
ACH-000436,-0.23505067246199998
ACH-000444,-0.23086005255999997
ACH-000445,-0.12139275419500001
ACH-000448,-0.315985801322
ACH-000450,-0.29479375826
ACH-000452,-0.198421014664
ACH-000454,-0.179649964925
ACH-000458,-0.158585539231
ACH-000459,0.308742576643
ACH-000460,-0.21717036237100001
ACH-000461,-0.0170986665939
ACH-000463,-0.335333184846
ACH-000464,-0.159395378874
ACH-000466,-0.21445565495299998
ACH-000467,0.010105956436
ACH-000468,-0.27282812281999996
ACH-000469,-0.149611483508
ACH-000470,-0.17299476351399998
ACH-000471,-0.285080320385
ACH-000472,-0.197585586118
ACH-000473,-0.195749385136
ACH-000475,-0.223692184831
ACH-000476,-0.602009540888
ACH-000477,-0.394375052512
ACH-000480,-0.0177742958978
ACH-000481,-0.010577539543399999
ACH-000483,0.0529083018405
ACH-000484,-0.35297073365000003
ACH-000485,-0.423386935926
ACH-000486,-0.13422954694
ACH-000487,-0.108223658765
ACH-000488,-0.23530354835499998
ACH-000490,-0.285663735553
ACH-000491,-0.312378901078
ACH-000495,0.0328940855657
ACH-000496,-0.288177308787
ACH-000499,0.11551735443700001
ACH-000500,-0.697484464545
ACH-000502,-0.15139432702400002
ACH-000503,-0.150335699656
ACH-000505,-0.303948251266
ACH-000507,-0.118188381026
ACH-000510,-0.09830543319730001
ACH-000511,-0.25321679239399997
ACH-000512,-0.213778979476
ACH-000516,-0.178674093641
ACH-000517,-0.18513534785900002
ACH-000518,-0.37030439722099995
ACH-000520,-0.230947884174
ACH-000521,-0.387404829771
ACH-000522,-0.21075184323499999
ACH-000524,-0.282298185587
ACH-000527,-0.10417741625600001
ACH-000528,-0.157410941733
ACH-000537,-0.22160123354699998
ACH-000541,0.15830643851
ACH-000542,-0.202081229179
ACH-000544,-0.0562189100282
ACH-000545,-0.15174060903
ACH-000547,-0.142609378801
ACH-000548,-0.204935738871
ACH-000549,-0.19238251508200002
ACH-000550,-0.305903738013
ACH-000552,-0.16014704115199999
ACH-000556,-0.179668832232
ACH-000557,-0.31105600952199997
ACH-000570,-0.11563626937799999
ACH-000571,-0.045719595435199996
ACH-000573,-0.106804502321
ACH-000576,-0.09521570464019999
ACH-000580,-0.170242070894
ACH-000584,-0.206959581505
ACH-000585,-0.0678677003756
ACH-000588,-0.16137419173800002
ACH-000589,-0.024541913629900002
ACH-000591,-0.0768944615343
ACH-000593,-0.108414769367
ACH-000600,-0.057327561931099995
ACH-000601,-0.09350618295180001
ACH-000604,0.012196787031600001
ACH-000605,-0.249527915867
ACH-000606,-0.14810265675599998
ACH-000608,-0.183325994076
ACH-000614,-0.317401685317
ACH-000616,-0.32986085926
ACH-000618,-0.170439672496
ACH-000619,-0.055282935735
ACH-000620,-0.196996388097
ACH-000621,-0.223694576981
ACH-000622,-0.027625916058
ACH-000623,-0.260024956044
ACH-000624,-0.223423451849
ACH-000627,-0.253373751895
ACH-000630,-0.112717628091
ACH-000632,-0.08945767137189999
ACH-000633,-0.162083570696
ACH-000637,-0.278635025994
ACH-000638,-0.044166878012600004
ACH-000646,-0.370673145808
ACH-000647,-0.14682714444800002
ACH-000648,-0.21813153754700002
ACH-000649,-0.0856983840312
ACH-000651,-0.294651042247
ACH-000652,-0.127499833084
ACH-000653,-0.0700113202547
ACH-000657,-0.226800829344
ACH-000658,-0.314424544829
ACH-000661,-0.218758460566
ACH-000662,-0.045848018855800005
ACH-000663,-0.20366550551600002
ACH-000665,-0.139996639569
ACH-000671,-0.176581132588
ACH-000673,-0.271403563433
ACH-000676,-0.209705730746
ACH-000677,-0.31345172693900003
ACH-000681,-0.176779999681
ACH-000682,-0.11345415757999999
ACH-000683,-0.183785378639
ACH-000684,0.057773892784599996
ACH-000688,-0.258323708129
ACH-000693,-0.0389103760876
ACH-000694,-0.173628384829
ACH-000695,-0.277503574258
ACH-000696,-0.142322231676
ACH-000697,-0.07768157400230001
ACH-000699,-0.192226893617
ACH-000701,-0.0803894123586
ACH-000706,-0.152310354196
ACH-000711,-0.171034168761
ACH-000713,-0.244444521858
ACH-000714,-0.148938322299
ACH-000718,-0.27304825016999995
ACH-000720,-0.145641267822
ACH-000721,-0.215473476043
ACH-000724,-0.265838150163
ACH-000725,-0.0847621093146
ACH-000732,-0.175328562192
ACH-000734,-0.12769811948100002
ACH-000735,-0.344107423599
ACH-000736,0.024339595053599998
ACH-000738,-0.29533120170899996
ACH-000746,-0.453921480398
ACH-000747,-0.00703093482555
ACH-000748,-0.0467006835633
ACH-000753,-0.128684856696
ACH-000756,-0.127286113872
ACH-000757,-0.107484611325
ACH-000758,-0.0993821014042
ACH-000760,-0.18858011485999998
ACH-000763,-0.109266201555
ACH-000764,-0.12294309469100001
ACH-000765,-0.217270543716
ACH-000766,-0.0855340528633
ACH-000767,-0.290743457161
ACH-000768,-0.15728384943
ACH-000769,-0.0197471609255
ACH-000770,-0.215544650546
ACH-000771,-0.169103672555
ACH-000773,-0.10060011861899999
ACH-000776,-0.0130491087064
ACH-000777,-0.09446168138739999
ACH-000778,-0.030039499547900004
ACH-000781,-0.164242582832
ACH-000782,-0.319519483332
ACH-000783,-0.20617821320399998
ACH-000784,-0.133328395065
ACH-000785,-0.312975472984
ACH-000787,-0.184854952926
ACH-000788,-0.08629670916750001
ACH-000791,0.0044116610579
ACH-000792,-0.0872712897017
ACH-000794,-0.030982610314599996
ACH-000796,-0.24741050822299998
ACH-000799,-0.08561292309879999
ACH-000800,-0.395864627364
ACH-000802,-0.12531913242999998
ACH-000804,-0.23455535030299998
ACH-000805,-0.221006705526
ACH-000809,-0.20363548132399997
ACH-000810,-0.0628278176382
ACH-000811,-0.242305999494
ACH-000817,-0.0165503927929
ACH-000819,-0.385302406057
ACH-000820,-0.531392414119
ACH-000821,-0.0930020508097
ACH-000822,-0.263316557352
ACH-000823,-0.361993737974
ACH-000824,-0.300026064488
ACH-000827,-0.290751108263
ACH-000829,-0.0422973437957
ACH-000831,-0.103869553183
ACH-000832,-0.144093581399
ACH-000833,-0.228544030117
ACH-000834,-0.124485964223
ACH-000835,-0.220747277958
ACH-000836,-0.20918265945
ACH-000837,-0.06913202819080001
ACH-000838,0.0309022876205
ACH-000839,-0.0035597735333400002
ACH-000840,-0.15421912038
ACH-000841,-0.18507102036400003
ACH-000843,-0.23505209667
ACH-000846,-0.141252345995
ACH-000847,-0.21793700271400002
ACH-000848,-2.14923425466e-05
ACH-000849,-0.16409937809699998
ACH-000851,-0.081792567327
ACH-000855,-0.265581734226
ACH-000856,-0.190303904849
ACH-000858,-0.0572899291182
ACH-000859,-0.0923017721502
ACH-000861,-0.0233712673863
ACH-000862,-0.209632526095
ACH-000865,-0.23898163645599999
ACH-000866,-0.104818532011
ACH-000867,-0.263447291479
ACH-000869,-0.06888722145060001
ACH-000872,-0.0970962863735
ACH-000873,-0.128775332336
ACH-000876,-0.22637816405699998
ACH-000878,0.0253633860525
ACH-000880,-0.131218309789
ACH-000881,-0.145093231287
ACH-000882,-0.151464043941
ACH-000884,-0.26965865266100003
ACH-000885,-0.581541122484
ACH-000887,-0.213808986018
ACH-000888,-0.19884863955899998
ACH-000889,-0.249645713933
ACH-000890,-0.251267223497
ACH-000896,-0.1447171305
ACH-000898,-0.255003070594
ACH-000900,-0.191665759629
ACH-000901,-0.264595415071
ACH-000905,-0.228346718031
ACH-000906,-0.128233962028
ACH-000907,-0.10564062979399999
ACH-000910,-0.116574873726
ACH-000911,-0.148335047645
ACH-000912,-0.18952931063200001
ACH-000913,-0.127443764899
ACH-000915,-0.14658809593
ACH-000916,-0.225684738323
ACH-000917,-0.237293690935
ACH-000921,-0.187607102528
ACH-000924,-0.429798293632
ACH-000926,-0.251955166321
ACH-000928,-0.296233036314
ACH-000929,-0.36106683596600003
ACH-000932,-0.23416984474
ACH-000935,-0.21088399241
ACH-000936,-0.0739196272378
ACH-000937,-0.22123709629299998
ACH-000938,-0.17205171452399998
ACH-000939,-0.13988937786900002
ACH-000941,-0.17016647031399998
ACH-000943,-0.0780690461251
ACH-000946,-0.274848669112
ACH-000947,-0.263682753246
ACH-000948,-0.048245515473300006
