,TCEB3CL (728929)
ACH-000234,-0.700659750975
ACH-000235,-0.686948589754
ACH-000237,-0.775707168408
ACH-000238,-0.847882721127
ACH-000243,-0.52217056355
ACH-000244,-0.955392445564
ACH-000246,-0.60611082292
ACH-000248,-0.6217481146130001
ACH-000250,-0.678691833113
ACH-000251,-0.559548567834
ACH-000253,-0.41413231611900003
ACH-000255,-0.608109054044
ACH-000256,-0.688050195655
ACH-000257,-0.705784427043
ACH-000258,-0.9868025358210001
ACH-000259,-0.70168176911
ACH-000260,-0.664616225952
ACH-000261,-0.762011961449
ACH-000262,-0.6836572084579999
ACH-000263,-0.571752381028
ACH-000264,-0.483172652604
ACH-000265,-0.581478192953
ACH-000266,-0.8451118154809999
ACH-000272,-0.491287296945
ACH-000273,-0.8323661752860001
ACH-000274,-0.625832187302
ACH-000277,-0.435090275138
ACH-000278,-0.536869718535
ACH-000279,-0.5657710090879999
ACH-000280,-0.8879303900319999
ACH-000281,-0.456352020823
ACH-000288,-0.575815428997
ACH-000291,-0.777812777916
ACH-000293,-0.146107779129
ACH-000294,-0.598934079559
ACH-000295,-0.927272400792
ACH-000296,-0.689328605413
ACH-000302,-0.692829000662
ACH-000304,-0.815547232239
ACH-000307,-0.674104574261
ACH-000308,-0.8068020933939999
ACH-000310,-0.694371491166
ACH-000311,-0.8031022861139999
ACH-000312,-0.428044176524
ACH-000315,-0.584163086171
ACH-000316,-0.709528090825
ACH-000317,-0.595063944491
ACH-000318,-0.691824880951
ACH-000319,-0.526797726231
ACH-000320,-0.8102825160989999
ACH-000322,-0.63557425656
ACH-000323,-0.768769680236
ACH-000324,-0.855251716259
ACH-000329,-0.511493678039
ACH-000330,-0.920964047057
ACH-000331,-0.568161202954
ACH-000332,-0.665272558288
ACH-000334,-0.263167484397
ACH-000335,-0.7469932074240001
ACH-000336,-0.475134739939
ACH-000337,-1.0440660643100002
ACH-000339,-0.584330841373
ACH-000341,-0.716848901877
ACH-000348,-0.718269229315
ACH-000350,-0.76343357567
ACH-000352,-0.574370010635
ACH-000356,-0.782621492385
ACH-000361,-0.683340040665
ACH-000362,-0.385802721927
ACH-000363,-0.724346414124
ACH-000364,-0.76399147133
ACH-000365,-0.44511185952200005
ACH-000366,-0.598913533675
ACH-000368,-0.5531517927699999
ACH-000374,-0.553141122186
ACH-000375,-0.822578156614
ACH-000376,-0.631827929596
ACH-000381,-0.662659569668
ACH-000383,-0.7653560627150001
ACH-000387,-0.505833898109
ACH-000389,-0.823291254646
ACH-000390,-0.7283364789550001
ACH-000393,-0.658983567806
ACH-000395,-0.654533904616
ACH-000397,-0.6975489697689999
ACH-000401,-0.728651783267
ACH-000402,-0.426558638472
ACH-000403,-0.687709316879
ACH-000404,-0.790817737421
ACH-000406,-0.6456725866390001
ACH-000407,-0.71262774891
ACH-000408,-0.357787400444
ACH-000410,-0.657977227341
ACH-000411,-0.945526703018
ACH-000414,-0.888128345161
ACH-000415,-0.585097303334
ACH-000416,-0.728123195914
ACH-000420,-0.703053288793
ACH-000421,-0.7748832799779999
ACH-000424,-0.589739525277
ACH-000425,-0.808945577875
ACH-000426,-0.420383076531
ACH-000427,-0.5043757271989999
ACH-000433,-0.8440456015700001
ACH-000436,-1.0173840514499999
ACH-000444,-0.41494875052100005
ACH-000445,-0.8402619385100001
ACH-000448,-0.59403008197
ACH-000450,-0.892836748242
ACH-000452,-0.663288629879
ACH-000454,-0.550566739064
ACH-000458,-0.598715665944
ACH-000459,-0.8422165054809999
ACH-000460,-0.555612645288
ACH-000461,-0.6747283075939999
ACH-000463,-0.889882921823
ACH-000464,-0.44064406808300005
ACH-000466,-0.7230292197470001
ACH-000467,-0.714711767367
ACH-000468,-0.7363572375380001
ACH-000469,-0.598217543071
ACH-000470,-0.72585234697
ACH-000471,-0.687000412051
ACH-000472,-0.803648459823
ACH-000473,-0.619076852053
ACH-000475,-0.750895169694
ACH-000476,-0.756614155599
ACH-000477,-0.8691276561489999
ACH-000480,-0.44893513232199994
ACH-000481,-0.527351868721
ACH-000483,-0.6308673827619999
ACH-000484,-0.727467718592
ACH-000485,-0.427721963245
ACH-000486,-0.38421047526600005
ACH-000487,-0.523582654745
ACH-000488,-0.524736827595
ACH-000490,-0.719147599872
ACH-000491,-0.500489331628
ACH-000495,-0.476579022484
ACH-000496,-0.501456131828
ACH-000499,-0.7315267105589999
ACH-000500,-0.0880637166031
ACH-000502,-0.5817555492450001
ACH-000503,-0.92843578612
ACH-000505,-0.885555014763
ACH-000507,-0.9099832661939999
ACH-000510,-0.581395771851
ACH-000511,-0.54839576784
ACH-000512,-0.42674872230099997
ACH-000516,-0.670034550005
ACH-000517,-0.7239071891359999
ACH-000518,-0.536218152742
ACH-000520,-0.885579176479
ACH-000521,-0.701351418144
ACH-000522,-0.7032571642290001
ACH-000524,-0.589116072904
ACH-000527,-0.5978421115779999
ACH-000528,-0.6061175417979999
ACH-000537,-0.276692405253
ACH-000541,-0.6618655601060001
ACH-000542,-0.702471943637
ACH-000544,-0.7363643987209999
ACH-000545,-0.696917159761
ACH-000547,-0.881186665293
ACH-000548,-0.7801138023659999
ACH-000549,-0.527387093165
ACH-000550,-0.52208374614
ACH-000552,-0.586560724448
ACH-000556,-0.614629548857
ACH-000557,-0.463219030911
ACH-000570,-0.499000034608
ACH-000571,-0.682346361964
ACH-000573,-0.890864595516
ACH-000576,-0.6101885858789999
ACH-000580,-1.0089710543500001
ACH-000584,-0.6112082128899999
ACH-000585,-0.712822153783
ACH-000588,-0.423529624318
ACH-000589,-0.648848293905
ACH-000591,-0.708956294005
ACH-000593,-0.696893964297
ACH-000600,-0.886374913689
ACH-000601,-0.547949816503
ACH-000604,-0.276754453284
ACH-000605,-0.7014503834739999
ACH-000606,-0.7709746484450001
ACH-000608,-0.7267878466359999
ACH-000614,-0.800061721464
ACH-000616,-0.617776767149
ACH-000618,-0.768880557655
ACH-000619,-0.786423889947
ACH-000620,-0.647398624911
ACH-000621,-0.786145207732
ACH-000622,-0.697179491894
ACH-000623,-0.589259928841
ACH-000624,-0.728535403731
ACH-000627,-0.7306084636910001
ACH-000630,-0.542283231839
ACH-000632,-0.46229658313999994
ACH-000633,-0.49412790354099995
ACH-000637,-0.9168985719670001
ACH-000638,-0.7653093650149999
ACH-000646,-0.310838546967
ACH-000647,-0.76379514275
ACH-000648,-1.19832756301
ACH-000649,-0.648261418935
ACH-000651,-0.559974567804
ACH-000652,-0.790437264014
ACH-000653,-0.5373004698380001
ACH-000657,-0.706838901207
ACH-000658,-0.463848179963
ACH-000661,-0.772418941585
ACH-000662,-0.405900969855
ACH-000663,-0.637647691882
ACH-000665,-0.641226978836
ACH-000671,-0.517703359284
ACH-000673,-0.7893105570029999
ACH-000676,-0.617223076316
ACH-000677,-0.72177369706
ACH-000681,-0.734640980027
ACH-000682,-0.40817521899899994
ACH-000683,-0.527652566811
ACH-000684,-0.993036058944
ACH-000688,-0.278043057728
ACH-000693,-0.588591840765
ACH-000694,-0.612235569306
ACH-000695,-0.761971439388
ACH-000696,-0.6868705847650001
ACH-000697,-0.592675754899
ACH-000699,-1.01383339768
ACH-000701,-0.722384082437
ACH-000706,-0.871494187104
ACH-000711,-0.709594829518
ACH-000713,-0.454655429776
ACH-000714,-0.719838761554
ACH-000718,-0.757335365802
ACH-000720,-0.661765481708
ACH-000721,-0.34640394986199996
ACH-000724,-0.798977291751
ACH-000725,-0.727515451513
ACH-000732,-0.832473352428
ACH-000734,-0.630354943537
ACH-000735,-0.88206670588
ACH-000736,-0.660742011579
ACH-000738,-0.420828163791
ACH-000746,-0.575074555543
ACH-000747,-0.424677788234
ACH-000748,-0.676899710989
ACH-000753,-0.32196427646299997
ACH-000756,-0.622952837528
ACH-000757,-0.582176464439
ACH-000758,-0.612580082336
ACH-000760,-0.550412371651
ACH-000763,-0.541662292253
ACH-000764,-0.37712148766500003
ACH-000765,-0.6911441503560001
ACH-000766,-0.681138728364
ACH-000767,-0.57435356945
ACH-000768,-0.665952710802
ACH-000769,-0.64881012786
ACH-000770,-0.599741170946
ACH-000771,-0.6211902823309999
ACH-000773,-0.678721919487
ACH-000776,-0.646448928785
ACH-000777,-0.529251302993
ACH-000778,-0.868812246241
ACH-000781,-0.6696272636789999
ACH-000782,-0.6728112240240001
ACH-000783,-0.467170775674
ACH-000784,-0.553249007669
ACH-000785,-0.7059754973260001
ACH-000787,-0.822460938208
ACH-000788,-0.686908237521
ACH-000791,-0.6436049514050001
ACH-000792,-0.686890634209
ACH-000794,-0.683659791173
ACH-000796,-0.565151379233
ACH-000799,-0.8733131793000001
ACH-000800,-0.65296230446
ACH-000802,-0.634406397364
ACH-000804,-0.856858153823
ACH-000805,-0.940707347892
ACH-000809,-0.593421779157
ACH-000810,-0.8060401903919999
ACH-000811,-0.498010904854
ACH-000817,-0.530387057025
ACH-000819,-0.763225240642
ACH-000820,-0.74801876252
ACH-000821,-0.983663573492
ACH-000822,-0.587258101592
ACH-000823,-0.588621095973
ACH-000824,-0.578806960372
ACH-000827,-0.77322295389
ACH-000829,-0.505450536246
ACH-000831,-0.44106995963600004
ACH-000832,-0.492678406527
ACH-000833,-0.8294690783550001
ACH-000834,-0.780764977773
ACH-000835,-0.533130440964
ACH-000836,-0.599365505567
ACH-000837,-0.569664555295
ACH-000838,-0.7352359401809999
ACH-000839,-0.6707460975199999
ACH-000840,-0.662390830326
ACH-000841,-0.616457102408
ACH-000843,-0.57511938913
ACH-000846,-0.546284817147
ACH-000847,-0.437176527903
ACH-000848,-0.669668867371
ACH-000849,-0.7417531963160001
ACH-000851,-0.508633108505
ACH-000855,-0.5456247537619999
ACH-000856,-0.946947985087
ACH-000858,-0.628367141655
ACH-000859,-0.46307593482299997
ACH-000861,-0.926155425836
ACH-000862,-0.563953775347
ACH-000865,-0.600213463728
ACH-000866,-0.6079884436330001
ACH-000867,-0.42642019729099995
ACH-000869,-0.596007678184
ACH-000872,-0.589884533894
ACH-000873,-0.50517656562
ACH-000876,-0.636067611968
ACH-000878,-0.723231757764
ACH-000880,-0.634771572693
ACH-000881,-0.733110092288
ACH-000882,-0.760225726248
ACH-000884,-0.7170344289020001
ACH-000885,-0.8745690014499999
ACH-000887,-0.6806782917829999
ACH-000888,-0.700275077885
ACH-000889,-0.39800519463399997
ACH-000890,-0.5817098715300001
ACH-000896,-0.7187403222100001
ACH-000898,-0.614396063022
ACH-000900,-0.501032044517
ACH-000901,-0.803963681578
ACH-000905,-0.587979238488
ACH-000906,-0.639022972078
ACH-000907,-0.6044348004460001
ACH-000910,-0.5749864637919999
ACH-000911,-0.510576982823
ACH-000912,-0.560882151774
ACH-000913,-0.620420717122
ACH-000915,-0.689760705671
ACH-000916,-0.601583183735
ACH-000917,-0.58675175673
ACH-000921,-0.629886665341
ACH-000924,-0.473321391197
ACH-000926,-0.581299139283
ACH-000928,-0.7715101042910001
ACH-000929,-0.806129673561
ACH-000932,-0.585585942342
ACH-000935,-0.960064280483
ACH-000936,-0.6048968344210001
ACH-000937,-0.522743324372
ACH-000938,-0.871352714207
ACH-000939,-0.94104523004
ACH-000941,-0.441629895246
ACH-000943,-0.6195543169359999
ACH-000946,-0.525693245941
ACH-000947,-0.583425696603
ACH-000948,-0.600375975717
ACH-000950,-0.823126152848
ACH-000953,-0.552861301144
ACH-000957,-0.630547132632
ACH-000958,-0.528602137511
ACH-000960,-0.777427007929
ACH-000963,-0.61571556035
ACH-000968,-0.694589783752
ACH-000969,-0.5027502474159999
ACH-000973,-0.794328664622
ACH-000974,-0.460806794405
ACH-000975,-0.670857831281
ACH-000976,-0.812426978501
ACH-000978,-0.630501464142
ACH-000980,-0.503239649683
ACH-000984,-0.696077887159
ACH-000986,-0.636076461775
ACH-000988,-0.42067925476499995
ACH-000993,-0.590671750712
ACH-000994,-0.540227886268
ACH-000996,-0.546695717123
ACH-001001,-0.583737854985
ACH-001020,-0.399578602087
ACH-001028,-0.5283765159570001
ACH-001031,-0.908740604642
ACH-001038,-0.760264121877
ACH-001048,-0.57888880813
ACH-001050,-0.575959112523
ACH-001053,-0.996592243137
ACH-001054,-0.614107422045
ACH-001061,-0.610433285511
ACH-001067,-0.88388771794
ACH-001075,-0.765903298767
ACH-001096,-0.488491653626
ACH-001128,-0.995849559109
ACH-001134,-0.8466318732699999
ACH-001151,-0.852184474721
ACH-001163,-0.603299417903
ACH-001164,-0.760550778491
ACH-001173,-0.564082581843
ACH-001183,-0.350887199139
ACH-001184,-0.304459207337
ACH-001190,-0.571041990372
ACH-001192,-0.503894343016
ACH-001193,-0.8819254208920001
ACH-001196,-0.814883034182
ACH-001197,-0.764584251895
ACH-001205,-0.9121649207770001
ACH-001211,-0.8550288857680001
ACH-001212,-0.9155066522299999
ACH-001228,-0.391755768386
ACH-001232,-0.48267819681199997
ACH-001239,-0.44423402946400004
ACH-001274,-0.722997696787
ACH-001275,-0.398764879086
ACH-001277,-0.575935755191
ACH-001278,-0.8443268811069999
ACH-001280,-1.32600512131
ACH-001283,-0.562778760872
ACH-001289,-0.504201363365
ACH-001295,-0.577007733517
ACH-001300,-0.622592735151
ACH-001301,-0.75163768207
ACH-001302,-1.00253215858
ACH-001303,-0.6648084614800001
ACH-001306,-0.467146733895
ACH-001318,-0.46378285153000004
ACH-001322,-0.692842133147
ACH-001328,-0.7054024611049999
ACH-001332,-0.44923811602499997
ACH-001333,-0.641079006678
ACH-001336,-0.676901948746
ACH-001340,-0.733323297368
ACH-001346,-0.669989593669
ACH-001353,-0.760236228582
ACH-001354,-0.816924961793
ACH-001367,-0.398841376916
ACH-001368,-0.6059988758129999
ACH-001374,-0.370548247914
ACH-001375,-0.685528232826
ACH-001377,-0.727366400209
ACH-001380,-0.7638680538529999
ACH-001391,-0.401445328782
ACH-001407,-0.863004001469
ACH-001408,-0.540688943014
ACH-001413,-0.891732491106
ACH-001430,-0.508706245162
ACH-001431,-0.7649269717460001
ACH-001450,-0.582731261174
ACH-001496,-0.7124582193019999
ACH-001500,-0.444659785923
ACH-001521,-0.802992746645
ACH-001523,-0.750779961103
ACH-001532,-0.5742611372640001
ACH-001536,-0.725260761472
ACH-001550,-0.467387870928
ACH-001552,-0.661046377645
ACH-001554,-0.654512551395
ACH-001645,-0.575029631908
ACH-001654,-0.581393731219
ACH-001715,-0.7970470535870001
ACH-001735,-0.45791926250500004
ACH-001736,-0.682045792937
ACH-001737,-0.485662723134
ACH-001740,-0.800167572753
ACH-001745,-0.671313659065
ACH-001750,-0.666433123277
ACH-001765,-0.7831636783179999
ACH-001956,-0.705884721603
ACH-001957,-0.8293198286419999
