,DBP (1628)
ACH-000004,-0.47032197413500004
ACH-000007,-0.160700346391
ACH-000009,-0.246831679828
ACH-000011,-0.134179973506
ACH-000012,-0.06603849184119999
ACH-000013,-0.19241888021499998
ACH-000014,0.273169537936
ACH-000015,-0.12431933645
ACH-000017,-0.133977721074
ACH-000018,-0.052725194695800004
ACH-000019,-0.521865698689
ACH-000021,-0.10902852419399998
ACH-000022,-0.139118110714
ACH-000025,0.144074997632
ACH-000028,-0.0665551848802
ACH-000030,-0.172952454039
ACH-000035,-0.197590832704
ACH-000036,-0.047892903272
ACH-000037,-0.17511191075
ACH-000039,0.510937950439
ACH-000040,0.136934684513
ACH-000041,0.00210263329417
ACH-000042,-0.0161626593235
ACH-000045,0.0441754391372
ACH-000047,-0.149850725777
ACH-000052,-0.305869737221
ACH-000053,-0.078120905783
ACH-000054,-0.13851175543299998
ACH-000055,-0.25205643321
ACH-000060,-0.119920975119
ACH-000067,-0.0694824927752
ACH-000070,-0.09356781712069999
ACH-000075,0.09081394004889999
ACH-000078,-0.19375134477800002
ACH-000082,-0.0914530073991
ACH-000085,-0.111093691121
ACH-000086,-0.16919252107299998
ACH-000087,-0.136776720036
ACH-000092,-0.15952324865
ACH-000095,-0.07415112409460001
ACH-000097,-0.209343977712
ACH-000098,-0.15821107353299999
ACH-000099,-0.266822539047
ACH-000108,-0.0749174342743
ACH-000113,-0.0329181635677
ACH-000115,-0.277700029388
ACH-000116,-0.0477478942667
ACH-000118,-0.021719256722
ACH-000120,-0.0648853960291
ACH-000123,-0.157232976062
ACH-000127,-0.103296405308
ACH-000128,-0.00303978143142
ACH-000132,-0.104462596005
ACH-000133,-0.0989590129074
ACH-000137,-0.179257970365
ACH-000138,-0.258408014156
ACH-000142,-0.20683415664000002
ACH-000143,-0.11437167425799999
ACH-000146,-0.111037775248
ACH-000148,0.0184808401136
ACH-000150,-0.247140355402
ACH-000152,-0.272383906682
ACH-000153,-0.210120479307
ACH-000159,-0.157540253362
ACH-000160,-0.263838668438
ACH-000163,-0.09841305173699999
ACH-000167,-0.174386730451
ACH-000168,0.0502446923477
ACH-000169,-0.182961316087
ACH-000178,-0.0183651530575
ACH-000182,-0.344643288673
ACH-000183,-0.34135650851300003
ACH-000188,-0.018387883344
ACH-000189,0.146917024793
ACH-000190,-0.0753334923521
ACH-000198,-0.05586724492530001
ACH-000204,-0.29518316656599997
ACH-000206,-0.15543007602
ACH-000207,-0.07320942287660001
ACH-000211,-0.166543431089
ACH-000215,-0.21933169689100002
ACH-000221,-0.06840762703940001
ACH-000222,0.25327072237799997
ACH-000223,-0.0221840694527
ACH-000226,-0.327724426803
ACH-000227,0.021890638042299997
ACH-000228,-0.32361089938
ACH-000231,-0.148874945704
ACH-000232,-0.14031638577299999
ACH-000233,-0.23787096974
ACH-000234,-0.343808885123
ACH-000235,-0.165735191798
ACH-000237,-0.06701763044890001
