,HSD17B3 (3293)
ACH-000004,-0.253018328563
ACH-000007,-0.293286608454
ACH-000009,-0.5060072683169999
ACH-000011,-0.177686494991
ACH-000012,-0.401455508723
ACH-000013,-0.302703346604
ACH-000014,-0.192256430555
ACH-000015,-0.471411340146
ACH-000017,-0.036618497130199996
ACH-000018,0.0888545932797
ACH-000019,0.0155110770801
ACH-000021,-0.261953834329
ACH-000022,-0.106797211275
ACH-000025,-0.08975275099230001
ACH-000028,-0.07254427409080001
ACH-000030,-0.19019433918099998
ACH-000035,-0.135668868706
ACH-000036,-0.125077623413
ACH-000037,-0.1905329148
ACH-000039,-0.0945534015103
ACH-000040,-0.17407932417999997
ACH-000041,-0.199203207558
ACH-000042,-0.21599331466899999
ACH-000045,-0.205025730835
ACH-000047,-0.238353072491
ACH-000052,-0.374149712935
ACH-000053,-0.16179035259000002
ACH-000054,-0.25150776460200003
ACH-000055,0.114959513298
ACH-000060,-0.24736725191700001
ACH-000067,-0.23379593321699998
ACH-000070,-0.26168755979200004
ACH-000075,-0.393490295998
ACH-000078,-0.392717850829
ACH-000082,-0.053345519862800006
ACH-000085,-0.048594854096
ACH-000086,-0.262279904119
ACH-000087,-0.261648230079
ACH-000092,-0.0660491969488
ACH-000095,-0.113661558448
ACH-000097,-0.125169826465
ACH-000098,-0.09659342645860002
ACH-000099,-0.276908559877
ACH-000108,-0.331724481076
ACH-000113,-0.20640993657200002
ACH-000115,0.139043863388
ACH-000116,0.04991973448419999
ACH-000118,-0.26317477408100004
ACH-000120,-0.025741558745900003
ACH-000123,-0.28345298567
ACH-000127,-0.245787660484
ACH-000128,-0.35730142036799994
ACH-000132,-0.32598455241
ACH-000133,-0.0210397631495
ACH-000137,-0.155014745854
ACH-000138,-0.189796521328
ACH-000142,-0.156437171095
ACH-000143,-0.267824137063
ACH-000146,-0.26689702202599996
ACH-000148,-0.0990965721012
ACH-000150,-0.049415112274
ACH-000152,-0.0111752566427
ACH-000153,-0.464733124938
ACH-000159,-0.29301940925000003
ACH-000160,-0.0838752984868
ACH-000163,-0.16165050687899998
ACH-000167,0.08308399068439999
