,ZNF280D (54816)
ACH-000004,0.0510404052405
ACH-000007,0.129637429738
ACH-000009,-0.0340972276819
ACH-000011,0.17022922889199998
ACH-000012,0.0454122899376
ACH-000013,0.0334256855877
ACH-000014,0.0102234694854
ACH-000015,0.114937023471
ACH-000017,-0.00379537014221
ACH-000018,0.226132976795
ACH-000019,0.329892452178
ACH-000021,0.15506676945599998
ACH-000022,-0.0282148617453
ACH-000025,0.010578619699
ACH-000028,0.0179945675578
ACH-000030,0.0898375761142
ACH-000035,-0.0443188714726
ACH-000036,0.12188521734
ACH-000037,0.1730261384
ACH-000039,-0.11019284183
ACH-000040,0.22900363788199998
ACH-000041,0.30735388287500004
ACH-000042,-0.053834268439699996
ACH-000045,0.0749344287491
ACH-000047,0.134315453093
ACH-000052,-0.064537371706
ACH-000053,0.0573556122198
ACH-000054,0.160061527152
ACH-000055,0.07681339691439999
ACH-000060,0.18739857868
ACH-000067,-0.08606562585280002
ACH-000070,0.227879982498
ACH-000075,0.15980349755599998
ACH-000078,-0.05343576564330001
ACH-000082,0.124338366633
ACH-000085,0.348948829997
ACH-000086,0.0740360078871
ACH-000087,0.23899548707899998
ACH-000092,0.106255277801
ACH-000095,0.062442306252699996
ACH-000097,-0.0696568397383
ACH-000098,0.162383469536
ACH-000099,-0.012235850019700002
ACH-000108,0.134717733569
ACH-000113,0.059339390565200004
ACH-000115,0.188476559868
ACH-000116,0.042989341783
ACH-000118,0.138545589553
ACH-000120,-0.117220281416
ACH-000123,0.0351434638064
ACH-000127,0.09421023351939999
ACH-000128,0.0185631123615
ACH-000132,-0.0404734404778
ACH-000133,0.191447426877
ACH-000137,0.122622545902
ACH-000138,0.0773939539794
ACH-000142,0.179452799024
ACH-000143,0.08855550511769998
ACH-000146,-0.00416043961618
ACH-000148,0.057154644835999996
ACH-000150,0.286508603783
ACH-000152,0.149826967108
ACH-000153,-0.195215683875
ACH-000159,-0.008936492798040001
ACH-000160,0.00333186814066
ACH-000163,0.0647624432627
ACH-000167,0.10983084457999999
ACH-000168,-0.05051156565780001
ACH-000169,0.157804423412
ACH-000178,0.052743662820300005
ACH-000182,0.0375035942394
ACH-000183,0.044031650585699994
ACH-000188,0.0520057553927
ACH-000189,0.139454879754
ACH-000190,-0.0866223978244
ACH-000198,0.154066162034
ACH-000204,0.08305709706230001
ACH-000206,0.25752237318300003
ACH-000207,-0.017854058740099998
ACH-000211,0.162059140155
ACH-000215,0.0359457741232
ACH-000221,0.013004256353100001
ACH-000222,-0.09584966152869999
ACH-000223,-0.142746793078
ACH-000226,0.019590003913
ACH-000227,-0.149892901838
ACH-000228,0.15065820508
ACH-000231,-0.0247020830503
ACH-000232,0.04401661092780001
