,DICER1 (23405)
ACH-000246,-1.14925777403
ACH-000248,-0.843718052562
ACH-000250,-0.8290220526890001
ACH-000251,-0.760581450556
ACH-000253,-1.04463330045
ACH-000255,-0.5312000226
ACH-000256,-0.508919083139
ACH-000257,-0.7865453281649999
ACH-000258,-0.8103698506460001
ACH-000259,-0.49507911203
ACH-000260,-0.708233052426
ACH-000261,-0.62005743679
ACH-000262,-0.7635967535770001
ACH-000263,-1.00279831316
ACH-000264,-0.997094019189
ACH-000265,-0.794877181935
ACH-000266,-0.631381378706
ACH-000272,-1.1261128870100001
ACH-000273,-0.8407141416349999
ACH-000274,-0.745472181568
ACH-000277,0.0068008725148
ACH-000278,-0.5179330586509999
ACH-000279,-1.02614818016
ACH-000280,-0.821806734015
ACH-000281,-0.9882073064970001
ACH-000288,-0.706023187476
ACH-000291,-0.8443667258759999
ACH-000293,-0.414465998445
ACH-000294,-0.623814849293
ACH-000295,-0.8841994392489999
ACH-000296,-0.616408534103
ACH-000302,-0.507717405473
ACH-000304,-0.874356086917
ACH-000307,-0.538373033812
ACH-000308,-0.940106513732
ACH-000310,-0.576414918215
ACH-000311,-0.548117829493
ACH-000312,-0.8268749599099999
ACH-000315,-0.672897515715
ACH-000316,-0.628062485932
ACH-000317,-0.610012931868
ACH-000318,-0.497926953543
ACH-000319,-0.707380357268
ACH-000320,-0.983416662727
ACH-000322,-0.8110369869830001
ACH-000323,-0.9024595241269999
ACH-000324,-0.824772124916
ACH-000329,-0.38405918122199995
ACH-000330,-0.756146301031
ACH-000331,-0.7022590806810001
ACH-000332,-0.851077870186
ACH-000334,-1.4332246858200002
ACH-000335,-0.7465119770540001
ACH-000336,-0.692579640011
ACH-000337,-0.43643451686499996
ACH-000339,-0.313609082737
ACH-000341,-0.689416732325
ACH-000348,-0.8583461347239999
ACH-000350,-0.717423413345
ACH-000352,-0.749004130988
ACH-000356,-0.640337038793
ACH-000361,-0.343557453044
ACH-000362,-0.7702743277140001
ACH-000363,-1.00935235187
ACH-000364,-0.890488730405
ACH-000365,-0.8889606975309999
ACH-000366,-1.26308684419
ACH-000368,-0.895594686415
ACH-000374,-0.767244081432
ACH-000375,-0.713531224187
ACH-000376,-0.980989419303
ACH-000381,-0.768159179788
ACH-000383,-1.07397348716
ACH-000387,-0.72770316243
ACH-000389,-0.9310723774519999
ACH-000390,-0.833006690089
ACH-000393,-0.984443390474
ACH-000395,-0.843178992029
ACH-000397,-0.9506388442
ACH-000401,-0.737725064102
ACH-000402,-0.657424340391
ACH-000403,-0.48919712204899996
ACH-000404,-1.05672845456
ACH-000406,-0.81656473113
ACH-000407,-1.0319016075399998
ACH-000408,-0.9476417629080001
ACH-000410,-0.755910798248
ACH-000411,-1.11377557395
ACH-000414,-0.7403213164560001
ACH-000415,-0.8040236459800001
ACH-000416,-0.403777021738
ACH-000420,-0.666887906501
ACH-000421,-0.679311028592
ACH-000424,-0.751119578531
ACH-000425,-0.8824196657089999
ACH-000426,-0.588431772758
ACH-000427,-0.9874163678810001
ACH-000433,-0.9645082174959999
ACH-000436,-0.8898617093019999
ACH-000444,-0.809960288271
ACH-000445,-0.8853070116769999
ACH-000448,-0.8937052856100001
ACH-000450,-0.585267487124
ACH-000452,-1.1288234070999998
ACH-000454,-0.740169482473
ACH-000458,-0.648411644117
ACH-000459,-0.979280199812
ACH-000460,-0.7537150354600001
ACH-000461,-0.48770596613899997
ACH-000463,-0.6092240001739999
ACH-000464,-0.75115560339
ACH-000466,-0.7844216903769999
ACH-000467,-0.634142320599
ACH-000468,-0.46435879093500004
ACH-000469,-0.512628786886
ACH-000470,-0.493190078435
ACH-000471,-0.797770319959
ACH-000472,-0.7150704758900001
ACH-000473,-1.1712072455
ACH-000475,-0.30469727482500003
ACH-000476,-0.9414353005060001
ACH-000477,-0.857871708055
ACH-000480,-0.809676382441
ACH-000481,-0.528506408377
ACH-000483,-0.611303404824
ACH-000484,-0.848305393092
ACH-000485,-0.198261171519
ACH-000486,-0.819679441327
ACH-000487,-0.873207009153
ACH-000488,-0.584456662434
ACH-000490,-0.72222260786
ACH-000491,-0.554222905775
ACH-000495,-0.8326989741609999
ACH-000496,-1.00390513746
ACH-000499,-1.11972571637
ACH-000500,-0.7282375205030001
ACH-000502,-0.6531503214600001
ACH-000503,-0.73348430496
ACH-000505,-0.964092459261
ACH-000507,-0.616699253919
ACH-000510,-0.400734548227
ACH-000511,-0.9075119228599999
ACH-000512,-1.07192905278
ACH-000516,-0.870910954627
ACH-000517,-0.128533151548
ACH-000518,-0.6922493893899999
ACH-000520,-0.654639029969
ACH-000521,-0.702822638927
ACH-000522,-0.152078268788
ACH-000524,-0.540961562045
ACH-000527,-0.966760227577
ACH-000528,-0.805402735512
ACH-000537,-0.18014826863800001
ACH-000541,-0.8220449248880001
ACH-000542,-0.820821627896
ACH-000544,-0.8621256674760001
ACH-000545,-0.9445602268269999
ACH-000547,-0.311369310758
ACH-000548,-0.564517740457
ACH-000549,-0.796364329404
ACH-000550,-0.7379775037109999
ACH-000552,-0.9282233393350001
ACH-000556,-0.9368129839329999
ACH-000557,-0.16242111447000002
ACH-000570,-1.11113804162
ACH-000571,-1.15567910085
ACH-000573,-0.8871989997769999
ACH-000576,-0.9748782952060001
ACH-000580,-0.7556250807580001
ACH-000584,-0.7292447953919999
ACH-000585,-1.08276704983
ACH-000588,-0.982898430254
ACH-000589,-0.498926937081
ACH-000591,-0.917056980574
ACH-000593,-0.64251114025
ACH-000600,-0.809429499387
ACH-000601,-0.832107820748
ACH-000604,-0.672443009984
ACH-000605,-0.469117726518
ACH-000606,-0.42305523481799995
ACH-000608,-0.727181071094
ACH-000614,-1.0471234011700001
ACH-000616,-0.818310939586
ACH-000618,-0.363530285409
ACH-000619,-0.891609165744
ACH-000620,-0.842624606392
ACH-000621,-0.566241648821
ACH-000622,-0.810579583177
ACH-000623,-1.27452261189
ACH-000624,-0.5614849024040001
ACH-000627,-0.678716865114
ACH-000630,-0.9656217336190001
ACH-000632,-0.636589748559
ACH-000633,-0.491971597072
ACH-000637,-0.205613654314
ACH-000638,-0.596842143792
ACH-000646,-1.2041170752099999
ACH-000647,-0.329984569676
ACH-000648,-0.7485833426649999
ACH-000649,-0.696481113767
ACH-000651,-0.823868609317
ACH-000652,-0.679636062404
ACH-000653,-0.934309918847
ACH-000657,-0.8302469211399999
ACH-000658,-0.8397235255840001
ACH-000661,-0.758537508143
ACH-000662,-0.656026892339
ACH-000663,-0.861332933091
ACH-000665,-0.41691541043700003
ACH-000671,-0.949108106578
ACH-000673,-0.646426192135
ACH-000676,-0.8140917314499999
ACH-000677,-0.585142807665
ACH-000681,-0.48496421670400003
ACH-000682,-0.852279737986
ACH-000683,-0.998699239376
ACH-000684,-0.742163816013
ACH-000688,-1.27657287088
ACH-000693,-0.718596656359
ACH-000694,-0.807506897885
ACH-000695,-1.10053819291
ACH-000696,-0.57679595088
ACH-000697,-0.7488755414499999
ACH-000699,-0.6976194492319999
ACH-000701,-0.771297760331
ACH-000706,-0.860727006349
ACH-000711,-0.8669746845290001
ACH-000713,-0.742473603346
ACH-000714,-0.979027712167
ACH-000718,-0.70676986522
ACH-000720,-1.0223697831899998
ACH-000721,-0.6654487574600001
ACH-000724,-0.984723205176
ACH-000725,-0.301323535505
ACH-000732,-0.612914160961
ACH-000734,-0.667001847038
ACH-000735,-0.96079969004
ACH-000736,-0.7562170717990001
ACH-000738,-0.510688581153
ACH-000746,-0.950306345176
ACH-000747,-0.55922961954
ACH-000748,-0.456075585189
ACH-000753,-0.898038318874
ACH-000756,-0.798481871047
ACH-000757,-0.6784019337630001
ACH-000758,-0.48560894302900004
ACH-000760,-0.506867489461
ACH-000763,-0.950297733837
ACH-000764,-0.695650146938
ACH-000765,-0.746013339156
ACH-000766,-0.955152722819
ACH-000767,-0.8897177227399999
ACH-000768,-0.774737763635
ACH-000769,-0.9747514408069999
ACH-000770,-0.7935265808349999
ACH-000771,-0.8995787003579999
ACH-000773,-0.9083128640000001
ACH-000776,-0.739588755273
ACH-000777,-1.00840896116
ACH-000778,-0.883186417094
ACH-000781,-0.871431786919
ACH-000782,-0.766675988801
ACH-000783,-0.8607641282520001
ACH-000784,-0.8781516800589999
ACH-000785,-0.47674905462
ACH-000787,-0.591748217247
ACH-000788,-0.897895298192
ACH-000791,-0.8147802917620001
ACH-000792,-0.706264932227
ACH-000794,-0.687272910642
ACH-000796,-0.7784126721100001
ACH-000799,-0.620772542239
ACH-000800,-0.492280859463
ACH-000802,-0.8692743614049999
ACH-000804,-0.772406151013
ACH-000805,-0.967201316929
ACH-000809,-0.8206151625589999
ACH-000810,-0.699327470589
ACH-000811,-0.6667273010670001
ACH-000817,-1.0347105353100001
ACH-000819,-0.608330387838
ACH-000820,-0.616164952125
ACH-000821,-0.668580042035
ACH-000822,-0.926111533135
ACH-000823,-0.6332312586500001
ACH-000824,-1.11173719652
ACH-000827,-0.969412223942
ACH-000829,-0.855009291254
ACH-000831,-0.416108566453
ACH-000832,-0.8434456831139999
ACH-000833,-0.725027527051
ACH-000834,-0.752080819642
ACH-000835,-0.938303961554
ACH-000836,-0.767379875071
ACH-000837,-0.681597222477
ACH-000838,-0.9210442141959999
ACH-000839,-0.655104155113
ACH-000840,-0.7789202839480001
ACH-000841,-0.532856484968
ACH-000843,-0.556720355426
ACH-000846,-0.422892914455
ACH-000847,-0.691150696823
ACH-000848,-0.65311110092
ACH-000849,-0.763006517833
ACH-000851,-0.908614026934
ACH-000855,-0.7899302406380001
ACH-000856,-0.827657074304
ACH-000858,-0.898103885694
ACH-000859,-0.782543773189
ACH-000861,-0.49147805719899995
ACH-000862,-0.8469828964480001
ACH-000865,-0.827621973902
ACH-000866,-0.9903200851170001
ACH-000867,-0.30348408998000004
ACH-000869,-0.6879932797570001
ACH-000872,-0.48904846249
ACH-000873,-0.9858647425370001
ACH-000876,-0.25390944052700004
ACH-000878,-0.5024975056750001
ACH-000880,-0.7053613825149999
ACH-000881,-1.0769100217799998
ACH-000882,-0.785838961028
ACH-000884,-0.9588172388799999
ACH-000885,-0.483687793051
ACH-000887,-0.599941178142
ACH-000888,-0.594663367574
ACH-000889,-0.902099393821
ACH-000890,-1.14844839249
ACH-000896,-0.510889524722
ACH-000898,-0.465647530774
ACH-000900,-0.587148643198
ACH-000901,-0.301187653267
ACH-000905,-0.871848624816
ACH-000906,-0.9196234319869999
ACH-000907,-0.577495455295
ACH-000910,-0.660260586992
ACH-000911,-0.7586021358789999
ACH-000912,-0.730374910993
ACH-000913,-0.7766525252869999
ACH-000915,-0.899302150382
ACH-000916,-0.506461458961
ACH-000917,-0.852707451707
ACH-000921,-0.8753395570579999
ACH-000924,-0.557716759779
ACH-000926,-0.7971172432889999
ACH-000928,-0.661979677106
ACH-000929,-0.341574240979
ACH-000932,-0.643172630115
ACH-000935,-0.7856196725390001
ACH-000936,-0.803383985127
ACH-000937,-0.968692636347
ACH-000938,-0.8929573946189999
ACH-000939,-0.795153633645
ACH-000941,-0.8447085056110001
ACH-000943,-0.6280793658470001
ACH-000946,-0.586978837463
ACH-000947,-0.537165997557
ACH-000948,-0.758519605864
ACH-000950,-0.816890433645
ACH-000953,-0.856744987518
ACH-000957,-0.9670266058660001
ACH-000958,-0.4999118285
ACH-000960,-0.883332553055
ACH-000963,-0.6502091545790001
ACH-000968,-0.824050216659
ACH-000969,-0.68027618494
ACH-000973,-0.8322772687409999
ACH-000974,-0.546457684004
ACH-000975,-0.603614568763
ACH-000976,-1.02839123612
ACH-000978,-0.613911367105
ACH-000980,-0.554583646492
ACH-000984,-0.510879117762
ACH-000986,-0.7035904448579999
ACH-000988,-0.9364277629629999
ACH-000993,-0.7962186811
ACH-000994,-0.600351348611
ACH-000996,-0.578756046166
ACH-001001,-0.532914554435
ACH-001020,-1.01678836466
ACH-001028,-0.8443072032439999
ACH-001031,-0.87127589501
ACH-001038,-0.490798182079
ACH-001048,-1.00087653407
ACH-001050,-1.01022416855
ACH-001053,-1.0803112024500001
ACH-001054,-0.839942674143
ACH-001061,-0.49852922973200003
ACH-001067,-0.757240794463
ACH-001075,-0.695171912305
ACH-001096,-0.8899695409
ACH-001128,-0.8146258126379999
ACH-001134,-0.8409051496879999
ACH-001151,-0.619491899901
ACH-001163,-0.887479216116
ACH-001164,-0.614514334207
ACH-001173,-0.645363165835
ACH-001183,-1.06904616859
ACH-001184,-0.762579888036
ACH-001190,-0.758910286978
ACH-001192,-0.95707078717
ACH-001193,-0.574191045258
ACH-001196,-1.16418419952
ACH-001197,-0.8812059877299999
ACH-001205,-0.664395775417
ACH-001211,-0.885881083893
ACH-001212,-0.787662339141
ACH-001228,-0.850795174258
ACH-001232,-0.8600840668009999
ACH-001239,-0.633769773106
ACH-001274,-1.0462402507700002
ACH-001275,-0.951996902084
ACH-001277,-1.1541878314799998
ACH-001278,-0.536944090783
ACH-001280,-1.00973872914
ACH-001283,-0.783403873934
ACH-001289,-0.530603592253
ACH-001295,-0.9490474411290001
ACH-001300,-0.746844061364
ACH-001301,-1.13965025414
ACH-001302,-0.66174652162
ACH-001303,-1.08520004432
ACH-001306,-0.930495850441
ACH-001318,-0.6875795261900001
ACH-001322,-0.7616323481199999
ACH-001328,-0.8469487031730001
ACH-001332,-0.7737223613590001
ACH-001333,-0.8358315141249999
ACH-001336,-0.762717595072
ACH-001340,-0.5410502574189999
ACH-001346,-0.835061824395
ACH-001353,-0.7905184557260001
ACH-001354,-1.14403865298
ACH-001367,-0.889117489984
ACH-001368,-0.54654691104
ACH-001374,-0.43516340756399996
ACH-001375,-0.9547707107340001
ACH-001377,-0.7980882920100001
ACH-001380,-0.7342317183849999
ACH-001391,-1.00183854157
ACH-001407,-0.828603068178
ACH-001408,-0.703222154944
ACH-001413,-0.812714486959
ACH-001430,-0.591117082045
ACH-001431,-0.909035582915
ACH-001450,-1.0965115997
ACH-001496,-0.47855271993299997
ACH-001500,-0.9349553470749999
ACH-001521,-1.71099358912
ACH-001523,-0.899917557556
ACH-001532,-0.7477746862100001
ACH-001536,-0.7276719830570001
ACH-001550,-0.720849382799
ACH-001552,-0.949824408917
ACH-001554,-0.776557128086
ACH-001645,-0.23345674837900002
ACH-001654,-0.8779645502240001
ACH-001715,-0.7600859447399999
ACH-001735,-0.9983966241329999
ACH-001736,-0.650201012648
ACH-001737,-0.49532629147600005
ACH-001740,-1.1341288165999999
ACH-001745,-1.02749190203
ACH-001750,-0.675420275285
ACH-001765,-0.8692015018479999
ACH-001956,-0.39390680984800003
ACH-001957,-0.748609049912
