,ZIM3 (114026)
ACH-000004,0.112651367796
ACH-000007,0.060553195662699996
ACH-000009,0.113452743334
ACH-000011,0.303212918515
ACH-000012,0.0990661392784
ACH-000013,0.0728579568031
ACH-000014,0.27543014663300003
ACH-000015,-0.0461476363191
ACH-000017,0.212371425606
ACH-000018,0.28587032889499997
ACH-000019,-0.034818209803199995
ACH-000021,0.052979101734800006
ACH-000022,0.138326649326
ACH-000025,0.12213831402799999
ACH-000028,0.10720560776
ACH-000030,-0.0646772143105
ACH-000035,0.0650740898565
ACH-000036,0.208488323219
ACH-000037,0.25216622156199997
ACH-000039,0.24450061941100001
ACH-000040,0.27823067726100004
ACH-000041,0.20278318128199999
ACH-000042,0.166453597622
ACH-000045,0.24976048581799998
ACH-000047,0.23929309918900002
ACH-000052,0.488583652611
ACH-000053,0.106626140524
ACH-000054,0.143531136356
ACH-000055,0.21965057762200002
ACH-000060,0.290156134269
ACH-000067,0.22340559655499997
ACH-000070,0.188423731835
ACH-000075,0.163188863094
ACH-000078,0.0450335206015
ACH-000082,0.152477530813
ACH-000085,0.19704930425900002
ACH-000086,0.22140476279500002
ACH-000087,0.175557965072
ACH-000092,0.0849416002532
ACH-000095,0.17640425786699998
ACH-000097,0.0766136774091
ACH-000098,0.22122857125700002
ACH-000099,0.0874433379445
ACH-000108,0.12216027656600001
ACH-000113,0.167647010898
ACH-000115,-0.0467867340517
ACH-000116,0.20853543711300002
ACH-000118,0.21467228954
ACH-000120,0.197827640896
ACH-000123,0.0100212231257
ACH-000127,0.137405474072
ACH-000128,0.160473248278
ACH-000132,0.201715264624
ACH-000133,0.17812335946600003
ACH-000137,0.17930304313499998
ACH-000138,0.09829817532400001
ACH-000142,0.0932143953939
ACH-000143,0.28445958529300003
ACH-000146,0.20016409378199998
ACH-000148,0.162487261341
ACH-000150,0.18438294935600003
ACH-000152,0.21676509263399998
ACH-000153,0.100969933958
ACH-000159,0.131086103976
ACH-000160,0.1084021744
ACH-000163,0.0903170075208
ACH-000167,0.26392326269099997
ACH-000168,0.215716767502
ACH-000169,0.285674193678
ACH-000178,0.28837778431
ACH-000182,0.0164873867504
ACH-000183,0.135630539648
ACH-000188,0.161472522379
ACH-000189,0.0667315276862
ACH-000190,0.12350073600400001
ACH-000198,0.155025189955
ACH-000204,0.190894480048
ACH-000206,0.21667742145399999
ACH-000207,0.108847343143
ACH-000211,0.162429656792
ACH-000215,0.15207046768100002
ACH-000221,0.163271258935
ACH-000222,-0.05065903957219999
ACH-000223,0.191084567507
ACH-000226,0.17917415371599998
ACH-000227,0.148565670106
ACH-000228,0.191300627141
ACH-000231,0.26184514063700004
ACH-000232,0.00819242049009
ACH-000233,0.14883949093499999
ACH-000234,0.254869230222
ACH-000235,0.08883844703299999
ACH-000237,0.23861016961399997
ACH-000238,0.182868391688
ACH-000243,0.122073372385
ACH-000244,0.204464231369
ACH-000246,0.0316339291203
ACH-000248,0.35671060146399997
ACH-000250,0.080965080429
ACH-000251,0.0430287269472
ACH-000253,0.11114811517899999
ACH-000255,0.1792509322
ACH-000256,0.267166591332
ACH-000257,0.128942052815
ACH-000258,0.538640399784
ACH-000259,0.22274700961
ACH-000260,0.14896380695699998
ACH-000261,0.172490219649
ACH-000262,-0.032106289350799996
ACH-000263,0.49775581331200003
ACH-000264,0.0189615399683
ACH-000265,0.118668401033
ACH-000266,0.0975285575017
ACH-000272,0.138724233407
ACH-000273,0.266772020655
ACH-000274,0.237191160968
ACH-000277,0.04325744838719999
ACH-000278,0.262552406935
ACH-000279,0.108797433989
ACH-000280,0.0998289659001
ACH-000281,0.143162913743
ACH-000288,0.25400358463000006
ACH-000291,0.18326227481600002
ACH-000293,0.157088377793
ACH-000294,0.14584951188200002
ACH-000295,0.308495662456
ACH-000296,0.202632462674
ACH-000302,-0.0277239860911
ACH-000304,0.009201847970690001
ACH-000307,0.237632783598
ACH-000308,0.135233856037
ACH-000310,0.0508842710776
ACH-000311,0.138651367939
ACH-000312,0.177405087774
ACH-000315,0.131948855414
ACH-000316,0.07193736322430001
ACH-000317,0.35137813364799997
ACH-000318,0.296622570141
ACH-000319,0.0825335618359
ACH-000320,0.0346301150822
ACH-000322,0.134073774923
ACH-000323,0.132942323146
ACH-000324,0.036833806955699995
ACH-000329,0.21174647344500003
ACH-000330,0.08802535690230001
ACH-000331,0.223319119826
ACH-000332,0.133989137982
ACH-000334,-0.0368949654848
ACH-000335,0.131455198279
ACH-000336,0.23807192165899999
ACH-000337,0.18502438315699998
ACH-000339,0.18365760677499998
ACH-000341,0.07638332726460001
