,BID (637)
ACH-000004,0.0690533187681
ACH-000007,0.0247085313494
ACH-000009,-0.10466404374399998
ACH-000011,0.239944949357
ACH-000012,-0.0106061897953
ACH-000013,-0.0110842035424
ACH-000014,0.017749336332900004
ACH-000015,0.0211449918081
ACH-000017,0.0893647327611
ACH-000018,-0.0109629438256
ACH-000019,-0.04151498266630001
ACH-000021,-0.125111648499
ACH-000022,-0.0386910360476
ACH-000025,0.13742319546700002
ACH-000028,-0.0189670534252
ACH-000030,-0.0136087204272
ACH-000035,-0.0544578557252
ACH-000036,-0.042453909002300005
ACH-000037,0.138243759561
ACH-000039,-0.18563376584600003
ACH-000040,-0.132179058263
ACH-000041,0.160748696567
ACH-000042,-0.0160040907352
ACH-000045,0.23152722717500002
ACH-000047,0.158440153875
ACH-000052,2.6712328238999997e-05
ACH-000053,0.00736725335433
ACH-000054,0.21040740009300002
ACH-000055,0.128109132224
ACH-000060,0.07530149871460001
ACH-000067,0.0876243926746
ACH-000070,0.0675700613032
ACH-000075,0.179575647848
ACH-000078,0.17978111815499997
ACH-000082,0.197694699534
ACH-000085,-0.297328292483
ACH-000086,0.246120834818
ACH-000087,0.237621581369
ACH-000092,0.114131599843
ACH-000095,-0.0981052826248
ACH-000097,-0.017207237302
ACH-000098,-0.0697661252767
ACH-000099,-0.008120862969310002
ACH-000108,-0.246595624714
ACH-000113,0.11736986224300001
ACH-000115,0.125720261008
ACH-000116,0.121917744288
ACH-000118,0.036203750893
ACH-000120,0.285979270619
ACH-000123,-0.25320382716999995
ACH-000127,0.197870159619
ACH-000128,0.036017073613900004
ACH-000132,0.14069954625800002
ACH-000133,0.0189208309877
ACH-000137,0.070803279077
ACH-000138,0.221552712128
ACH-000142,-0.12833793897600002
ACH-000143,0.08694346554919999
ACH-000146,0.192545491052
ACH-000148,0.0838935407283
ACH-000150,0.199083489421
ACH-000152,0.242132912995
ACH-000153,-0.10002904776900001
ACH-000159,0.18573688178300002
ACH-000160,0.214679590997
ACH-000163,0.0468467468255
ACH-000167,0.129664173661
ACH-000168,0.45890610712800006
ACH-000169,0.0184023329098
ACH-000178,0.019484761522599998
ACH-000182,0.152328449003
ACH-000183,0.03689013042019999
ACH-000188,0.17109792029800003
ACH-000189,0.295561313662
ACH-000190,0.114258479949
ACH-000198,0.0759155919812
ACH-000204,-0.35219200676600004
ACH-000206,0.0328770477199
ACH-000207,0.600973241472
ACH-000211,0.121749731241
ACH-000215,0.15530732949999998
ACH-000221,0.0832254164978
ACH-000222,0.285884213635
ACH-000223,0.228993721863
ACH-000226,-0.00408471879928
ACH-000227,0.7496720615000001
ACH-000228,-0.00528772576379
ACH-000231,0.278213980429
ACH-000232,-0.0560105266574
ACH-000233,0.243451678704
ACH-000234,0.28826033371599996
ACH-000235,0.0341390051878
ACH-000237,0.104755179803
ACH-000238,-0.0654289497256
ACH-000243,-0.00970675349051
ACH-000244,0.102002296872
ACH-000246,0.153280354846
ACH-000248,-0.035719099214199995
ACH-000250,0.18702557511300003
ACH-000251,0.0823684435916
ACH-000253,0.0577933646914
ACH-000255,0.11169895584100001
ACH-000256,-0.134081192989
ACH-000257,-0.0847103331766
ACH-000258,0.22513632014499999
ACH-000259,0.167756258739
ACH-000260,0.0343309978064
ACH-000261,0.07170747121639999
ACH-000262,0.046490049385
ACH-000263,0.19246471144299998
ACH-000264,0.0635242155031
ACH-000265,-0.00341401418894
ACH-000266,0.028005754917200004
ACH-000272,0.047581825079199995
ACH-000273,0.302773822782
ACH-000274,-0.0606811796533
ACH-000277,0.259512069179
ACH-000278,-0.20097200102499999
ACH-000279,0.17155756643800002
ACH-000280,0.09880845196289999
ACH-000281,-0.07792569202989999
ACH-000288,-0.037542971698
ACH-000291,-0.0027612810535900005
ACH-000293,0.20812401453899998
ACH-000294,0.0110144234469
ACH-000295,-0.0234188606488
ACH-000296,-0.0512461364765
ACH-000302,-0.0951305691034
ACH-000304,0.049858899408800006
ACH-000307,0.15274473138
ACH-000308,0.0397444897805
ACH-000310,-0.432296431236
ACH-000311,-0.12913317024
ACH-000312,-0.0977635817028
ACH-000315,-0.044587438645400004
ACH-000316,0.216984845871
ACH-000317,0.123264824144
ACH-000318,0.270612211378
ACH-000319,-0.120058289763
ACH-000320,0.06725187414520001
ACH-000322,-0.313000280455
ACH-000323,-0.143372773075
ACH-000324,0.131821561117
ACH-000329,0.13018791170900001
ACH-000330,-0.041187447411099996
ACH-000331,0.279625249241
ACH-000332,0.115522359913
ACH-000334,0.37282108421800003
ACH-000335,0.25018122554
ACH-000336,0.0903875990624
ACH-000337,-0.09514378233
ACH-000339,-0.0617156921318
ACH-000341,-0.263362728228
ACH-000348,0.221660224711
ACH-000350,0.0646916431479
ACH-000352,-0.132301425173
ACH-000356,-0.03718587049719999
ACH-000361,0.05745512723230001
ACH-000362,0.027748272774799996
ACH-000363,0.0910500675396
ACH-000364,0.316901950231
ACH-000365,0.08492445373230001
ACH-000366,0.10082603259600001
ACH-000368,-0.0192397959488
ACH-000374,0.21128671473000002
ACH-000375,0.0438249827637
ACH-000376,0.118325784156
ACH-000381,-0.0281167376387
ACH-000383,0.0342226214286
ACH-000387,0.11457508223
ACH-000389,0.246992856529
ACH-000390,0.0783171180308
ACH-000393,-0.11515376305299999
ACH-000395,0.103222795656
ACH-000397,0.0480160159035
ACH-000401,0.0347765400418
ACH-000402,0.031506528694700005
ACH-000403,0.094502183157
ACH-000404,0.102911661341
ACH-000406,0.0989664818747
ACH-000407,0.140716856669
ACH-000408,-0.203453344626
ACH-000410,0.270658021199
ACH-000411,0.0580786004518
ACH-000414,0.026526748527900004
ACH-000415,-0.0279781862482
ACH-000416,0.13366104970599998
ACH-000420,-0.0923652481945
ACH-000421,-0.0594180267231
ACH-000424,0.03939698626469999
ACH-000425,-0.014894623778999999
ACH-000426,0.114710677245
ACH-000427,0.29237739667199997
ACH-000433,-0.255294342347
ACH-000436,0.09248319302680001
ACH-000444,0.013350457486100002
ACH-000445,0.032176640872
ACH-000448,0.0444002182993
ACH-000450,0.06290083114469999
ACH-000452,0.21058299745700002
ACH-000454,0.0579414153951
ACH-000458,-0.0610970056816
ACH-000459,-0.298883725641
ACH-000460,0.014937755149299998
ACH-000461,-0.09069065276080002
ACH-000463,0.12101968928500001
ACH-000464,0.250243331603
ACH-000466,0.335713232564
ACH-000467,0.11685899918400001
ACH-000468,-0.27944536901
ACH-000469,0.19027740188099998
ACH-000470,0.06009047349
ACH-000471,0.058298855901300004
ACH-000472,0.166223900128
ACH-000473,0.303244544859
ACH-000475,0.0631917702389
ACH-000476,0.266144800212
ACH-000477,-0.0780033391153
