,LRGUK (136332)
ACH-000004,-0.063667421679
ACH-000007,-0.00920600499298
ACH-000009,0.0053333581936999995
ACH-000011,0.173028730771
ACH-000012,0.0361072990245
ACH-000013,0.0613069225588
ACH-000014,-0.338721927631
ACH-000015,0.04544429364369999
ACH-000017,0.280781166968
ACH-000018,0.09998658670010001
ACH-000019,0.16735379497400002
ACH-000021,-0.141979343586
ACH-000022,0.219018205754
ACH-000025,0.0390605438348
ACH-000028,0.132440843532
ACH-000030,0.13384338617
ACH-000035,-0.0740672703623
ACH-000036,-0.0683695279553
ACH-000037,0.211587320485
ACH-000039,0.40265991075499996
ACH-000040,-0.0413001703414
ACH-000041,-0.0706825877417
ACH-000042,-0.00405902788741
ACH-000045,0.173031165677
ACH-000047,0.0672949996998
ACH-000052,-0.034629932802199996
ACH-000053,0.00022724444622299996
ACH-000054,0.0334791948503
ACH-000055,-0.0151035531009
ACH-000060,-0.20586518196400003
ACH-000067,0.0999015240597
ACH-000070,0.139126377169
ACH-000075,0.0830373863557
ACH-000078,0.108748553089
ACH-000082,0.066968409514
ACH-000085,0.0513735231042
ACH-000086,0.186409937573
ACH-000087,0.115677878128
ACH-000092,0.08320114542189999
ACH-000095,0.03577760414080001
ACH-000097,0.100052602378
ACH-000098,0.0781530375638
ACH-000099,0.0367186630761
ACH-000108,0.0657409658568
ACH-000113,0.0945744542342
ACH-000115,0.222261308082
ACH-000116,0.165662965877
ACH-000118,0.08750968048810001
ACH-000120,0.07803670705469999
ACH-000123,0.109342836124
ACH-000127,0.0678890485659
ACH-000128,0.19352847407
ACH-000132,0.0400823692039
ACH-000133,-0.07395125440889999
ACH-000137,-0.0246176325795
ACH-000138,0.0617631809023
ACH-000142,0.15300837317399998
ACH-000143,0.0688548537574
ACH-000146,-0.011468671942700001
ACH-000148,0.07716432340189999
ACH-000150,0.24591559388099998
ACH-000152,0.10790768440500001
ACH-000153,-0.0349659777149
ACH-000159,0.09539527622630001
ACH-000160,0.279140506913
ACH-000163,-0.0290493482859
ACH-000167,-0.0187407523355
ACH-000168,-0.0364950751992
ACH-000169,0.12378801738299999
ACH-000178,0.0966704596762
ACH-000182,0.0636577367636
ACH-000183,-0.0213049397497
ACH-000188,0.0707573585732
ACH-000189,-0.0947988040797
ACH-000190,0.115394743563
ACH-000198,0.152944774536
ACH-000204,-0.0910853349827
ACH-000206,0.289035998327
ACH-000207,0.236933968779
ACH-000211,0.0007797343128310002
ACH-000215,0.0434578923932
ACH-000221,0.0490316321619
ACH-000222,-0.134136283541
ACH-000223,0.0537256389715
ACH-000226,0.0990096244847
ACH-000227,0.169927906684
ACH-000228,0.122684446398
ACH-000231,0.12573282292500002
ACH-000232,-0.051160527575900006
ACH-000233,0.100320513242
ACH-000234,0.10561514421399999
ACH-000235,0.0626134468498
ACH-000237,0.13504404158299999
ACH-000238,0.0218048201199
ACH-000243,0.0482572629009
ACH-000244,-0.180295782774
ACH-000246,0.07916537096080001
ACH-000248,0.029973839491
ACH-000250,0.018981516839099998
ACH-000251,-0.007659280983430001
ACH-000253,-0.0452630779306
ACH-000255,0.110633172916
ACH-000256,0.20477759163400003
ACH-000257,-0.0885367342751
ACH-000258,-0.0746586253478
ACH-000259,-0.00662079022492
ACH-000260,-0.018686984406299997
ACH-000261,-0.017446783397999998
ACH-000262,0.0939837463329
ACH-000263,0.15928006126299998
ACH-000264,0.11411566810799999
ACH-000265,0.193727960189
ACH-000266,0.0211951262163
ACH-000272,0.018624173432799998
ACH-000273,0.129605787669
ACH-000274,0.0429610609024
ACH-000277,0.154291040849
ACH-000278,0.150771348232
ACH-000279,0.07833507273410001
ACH-000280,0.11877608612299999
ACH-000281,0.13666069917
ACH-000288,-0.0136544778513
ACH-000291,0.0328586974113
ACH-000293,0.138502695878
ACH-000294,-0.0384602726341
ACH-000295,0.130842892445
ACH-000296,0.0579050243949
ACH-000302,0.00261939227944
ACH-000304,-0.113272715032
ACH-000307,0.143500920077
ACH-000308,0.0338314106728
ACH-000310,0.0309255224786
ACH-000311,-0.0898525323384
ACH-000312,0.0300457969936
ACH-000315,-0.0143937640151
ACH-000316,0.169533566178
ACH-000317,-0.201951837557
ACH-000318,0.142264522517
ACH-000319,-0.018851076465900004
ACH-000320,-0.119303222979
ACH-000322,0.0792932456019
ACH-000323,0.20411290905699997
ACH-000324,-0.138499490229
ACH-000329,0.146266956402
ACH-000330,0.0630396450005
ACH-000331,0.08941944509670001
ACH-000332,0.032409431124499996
ACH-000334,-0.14511220519999998
ACH-000335,-0.018248386146499998
ACH-000336,0.34283751971999993
ACH-000337,-0.0142994364496
ACH-000339,-0.007002461495930001
ACH-000341,0.121230155024
ACH-000348,0.0301965848216
ACH-000350,0.11444031159000002
ACH-000352,0.143178046776
ACH-000356,0.0967592851548
ACH-000361,0.0252998459284
ACH-000362,-0.00129039027508
ACH-000363,0.0310648956715
ACH-000364,-0.0913481390897
ACH-000365,-0.103490001994
ACH-000366,0.0666206013368
ACH-000368,0.0637050884402
ACH-000374,-0.08315254315769999
ACH-000375,0.125538738457
ACH-000376,0.104536152371
ACH-000381,0.0636254091948
ACH-000383,-0.010888641586100001
ACH-000387,0.0276561889444
ACH-000389,0.259291649328
ACH-000390,0.0268438940459
ACH-000393,0.132390460482
ACH-000395,0.09973717577749999
ACH-000397,0.15445108397500001
ACH-000401,-0.19550628436
ACH-000402,0.0627513560712
ACH-000403,0.160910418205
ACH-000404,0.0949523622511
ACH-000406,-0.0579003448663
ACH-000407,0.042674235186400004
ACH-000408,0.147708430216
ACH-000410,0.0654910283258
ACH-000411,0.0626616848862
ACH-000414,0.0103402084904
ACH-000415,0.0690826438663
ACH-000416,0.102296860364
ACH-000420,0.0236337135535
ACH-000421,0.0669564459224
ACH-000424,0.273558905223
ACH-000425,0.0669828857516
ACH-000426,0.22084267742199998
ACH-000427,-0.0163564366892
ACH-000433,0.0125787450187
ACH-000436,-0.132746786016
ACH-000444,0.015469652321
ACH-000445,0.153732354279
ACH-000448,0.143414683712
ACH-000450,0.0822619205815
ACH-000452,-0.00614503375041
ACH-000454,0.10780324179400001
ACH-000458,-0.141283624321
ACH-000459,-0.117940391302
ACH-000460,0.00822491057435
ACH-000461,0.325290089921
ACH-000463,0.118073243509
ACH-000464,0.0232418138888
ACH-000466,0.0269574874291
ACH-000467,0.0899715787878
ACH-000468,0.0022315763861
ACH-000469,0.0933263200582
ACH-000470,0.0300889186639
ACH-000471,0.0434180029598
ACH-000472,0.171371875124
ACH-000473,0.00198052061743
ACH-000475,0.08171745485700001
ACH-000476,-0.123039833033
ACH-000477,-0.018140611243400002
ACH-000480,0.00136116068894
ACH-000481,0.24326088899099998
ACH-000483,0.206024877476
ACH-000484,-0.0850980716125
ACH-000485,0.024365980911900002
ACH-000486,0.0724308423322
ACH-000487,0.028244714917700003
ACH-000488,0.113951744738
ACH-000490,0.16974650687600001
ACH-000491,-0.0638333035493
ACH-000495,0.022799858214099997
ACH-000496,0.0889778269589
ACH-000499,-0.034997042841
ACH-000500,-0.043967186482100004
ACH-000502,0.07647097675549999
ACH-000503,0.297896095019
ACH-000505,-0.0650088692431
ACH-000507,0.0735806791867
ACH-000510,0.11579047701999999
ACH-000511,-0.0897330519692
ACH-000512,0.35988982257700003
