,SYNC (81493)
ACH-000168,-0.19785132907000003
ACH-000169,-0.158646055286
ACH-000178,0.0380704714503
ACH-000182,-0.055613009824400005
ACH-000183,-0.118944780626
ACH-000188,-0.110982347589
ACH-000189,-0.141595237185
ACH-000190,0.030682613868999998
ACH-000198,-0.0705321944847
ACH-000204,0.0701283077294
ACH-000206,-0.0507640433265
ACH-000207,-0.293968794253
ACH-000211,0.009398523982000001
ACH-000215,0.09789079492589998
ACH-000221,-0.022285525759400005
ACH-000222,-0.020519264938900002
ACH-000223,-0.136764938114
ACH-000226,-0.0347721659681
ACH-000227,-0.227771608081
ACH-000228,0.158549697849
ACH-000231,-0.0119222290325
ACH-000232,0.0062765304825
ACH-000233,0.0642338365633
ACH-000234,-0.22173756590500002
ACH-000235,0.00652143426673
ACH-000237,-0.0169121584781
ACH-000238,-0.013706772494999998
ACH-000243,0.0536555060333
ACH-000244,-0.0748910383542
ACH-000246,-0.048967415969400005
ACH-000248,0.0790328771894
ACH-000250,-0.10089889511499998
ACH-000251,0.0416500733563
ACH-000253,-0.0269158646214
ACH-000255,0.0268122618357
ACH-000256,0.11013847601299999
ACH-000257,0.00402432954669
ACH-000258,0.13825473147
ACH-000259,0.0030161674235300003
ACH-000260,-0.0350433876749
ACH-000261,-0.071487152718
ACH-000262,-0.254498478991
ACH-000263,-0.140614457918
ACH-000264,0.023411040290299997
ACH-000265,-0.020991269953400005
ACH-000266,0.119780212447
ACH-000272,0.00554225692711
ACH-000273,0.042947625198599994
ACH-000274,-0.114326757382
ACH-000277,0.015092301176799999
ACH-000278,0.122482836482
ACH-000279,-0.18526673238699998
ACH-000280,0.112766288794
ACH-000281,0.371639585802
ACH-000288,-0.127197442396
ACH-000291,0.005919635693439999
ACH-000293,-0.026073883927700003
ACH-000294,-0.020129397569
ACH-000295,-0.101646482204
ACH-000296,0.126836614715
ACH-000302,-0.0582163936326
ACH-000304,0.0243653269923
ACH-000307,-0.06989986608960001
ACH-000308,-0.0132177207476
ACH-000310,-0.11203846567800001
ACH-000311,0.117122777454
ACH-000312,-0.134576771357
ACH-000315,0.131473976472
ACH-000316,-0.12338996411900001
ACH-000317,0.030421124759400002
ACH-000318,-0.20047519616700002
ACH-000319,-0.048755564453800006
ACH-000320,-0.012886143900799998
ACH-000322,0.053565102176199995
ACH-000323,-0.0129607167831
ACH-000324,-0.263903967653
ACH-000329,-0.050760688278199996
ACH-000330,-0.19162149811
ACH-000331,-0.0945528619309
ACH-000332,-0.0672714230819
ACH-000334,-0.15361656622199998
ACH-000335,0.09983428437139999
ACH-000336,0.12453244534800001
ACH-000337,-0.23659675777199998
ACH-000339,0.0934666764352
ACH-000341,-0.0264899221693
ACH-000348,0.007049901378979999
ACH-000350,0.0613487723924
ACH-000352,-0.0211457260898
ACH-000356,-0.113980854494
ACH-000361,0.288289209629
ACH-000362,-0.154161281514
ACH-000363,-0.154709472052
ACH-000364,-0.100342565499
ACH-000365,0.05714130824580001
ACH-000366,-0.148437990552
ACH-000368,-0.135741837319
ACH-000374,-0.07720371384760001
ACH-000375,0.0190705711422
ACH-000376,-0.0732491444067
ACH-000381,-0.0186230969355
ACH-000383,-0.129276335233
ACH-000387,0.026204281612999997
ACH-000389,0.0165419470585
ACH-000390,-0.061696275987099994
ACH-000393,0.008637257550870001
ACH-000395,-0.10049365147299999
ACH-000397,0.011979129050200002
ACH-000401,-0.029629790037500003
ACH-000402,0.049865389312800004
ACH-000403,0.0338293864799
ACH-000404,-0.0460243803368
ACH-000406,0.0163409955344
ACH-000407,0.0208755106658
ACH-000408,0.09846819296489999
ACH-000410,0.008660163151469998
ACH-000411,-0.103359637785
ACH-000414,-0.168682831316
ACH-000415,-0.127500318794
ACH-000416,0.0472986361371
ACH-000420,-0.08781231015900001
ACH-000421,-0.0384273529525
ACH-000424,-0.37275335863000003
ACH-000425,0.050790766311099994
ACH-000426,0.18075729954
ACH-000427,0.0246259670867
ACH-000433,0.0521363661252
ACH-000436,-0.092971977686
ACH-000444,-0.008627699098879999
ACH-000445,-0.0124993518564
ACH-000448,-0.158477881849
ACH-000450,0.231131596849
ACH-000452,0.131104785819
ACH-000454,0.0233446411882
ACH-000458,0.12407761168199999
ACH-000459,-0.058977268162
ACH-000460,0.0241126671635
ACH-000461,-0.200235163575
ACH-000463,-0.0660001181328
ACH-000464,-0.225342675863
ACH-000466,0.031485455397099994
ACH-000467,-0.17940975476799997
ACH-000468,0.131714517277
ACH-000469,-0.13364132063200002
ACH-000470,-0.18629852710900002
ACH-000471,0.0473591103606
ACH-000472,-0.0733813702535
ACH-000473,0.0283331347816
ACH-000475,-0.157600838956
ACH-000476,-0.0407032195888
ACH-000477,-0.0766804139888
ACH-000480,0.0127354704599
ACH-000481,-0.0646240899203
ACH-000483,0.224072817892
ACH-000484,-0.00283237717158
ACH-000485,-0.0985041562366
ACH-000486,-0.00699475064543
ACH-000487,-0.0945065090258
ACH-000488,-0.050677810722400005
ACH-000490,0.0718760960859
ACH-000491,-0.00778736950621
ACH-000495,-0.0377329310846
ACH-000496,-0.22047482512699998
ACH-000499,-0.286522759056
ACH-000500,0.157575181598
ACH-000502,0.0107774670063
ACH-000503,0.347962810921
ACH-000505,-0.0792023568343
ACH-000507,-0.140577138508
ACH-000510,0.0342754148177
ACH-000511,-0.152316691013
ACH-000512,-0.281635812938
ACH-000516,0.149850716559
ACH-000517,-0.0319769335748
ACH-000518,0.045377305648
ACH-000520,-0.0518764050071
ACH-000521,-0.00980002554392
ACH-000522,-0.056220782002
ACH-000524,-0.0655363427008
ACH-000527,0.0816964265672
ACH-000528,-0.0575353460763
ACH-000537,-0.27441793895100003
ACH-000541,-0.36006574647
ACH-000542,-0.064830687959
ACH-000544,-0.058784164341400005
ACH-000545,-0.146974145784
ACH-000547,-0.044153139317399996
ACH-000548,-0.0419291432534
ACH-000549,-0.205283224558
ACH-000550,-0.072895926154
ACH-000552,0.0109074787955
ACH-000556,0.04131391883919999
ACH-000557,-0.10769444963
ACH-000570,-0.0581133956329
ACH-000571,-0.167416816156
ACH-000573,0.0188818000383
ACH-000576,-0.259152325095
ACH-000580,-0.173321760405
ACH-000584,-0.050080078424
ACH-000585,-0.0960380090504
ACH-000588,-0.161532462236
ACH-000589,0.018445172869900002
ACH-000591,-0.104386635613
ACH-000593,-0.0805516981482
ACH-000600,-0.0674249983201
ACH-000601,0.021890340315700002
ACH-000604,-0.056377966880800004
ACH-000605,-0.124239395603
ACH-000606,-0.17740984920400002
ACH-000608,0.020601111329
ACH-000614,0.0407616317285
ACH-000616,-0.021443300386799997
ACH-000618,0.0417769607722
ACH-000619,0.0011254046367500002
ACH-000620,-0.10945296329700001
ACH-000621,-0.054807293686
ACH-000622,-0.140971387718
ACH-000623,-0.24137800438
ACH-000624,-0.0684291341546
ACH-000627,-0.144881715605
ACH-000630,-0.11537875235200001
ACH-000632,-0.0914632352633
ACH-000633,-0.11128007225
ACH-000637,-0.00623833129571
ACH-000638,-0.044112290379300007
ACH-000646,-0.24751799396899998
ACH-000647,0.03824698732330001
ACH-000648,-0.201906143955
ACH-000649,-0.170796249815
ACH-000651,0.0300224690093
ACH-000652,0.0233574925238
ACH-000653,-0.10605165378900001
ACH-000657,-0.132671364237
ACH-000658,0.043764060098999996
ACH-000661,-0.0331712490375
ACH-000662,0.23111054601300002
ACH-000663,-0.07201337939189999
ACH-000665,-0.06653563585490001
ACH-000671,0.0949276572339
ACH-000673,-0.0377809817813
ACH-000676,0.046658876489399995
ACH-000677,-0.0159030458654
ACH-000681,-0.0171477115369
ACH-000682,-0.018532474258900002
ACH-000683,-0.13450973897
ACH-000684,0.10903883434900001
ACH-000688,-0.0122365968494
ACH-000693,-0.0704254244763
ACH-000694,-0.0915453762273
ACH-000695,-0.0702124303917
ACH-000696,0.011249770726900001
ACH-000697,0.18141722956300002
ACH-000699,-0.139058335252
ACH-000701,-0.179991363817
ACH-000706,0.030098591559
ACH-000711,-0.026890880194799998
ACH-000713,-0.11621733850199999
ACH-000714,-0.225069138979
ACH-000718,0.105501292437
ACH-000720,-0.0505739570383
ACH-000721,-0.11465419133600001
ACH-000724,0.162525156589
ACH-000725,-0.14371502110099998
ACH-000732,-0.0661349854703
ACH-000734,-0.091819066514
ACH-000735,-0.0552513584586
ACH-000736,0.00040223354209400006
ACH-000738,-0.0475565651574
ACH-000746,-0.175805044439
ACH-000747,-0.0319885218034
ACH-000748,0.111853286753
ACH-000753,-0.11077435934299999
ACH-000756,0.09498664367769999
ACH-000757,0.0254572460494
ACH-000758,0.00762580718476
ACH-000760,0.108919470174
ACH-000763,-0.0532180699113
ACH-000764,0.19280805495499997
ACH-000765,0.06778426335769999
ACH-000766,-0.000681290919348
ACH-000767,-0.19033764046100002
ACH-000768,0.09729258435869999
ACH-000769,-0.2077729222
ACH-000770,-0.0487977802204
ACH-000771,-0.186759548301
ACH-000773,0.0253242618745
ACH-000776,-0.116720560076
ACH-000777,-0.227206166081
ACH-000778,-0.119229281718
ACH-000781,-0.0575029493294
ACH-000782,-0.0196464260084
ACH-000783,0.151898072181
ACH-000784,-0.13214055668
ACH-000785,0.0354623735621
ACH-000787,0.01156957541
ACH-000788,0.0578201825733
ACH-000791,-0.0717755083283
ACH-000792,-0.172576396522
ACH-000794,-0.095080187877
ACH-000796,-0.0562717222461
ACH-000799,-0.051164511525400004
ACH-000800,-0.12270522466700001
ACH-000802,-0.0639219110977
ACH-000804,0.075244638859
ACH-000805,-0.22507554942299998
ACH-000809,-0.061423629198699994
ACH-000810,-0.00993660117466
ACH-000811,-0.0280167419606
ACH-000817,-0.18846111700999998
ACH-000819,0.0038176050645300002
ACH-000820,-0.143682244475
ACH-000821,0.0030569061753499996
ACH-000822,-0.127100386771
ACH-000823,-0.13084694401799998
ACH-000824,0.0795863206762
ACH-000827,-0.0258659209142
ACH-000829,-0.165731466468
ACH-000831,-0.10612263717
ACH-000832,-0.13441807613099999
ACH-000833,-0.16087335352399998
ACH-000834,-0.008259358590020001
ACH-000835,-0.0247781231751
ACH-000836,-0.0651986080016
ACH-000837,0.034668919382300004
ACH-000838,0.102572692358
ACH-000839,0.160074468712
ACH-000840,-0.185208655819
ACH-000841,-0.245734196404
ACH-000843,0.08226090115210001
ACH-000846,0.06644265972680001
ACH-000847,-0.0141936893835
ACH-000848,0.09244895934019999
ACH-000849,-0.032810484003
ACH-000851,-0.121792017807
ACH-000855,0.03773062637
ACH-000856,-0.026320862522400002
ACH-000858,-0.120762807246
ACH-000859,-0.22291949134300001
ACH-000861,-0.15101087486
ACH-000862,0.0807583706246
ACH-000865,0.0947465514013
ACH-000866,-0.11407957991800001
ACH-000867,-0.024037980874799997
ACH-000869,-0.093469446594
ACH-000872,-0.104506701654
ACH-000873,-0.12048780204600001
ACH-000876,-0.0346535983729
ACH-000878,0.306676408779
ACH-000880,-0.0967281984743
ACH-000881,0.0875725826963
ACH-000882,-0.042727076431
ACH-000884,0.031694714482900004
ACH-000885,-0.0631313394333
ACH-000887,-0.07678349740889999
ACH-000888,-0.046072875844
ACH-000889,-0.020991506244299997
ACH-000890,-0.0109412801297
ACH-000896,0.0203729557246
ACH-000898,0.0628757977535
ACH-000900,0.0159132764702
ACH-000901,-0.152142427622
ACH-000905,0.00314640489391
ACH-000906,0.027466372400199997
ACH-000907,-0.301024895866
ACH-000910,-0.0227891899579
ACH-000911,-0.120588854284
ACH-000912,0.0244322835744
ACH-000913,-0.143410175794
ACH-000915,0.207745613803
ACH-000916,0.24773368644299998
ACH-000917,0.09983043969730002
ACH-000921,-0.117216863497
ACH-000924,-0.048328558536300005
ACH-000926,-0.13310709610899998
ACH-000928,-0.103416247142
ACH-000929,0.0294756207271
ACH-000932,-0.0588991109959
ACH-000935,0.05693126917309999
ACH-000936,-0.0938140478683
ACH-000937,-0.10399653749299999
ACH-000938,-0.019745267341
ACH-000939,-0.298131080684
ACH-000941,0.152770593126
ACH-000943,-0.0703341292469
ACH-000946,-0.044697742207000006
ACH-000947,0.007516888282090001
ACH-000948,0.0171482599628
ACH-000950,0.31329872585499996
ACH-000953,-0.0927241939816
ACH-000957,0.0625711154445
ACH-000958,-0.0368794190166
ACH-000960,-0.21456758186099997
ACH-000963,-0.37361165016900005
ACH-000968,0.0720255892678
ACH-000969,0.028230355139200004
ACH-000973,-0.207978071732
ACH-000974,-0.10043350672
ACH-000975,-0.00421585864719
ACH-000976,-0.036991781821800004
ACH-000978,-0.0605967112407
ACH-000980,-0.0482478553946
ACH-000984,-0.0242389423915
ACH-000986,-0.0339708115008
ACH-000988,-0.147636073654
ACH-000993,-0.0124004410213
ACH-000994,-0.243833740652
ACH-000996,0.042035355050699996
ACH-001001,-0.050142082113500006
ACH-001020,0.163040790395
ACH-001028,0.00436908409969
ACH-001031,-0.104194103128
ACH-001038,0.03928044532469999
ACH-001048,0.0319887193192
ACH-001050,-0.163295337907
ACH-001053,0.127122214253
ACH-001054,0.0344704702837
ACH-001061,-0.0614446297572
ACH-001067,-0.19907540962
ACH-001075,-0.082941617977
ACH-001096,-0.0991551595322
ACH-001128,-0.205495514452
ACH-001134,-0.0727236661343
ACH-001151,-0.112417960545
ACH-001163,-0.08082740689239999
ACH-001164,-0.0596715089515
ACH-001173,-0.056486653914
ACH-001183,0.0437630550084
ACH-001184,-0.0877044349268
ACH-001190,-0.192872196774
ACH-001192,-0.0527513388535
ACH-001193,-0.0018786490116500002
ACH-001196,-0.0689526995366
ACH-001197,0.129036704657
ACH-001205,-0.08732936452019999
ACH-001211,0.0233641190043
ACH-001212,-0.30434843546
ACH-001228,0.06291700752360001
ACH-001232,-0.0426143122702
ACH-001239,-0.007340978139149999
ACH-001274,-0.260206449855
ACH-001275,-0.0275104723991
ACH-001277,0.0119281879914
ACH-001278,-0.0991101889129
ACH-001280,-0.141710232718
ACH-001283,0.0372178452516
ACH-001289,-0.109571711884
ACH-001295,-0.08841366566839999
ACH-001300,-0.0504356042935
ACH-001301,0.104833415895
ACH-001302,-0.158873654277
ACH-001303,-0.0594264005448
ACH-001306,0.017938384326900002
ACH-001318,-0.00215292631228
ACH-001322,-0.161827495527
ACH-001328,-0.127006752366
ACH-001332,0.0998482196383
ACH-001333,-0.080096948313
ACH-001336,-0.11042164853599999
ACH-001340,0.0286751933567
ACH-001346,-0.08154384982599999
ACH-001353,0.014452758269999998
ACH-001354,-0.11029992540400001
ACH-001367,-0.23457483633499998
ACH-001368,-0.21712383222800002
ACH-001374,-0.5155603643259999
ACH-001375,-0.129321026451
ACH-001377,-0.159055830846
ACH-001380,-0.0958237978683
ACH-001391,0.032202723152
ACH-001407,-0.07245793120289999
ACH-001408,-0.0777034776276
ACH-001413,-0.11057439542400001
ACH-001430,0.17047066915999998
ACH-001431,-0.05962143370209999
ACH-001450,-0.022490595917799998
ACH-001496,-0.028105578552200004
ACH-001500,-0.0379410166495
ACH-001521,-0.304491272616
ACH-001523,-0.11750677580499999
ACH-001532,-0.031829299960500004
ACH-001536,0.19882777455400003
ACH-001550,-0.143041871016
ACH-001552,-0.0856708568018
ACH-001554,-0.0716790608062
ACH-001645,0.08413751396810001
ACH-001654,-0.0843492131361
ACH-001715,0.31017273729899997
ACH-001735,-0.125534105589
ACH-001736,-0.017438906454900004
ACH-001737,0.521447979905
ACH-001740,-0.29667399168
ACH-001745,-0.052235566248699995
ACH-001750,-0.056453814309099994
ACH-001765,0.0055242889653
ACH-001956,-0.00545053305917
ACH-001957,-0.0835289956798
