,SRR (63826)
ACH-000004,-0.0222039751925
ACH-000007,-0.039079007648
ACH-000009,-0.25537609396899996
ACH-000011,-0.124956029295
ACH-000012,-0.21382642103900001
ACH-000013,-0.053205526101799995
ACH-000014,-0.043478077304100006
ACH-000015,-0.123152140152
ACH-000017,-0.013039772749299999
ACH-000018,0.0580165237412
ACH-000019,0.127145660643
ACH-000021,0.0125588581201
ACH-000022,-0.087266324016
ACH-000025,-0.168294348169
ACH-000028,-0.00647615534171
ACH-000030,-0.0881408785083
ACH-000035,0.017044390362400002
ACH-000036,-0.166591509054
ACH-000037,-0.14379401738
ACH-000039,-0.0349652086454
ACH-000040,-0.114013519784
ACH-000041,0.15616383339099998
ACH-000042,-0.285021343524
ACH-000045,-0.09481572961549999
ACH-000047,-0.08546385919230001
ACH-000052,0.0173921407506
ACH-000053,-0.07573844471419999
ACH-000054,-0.0922468122346
ACH-000055,-0.087661810003
ACH-000060,-0.0945102558173
ACH-000067,-0.117204480199
ACH-000070,0.0703324582364
ACH-000075,0.05462401321740001
ACH-000078,0.029259517897200004
ACH-000082,-0.293131498464
ACH-000085,0.122538006608
ACH-000086,-0.113440094033
ACH-000087,-0.17495317556499998
ACH-000092,-0.022072174232099995
ACH-000095,-0.111444757974
ACH-000097,-0.142310544987
ACH-000098,-0.15225378127800002
ACH-000099,-0.09854601159849999
ACH-000108,-0.101912424485
ACH-000113,0.103711204157
ACH-000115,-0.10214886353399999
ACH-000116,-0.032393316694700004
ACH-000118,-0.12693181843100002
ACH-000120,-0.041474447520800005
ACH-000123,-0.0478306228247
ACH-000127,-0.0633328418409
ACH-000128,0.09133083233439998
ACH-000132,-0.08894239826539999
ACH-000133,-0.20130031368299997
ACH-000137,-0.0691544860244
ACH-000138,-0.053939752411699994
ACH-000142,-0.154485547222
ACH-000143,0.0527234889914
ACH-000146,-0.051686967538400005
ACH-000148,-0.130585535119
ACH-000150,-0.262119493456
ACH-000152,-0.146528641827
ACH-000153,0.049348595622300005
ACH-000159,0.0660613821238
ACH-000160,0.119774284247
ACH-000163,-0.0155798030546
ACH-000167,-0.233027572867
ACH-000168,0.034739668719800006
ACH-000169,0.0740606767672
ACH-000178,-0.10677982634199999
ACH-000182,-0.05083518181340001
ACH-000183,-0.216781129168
ACH-000188,-0.0159917643401
ACH-000189,-0.17931143132199998
ACH-000190,-0.0858996731807
ACH-000198,-0.0679386394322
ACH-000204,0.0779168019041
ACH-000206,0.173096953889
ACH-000207,0.0649494247078
ACH-000211,-0.0226672177297
ACH-000215,-0.123709836695
ACH-000221,0.0097917593608
ACH-000222,-0.0177491411175
ACH-000223,-0.202368390168
ACH-000226,-0.198788139176
ACH-000227,-0.134180245888
ACH-000228,0.0456131569025
ACH-000231,-0.0924536897377
ACH-000232,0.0102636540323
ACH-000233,-0.0542991417134
ACH-000234,-0.0680308203485
ACH-000235,-0.150726209837
ACH-000237,-0.025895090181200002
ACH-000238,-0.168254652313
ACH-000243,-0.155351016411
ACH-000244,0.0913954642034
ACH-000246,0.00463104494229
ACH-000248,0.0783197927076
ACH-000250,-0.121187225321
ACH-000251,-0.000923791280502
ACH-000253,-0.0343602840606
ACH-000255,-0.0841775462281
ACH-000256,-0.0481109818539
ACH-000257,0.0384215167795
ACH-000258,0.07012590391410001
ACH-000259,-0.0602324815728
ACH-000260,-0.118595074811
ACH-000261,-0.10885310099500001
ACH-000262,0.0913756790728
ACH-000263,0.0247269930166
ACH-000264,0.0286095305432
ACH-000265,0.059226877271600004
ACH-000266,-0.182884508496
ACH-000272,-0.104282273754
ACH-000273,-0.0423940653244
ACH-000274,-0.23161783170000003
ACH-000277,-0.268956228567
ACH-000278,-0.19396828552099998
ACH-000279,-0.0918894064398
ACH-000280,-0.110734851402
ACH-000281,0.0596052632137
ACH-000288,-0.294434508592
ACH-000291,0.0453113951658
ACH-000293,-0.07641646026330001
ACH-000294,-0.031248080109299997
ACH-000295,0.17196608711800002
ACH-000296,-0.137706351264
ACH-000302,-0.21090347934300002
ACH-000304,-0.36915118111100004
ACH-000307,-0.11697666977700001
ACH-000308,-0.12592636130100002
ACH-000310,-0.177220687392
ACH-000311,-0.076825519822
ACH-000312,-0.130056611632
ACH-000315,-0.0983708208473
ACH-000316,-0.418901911035
ACH-000317,0.22166495451999998
ACH-000318,-0.12008168302000001
ACH-000319,-0.143402221449
ACH-000320,-0.180584755317
ACH-000322,-0.282815201696
ACH-000323,-0.09393012907880001
ACH-000324,-0.07552276132739999
ACH-000329,-0.127350863304
ACH-000330,0.061539645069599996
ACH-000331,-0.256091227846
ACH-000332,-0.1295598566
ACH-000334,-0.134438583266
ACH-000335,-0.0317086649774
ACH-000336,0.16634040547499998
ACH-000337,-0.0771818695521
ACH-000339,-0.118622550959
ACH-000341,-0.349002638214
ACH-000348,-0.252247592077
ACH-000350,0.0733758591758
ACH-000352,0.152733781252
ACH-000356,-0.017269557501400003
ACH-000361,-0.157267684573
ACH-000362,0.0427389544964
ACH-000363,-0.11652077617
ACH-000364,-0.027803640185400002
ACH-000365,0.0153285283341
ACH-000366,-0.169608890167
ACH-000368,-0.0532458981609
ACH-000374,0.0036938019244699997
ACH-000375,-0.187440447784
ACH-000376,0.0620081559095
ACH-000381,-0.18409942011100003
ACH-000383,-0.0544692317765
ACH-000387,-0.052867071123699996
ACH-000389,-0.026418363561299996
ACH-000390,-0.10924042415200001
ACH-000393,-0.05758806896319999
ACH-000395,0.0840394064947
ACH-000397,-0.10025429477499999
ACH-000401,-0.018336991508099997
ACH-000402,-0.42485005748000004
ACH-000403,-0.296506903552
ACH-000404,-0.0045473869296
ACH-000406,-0.137246418413
ACH-000407,-0.0174801783228
ACH-000408,-0.167784260218
ACH-000410,0.11347515852399999
ACH-000411,-0.14106541523399999
ACH-000414,-0.09568005182530001
ACH-000415,-0.0988605335933
ACH-000416,-0.0703783444953
ACH-000420,0.0853795197896
ACH-000421,-0.159139119779
ACH-000424,-0.214728209357
ACH-000425,-0.06595919922969999
ACH-000426,-0.11069975635399999
ACH-000427,0.00998717369833
ACH-000433,0.005220342767850001
ACH-000436,-0.22030745594
ACH-000444,-0.0308530167637
ACH-000445,-0.44325993119499996
ACH-000448,-0.18096462421700002
ACH-000450,0.0123049848154
ACH-000452,-0.046779282571
ACH-000454,0.0603542580748
ACH-000458,-0.102436302947
ACH-000459,-0.05954402373769999
ACH-000460,-0.103578610266
ACH-000461,-0.129832402844
ACH-000463,-0.12788721272
ACH-000464,-0.0509412094659
ACH-000466,-0.16603551019999999
ACH-000467,-0.0031258469001900005
ACH-000468,-0.304500642464
ACH-000469,-0.101341698181
ACH-000470,-0.39468832761100003
ACH-000471,-0.148714916387
ACH-000472,-0.0553314426672
ACH-000473,-0.203303941076
ACH-000475,-0.162547319967
ACH-000476,-0.121537591119
ACH-000477,0.100095274926
ACH-000480,0.073072718135
ACH-000481,-0.10490232269
ACH-000483,-0.07141364759289999
ACH-000484,-0.130708358451
ACH-000485,-0.171176059921
ACH-000486,0.014909830634700002
ACH-000487,-0.115362404938
ACH-000488,-0.040098918929699995
ACH-000490,-0.0948500485912
ACH-000491,0.0218776767043
ACH-000495,-0.014790879101599999
ACH-000496,-0.165108734236
ACH-000499,-0.106446020607
ACH-000500,-0.789824734787
ACH-000502,-0.05350626403869999
ACH-000503,-0.044502789572599996
ACH-000505,0.000581116750204
ACH-000507,-0.0101280402951
ACH-000510,-0.0777175965158
ACH-000511,-0.08842123624739999
ACH-000512,-0.12888607578800002
ACH-000516,-0.0323477962315
ACH-000517,-0.12366370781199999
ACH-000518,0.140425801556
ACH-000520,-0.160556075119
ACH-000521,-0.16265795202199998
ACH-000522,-0.11925012116599999
ACH-000524,-0.0405062491644
ACH-000527,-0.17639880247099998
ACH-000528,-0.077810964496
ACH-000537,0.12776576685799998
ACH-000541,-0.261350221485
ACH-000542,-0.114919634028
ACH-000544,-0.07672521275210001
ACH-000545,-0.11029404937699999
ACH-000547,-0.0591515268571
ACH-000548,-0.348077813024
ACH-000549,-0.0907870144396
ACH-000550,-0.320856015258
ACH-000552,-0.114197193431
ACH-000556,-0.0678704886624
ACH-000557,-0.053579483755999996
ACH-000570,-0.224429952637
ACH-000571,-0.0617620925729
ACH-000573,0.0655332937138
ACH-000576,-0.0268295757816
ACH-000580,-0.0351913171829
ACH-000584,-0.0501872711118
ACH-000585,-0.104518214748
ACH-000588,-0.0716601413546
ACH-000589,-0.0871755847501
ACH-000591,0.0691728140223
ACH-000593,-0.0237821085515
ACH-000600,-0.19558776363299998
ACH-000601,-0.0961441476393
ACH-000604,-0.46781810861699996
ACH-000605,-0.18743602763599998
ACH-000606,0.0094444768136
ACH-000608,-0.21570996764199998
ACH-000614,-0.0747738946946
ACH-000616,-0.09676765306939998
ACH-000618,-0.130619278058
ACH-000619,-0.0789015464922
ACH-000620,-0.073374245867
ACH-000621,-0.0394205975499
ACH-000622,-0.111215444389
ACH-000623,-0.154795199499
ACH-000624,-0.267766819763
ACH-000627,-0.136826864865
ACH-000630,-0.0343471922556
ACH-000632,-0.09694248269719999
ACH-000633,0.006288728794439999
ACH-000637,-0.105811720151
ACH-000638,0.0435448975428
ACH-000646,-0.121978192162
ACH-000647,-0.0816985063503
ACH-000648,0.220693674695
ACH-000649,-0.0637169420367
ACH-000651,-0.0171355997171
ACH-000652,0.040975336302300006
ACH-000653,-0.112859663783
ACH-000657,-0.0823175999983
ACH-000658,-0.00845133308909
ACH-000661,0.0901970419978
ACH-000662,-0.225664062361
ACH-000663,0.120533058035
ACH-000665,-0.109860194889
ACH-000671,0.0104552111436
ACH-000673,-0.17989254918900002
ACH-000676,-0.035886882857300004
ACH-000677,-0.157208761954
ACH-000681,-0.215755141279
ACH-000682,-0.0313637494858
ACH-000683,-0.038560048093599995
ACH-000684,-0.028577197097800003
ACH-000688,-0.33864242025200003
ACH-000693,-0.125617447231
ACH-000694,-0.00225549222615
ACH-000695,-0.129001897951
ACH-000696,-0.148254777437
ACH-000697,-0.148297326949
ACH-000699,-0.0968477583679
