,AP2S1 (1175)
ACH-000004,-1.9997031849
ACH-000007,-1.20991963354
ACH-000009,-0.653231732415
ACH-000011,-0.47727733227200003
ACH-000012,-1.37890830975
ACH-000013,-0.7854276785169999
ACH-000014,-0.8795343266940001
ACH-000015,-0.25497747727
ACH-000017,-1.38920242046
ACH-000018,-1.1296741933299999
ACH-000019,-0.946360043628
ACH-000021,-1.39306705382
ACH-000022,-0.862568779202
ACH-000025,-0.753372896356
ACH-000028,-1.1138828571700001
ACH-000030,-1.03195687461
ACH-000035,-1.13425641624
ACH-000036,-0.8631150417479999
ACH-000037,-0.866333414841
ACH-000039,-0.866518743822
ACH-000040,-0.033598438100900005
ACH-000041,-0.93784882275
ACH-000042,-0.631826143396
ACH-000045,-1.17754672815
ACH-000047,-0.692404833778
ACH-000052,-1.07388010707
ACH-000053,-0.9777009303599999
ACH-000054,-0.532798874926
ACH-000055,-1.20475859315
ACH-000060,-0.419197962074
ACH-000067,-0.5902884982100001
ACH-000070,-1.4233151554799999
ACH-000075,-0.814504963537
ACH-000078,-0.19903228934599998
ACH-000082,-0.457503720644
ACH-000085,-0.6389186649090001
ACH-000086,-0.36517758821999996
ACH-000087,-0.9228800847249999
ACH-000092,-0.6273233017350001
ACH-000095,0.145128929617
ACH-000097,-0.9241012223299999
ACH-000098,-0.49552761273900003
ACH-000099,-1.14604828574
ACH-000108,-1.31447401266
ACH-000113,-1.1100270213099999
ACH-000115,-0.636089380893
ACH-000116,-0.899261095728
ACH-000118,-1.0795770014100001
ACH-000120,-0.462192239586
ACH-000123,-0.975792775267
ACH-000127,-1.0597430335200002
ACH-000128,-0.271658892844
ACH-000132,-0.619707905225
ACH-000133,-0.986901967494
ACH-000137,-0.28441015448
ACH-000138,-1.27957425857
ACH-000142,-1.50596613752
ACH-000143,-0.6909389520649999
ACH-000146,-2.0832751351599996
ACH-000148,-0.865057541915
ACH-000150,-0.855816980084
ACH-000152,-1.11009785911
ACH-000153,-1.01470776116
ACH-000159,-0.8709387945479999
ACH-000160,-0.948600914348
ACH-000163,-0.9429523204860001
ACH-000167,-0.682633194603
ACH-000168,-1.13600388904
ACH-000169,-0.77064649511
ACH-000178,-1.03655926142
ACH-000182,-0.8287012455
ACH-000183,-0.9789758983939999
ACH-000188,-1.13066567402
ACH-000189,-1.31198983688
ACH-000190,-0.8743422302439999
ACH-000198,-0.474155488762
ACH-000204,-1.1407225032
ACH-000206,-0.710981178345
ACH-000207,-1.52504592774
ACH-000211,-0.5993309870100001
ACH-000215,-1.05486378781
ACH-000221,-1.3367995191500002
ACH-000222,-0.9764760420909999
ACH-000223,-0.830447498463
ACH-000226,-1.1922668840100001
ACH-000227,-0.922273750568
ACH-000228,-1.04642934087
ACH-000231,-0.915797056242
ACH-000232,0.09818117631489999
ACH-000233,-0.891466028003
ACH-000234,-1.14589788465
ACH-000235,-1.20246850753
ACH-000237,-0.913300122077
ACH-000238,-0.5553885543429999
ACH-000243,-1.04465715326
ACH-000244,-0.658403605072
ACH-000246,-0.781154657628
ACH-000248,-1.1627320576200002
ACH-000250,-0.943790461155
ACH-000251,-0.927246437948
ACH-000253,-0.928029069341
ACH-000255,-1.08286040488
ACH-000256,-1.16626150815
ACH-000257,-1.27022268336
ACH-000258,-0.7790668238609999
ACH-000259,-1.16934918719
ACH-000260,-0.782333390045
ACH-000261,-0.28209737351999997
ACH-000262,-0.8900127834720001
ACH-000263,-1.23562031237
ACH-000264,-0.415720070849
ACH-000265,-0.494451104568
ACH-000266,-0.969259567596
ACH-000272,-0.853448093522
ACH-000273,-1.08859319078
ACH-000274,-0.15011066400599998
ACH-000277,-1.0894153737
ACH-000278,-1.4048489037399998
ACH-000279,-0.982731427133
ACH-000280,-0.832189051186
ACH-000281,-1.4861033041799998
ACH-000288,-1.39917277888
ACH-000291,-0.7088896423909999
ACH-000293,-0.849609029912
ACH-000294,-1.33546337029
ACH-000295,-1.36503571201
ACH-000296,-1.2381761917299998
ACH-000302,-1.05725795085
ACH-000304,-1.03226723882
ACH-000307,-1.20106356462
ACH-000308,-1.02039238925
ACH-000310,-0.579412688617
ACH-000311,-0.922132870191
ACH-000312,-0.781126385562
ACH-000315,-1.5595024394600001
ACH-000316,-0.8823949833120001
ACH-000317,-0.771567312668
ACH-000318,-1.27565580453
ACH-000319,-1.1614341125
ACH-000320,-1.10102117663
ACH-000322,-1.11866191063
ACH-000323,-0.76189198717
ACH-000324,-0.931507124469
ACH-000329,-0.697416696858
ACH-000330,-0.998509608768
ACH-000331,-0.52967072704
ACH-000332,-1.27542908013
ACH-000334,-0.890026698407
ACH-000335,-0.958565074446
ACH-000336,-1.75724567167
ACH-000337,-1.0982707928
ACH-000339,-1.4640988242700002
ACH-000341,-0.602923727932
ACH-000348,-0.48506301055600004
ACH-000350,-0.619256822817
ACH-000352,-0.9965830258339999
ACH-000356,-1.20316180893
ACH-000361,-0.893691642692
ACH-000362,-1.33403620777
ACH-000363,-0.791808193406
ACH-000364,-0.337544637795
ACH-000365,-0.782829944682
ACH-000366,-1.24094789833
ACH-000368,-0.8640656734639999
ACH-000374,-1.12156792607
ACH-000375,-0.902405302402
