,TTYH2 (94015)
ACH-000490,-0.13147860395400002
ACH-000491,-0.397463542254
ACH-000495,-0.09683904016439998
ACH-000496,-0.141006401449
ACH-000499,-0.07751052804769999
ACH-000500,-0.509494600798
ACH-000502,-0.145272967189
ACH-000503,-0.46009358621000007
ACH-000505,-0.308533350502
ACH-000507,-0.0121512389252
ACH-000510,-0.131529978478
ACH-000511,-0.37646647879699996
ACH-000512,-0.178726110627
ACH-000516,-0.262944997161
ACH-000517,-0.153772401831
ACH-000518,-0.103460512988
ACH-000520,-0.215077637492
ACH-000521,-0.396507413767
ACH-000522,-0.28923180038199997
ACH-000524,-0.22376555976799997
ACH-000527,-0.26015420956999996
ACH-000528,-0.15162734159900002
ACH-000537,-0.177273945517
ACH-000541,0.0196895896893
ACH-000542,-0.13250996753900002
ACH-000544,-0.448539402176
ACH-000545,-0.0839926300993
ACH-000547,-0.14352207453
ACH-000548,-0.306073738737
ACH-000549,0.020419570163
ACH-000550,-0.232155886565
ACH-000552,-0.43876028991599997
ACH-000556,-0.322593397258
ACH-000557,-0.24746336719999998
ACH-000570,-0.136259721132
ACH-000571,-0.10774156275699999
ACH-000573,-0.0981102102606
ACH-000576,-0.248229757139
ACH-000580,-0.029373391135
ACH-000584,-0.162383155182
ACH-000585,-0.13023438933700002
ACH-000588,-0.329345153229
ACH-000589,-0.09608414897010001
ACH-000591,-0.0497676999395
ACH-000593,-0.326165477756
ACH-000600,-0.18708428781199998
ACH-000601,-0.185030147526
ACH-000604,-0.351028918297
ACH-000605,0.0400837611399
ACH-000606,-0.28169807199
ACH-000608,-0.260882234143
ACH-000614,-0.401272477219
ACH-000616,-0.20892590165
ACH-000618,-0.12223217034600001
ACH-000619,-0.306630286849
ACH-000620,-0.05301959495019999
ACH-000621,-0.252486959789
ACH-000622,-0.19644423317
ACH-000623,-0.165871187652
ACH-000624,-0.08481555031610001
ACH-000627,-0.07587041673349999
ACH-000630,-0.27720864530699996
ACH-000632,-0.217323075165
ACH-000633,-0.397845021149
ACH-000637,-0.433140915787
ACH-000638,0.0116278206904
ACH-000646,-0.12384382511700001
ACH-000647,-0.292069744753
ACH-000648,-0.273642275815
ACH-000649,-0.22636085976999998
ACH-000651,-0.084884501074
ACH-000652,-0.21892849910300002
ACH-000653,-0.0984618978795
ACH-000657,-0.145210986482
ACH-000658,-0.0984379918501
ACH-000661,-0.23848888010000002
ACH-000662,-0.216993294905
ACH-000663,-0.393562445669
ACH-000665,-0.229068683345
ACH-000671,-0.17200914955
ACH-000673,-0.216768499168
ACH-000676,-0.225339511252
ACH-000677,-0.112088805447
ACH-000681,-0.124763326119
ACH-000682,-0.248439914298
ACH-000683,-0.21640153341899998
ACH-000684,-0.6351600325550001
ACH-000688,-0.166161820528
ACH-000693,-0.0814141647336
ACH-000694,-0.0623322566324
ACH-000695,-0.546319094167
ACH-000696,-0.139916948347
ACH-000697,-0.135108814729
ACH-000699,-0.28544003000999996
ACH-000701,-0.117714964813
ACH-000706,-0.06498146802299999
ACH-000711,-0.222321376458
ACH-000713,0.0037487206491900005
ACH-000714,-0.136885646045
ACH-000718,-0.37942528941
ACH-000720,-0.22843652929400002
ACH-000721,-0.110331092467
ACH-000724,-0.0724028095802
ACH-000725,-0.39613206922399996
ACH-000732,-0.0757287105768
ACH-000734,-0.16216364367799999
ACH-000735,-0.0645494361564
ACH-000736,-0.299164815925
ACH-000738,-0.306865355231
ACH-000746,-0.208015540011
ACH-000747,-0.0758915099136
ACH-000748,-0.0159673059877
ACH-000753,-0.19830776609
ACH-000756,0.0483364895688
ACH-000757,-0.186152029465
ACH-000758,-0.219536978473
ACH-000760,-0.0723729856816
ACH-000763,-0.16963562578699998
ACH-000764,-0.175665824757
ACH-000765,-0.122390059298
ACH-000766,-0.40227403263899997
ACH-000767,-0.48718670156000005
ACH-000768,-0.05428282837830001
ACH-000769,0.0257734631393
ACH-000770,-0.166947051065
ACH-000771,-0.208269915413
ACH-000773,-0.219413677663
ACH-000776,-0.20610816067499999
ACH-000777,-0.273345273617
ACH-000778,-0.0996170740292
ACH-000781,-0.181325499026
ACH-000782,-0.020508011935299997
ACH-000783,-0.44903642231700003
ACH-000784,-0.19369848959199998
ACH-000785,-0.0966761612675
ACH-000787,-0.15497551496
ACH-000788,-0.151162771831
ACH-000791,-0.182407165033
ACH-000792,-0.37310950748000005
ACH-000794,-0.213319806356
ACH-000796,-0.21517437173300002
ACH-000799,-0.34724684857199994
ACH-000800,-0.16501761924
ACH-000802,-0.215843479113
ACH-000804,-0.103977335526
ACH-000805,-0.477216969009
ACH-000809,-0.0871525147173
ACH-000810,-0.41024890071099995
ACH-000811,-0.332337780885
ACH-000817,-0.0692707266505
ACH-000819,-0.145687216791
ACH-000820,-0.0473007756326
ACH-000821,-0.09544140892139999
ACH-000822,-0.313692880433
ACH-000823,-0.23905389933200002
ACH-000824,-0.223784259293
ACH-000827,-0.240232667294
ACH-000829,-0.484040772851
ACH-000831,-0.28944411188
ACH-000832,-0.459466369288
ACH-000833,-0.046101851441800006
ACH-000834,-0.340940885761
ACH-000835,0.025420746694799996
ACH-000836,-0.20584795763099997
ACH-000837,-0.109186951797
ACH-000838,-0.5378780631769999
ACH-000839,-0.15499214191
ACH-000840,0.0253732933798
ACH-000841,-0.138013539854
ACH-000843,-0.527039707781
ACH-000846,-0.23348419193199998
ACH-000847,-0.291082104548
ACH-000848,-0.250809428974
ACH-000849,0.17248290456700002
ACH-000851,-0.20857516635499998
ACH-000855,-0.045045407342
ACH-000856,-0.129839107436
ACH-000858,-0.239368349599
ACH-000859,-0.26629476251999995
ACH-000861,-0.0430569586663
ACH-000862,0.0459753686074
ACH-000865,-0.123467936241
ACH-000866,-0.172588391946
ACH-000867,-0.190785514496
ACH-000869,-0.322403502769
ACH-000872,-0.21432376712499998
ACH-000873,-0.211705350462
ACH-000876,-0.18413624512600002
ACH-000878,0.202240349518
ACH-000880,-0.138884175944
ACH-000881,-0.172443754042
ACH-000882,-0.134940064769
ACH-000884,-0.237800946339
ACH-000885,-0.302861732191
ACH-000887,-0.264534009122
ACH-000888,-0.289108514885
ACH-000889,-0.263502993628
ACH-000890,0.135570464466
ACH-000896,-0.190685426547
ACH-000898,-0.12196731302100002
ACH-000900,-0.201187230152
ACH-000901,-0.317995438236
ACH-000905,-0.11058764771099999
ACH-000906,-0.16937533482900002
ACH-000907,-0.192717575544
ACH-000910,-0.378713827642
ACH-000911,-0.182415810873
ACH-000912,-0.297087041032
ACH-000913,-0.0383789482492
ACH-000915,-0.190412211488
ACH-000916,-0.164013003281
ACH-000917,-0.34300242623899996
ACH-000921,-0.438106993943
ACH-000924,-0.0791575239372
ACH-000926,-0.115942348061
ACH-000928,-0.23146991736900002
ACH-000929,-0.00397468458615
ACH-000932,-0.14566027798
ACH-000935,-0.166951939585
ACH-000936,-0.269326194148
ACH-000937,-0.0309347458557
ACH-000938,-0.246699080928
ACH-000939,-0.194926918671
ACH-000941,-0.11147436167000001
ACH-000943,-0.240800096586
ACH-000946,-0.206854362385
ACH-000947,0.044006752201600004
ACH-000948,-0.278305441321
ACH-000950,-0.127154364948
ACH-000953,-0.38358396804399997
ACH-000957,-0.135225260562
ACH-000958,-0.218108291347
ACH-000960,-0.04356383512519999
ACH-000963,-0.0671887187684
ACH-000968,-0.10099026521400001
ACH-000969,-0.202018721846
ACH-000973,-0.17304089382100002
ACH-000974,-0.221657712504
ACH-000975,-0.20480658695
ACH-000976,-0.25822136593
ACH-000978,-0.219481654014
ACH-000980,-0.067376069082
ACH-000984,-0.15424704759000002
ACH-000986,-0.0418853408586
ACH-000988,-0.143922597775
ACH-000993,-0.18507768688499998
ACH-000994,-0.0676781251259
ACH-000996,-0.500091091082
ACH-001001,-0.352481509794
ACH-001020,-0.277334619218
ACH-001028,-0.37437974982100003
ACH-001031,-0.17179360989700002
ACH-001038,-0.180815392675
ACH-001048,-0.10787072112500001
ACH-001050,-0.138707450235
ACH-001053,-0.263835239861
ACH-001054,-0.33687156512599997
ACH-001061,-0.129988033975
ACH-001067,-0.122942402408
ACH-001075,-0.11510582456900001
ACH-001096,-0.089869643993
ACH-001128,-0.18893366107
ACH-001134,-0.260452012603
ACH-001151,-0.22192698361699997
ACH-001163,-0.194240402792
ACH-001164,-0.437291805234
ACH-001173,-0.23359578954799998
ACH-001183,-0.345029944067
ACH-001184,-0.255745421972
ACH-001190,-0.0602850634678
ACH-001192,-0.17027985596500003
ACH-001193,-0.323746703992
ACH-001196,-0.285143371562
ACH-001197,-0.12161945166200001
ACH-001205,0.0192160894701
ACH-001211,-0.130617186561
ACH-001212,-0.110617881078
ACH-001228,-0.20212690110599998
ACH-001232,-0.35443946385700004
ACH-001239,-0.375951034325
ACH-001274,-0.317185001981
ACH-001275,-0.388728164682
ACH-001277,-0.499825623392
ACH-001278,-0.112999136092
ACH-001280,-0.068734042701
ACH-001283,-0.597337689472
ACH-001289,-0.158929824219
ACH-001295,-0.301675245187
ACH-001300,-0.091280606021
ACH-001301,0.164940539622
ACH-001302,-0.269982232481
ACH-001303,-0.449583173176
ACH-001306,-0.23978726852499999
ACH-001318,-0.236160187417
ACH-001322,-0.10408907962300001
ACH-001328,-0.187799646446
ACH-001332,-0.44946052216399995
ACH-001333,-0.09487316106789999
ACH-001336,-0.263156460425
ACH-001340,-0.169300135938
ACH-001346,-0.258696390275
ACH-001353,-0.065780874724
ACH-001354,-0.206607660365
ACH-001367,-0.27010403798099997
ACH-001368,-0.130340597433
ACH-001374,-0.388010196568
ACH-001375,-0.131425819859
ACH-001377,-0.33611088604199996
ACH-001380,-0.150130251897
ACH-001391,-0.35334775265699997
ACH-001407,-0.08692039493989999
ACH-001408,-0.206327725489
ACH-001413,-0.381509707644
ACH-001430,-0.149004979466
ACH-001431,0.0794205496992
ACH-001450,-0.225620921198
ACH-001496,-0.18949060553
ACH-001500,-0.165595155358
ACH-001521,-0.372098153135
ACH-001523,-0.0991760367866
ACH-001532,-0.138381156709
ACH-001536,0.06577665955709999
ACH-001550,-0.0646929038083
ACH-001552,-0.12316059792199999
ACH-001554,-0.171268509573
ACH-001645,-0.145505964637
ACH-001654,-0.36316882648599996
ACH-001715,-0.37767911361699996
ACH-001735,-0.097733269641
ACH-001736,-0.133204901351
ACH-001737,-0.134437606987
ACH-001740,-0.119007215036
ACH-001745,-0.253401332587
ACH-001750,-0.228709233828
ACH-001765,0.0299548211093
ACH-001956,-0.12108603122600001
ACH-001957,-0.280255878314
