,DUSP11 (8446)
ACH-000004,-0.312372200834
ACH-000007,-0.07238453106210001
ACH-000009,-0.31637448520100003
ACH-000011,-0.10149940548599999
ACH-000012,-0.26962028914299996
ACH-000013,-0.592674036177
ACH-000014,-0.356729023459
ACH-000015,-0.212042097556
ACH-000017,-0.188862186451
ACH-000018,-0.273562847277
ACH-000019,-0.21273148658799998
ACH-000021,-0.334958559439
ACH-000022,-0.267894359426
ACH-000025,-0.156414979329
ACH-000028,-0.22427206426399998
ACH-000030,-0.31205836416099997
ACH-000035,-0.577137473969
ACH-000036,-0.16560376693
ACH-000037,-0.42332386885
ACH-000039,-0.31450933262200004
ACH-000040,-0.133259537924
ACH-000041,-0.216482440423
ACH-000042,-0.226845827378
ACH-000045,-0.23129850723200002
ACH-000047,-0.266676423709
ACH-000052,-0.237689103363
ACH-000053,-0.053358023469199996
ACH-000054,-0.279834326243
ACH-000055,-0.126774785943
ACH-000060,-0.124741159269
ACH-000067,-0.20606320746800003
ACH-000070,-0.196165249221
ACH-000075,-0.134288212001
ACH-000078,-0.148841608601
ACH-000082,-0.251654032201
ACH-000085,-0.19965449692899997
ACH-000086,-0.319618626289
ACH-000087,-0.0458632431175
ACH-000092,-0.290281120577
ACH-000095,-0.302648679629
ACH-000097,-0.182558894768
ACH-000098,-0.152722172938
ACH-000099,-0.25958574193399997
ACH-000108,-0.316795411298
ACH-000113,-0.335142841736
ACH-000115,-0.025385005268599995
ACH-000116,-0.41234186596199995
ACH-000118,-0.43386224854500005
ACH-000120,-0.344215418622
ACH-000123,-0.413980340969
ACH-000127,-0.26470324468600004
ACH-000128,-0.250174947925
ACH-000132,-0.316036542948
ACH-000133,-0.444421072218
ACH-000137,-0.145621278346
ACH-000138,-0.197495705477
ACH-000142,-0.187583102599
ACH-000143,-0.0624635973311
ACH-000146,-0.36394830639
ACH-000148,-0.25913767992
ACH-000150,-0.305703390004
ACH-000152,-0.31233243846500003
ACH-000153,-0.24860897389400002
ACH-000159,-0.179385569386
ACH-000160,-0.22136192349
ACH-000163,0.006563832277520001
ACH-000167,-0.14335652784000003
ACH-000168,-0.24868551374000003
ACH-000169,-0.141239843538
ACH-000178,-0.268562070216
ACH-000182,-0.20396848114399999
ACH-000183,-0.191275275139
ACH-000188,-0.214326056499
ACH-000189,0.0007256962916930001
ACH-000190,-0.273624314733
ACH-000198,-0.228608998717
ACH-000204,-0.38205280513000006
ACH-000206,-0.0928115898622
ACH-000207,-0.245056354637
ACH-000211,-0.186905187637
ACH-000215,-0.301235994269
ACH-000221,-0.3225081535
ACH-000222,-0.35820969728
ACH-000223,-0.478290293348
ACH-000226,-0.283767703277
ACH-000227,-0.40138649700400003
ACH-000228,-0.22032063631999999
ACH-000231,-0.503556577617
ACH-000232,-0.559852542729
ACH-000233,-0.207900837478
ACH-000234,-0.26590964148400004
ACH-000235,-0.242787353729
ACH-000237,-0.115453904959
ACH-000238,-0.224857022617
ACH-000243,-0.423203641697
ACH-000244,-0.255718907966
ACH-000246,-0.0881558988027
ACH-000248,-0.051525345418300006
ACH-000250,-0.231194211278
ACH-000251,-0.520290165786
ACH-000253,-0.185441033717
ACH-000255,-0.19957072143
ACH-000256,-0.36921380041999996
ACH-000257,-0.194355086353
ACH-000258,-0.375270749528
ACH-000259,-0.250082376533
ACH-000260,-0.262158618354
ACH-000261,-0.4025404871
ACH-000262,-0.0480552996465
ACH-000263,-0.497957399198
ACH-000264,-0.359050206082
ACH-000265,-0.35069080308899997
ACH-000266,-0.359433716329
ACH-000272,-0.31042104322700004
ACH-000273,-0.271987031595
ACH-000274,-0.23399598481199999
ACH-000277,-0.300065805435
ACH-000278,-0.173703460592
ACH-000279,-0.216371346109
ACH-000280,-0.213653176041
ACH-000281,-0.263406961289
ACH-000288,-0.21495525638799998
ACH-000291,-0.283290075528
ACH-000293,-0.348468573825
ACH-000294,-0.525007496153
ACH-000295,-0.12303588790999999
ACH-000296,-0.408617226869
ACH-000302,-0.129100213217
ACH-000304,-0.483511147219
ACH-000307,-0.288555596937
ACH-000308,-0.285767888356
ACH-000310,-0.17641501473299998
ACH-000311,-0.571508988939
ACH-000312,-0.26794810985
ACH-000315,-0.24880754264899999
ACH-000316,-0.290929919119
ACH-000317,-0.11967638638599999
ACH-000318,-0.7747477409219999
ACH-000319,-0.211297980358
ACH-000320,-0.43501968003200003
ACH-000322,0.06526431094219999
ACH-000323,-0.20456314561900002
ACH-000324,-0.530473035384
ACH-000329,-0.09867884420980001
ACH-000330,-0.18012948208000001
ACH-000331,-0.244589197814
ACH-000332,-0.356157370153
ACH-000334,-0.319574581203
ACH-000335,-0.438879100681
ACH-000336,-0.17436549835700002
ACH-000337,-0.35583675299999995
ACH-000339,-0.356177643764
ACH-000341,-0.11604421932299999
ACH-000348,-0.28411949301
ACH-000350,-0.225437848365
ACH-000352,-0.18338687557100003
ACH-000356,-0.162667866649
ACH-000361,-0.375142194094
ACH-000362,-0.167495282761
ACH-000363,-0.238441775966
ACH-000364,-0.225148282586
ACH-000365,-0.298459503465
ACH-000366,-0.368941850943
ACH-000368,-0.129913713455
ACH-000374,-0.25340453268199997
ACH-000375,-0.492590873723
ACH-000376,-0.700098509207
ACH-000381,-0.39089762527099997
ACH-000383,-0.147991028874
ACH-000387,-0.254401617098
ACH-000389,-0.22851597947799998
ACH-000390,-0.192630584474
ACH-000393,-0.22317338457400002
ACH-000395,-0.356448676794
ACH-000397,-0.309307039996
ACH-000401,-0.44829066803999995
ACH-000402,-0.23217592808499998
ACH-000403,-0.180779056696
ACH-000404,-0.0676494015538
ACH-000406,-0.19717248098700002
ACH-000407,-0.210288600784
ACH-000408,-0.666419743516
ACH-000410,-0.195071091585
ACH-000411,-0.100058932978
ACH-000414,-0.471307786243
ACH-000415,-0.167892911429
ACH-000416,-0.262118826296
ACH-000420,-0.17166099604899998
ACH-000421,-0.268679103464
ACH-000424,-0.247975221121
ACH-000425,-0.450491320353
ACH-000426,-0.330009811306
ACH-000427,-0.11421030068600001
ACH-000433,-0.319177190726
ACH-000436,-0.380208995871
ACH-000444,-0.20829518288899998
ACH-000445,-0.13226978856899999
ACH-000448,-0.189426576131
ACH-000450,-0.09818830425939999
ACH-000452,-0.32044413019699997
ACH-000454,-0.280119932708
ACH-000458,-0.09169008431299999
ACH-000459,-0.281263934742
ACH-000460,-0.300320237843
ACH-000461,-0.186441729435
ACH-000463,-0.204161972421
ACH-000464,-0.892146867774
ACH-000466,-0.36882159218800004
ACH-000467,-0.112374719503
ACH-000468,-0.47195439632200004
ACH-000469,-0.354508668262
ACH-000470,-0.456691249563
ACH-000471,-0.161470361685
ACH-000472,-0.260323457566
ACH-000473,-0.20998443595600003
ACH-000475,-0.23992327826200002
ACH-000476,-0.048074879667999997
ACH-000477,-0.0439313903433
ACH-000480,-0.28510799870000003
ACH-000481,-0.228616399976
ACH-000483,-0.283397157731
ACH-000484,-0.349120106287
ACH-000485,-0.29150383809999997
ACH-000486,-0.283597503676
ACH-000487,-0.33581236202299997
ACH-000488,-0.33273720009700003
ACH-000490,-0.17624409375300001
ACH-000491,-0.5012767074059999
ACH-000495,-0.348133177851
ACH-000496,-0.5264490490079999
ACH-000499,-0.366092316144
ACH-000500,-0.37608930924999995
ACH-000502,-0.22266456548
ACH-000503,-0.600579288241
ACH-000505,-0.204352238966
ACH-000507,-0.216820794243
ACH-000510,-0.249042592683
ACH-000511,-0.328491974781
ACH-000512,-0.613186568841
ACH-000516,-0.343273552025
ACH-000517,-0.282161546052
ACH-000518,-0.08525675695900001
ACH-000520,-0.43524073351899994
ACH-000521,-0.532312823768
ACH-000522,-0.262539431034
ACH-000524,-0.38369869668000006
ACH-000527,-0.6814604002269999
ACH-000528,-0.278452366136
ACH-000537,-0.334578397694
ACH-000541,-0.372633138987
ACH-000542,-0.203518119815
ACH-000544,-0.25307763526
ACH-000545,-0.29111146954399997
ACH-000547,-0.773276347782
ACH-000548,-0.220367614287
ACH-000549,-0.09765483956219999
ACH-000550,-0.154200341761
ACH-000552,-0.22892707405999999
ACH-000556,-0.327681052009
ACH-000557,-0.264235219996
ACH-000570,-0.291964929346
ACH-000571,-0.225504551424
ACH-000573,-0.285236422218
ACH-000576,-0.19235779103
ACH-000580,-0.218967862445
ACH-000584,-0.23130220523800002
ACH-000585,-0.21639451819400002
ACH-000588,-0.475195674041
ACH-000589,-0.32064694894
ACH-000591,-0.44408383181500005
ACH-000593,-0.29937849200399996
ACH-000600,-0.128722986864
ACH-000601,-0.376582857843
ACH-000604,-0.351085219745
ACH-000605,-0.35550905337600003
ACH-000606,-0.103483393496
ACH-000608,-0.253092514559
ACH-000614,-0.122945920525
ACH-000616,-0.12499180061
ACH-000618,-0.123390405234
ACH-000619,-0.216686208733
ACH-000620,-0.263630065177
ACH-000621,-0.229365055645
ACH-000622,-0.19673593268599998
ACH-000623,-0.274917125251
ACH-000624,-0.36945127701700003
ACH-000627,-0.3032561346
ACH-000630,-0.198434661115
ACH-000632,-0.245989653151
ACH-000633,-0.337363602961
ACH-000637,-0.133933373439
ACH-000638,-0.35125234738600003
ACH-000646,-0.394859098327
ACH-000647,-0.162075997998
ACH-000648,-0.190245305613
ACH-000649,-0.21413063390599998
ACH-000651,-0.227725764152
ACH-000652,0.12533854728
ACH-000653,-0.212198006297
ACH-000657,-0.227675958045
ACH-000658,-0.17497521715599998
ACH-000661,-0.21934176714200002
ACH-000662,-0.606112141542
ACH-000663,-0.356020052604
ACH-000665,-0.600788468718
ACH-000671,-0.313933123579
ACH-000673,-0.39716025486699996
ACH-000676,-0.535446639944
ACH-000677,-0.157272888053
ACH-000681,-0.304808488458
ACH-000682,-0.22558333100699998
ACH-000683,-0.31749318290600004
ACH-000684,-0.256899389888
ACH-000688,0.0217330353833
ACH-000693,-0.217502134934
ACH-000694,-0.268137161199
ACH-000695,-0.319156252454
ACH-000696,-0.238219930957
ACH-000697,-0.186273687421
ACH-000699,-0.221799819472
ACH-000701,-0.33645600762500005
ACH-000706,-0.205222223666
ACH-000711,-0.183782327724
ACH-000713,-0.11475653524
ACH-000714,-0.26248978864
ACH-000718,-0.466218937038
ACH-000720,-0.262184611232
ACH-000721,-0.34819161129799997
ACH-000724,0.0863720090202
ACH-000725,-0.28156648000900003
