,TSGA10 (80705)
ACH-000317,-0.244075553129
ACH-000318,-0.257566093427
ACH-000319,-0.14914361178899999
ACH-000320,-0.115277458244
ACH-000322,-0.04170373838119999
ACH-000323,-0.303353107509
ACH-000324,-0.213670582092
ACH-000329,-0.277024268036
ACH-000330,-0.35264017064900005
ACH-000331,-0.246460939032
ACH-000332,-0.11013045645899999
ACH-000334,0.298333399299
ACH-000335,-0.32224114367600004
ACH-000336,-0.34873315451399994
ACH-000337,-0.0421227843972
ACH-000339,-0.195500251276
ACH-000341,-0.282262774983
ACH-000348,-0.0483627922861
ACH-000350,-0.0430032473965
ACH-000352,-0.201906640478
ACH-000356,-0.09904498832360001
ACH-000361,-0.141043741053
ACH-000362,-0.181120659522
ACH-000363,-0.0850157496841
ACH-000364,-0.332910477735
ACH-000365,-0.21180011756499997
ACH-000366,-0.0702679069357
ACH-000368,-0.116729552478
ACH-000374,-0.341154793698
ACH-000375,-0.0519328346885
ACH-000376,-0.133359465993
ACH-000381,-0.27231426773
ACH-000383,-0.1592223051
ACH-000387,-0.185915940612
ACH-000389,-0.31200259537700004
ACH-000390,-0.18288432828200002
ACH-000393,-0.187281216327
ACH-000395,-0.17275577530900002
ACH-000397,-0.263241104554
ACH-000401,0.20336209461399998
ACH-000402,-0.020069669177
ACH-000403,-0.31780072005300003
ACH-000404,0.217642475469
ACH-000406,-0.22288621503699999
ACH-000407,-0.08619950020919999
ACH-000408,0.05842140060380001
ACH-000410,-0.24299905723
ACH-000411,-0.059514923377400004
ACH-000414,-0.148391706612
ACH-000415,-0.38008323724299997
ACH-000416,-0.168677500869
ACH-000420,-0.162988059193
ACH-000421,-0.29951220505
ACH-000424,-0.223537172431
ACH-000425,-0.126199782696
ACH-000426,0.11183832290899999
ACH-000427,-0.469553259353
ACH-000433,-0.160807046386
ACH-000436,-0.307517389592
ACH-000444,-0.0579723152201
ACH-000445,-0.0700096393259
ACH-000448,-0.038643784026
ACH-000450,-0.21171452842
ACH-000452,-0.12276668079299999
ACH-000454,-0.384503986508
ACH-000458,-0.10693008530300001
ACH-000459,0.0465242393681
ACH-000460,-0.252646034252
ACH-000461,-0.0812176768453
ACH-000463,-0.0150804070307
ACH-000464,-0.38921246202200005
ACH-000466,-0.169757727678
ACH-000467,-0.0538288777063
ACH-000468,-0.11078066369799999
ACH-000469,-0.08887706035589998
ACH-000470,-0.32493638816799997
ACH-000471,-0.106392712558
ACH-000472,-0.139744682954
ACH-000473,-0.012935912611499999
ACH-000475,-0.271479573175
ACH-000476,0.0371375930427
ACH-000477,-0.219734691331
ACH-000480,-0.11615362464199999
ACH-000481,-0.08463190459789999
ACH-000483,-0.0384733121754
ACH-000484,0.0693620183276
ACH-000485,-0.220332399039
ACH-000486,-0.276635536692
ACH-000487,-0.182058849089
ACH-000488,-0.15696557859500002
ACH-000490,-0.321465228116
ACH-000491,-0.27493690953899996
ACH-000495,-0.459157333961
ACH-000496,-0.23654617440099998
ACH-000499,-0.0782448825864
ACH-000500,-0.250277688785
ACH-000502,-0.205002955959
ACH-000503,-0.353569992687
ACH-000505,-0.110556278698
ACH-000507,-0.17786244158300002
ACH-000510,-0.225354187317
ACH-000511,-0.10745386417000001
ACH-000512,0.16266308154
ACH-000516,-0.22615305920499998
ACH-000517,-0.25510958104200004
ACH-000518,-0.147137011432
ACH-000520,-0.173280397566
ACH-000521,-0.260489369197
ACH-000522,-0.158566179133
ACH-000524,-0.1635878694
ACH-000527,-0.159492552797
ACH-000528,-0.153390353757
ACH-000537,-0.17080254241099999
ACH-000541,-0.197463087368
ACH-000542,-0.23410231042
ACH-000544,-0.06838682598040001
ACH-000545,-0.25096194093
ACH-000547,-0.283103684718
ACH-000548,-0.24470533547899997
ACH-000549,-0.29185707490699997
ACH-000550,-0.11498808374500001
ACH-000552,-0.239203656836
ACH-000556,-0.245354439626
ACH-000557,-0.18585446809300002
ACH-000570,-0.1749792248
ACH-000571,0.0397497952842
ACH-000573,-0.096688151553
ACH-000576,-0.26346957807599997
ACH-000580,-0.036230786121900005
ACH-000584,-0.157657556934
ACH-000585,-0.26577678105999997
ACH-000588,-0.0568774581343
ACH-000589,-0.10866041278899999
ACH-000591,-0.086294461166
ACH-000593,-0.19571663109
ACH-000600,-0.08183276312000001
ACH-000601,-0.12592132577
ACH-000604,0.316570239494
ACH-000605,-0.202353943578
ACH-000606,-0.274671950419
ACH-000608,-0.243224043333
ACH-000614,-0.024232683852300003
ACH-000616,-0.16392314386600002
ACH-000618,-0.226283121751
ACH-000619,-0.054968900958
ACH-000620,-0.327684642897
ACH-000621,-0.103257526897
ACH-000622,-0.22062729913000004
ACH-000623,-0.227939380301
ACH-000624,-0.25324615415
ACH-000627,-0.346730892645
ACH-000630,-0.174207466067
ACH-000632,-0.0376164985305
ACH-000633,-0.0376125194349
ACH-000637,-0.122398884661
ACH-000638,-0.165470572329
ACH-000646,-0.157094622323
ACH-000647,-0.234944325477
ACH-000648,-0.34773398504
ACH-000649,-0.118754078427
ACH-000651,-0.161860657638
ACH-000652,-0.0502775929634
ACH-000653,-0.224024156157
ACH-000657,-0.160407765733
ACH-000658,0.0255725445497
ACH-000661,-0.0930733618672
ACH-000662,-0.336521347014
ACH-000663,-0.329681645283
ACH-000665,-0.409045058843
ACH-000671,-0.188682294634
ACH-000673,-0.19281144442899997
ACH-000676,-0.164844371338
ACH-000677,-0.11907454054500001
ACH-000681,0.010957849399999999
ACH-000682,-0.278231725036
ACH-000683,-0.10961242981699999
ACH-000684,-0.20719133397300002
ACH-000688,-0.0127480590163
ACH-000693,-0.23685464344
ACH-000694,-0.24428798620900002
ACH-000695,-0.5396172769950001
ACH-000696,-0.323065700309
ACH-000697,0.0071905186991
ACH-000699,-0.21155367707800002
ACH-000701,-0.204576004897
ACH-000706,-0.08095748619960001
ACH-000711,-0.302112507005
ACH-000713,-0.232012999323
ACH-000714,-0.12265944639000001
ACH-000718,-0.0577249185254
ACH-000720,-0.211046360821
ACH-000721,-0.32710791830200003
ACH-000724,-0.325822905727
ACH-000725,-0.346544503037
ACH-000732,-0.22097883989999997
ACH-000734,-0.132702878024
ACH-000735,-0.26509389351
ACH-000736,-0.406152948677
ACH-000738,-0.392252512357
ACH-000746,-0.19904549754
ACH-000747,-0.38764617056100004
ACH-000748,-0.18526456084000004
ACH-000753,-0.0135121620034
ACH-000756,-0.082568573128
ACH-000757,-0.18521159408799998
ACH-000758,-0.156760050547
ACH-000760,-0.0777690202251
ACH-000763,-0.208743990724
ACH-000764,0.072872780078
ACH-000765,-0.19734028739599999
ACH-000766,-0.401408483129
ACH-000767,-0.0177442886658
ACH-000768,-0.25052890173799996
ACH-000769,-0.48780835719800003
ACH-000770,-0.18980355656599998
ACH-000771,-0.27827685276700004
ACH-000773,0.126964216636
ACH-000776,-0.0332106717772
ACH-000777,-0.197317268022
ACH-000778,-0.350732511945
ACH-000781,-0.13671163458799998
ACH-000782,-0.34609726443000005
ACH-000783,-0.027725125830099995
ACH-000784,-0.22452087015299999
ACH-000785,-0.0760209126767
ACH-000787,-0.12075327206900001
ACH-000788,-0.207204455436
ACH-000791,-0.16853856292999997
ACH-000792,-0.186483418781
ACH-000794,-0.178408625248
ACH-000796,-0.27995295744800003
ACH-000799,-0.17674562968
ACH-000800,-0.319695917649
ACH-000802,-0.204129334952
ACH-000804,-0.291952796814
ACH-000805,-0.109477929722
ACH-000809,-0.37020535092
ACH-000810,0.155333040097
ACH-000811,-0.12193621098099999
ACH-000817,-0.41282463107600004
ACH-000819,-0.226499135286
ACH-000820,0.06611909427080001
ACH-000821,0.0840276502777
ACH-000822,-0.0884811696985
ACH-000823,-0.137416270563
ACH-000824,-0.125676813212
ACH-000827,-0.200873354131
ACH-000829,-0.287815145043
ACH-000831,-0.35970733836499996
ACH-000832,-0.425934462586
ACH-000833,-0.0345721499161
ACH-000834,-0.315081372102
ACH-000835,-0.06242251986769999
ACH-000836,-0.349750264748
ACH-000837,-0.173633889815
ACH-000838,0.09794475997810001
ACH-000839,-0.0608189415682
ACH-000840,-0.462960476481
ACH-000841,-0.15384336709000002
ACH-000843,-0.18105725133499997
ACH-000846,-0.00357314259053
ACH-000847,-0.157560288149
ACH-000848,-0.117721560239
ACH-000849,-0.236683821212
ACH-000851,-0.20705027079500002
ACH-000855,-0.314470999195
ACH-000856,-0.16469040392999998
ACH-000858,-0.18717543136300002
ACH-000859,-0.240820956915
ACH-000861,-0.323139316223
ACH-000862,-0.150491359107
ACH-000865,-0.21591957104600001
ACH-000866,-0.189918449837
ACH-000867,-0.27653312550299997
ACH-000869,-0.122016835743
ACH-000872,-0.28036064309500003
ACH-000873,0.0281588550857
ACH-000876,-0.140543771017
ACH-000878,-0.274656829349
ACH-000880,-0.251232555165
ACH-000881,-0.195769471151
ACH-000882,-0.423383002008
ACH-000884,-0.0167778108761
ACH-000885,-0.11278410908700001
ACH-000887,-0.233663557649
ACH-000888,-0.165707780897
ACH-000889,-0.195919906338
ACH-000890,-0.327834337274
ACH-000896,-0.26711159071199997
ACH-000898,-0.22253544558000002
ACH-000900,-0.247061909773
ACH-000901,-0.24202056111099998
ACH-000905,-0.231651775753
ACH-000906,-0.17039958754700002
ACH-000907,-0.20664951179699997
ACH-000910,0.0117572438256
ACH-000911,-0.17944938111699998
ACH-000912,-0.301993769127
ACH-000913,-0.199528621008
ACH-000915,-0.200864957897
ACH-000916,0.106487706641
ACH-000917,-0.14577758884000003
ACH-000921,-0.21168205778700003
ACH-000924,-0.24606589729400002
ACH-000926,-0.0293703875055
ACH-000928,-0.47626819085
ACH-000929,-0.037121210810800005
ACH-000932,-0.109732774414
ACH-000935,-0.151479859701
ACH-000936,-0.281841054058
ACH-000937,-0.258406719833
ACH-000938,-0.035824090215800006
ACH-000939,-0.353016491802
ACH-000941,-0.324809284169
ACH-000943,-0.24286073036699998
ACH-000946,-0.240534047737
ACH-000947,-0.0763839537782
ACH-000948,-0.0860248747139
ACH-000950,-0.0709791771387
ACH-000953,-0.195627023725
ACH-000957,-0.280532146544
ACH-000958,-0.41876907549099995
ACH-000960,-0.157606306556
ACH-000963,-0.722097883003
ACH-000968,-0.07431903616510001
ACH-000969,-0.46464225092100003
ACH-000973,-0.321485712561
ACH-000974,-0.301301005542
ACH-000975,-0.144947898189
ACH-000976,-0.12310598677899999
ACH-000978,-0.625729195336
ACH-000980,-0.28214833014199997
ACH-000984,-0.200164383266
ACH-000986,-0.27771600088599996
ACH-000988,-0.239951098673
ACH-000993,-0.271125660499
ACH-000994,-0.159332593953
ACH-000996,-0.341684923793
ACH-001001,-0.10576101804600001
ACH-001020,-0.260353131571
ACH-001028,-0.263229411086
ACH-001031,0.558629268157
ACH-001038,-0.19885882194899998
ACH-001048,-0.22068416047699999
ACH-001050,-0.113408859037
ACH-001053,0.15544072502999998
ACH-001054,-0.103990101444
ACH-001061,-0.21805602241799998
ACH-001067,-0.0543130784479
ACH-001075,-0.05697942175980001
ACH-001096,-0.08839469222810001
ACH-001128,0.0390984824453
ACH-001134,-0.422063395622
ACH-001151,-0.2210138572
ACH-001163,-0.2379789843
ACH-001164,-0.11316900670499999
ACH-001173,-0.16343380520300002
ACH-001183,0.0163414689514
ACH-001184,-0.292134696862
ACH-001190,-0.302762283429
ACH-001192,-0.39072864338200003
ACH-001193,-0.494015363226
ACH-001196,-0.15952373058
ACH-001197,-0.14144261418600002
ACH-001205,-0.246041682535
ACH-001211,-0.185952371675
ACH-001212,0.05845005747069999
ACH-001228,-0.25057191263
ACH-001232,-0.19260900471200001
ACH-001239,-0.260852943843
ACH-001274,-0.21883074769699998
ACH-001275,-0.12794854166
ACH-001277,-0.160590647632
ACH-001278,-0.27560081242400003
ACH-001280,0.0267920629278
ACH-001283,-0.11930219293
ACH-001289,-0.21279434608
ACH-001295,-0.24633555763099999
ACH-001300,-0.140720622818
ACH-001301,-0.185348283856
ACH-001302,0.0372258107897
ACH-001303,-0.222337016791
ACH-001306,-0.245907063741
ACH-001318,-0.138374802006
ACH-001322,-0.241836196628
ACH-001328,-0.255828612302
ACH-001332,0.0575735035998
ACH-001333,-0.0642003090757
ACH-001336,-0.302825710316
ACH-001340,-0.139285686183
ACH-001346,-0.309229488462
ACH-001353,-0.285891855959
ACH-001354,-0.15487529461400001
ACH-001367,0.0381774154215
ACH-001368,-0.25765199715500003
ACH-001374,-0.379571010895
ACH-001375,-0.026358595731599998
ACH-001377,-0.14583769810900002
ACH-001380,-0.12703141566099999
ACH-001391,-0.27883067681999996
ACH-001407,-0.086530470339
ACH-001408,-0.144844427864
ACH-001413,-0.20643870161800001
ACH-001430,-0.192799148553
ACH-001431,0.00806507104449
ACH-001450,-0.00380765336175
ACH-001496,-0.280917626443
ACH-001500,-0.064997570758
ACH-001521,0.16813024915199998
ACH-001523,-0.328277014963
ACH-001532,-0.273561671908
ACH-001536,-0.0814009375688
ACH-001550,-0.24033491466600002
ACH-001552,0.09827822905030001
ACH-001554,-0.0784882319903
ACH-001645,-0.209983635634
ACH-001654,-0.20354882339299998
ACH-001715,-0.211664143866
ACH-001735,-0.18935584461899999
ACH-001736,-0.121455821171
ACH-001737,-0.543629258045
ACH-001740,0.0866423019099
ACH-001745,-0.13396666313
ACH-001750,-0.193241300964
ACH-001765,-0.174604769683
ACH-001956,-0.152126853208
ACH-001957,-0.29604304198000003
