,CTDSP1 (58190)
ACH-000004,-0.117998832003
ACH-000007,-0.0764485791173
ACH-000009,-0.286387635596
ACH-000011,0.0945519172945
ACH-000012,-0.0974007225591
ACH-000013,-0.0788367802288
ACH-000014,-0.08677217319830001
ACH-000015,-0.541002275559
ACH-000017,0.122080602131
ACH-000018,0.0549947402499
ACH-000019,0.11407134244000001
ACH-000021,-0.07034599473780001
ACH-000022,-0.332783412623
ACH-000025,-0.15214493933
ACH-000028,0.247338925757
ACH-000030,-0.0323613070118
ACH-000035,0.005184176176790001
ACH-000036,-0.102646293939
ACH-000037,-0.29256352893800003
ACH-000039,-0.207635159083
ACH-000040,0.0364137833509
ACH-000041,-0.209514991366
ACH-000042,-0.253601083984
ACH-000045,-0.15708654817
ACH-000047,-0.00454544811106
ACH-000052,-0.501686692134
ACH-000053,-0.255830061685
ACH-000054,-0.08001588582239999
ACH-000055,0.172912819509
ACH-000060,-0.135623079059
ACH-000067,-0.0835165940932
ACH-000070,-0.09310276665560001
ACH-000075,0.153373917091
ACH-000078,-0.264710960924
ACH-000082,-0.17678810290600003
ACH-000085,-0.022633656718099998
ACH-000086,0.028254003650599997
ACH-000087,-0.170321456448
ACH-000092,-0.218075902584
ACH-000095,-0.23862163790999996
ACH-000097,-0.0751050452304
ACH-000098,-0.132039788176
ACH-000099,-0.201937467274
ACH-000108,-0.0360895327219
ACH-000113,-0.0470125351434
ACH-000115,-0.290396142317
ACH-000116,-0.295576670453
ACH-000118,-0.07315165336969999
ACH-000120,-0.175565755484
ACH-000123,-0.10074575695
ACH-000127,0.034997300253800004
ACH-000128,-0.27107912294500003
ACH-000132,-0.021101588116599998
ACH-000133,-0.170993348578
ACH-000137,-0.23640914095600002
ACH-000138,-0.13082526801799998
ACH-000142,-0.123625648038
ACH-000143,-0.21075946094700002
ACH-000146,-0.22575312158500002
ACH-000148,-0.18358004013700002
ACH-000150,0.00804997265923
ACH-000152,0.136625450239
ACH-000153,-0.37651644170599996
ACH-000159,-0.0987604464102
ACH-000160,0.134787611875
ACH-000163,-0.37421173556599996
ACH-000167,0.389077566294
ACH-000168,-0.12619919165100002
ACH-000169,-0.0938297454669
ACH-000178,-0.13173187050899998
ACH-000182,-0.07142289072710001
ACH-000183,-0.254296726164
ACH-000188,-0.055769756488699994
ACH-000189,-0.5998214052090001
ACH-000190,-0.214858443787
ACH-000198,-0.499485122518
ACH-000204,-0.365558891551
ACH-000206,-0.14298932377100002
ACH-000207,0.176162829601
ACH-000211,-0.0960455319915
ACH-000215,-0.11775853297599999
ACH-000221,0.0403897660282
ACH-000222,-0.395941488258
ACH-000223,0.0303831698856
ACH-000226,0.0208566136778
ACH-000227,-0.160617616932
ACH-000228,-0.25720677908100004
ACH-000231,-0.0553147499648
ACH-000232,-0.138849417266
ACH-000233,0.118801943748
ACH-000234,-0.0196366963478
ACH-000235,-0.334662732088
ACH-000237,-0.234990843651
ACH-000238,-0.008374108260689999
ACH-000243,0.0683821781956
ACH-000244,0.0115427131216
ACH-000246,-0.09538017490930001
ACH-000248,0.249214890526
ACH-000250,-0.156289304634
ACH-000251,0.0300728096184
ACH-000253,0.0724700866698
ACH-000255,-0.16815948774199999
ACH-000256,-0.01294390597
ACH-000257,0.065418120155
ACH-000258,0.147866552106
ACH-000259,-0.0838085113
ACH-000260,-0.188307293345
ACH-000261,-0.08258911811910001
ACH-000262,-0.128517254416
ACH-000263,-0.566893462863
ACH-000264,0.0478622045034
ACH-000265,-0.221292583651
ACH-000266,-0.264618318513
ACH-000272,-0.13937217642000002
ACH-000273,-0.27787412047800003
ACH-000274,-0.201072722284
ACH-000277,0.0097553852089
ACH-000278,0.047022279309099996
ACH-000279,-0.42257984182400005
ACH-000280,-0.204264189286
ACH-000281,-0.21645272394200002
ACH-000288,-0.19727924984
ACH-000291,-0.258327625205
ACH-000293,-0.014664700819099999
ACH-000294,0.33084868928000005
ACH-000295,-0.0496188917113
ACH-000296,-0.0291094633586
ACH-000302,-0.048358946026
ACH-000304,-0.251755426432
ACH-000307,-0.14823982975199998
ACH-000308,0.021865066219700004
ACH-000310,-0.00473432257572
ACH-000311,0.0509693211351
ACH-000312,-0.264606485417
ACH-000315,-0.141428561422
ACH-000316,0.1018717207
ACH-000317,-0.260048934841
ACH-000318,-0.146433558539
ACH-000319,-0.221498854075
ACH-000320,-0.0312243638362
ACH-000322,-0.0725549181191
ACH-000323,-0.109111549421
ACH-000324,-0.159105184056
ACH-000329,-0.22072967075199998
ACH-000330,-0.113770201806
ACH-000331,0.07482537279689999
ACH-000332,-0.355774687755
ACH-000334,-0.200712326272
ACH-000335,0.11156517731599999
ACH-000336,-0.324872543461
ACH-000337,-0.0866005768781
ACH-000339,-0.21240763587
ACH-000341,-0.058280558787
ACH-000348,0.0862829795625
ACH-000350,-0.213168967623
ACH-000352,0.08815862723310001
ACH-000356,-0.08489858577849999
ACH-000361,-0.164866978163
ACH-000362,-0.0453173054216
ACH-000363,-0.443919984633
ACH-000364,-0.21360346034299998
ACH-000365,-0.0269666454506
ACH-000366,-0.108363518722
ACH-000368,0.051461343104999994
ACH-000374,-0.14738542445299999
ACH-000375,-0.17251624471299998
ACH-000376,-0.0939297832625
ACH-000381,-0.217475780796
ACH-000383,-0.162432375153
ACH-000387,-0.025956850315400005
ACH-000389,-0.0897097467012
ACH-000390,-0.0503500753743
ACH-000393,-0.153845405246
ACH-000395,-0.337443280742
ACH-000397,-0.22862514595300001
ACH-000401,-0.34263162058200003
ACH-000402,-0.106484953758
ACH-000403,-0.296890325892
ACH-000404,-0.0154735990621
ACH-000406,-0.114765562593
ACH-000407,-0.0425402469336
ACH-000408,0.05207157723619999
ACH-000410,-0.244191836134
ACH-000411,-0.0440801939801
ACH-000414,-0.154313704633
ACH-000415,-0.200108543913
ACH-000416,0.0485827787201
ACH-000420,-0.0668620846098
ACH-000421,-0.0913929431071
ACH-000424,-0.38250503214299997
ACH-000425,-0.21737092782099998
ACH-000426,-0.194084231589
ACH-000427,-0.173990067316
ACH-000433,-0.163773411556
ACH-000436,-0.0859483461248
ACH-000444,-0.0338427995229
ACH-000445,-0.0791674953207
ACH-000448,-0.560678947094
ACH-000450,-0.260686747273
ACH-000452,-0.188992646039
ACH-000454,-0.146192664241
ACH-000458,0.0203023758747
ACH-000459,0.0260686545544
ACH-000460,-0.189298777191
ACH-000461,-0.13270161895
ACH-000463,0.0155650289958
ACH-000464,0.0435240301696
ACH-000466,-0.25798093645799997
ACH-000467,-0.148101569617
ACH-000468,-0.155114162447
ACH-000469,-0.047903002762000005
ACH-000470,0.023507012354200003
ACH-000471,-0.0742549210249
ACH-000472,-0.028703593512400004
ACH-000473,-0.295357111486
ACH-000475,-0.10709306230799999
ACH-000476,-0.00772662960849
ACH-000477,-0.05835976383640001
ACH-000480,-0.0530317496404
ACH-000481,-0.284399434544
ACH-000483,-0.136001954716
ACH-000484,-0.0206400503927
ACH-000485,0.013858030765100001
ACH-000486,-0.032754467438
ACH-000487,-0.513168047988
ACH-000488,0.022671420402900003
ACH-000490,-0.0179687207831
ACH-000491,-0.12270298491800001
ACH-000495,-0.143227718698
ACH-000496,-0.251463005501
ACH-000499,-0.147712910789
ACH-000500,0.45483574480300004
ACH-000502,0.05988063299719999
ACH-000503,0.229181539044
