,RAET1E (135250)
ACH-000226,0.115057766477
ACH-000227,0.21055842637699998
ACH-000228,0.09295735155549999
ACH-000231,0.251472828092
ACH-000232,0.349028583309
ACH-000233,0.218986660234
ACH-000234,0.13252915145
ACH-000235,0.0968834338184
ACH-000237,0.21616065307100002
ACH-000238,0.298195719086
ACH-000243,0.234175112726
ACH-000244,-0.07634942153860001
ACH-000246,0.181679987607
ACH-000248,0.21615212126400002
ACH-000250,0.192251173803
ACH-000251,0.276520119122
ACH-000253,0.0959079395045
ACH-000255,0.137264895281
ACH-000256,0.17501555222399998
ACH-000257,0.187413696877
ACH-000258,0.215601216708
ACH-000259,0.195250390506
ACH-000260,0.17609905727000003
ACH-000261,0.19807987150800002
ACH-000262,-0.0374030747789
ACH-000263,-0.00644349775134
ACH-000264,0.204613712209
ACH-000265,0.30531428359900004
ACH-000266,0.18681920301
ACH-000272,0.141055007656
ACH-000273,0.10956717435699999
ACH-000274,0.0688271056999
ACH-000277,0.101431190635
ACH-000278,0.195040408203
ACH-000279,0.157097838596
ACH-000280,0.184474753142
ACH-000281,0.239047629093
ACH-000288,0.237935056096
ACH-000291,0.199372509584
ACH-000293,0.08654152278999999
ACH-000294,0.121470998026
ACH-000295,0.529497795821
ACH-000296,0.32411792898499997
ACH-000302,0.214594577802
ACH-000304,-0.00963758558674
ACH-000307,0.17729078463700002
ACH-000308,0.2174171975
ACH-000310,0.21334404065600002
ACH-000311,0.18598983878199998
ACH-000312,0.182361178378
ACH-000315,0.0641193478478
ACH-000316,0.10575450531700001
ACH-000317,0.173629891656
ACH-000318,0.17584869147
ACH-000319,0.20586634320500002
ACH-000320,0.32294617077300003
ACH-000322,0.0644007355331
ACH-000323,0.29458377171300004
ACH-000324,0.16761344560799998
ACH-000329,0.122745975606
ACH-000330,0.253834378374
ACH-000331,0.163288354292
ACH-000332,0.295619065451
ACH-000334,0.254483141791
ACH-000335,0.339173236704
ACH-000336,0.152065800754
ACH-000337,0.138848504161
ACH-000339,0.184024179298
ACH-000341,-0.030736894646299997
ACH-000348,0.177344126366
ACH-000350,0.14225132776399999
ACH-000352,0.157104728742
ACH-000356,0.0542865850711
ACH-000361,0.310692836008
ACH-000362,0.17731608014800002
ACH-000363,0.154562386592
ACH-000364,0.148208792183
ACH-000365,0.0584105012036
ACH-000366,0.239379845745
ACH-000368,0.113449595963
ACH-000374,0.206204281131
ACH-000375,0.169846257879
ACH-000376,0.151575893843
ACH-000381,0.12936423960500001
ACH-000383,0.250880255647
ACH-000387,0.140040596821
ACH-000389,0.277722739018
ACH-000390,0.23650832972600003
ACH-000393,-0.022776028488099998
ACH-000395,0.136727472036
ACH-000397,0.263560069756
ACH-000401,0.199919866443
ACH-000402,0.353178106286
ACH-000403,0.239759300749
ACH-000404,0.284600473753
ACH-000406,0.17764179474800001
ACH-000407,0.17843224035500002
ACH-000408,0.196143998169
ACH-000410,0.215077269075
ACH-000411,0.321221053438
ACH-000414,0.209286247833
ACH-000415,0.089155863409
ACH-000416,0.20695884415600002
ACH-000420,0.21685808375100002
ACH-000421,0.09380882655200001
ACH-000424,-0.00679450504565
ACH-000425,0.310829172048
ACH-000426,0.223126814022
ACH-000427,0.47667162333499996
ACH-000433,0.392245766918
ACH-000436,0.08241168810930001
ACH-000444,0.193511071798
ACH-000445,0.286177949952
ACH-000448,0.14391048482899998
ACH-000450,0.30801921215100003
ACH-000452,0.177968776679
ACH-000454,0.10917420879499999
ACH-000458,0.174665336607
ACH-000459,0.0500300374402
ACH-000460,0.279137372517
ACH-000461,0.177322255143
ACH-000463,0.26941245306999995
ACH-000464,0.239892764102
ACH-000466,0.198104395762
ACH-000467,0.14266100777000001
ACH-000468,0.0912777561382
ACH-000469,0.241381813954
ACH-000470,0.198752752467
ACH-000471,0.21339714734
ACH-000472,0.241979457478
ACH-000473,0.220815664375
ACH-000475,0.18673410165600002
ACH-000476,0.24345531129099998
ACH-000477,0.318950791108
ACH-000480,0.0322826338724
ACH-000481,0.181857271725
ACH-000483,0.252582297671
ACH-000484,0.30027178781999997
ACH-000485,0.015996290305700003
ACH-000486,0.268358605836
ACH-000487,-0.012315068095299999
ACH-000488,0.19280146824799999
ACH-000490,0.16351559424
ACH-000491,0.101512587208
ACH-000495,0.07941191745699999
ACH-000496,0.340184421502
ACH-000499,0.495957100441
ACH-000500,0.283162012976
ACH-000502,0.26024343949
ACH-000503,0.24911163045600002
ACH-000505,0.139635452185
ACH-000507,0.112405866827
ACH-000510,0.263229673303
ACH-000511,0.15762867918
ACH-000512,-0.0730714927373
ACH-000516,0.13553820945199999
ACH-000517,0.152491912034
ACH-000518,0.171082432436
ACH-000520,0.315197157063
ACH-000521,0.20034595262899998
ACH-000522,0.0883030511111
ACH-000524,0.194070780916
ACH-000527,0.231155786894
ACH-000528,0.189645855224
ACH-000537,0.138465248964
ACH-000541,-0.020010900579799998
ACH-000542,0.217772831987
ACH-000544,0.204499915933
ACH-000545,0.180851414096
ACH-000547,-0.0197287877263
ACH-000548,0.14056967721
ACH-000549,0.026805864133799998
ACH-000550,0.20593708675
ACH-000552,0.301797994545
ACH-000556,0.260892992551
ACH-000557,0.250234744901
ACH-000570,0.050091541508
ACH-000571,0.242799890115
ACH-000573,0.192692338528
ACH-000576,0.166959036433
ACH-000580,0.133274826989
ACH-000584,0.17474224910500002
ACH-000585,0.23324881393000002
ACH-000588,0.102703810556
ACH-000589,0.19913984548799998
ACH-000591,0.175759759426
ACH-000593,0.23711156688499999
ACH-000600,0.116571209561
ACH-000601,0.22715132207400002
ACH-000604,0.25640095639000005
ACH-000605,0.192608420545
ACH-000606,0.288227201005
ACH-000608,0.23649962070799999
ACH-000614,0.279354426078
ACH-000616,0.211854355469
ACH-000618,0.246494148945
ACH-000619,0.118398158825
ACH-000620,0.24316314123100002
ACH-000621,-0.0226170561937
ACH-000622,0.225434976588
ACH-000623,0.121536839883
ACH-000624,0.246530445353
ACH-000627,0.07852993243669999
ACH-000630,0.11944455841700001
ACH-000632,0.23658664208299998
ACH-000633,0.181575139605
ACH-000637,0.24444394702799999
ACH-000638,0.314275960612
ACH-000646,0.0045009882485799995
ACH-000647,0.142398994813
ACH-000648,0.270111134143
ACH-000649,0.20225650245299998
ACH-000651,-0.00030288146825
ACH-000652,0.175553117581
ACH-000653,0.0473407528364
ACH-000657,0.188361523402
ACH-000658,0.188721649052
ACH-000661,0.0771315213586
ACH-000662,0.438354530088
ACH-000663,-0.0530879843403
ACH-000665,0.23470413053300002
ACH-000671,0.184073666257
ACH-000673,0.232394935445
ACH-000676,0.270682049752
ACH-000677,0.241732775201
ACH-000681,0.299683226047
ACH-000682,0.259808617293
ACH-000683,0.18085387208
ACH-000684,0.154678157621
ACH-000688,-0.00873214840791
ACH-000693,0.171089505906
ACH-000694,0.0828979877075
ACH-000695,0.167364163803
ACH-000696,0.18247390070500003
ACH-000697,0.185721427856
ACH-000699,0.21393508616999998
ACH-000701,0.0600917384661
ACH-000706,0.126712649989
ACH-000711,0.204250691071
ACH-000713,0.223071286378
ACH-000714,0.22497854138
ACH-000718,0.0490178545189
ACH-000720,0.33551700593199996
ACH-000721,0.224807706474
ACH-000724,0.10743007593800001
ACH-000725,0.242329849635
ACH-000732,0.0977346827722
ACH-000734,0.07452189787239999
ACH-000735,0.22492536772799998
ACH-000736,0.254257631253
ACH-000738,0.12075565164
ACH-000746,0.190560958314
ACH-000747,0.278253413372
ACH-000748,0.226561479097
ACH-000753,0.18098260618
ACH-000756,0.15613538138
ACH-000757,0.254092568211
ACH-000758,0.113212406565
ACH-000760,0.19026529054000002
ACH-000763,0.18360969806699998
ACH-000764,0.13038285145099998
ACH-000765,0.0520858242495
ACH-000766,0.235301018803
ACH-000767,0.03862665833730001
ACH-000768,0.103991152699
ACH-000769,0.308500267093
ACH-000770,0.132250951586
ACH-000771,0.22443481191
ACH-000773,0.0700892621535
ACH-000776,0.353877276796
ACH-000777,0.313647645749
ACH-000778,-0.0428058159459
ACH-000781,0.12409258106799999
ACH-000782,-0.0681425151183
ACH-000783,0.17908410079300002
ACH-000784,0.152218080268
ACH-000785,0.20744201532099998
ACH-000787,0.229394344264
ACH-000788,0.12327843970499999
ACH-000791,0.201658431503
ACH-000792,0.26105101847199996
ACH-000794,0.159843402248
ACH-000796,0.20697293003400002
ACH-000799,0.143195104149
ACH-000800,0.09974003708760001
ACH-000802,0.175517033225
ACH-000804,0.24823689219300002
ACH-000805,-0.08303854587189999
ACH-000809,0.196900665059
ACH-000810,0.180620026463
ACH-000811,0.172094798144
ACH-000817,0.20843274391600003
ACH-000819,0.17325944026299997
ACH-000820,0.518466527066
ACH-000821,0.00365419905616
ACH-000822,0.264980233139
ACH-000823,0.22288553722600002
ACH-000824,0.162393385723
ACH-000827,0.217710778725
ACH-000829,0.0584773823184
ACH-000831,0.0114686210447
ACH-000832,0.239116020918
ACH-000833,0.255561887197
ACH-000834,0.0982952157248
ACH-000835,0.17095349080699998
ACH-000836,0.253592954359
ACH-000837,0.207122528598
ACH-000838,0.0575671704307
ACH-000839,0.185256690577
ACH-000840,0.08058547430539999
ACH-000841,0.348277185094
ACH-000843,-0.015048265910700001
ACH-000846,0.16881014393399998
ACH-000847,0.42531604432899994
ACH-000848,0.268708808084
ACH-000849,0.16164118727600002
ACH-000851,-0.058139588764199994
ACH-000855,0.152721552192
ACH-000856,0.21710380519900002
ACH-000858,0.0434787061273
ACH-000859,0.20876437226599998
ACH-000861,0.389631817772
ACH-000862,0.281889274276
ACH-000865,0.258112259766
ACH-000866,0.0716797020358
ACH-000867,0.224872900258
ACH-000869,0.167716716829
ACH-000872,0.227974086271
ACH-000873,0.226693716549
ACH-000876,0.261910925502
ACH-000878,0.328648150264
ACH-000880,0.20120222373
ACH-000881,0.275762387813
ACH-000882,0.23397657780699999
ACH-000884,0.08721358148700001
ACH-000885,0.145263953287
ACH-000887,0.138503015402
ACH-000888,0.22425762086999998
ACH-000889,0.17545797380300002
ACH-000890,0.292673263633
ACH-000896,0.16950455421799998
ACH-000898,0.047761977196800004
ACH-000900,0.04353138235140001
ACH-000901,0.205902489382
ACH-000905,0.293331163258
ACH-000906,0.155717949155
ACH-000907,0.178179496379
ACH-000910,0.195383931809
ACH-000911,0.201175856033
ACH-000912,0.191926177179
ACH-000913,0.168931211587
ACH-000915,0.225924261958
ACH-000916,0.137581178065
ACH-000917,0.17907136642299998
ACH-000921,0.27041845419
ACH-000924,0.178740446997
ACH-000926,0.22803246648000003
ACH-000928,0.202332678149
ACH-000929,0.230706182165
ACH-000932,0.280596480202
ACH-000935,0.0535890547787
ACH-000936,0.180659670739
ACH-000937,0.141095197651
ACH-000938,0.179715623598
ACH-000939,0.0958022851101
ACH-000941,0.16444730187599998
ACH-000943,0.15317653978700002
ACH-000946,0.0358973347238
ACH-000947,0.179299473154
ACH-000948,0.19885502165399999
ACH-000950,0.12335937495999999
ACH-000953,0.241031015122
ACH-000957,0.31855124271699997
ACH-000958,0.10891129998
ACH-000960,0.226562189268
ACH-000963,0.46379159950800003
ACH-000968,0.047930103708699996
ACH-000969,0.241718333471
ACH-000973,0.195635811808
ACH-000974,0.198718118125
ACH-000975,0.183949270645
ACH-000976,0.16333634933399999
ACH-000978,0.21243875987999997
ACH-000980,0.203943281102
ACH-000984,0.276957806995
ACH-000986,0.0324717020385
ACH-000988,0.0186226840491
ACH-000993,0.25329727160300003
ACH-000994,-0.0390167733993
ACH-000996,0.291233738711
ACH-001001,0.19875539133900003
ACH-001020,0.243995825359
ACH-001028,0.11247320112400001
ACH-001031,0.191430030037
ACH-001038,0.152057200824
ACH-001048,0.047313076447
ACH-001050,0.413209833944
ACH-001053,0.116271267725
ACH-001054,0.177449177713
ACH-001061,0.060246047752700004
ACH-001067,-0.056381458903000004
ACH-001075,0.16505353944599999
ACH-001096,0.21816413328099998
ACH-001128,0.48052368613000007
ACH-001134,0.150881854319
ACH-001151,0.156558410535
ACH-001163,0.159594517325
ACH-001164,0.561661286834
ACH-001173,0.160249852704
ACH-001183,0.313165585189
ACH-001184,0.18893240878800002
ACH-001190,0.198096646234
ACH-001192,0.0805189823412
ACH-001193,0.215756257965
ACH-001196,0.357079905506
ACH-001197,0.16726581073799998
ACH-001205,0.174415821146
ACH-001211,0.279569891583
ACH-001212,0.210581718922
ACH-001228,0.0803918732147
ACH-001232,0.337502925564
ACH-001239,0.239693145744
ACH-001274,0.36702582839000003
ACH-001275,0.21567449123799998
ACH-001277,0.246636403046
ACH-001278,0.0566152728077
ACH-001280,0.310455628378
ACH-001283,0.12340234118799999
ACH-001289,0.361199271768
ACH-001295,0.330904097689
ACH-001300,0.116780916885
ACH-001301,0.134445571505
ACH-001302,0.312607302543
ACH-001303,0.432058192113
ACH-001306,0.228263596135
ACH-001318,0.37876159486
ACH-001322,0.30540367959000003
ACH-001328,0.218905252139
ACH-001332,0.35248667739600004
ACH-001333,0.404030285871
ACH-001336,0.378505614129
ACH-001340,0.236409055594
ACH-001346,0.323383575538
ACH-001353,0.323321318
ACH-001354,0.297798407246
ACH-001367,0.25144577819200004
ACH-001368,0.262879712106
ACH-001374,0.326067009069
ACH-001375,0.19612434671
ACH-001377,0.26807662867
ACH-001380,0.201059137148
ACH-001391,0.276073847693
ACH-001407,0.151783501474
ACH-001408,-0.05686898527340001
ACH-001413,0.053112597599800006
ACH-001430,0.0981905264942
ACH-001431,0.200381834531
ACH-001450,-0.018904106848099997
ACH-001496,0.06410759121069999
ACH-001500,0.181842380538
ACH-001521,0.33696112075199997
ACH-001523,0.11868438283600001
ACH-001532,0.19100210796599998
ACH-001536,0.241944052637
ACH-001550,0.11633308441
ACH-001552,0.195880564817
ACH-001554,0.20571697123799998
ACH-001645,0.08395058517139999
ACH-001654,0.17144578250300002
ACH-001715,0.23807709227200002
ACH-001735,0.0675602850411
ACH-001736,0.12703019616699998
ACH-001737,-0.31991421452
ACH-001740,0.35438003317199995
ACH-001745,0.20940584632599998
ACH-001750,0.0655408155566
ACH-001765,0.301492627503
ACH-001956,0.204511212632
ACH-001957,0.22391366149300002
