,RDH10 (157506)
ACH-000004,-0.233758088807
ACH-000007,0.031369477423
ACH-000009,-0.158483924311
ACH-000011,-0.270138340703
ACH-000012,-0.222966880399
ACH-000013,-0.19358208647300001
ACH-000014,-0.243434538104
ACH-000015,-0.24474584532699997
ACH-000017,-0.627039203097
ACH-000018,-0.7355810654549999
ACH-000019,-0.16007622335899999
ACH-000021,-0.128460409847
ACH-000022,-0.166147311652
ACH-000025,-0.349887151761
ACH-000028,-0.208706108329
ACH-000030,-0.176654349486
ACH-000035,-0.389985153318
ACH-000036,-0.2582487252
ACH-000037,-0.257845147377
ACH-000039,-0.28321366524999997
ACH-000040,-0.230436704379
ACH-000041,-0.259448598406
ACH-000042,-0.372184220074
ACH-000045,-0.314709002217
ACH-000047,-0.0875327434413
ACH-000052,-0.40698442623000003
ACH-000053,-0.0306889847249
ACH-000054,-0.326385526763
ACH-000055,-0.26632598936
ACH-000060,-0.21907061629500002
ACH-000067,-0.033859281476500004
ACH-000070,-0.129220922728
ACH-000075,-0.49010565528399996
ACH-000078,-0.110789477629
ACH-000082,-0.08540038383439999
ACH-000085,-0.10189410360300001
ACH-000086,-0.187842579942
ACH-000087,-0.26621524312600003
ACH-000092,-0.33884367661799997
ACH-000095,-0.15559288217800002
ACH-000097,-0.317236194689
ACH-000098,-0.220087765262
ACH-000099,-0.23553074013
ACH-000108,-0.60201770532
ACH-000113,-0.14609347045
ACH-000115,-0.315339145783
ACH-000116,-0.179197232626
ACH-000118,-0.195880736552
ACH-000120,-0.15683960367
ACH-000123,-0.480461402549
ACH-000127,-0.209796099721
ACH-000128,-0.16252234301100002
ACH-000132,-0.0232157799394
ACH-000133,-0.0910129648542
ACH-000137,-0.0293898284288
ACH-000138,-0.222981062423
ACH-000142,-0.135236287762
ACH-000143,-0.10992122396500001
ACH-000146,-0.173310710863
ACH-000148,-0.0673057512065
ACH-000150,-0.230694862773
ACH-000152,-0.16264530533500002
ACH-000153,-0.524928465142
ACH-000159,-0.346041511574
ACH-000160,-0.156738233486
ACH-000163,-0.451548756298
ACH-000167,-0.27484698133
ACH-000168,0.112397178011
ACH-000169,-0.167012302847
ACH-000178,-0.18175580353300003
ACH-000182,-0.162105257589
ACH-000183,-0.310541820029
ACH-000188,-0.0457430362758
ACH-000189,0.0234303181361
ACH-000190,0.063557873839
ACH-000198,-0.263143298963
ACH-000204,-0.08321607597950001
ACH-000206,-0.126920856868
ACH-000207,-0.12361616742699999
ACH-000211,-0.176607508724
ACH-000215,-0.17039172966
ACH-000221,-0.21020798350699998
ACH-000222,-0.459097344822
ACH-000223,-0.271612359338
ACH-000226,-0.178580459826
ACH-000227,-0.540434932245
ACH-000228,-0.077481562322
ACH-000231,-0.265811590379
ACH-000232,-0.24069855308200003
ACH-000233,-0.12881272019099999
ACH-000234,-0.522060862738
ACH-000235,-0.238741362639
ACH-000237,-0.330321239515
ACH-000238,-0.0196707701796
ACH-000243,-0.25851780201200003
ACH-000244,0.0603493711514
ACH-000246,-0.12254165290300001
ACH-000248,-0.263686677137
ACH-000250,-0.253429336525
ACH-000251,0.00134102437821
ACH-000253,-0.21284714892
ACH-000255,-0.072335435872
ACH-000256,-0.150887384718
ACH-000257,-0.32982223817699996
ACH-000258,-0.5441212015510001
ACH-000259,-0.198334667412
ACH-000260,-0.113280691524
ACH-000261,-0.187455632282
ACH-000262,-0.176483006908
ACH-000263,-0.11448876221899999
ACH-000264,-0.18888437811099998
ACH-000265,-0.163607749948
ACH-000266,-0.353758283522
ACH-000272,-0.356483011051
ACH-000273,-0.27868757088199997
ACH-000274,-0.20221834529899999
ACH-000277,-0.210320634893
ACH-000278,-0.36555826376100004
ACH-000279,-0.287126448923
ACH-000280,-0.0588881583209
ACH-000281,-0.14065372772600002
ACH-000288,0.07585751689789999
ACH-000291,-0.0871830547791
ACH-000293,-0.24332318713599999
ACH-000294,-0.11155728174799999
ACH-000295,-0.216993879241
ACH-000296,-0.342456219733
ACH-000302,-0.111312307224
ACH-000304,-0.465862961699
ACH-000307,-0.26028298171799996
ACH-000308,-0.158976164897
ACH-000310,-0.19100680798099998
ACH-000311,-0.480741145818
ACH-000312,-0.304963240249
ACH-000315,0.311876333652
ACH-000316,-0.139908612094
ACH-000317,-0.18785469553599998
ACH-000318,-0.227202887393
ACH-000319,-0.062091250175700004
ACH-000320,-0.259278042167
ACH-000322,-0.434052997901
ACH-000323,-0.125397367362
ACH-000324,-0.24414059786400003
ACH-000329,-0.18843364520199998
ACH-000330,-0.0923743435342
ACH-000331,-0.144646795996
ACH-000332,-0.146072750291
ACH-000334,-0.129219520942
ACH-000335,-0.208552109311
ACH-000336,0.0892078856087
ACH-000337,-0.505110533903
ACH-000339,-0.13678388003
ACH-000341,-0.214978178821
