,RPS27A (6233)
ACH-000330,-1.08690955409
ACH-000331,-1.25030889885
ACH-000332,-1.4096562123899998
ACH-000334,-1.41618904454
ACH-000335,-1.4929778921099999
ACH-000336,-1.6545330554700002
ACH-000337,-1.00810549219
ACH-000339,-1.37147584125
ACH-000341,-1.5919510925799998
ACH-000348,-1.41073144081
ACH-000350,-1.65308075783
ACH-000352,-1.31007552394
ACH-000356,-1.3705641519299998
ACH-000361,-1.6210449984600002
ACH-000362,-1.68122853476
ACH-000363,-1.45447174648
ACH-000364,-1.24697578626
ACH-000365,-1.3308147534499999
ACH-000366,-1.49420217659
ACH-000368,-1.55799715915
ACH-000374,-1.1511600177099999
ACH-000375,-1.5339378764200002
ACH-000376,-1.3892471533200001
ACH-000381,-1.3483360908700002
ACH-000383,-1.36753807257
ACH-000387,-1.2482914278100001
ACH-000389,-1.4984280246200001
ACH-000390,-1.25311591571
ACH-000393,-1.2818225521700002
ACH-000395,-1.23446656012
ACH-000397,-1.19054949968
ACH-000401,-1.1833935633200001
ACH-000402,-1.55372687648
ACH-000403,-1.4419590719600002
ACH-000404,-1.43444499449
ACH-000406,-1.35949999019
ACH-000407,-1.27538598361
ACH-000408,-1.18094916067
ACH-000410,-1.32622431421
ACH-000411,-1.36383392693
ACH-000414,-1.33579345621
ACH-000415,-1.33773786927
ACH-000416,-1.24900924819
ACH-000420,-1.38846737204
ACH-000421,-1.19088220563
ACH-000424,-1.4151520440600003
ACH-000425,-1.12272422412
ACH-000426,-1.7330939011900002
ACH-000427,-1.46013624857
ACH-000433,-1.50496180521
ACH-000436,-1.50786302982
ACH-000444,-1.43218576426
ACH-000445,-1.1488277321
ACH-000448,-1.43070671306
ACH-000450,-1.51398790041
ACH-000452,-1.3518383443200002
ACH-000454,-1.22737315337
ACH-000458,-1.1883846801
ACH-000459,-1.38817841459
ACH-000460,-1.28432436129
ACH-000461,-1.4029076577200001
ACH-000463,-1.43687208107
ACH-000464,-1.34584575134
ACH-000466,-1.3496894803900001
ACH-000467,-0.9998216659720001
ACH-000468,-1.22690655216
ACH-000469,-1.38464541931
ACH-000470,-1.14227969205
ACH-000471,-1.2553371947799998
ACH-000472,-1.46465966635
ACH-000473,-1.38120690947
ACH-000475,-1.3160156068200002
ACH-000476,-1.50853826658
ACH-000477,-1.8356253807900003
ACH-000480,-1.35041479324
ACH-000481,-1.29067069265
ACH-000483,-1.5694953804299998
ACH-000484,-1.2920632146100002
ACH-000485,-1.6433469447
ACH-000486,-1.42797744223
ACH-000487,-1.42760463727
ACH-000488,-1.32207790302
ACH-000490,-1.35779150064
ACH-000491,-1.5435325094499999
ACH-000495,-1.3615408179700002
ACH-000496,-1.5126719631799999
ACH-000499,-1.25803527643
ACH-000500,-1.11320337467
ACH-000502,-1.40113454726
ACH-000503,-1.46656109627
ACH-000505,-1.34163565919
ACH-000507,-1.40974527086
ACH-000510,-1.31349255251
ACH-000511,-1.4065837206799998
ACH-000512,-1.24124841408
ACH-000516,-1.2968591238200002
ACH-000517,-1.2694239654100001
ACH-000518,-1.19308514709
ACH-000520,-1.51175477625
ACH-000521,-1.21331478462
ACH-000522,-1.3946259469100002
ACH-000524,-1.5060757707799999
ACH-000527,-1.3649633537399999
ACH-000528,-1.0976020938700002
ACH-000537,-1.31606132205
ACH-000541,-1.2687017853
ACH-000542,-1.5731953069600002
ACH-000544,-1.28697219827
ACH-000545,-1.23012472232
ACH-000547,-1.57330877341
ACH-000548,-1.38247668688
ACH-000549,-0.9665433936679999
ACH-000550,-1.39439799322
ACH-000552,-1.4320075359
ACH-000556,-1.58675824395
ACH-000557,-1.70803816338
ACH-000570,-1.5822809213999998
ACH-000571,-1.75171612677
ACH-000573,-1.2809176163200002
ACH-000576,-1.3598565375100002
ACH-000580,-1.22959424054
ACH-000584,-1.3957421053799999
ACH-000585,-1.38362450243
ACH-000588,-1.3465849216799999
ACH-000589,-1.48167796109
ACH-000591,-1.8534926794799997
ACH-000593,-1.6539487681799998
ACH-000600,-1.29853464124
ACH-000601,-1.29433448256
ACH-000604,-1.54130835645
ACH-000605,-1.19300499568
ACH-000606,-1.2324518544499998
ACH-000608,-1.6311155931799999
ACH-000614,-1.11783410296
ACH-000616,-1.6224398661500001
ACH-000618,-1.3465811648800001
ACH-000619,-1.27641014429
ACH-000620,-1.31187410099
ACH-000621,-1.27319241427
ACH-000622,-1.39025230167
ACH-000623,-1.41436780579
ACH-000624,-1.4512956402700001
ACH-000627,-1.38698045027
ACH-000630,-1.3575207917200003
ACH-000632,-1.33932773803
ACH-000633,-1.3008732413600002
ACH-000637,-1.33806348308
ACH-000638,-1.3105127708600002
ACH-000646,-1.2390181252099999
ACH-000647,-1.28128715751
ACH-000648,-1.4837989645700003
ACH-000649,-1.20275735942
ACH-000651,-1.2100584094600002
ACH-000652,-1.14156039637
ACH-000653,-1.22688066724
ACH-000657,-1.49071411391
ACH-000658,-1.5666423124000002
ACH-000661,-1.60574980492
ACH-000662,-1.4035191959600002
ACH-000663,-1.3706284605
ACH-000665,-1.4085505707
ACH-000671,-1.48318777597
ACH-000673,-1.3663381961200003
ACH-000676,-1.36976791891
ACH-000677,-1.8026127796900002
ACH-000681,-1.4934392775100003
ACH-000682,-1.2584813893100002
ACH-000683,-1.14708365088
ACH-000684,-1.42020411819
ACH-000688,-1.50008149995
ACH-000693,-1.22489647683
ACH-000694,-1.24691248694
ACH-000695,-1.15156414215
ACH-000696,-1.35458914261
ACH-000697,-1.15621098384
ACH-000699,-1.1201468559
ACH-000701,-1.4648891010299998
ACH-000706,-1.3587066671899999
ACH-000711,-1.30646806509
ACH-000713,-1.23854285818
ACH-000714,-1.25377861402
ACH-000718,-1.50598662773
ACH-000720,-1.4045854945200003
ACH-000721,-1.38782872517
ACH-000724,-1.82901638977
ACH-000725,-1.36738867993
ACH-000732,-1.2987122356999998
ACH-000734,-1.37766683979
ACH-000735,-1.3182339266399998
ACH-000736,-1.49559576167
ACH-000738,-1.3955511921200001
ACH-000746,-1.6965375942299998
ACH-000747,-1.43035423965
ACH-000748,-1.4324111137200002
ACH-000753,-1.22239997865
ACH-000756,-1.5579757301800001
ACH-000757,-1.1563855785
ACH-000758,-1.35648878956
ACH-000760,-1.55715205773
ACH-000763,-1.41030567562
ACH-000764,-1.0787598170100001
ACH-000765,-1.23288314111
ACH-000766,-1.53187801206
ACH-000767,-1.68099449472
ACH-000768,-1.4475136770500001
ACH-000769,-1.37347513229
ACH-000770,-1.26043136525
ACH-000771,-1.46624526199
ACH-000773,-1.4775556911899999
ACH-000776,-1.24160519296
ACH-000777,-1.1357405565899998
ACH-000778,-1.56570488276
ACH-000781,-1.27386779316
ACH-000782,-1.4997069397299998
ACH-000783,-1.3707448499700001
ACH-000784,-1.451963792
ACH-000785,-1.24923254034
ACH-000787,-1.378814385
ACH-000788,-1.40111743231
ACH-000791,-1.4041542962
ACH-000792,-1.57873365454
ACH-000794,-1.12612101513
ACH-000796,-1.5244851002000002
ACH-000799,-1.15605649745
ACH-000800,-1.34780336259
ACH-000802,-1.20359062674
ACH-000804,-1.71781267723
ACH-000805,-1.53331834257
ACH-000809,-1.21866377588
ACH-000810,-1.8852762855200003
ACH-000811,-1.67659633773
ACH-000817,-1.42974703766
ACH-000819,-1.19054709216
ACH-000820,-0.997471770959
ACH-000821,-1.36595776912
ACH-000822,-1.3157404064
ACH-000823,-1.5354956099500001
ACH-000824,-1.42850093599
ACH-000827,-1.25293673282
ACH-000829,-1.4584472359
ACH-000831,-1.34582622981
ACH-000832,-1.35319115117
ACH-000833,-1.86372856787
ACH-000834,-1.22671096169
ACH-000835,-1.16627717765
ACH-000836,-1.3429366403799998
ACH-000837,-1.19367656135
ACH-000838,-1.6810515850999999
ACH-000839,-1.29662347109
ACH-000840,-1.37029797508
ACH-000841,-1.23202449843
ACH-000843,-1.23682879685
ACH-000846,-1.1581928142
ACH-000847,-1.38451879215
ACH-000848,-1.50312305424
ACH-000849,-1.18800516954
ACH-000851,-1.16921042176
ACH-000855,-1.45715736924
ACH-000856,-1.53173018072
ACH-000858,-1.28183231551
ACH-000859,-1.21389084608
ACH-000861,-1.51891042074
ACH-000862,-1.47398297291
ACH-000865,-1.34493629228
ACH-000866,-1.25781270348
ACH-000867,-1.3096449413299998
ACH-000869,-1.38546408671
ACH-000872,-1.1976362194499999
ACH-000873,-1.27518847847
ACH-000876,-1.50124394236
ACH-000878,-1.35719209926
ACH-000880,-1.29371373273
ACH-000881,-1.57283667776
ACH-000882,-1.29940619975
ACH-000884,-1.2775675105700002
ACH-000885,-1.47441674946
ACH-000887,-1.31393834984
ACH-000888,-1.2903823038
ACH-000889,-1.57210781247
ACH-000890,-1.32546029809
ACH-000896,-1.32020185298
ACH-000898,-1.40853962018
ACH-000900,-1.36590861306
ACH-000901,-1.5132451891999998
ACH-000905,-1.4896783150400001
ACH-000906,-1.4000443703299998
ACH-000907,-1.23162454568
ACH-000910,-1.27368871511
ACH-000911,-1.21301906419
ACH-000912,-1.20585616966
ACH-000913,-1.28024177965
ACH-000915,-1.29538078135
ACH-000916,-0.930680655076
ACH-000917,-1.0264475497499999
ACH-000921,-1.4097383690399998
ACH-000924,-1.4323420320700002
ACH-000926,-1.34720899933
ACH-000928,-1.35945685071
ACH-000929,-1.34309862563
ACH-000932,-1.5963999924799999
ACH-000935,-1.4047414938299998
ACH-000936,-1.1645743275799998
ACH-000937,-1.6745629296000002
ACH-000938,-1.75914056754
ACH-000939,-1.43241478085
ACH-000941,-1.51115558842
ACH-000943,-1.24934859994
ACH-000946,-1.3799007781600001
ACH-000947,-1.47246747645
ACH-000948,-1.48378517377
ACH-000950,-1.0865443236399999
ACH-000953,-1.76764325541
ACH-000957,-1.28883177434
ACH-000958,-1.07330758724
ACH-000960,-1.32166597308
ACH-000963,-2.01488504325
ACH-000968,-1.5709305921899999
ACH-000969,-1.28315559428
ACH-000973,-1.25796036425
ACH-000974,-1.52369971694
ACH-000975,-1.4358706294999999
ACH-000976,-1.3338260723100002
ACH-000978,-1.4060269510799999
ACH-000980,-1.2954487444
ACH-000984,-1.25283442273
ACH-000986,-1.11989477961
ACH-000988,-1.16260651337
ACH-000993,-1.3920366564200002
ACH-000994,-1.4750300425
ACH-000996,-0.9247353071430001
ACH-001001,-1.36151377081
ACH-001020,-1.5849576034200001
ACH-001028,-1.49712727943
ACH-001031,-1.5808521997299998
ACH-001038,-1.54267498859
ACH-001048,-1.45499364169
ACH-001050,-1.3456318610100002
ACH-001053,-1.3614774704100001
ACH-001054,-1.35402292595
ACH-001061,-1.26004219751
ACH-001067,-1.40737474088
ACH-001075,-1.2853852859700001
ACH-001096,-1.32991141968
ACH-001128,-1.82840748903
ACH-001134,-1.42948157781
ACH-001151,-1.3563049676499999
ACH-001163,-1.41919535527
ACH-001164,-1.4067398768900001
ACH-001173,-1.2316712077299998
ACH-001183,-1.3116496553599999
ACH-001184,-1.40550674986
ACH-001190,-1.07869698424
ACH-001192,-1.54816556815
ACH-001193,-1.3629979167100001
ACH-001196,-1.25337196308
ACH-001197,-1.2154838451
ACH-001205,-1.45960403567
ACH-001211,-1.43260366144
ACH-001212,-1.5584492192100001
ACH-001228,-1.32248771495
ACH-001232,-1.36093634235
ACH-001239,-1.52160007238
ACH-001274,-1.4371678053
ACH-001275,-1.37265388718
ACH-001277,-1.19053951311
ACH-001278,-1.4544556239700002
ACH-001280,-1.79565613292
ACH-001283,-1.54520778389
ACH-001289,-1.5308176979199999
ACH-001295,-1.46111060396
ACH-001300,-1.8465540817800001
ACH-001301,-1.3230598965
ACH-001302,-1.7351587204099999
ACH-001303,-1.6767349964700002
ACH-001306,-1.3963600407799999
ACH-001318,-1.32652771123
ACH-001322,-1.22887978366
ACH-001328,-1.32451231484
ACH-001332,-1.1116474674299999
ACH-001333,-1.37529308005
ACH-001336,-1.1563707544700002
ACH-001340,-1.2812361540600001
ACH-001346,-1.3569470645700001
ACH-001353,-1.21384135016
ACH-001354,-0.980011398952
ACH-001367,-1.24140334998
ACH-001368,-1.3897930460699999
ACH-001374,-1.14002747036
ACH-001375,-1.32521960119
ACH-001377,-1.47238267229
ACH-001380,-1.1845708423999999
ACH-001391,-1.62031646104
ACH-001407,-1.52521627111
ACH-001408,-1.28417506901
ACH-001413,-1.2182678653799999
ACH-001430,-1.6603052629799997
ACH-001431,-1.54620781669
ACH-001450,-1.59072655998
ACH-001496,-1.12031067558
ACH-001500,-1.1568214135
ACH-001521,-1.4369479386500001
ACH-001523,-1.3477192627399999
ACH-001532,-1.26540223899
ACH-001536,-1.42405385227
ACH-001550,-1.48815806613
ACH-001552,-1.4242795952899998
ACH-001554,-1.40143721679
ACH-001645,-1.45584685273
ACH-001654,-1.2669997451200001
ACH-001715,-1.01919769043
ACH-001735,-1.52997790829
ACH-001736,-1.5002680254700003
ACH-001737,-1.61429959853
ACH-001740,-1.4412908958200001
ACH-001745,-1.42013209403
ACH-001750,-1.28694892311
ACH-001765,-1.36190326475
ACH-001956,-1.3669986722999998
ACH-001957,-1.51599881169
