,FRS3 (10817)
ACH-000505,-0.347418780229
ACH-000507,-0.177784773036
ACH-000510,-0.14020681729
ACH-000511,-0.25544079674000003
ACH-000512,-0.518451144144
ACH-000516,-0.23967195269400002
ACH-000517,-0.198596079042
ACH-000518,-0.277296585609
ACH-000520,-0.329345350185
ACH-000521,-0.158913432125
ACH-000522,-0.24280853641999997
ACH-000524,-0.277200900867
ACH-000527,-0.260512897447
ACH-000528,-0.375715826571
ACH-000537,-0.35035641574500004
ACH-000541,-0.499729944831
ACH-000542,-0.235782768278
ACH-000544,-0.436144456439
ACH-000545,-0.16353044740599998
ACH-000547,0.14753861143799998
ACH-000548,-0.46039521200499994
ACH-000549,-0.308286234971
ACH-000550,-0.34726328751100005
ACH-000552,-0.198737436716
ACH-000556,-0.24592574700800002
ACH-000557,-0.19879513540999996
ACH-000570,-0.236280999989
ACH-000571,-0.217287470216
ACH-000573,-0.155462235608
ACH-000576,-0.309139065087
ACH-000580,-0.0776361859189
ACH-000584,-0.259153168444
ACH-000585,-0.293278514771
ACH-000588,-0.26244947709800004
ACH-000589,-0.267127464026
ACH-000591,-0.158681880589
ACH-000593,-0.317920096147
ACH-000600,-0.282316305812
ACH-000601,-0.25929560074499997
ACH-000604,-0.131124177058
ACH-000605,-0.304253244579
ACH-000606,-0.478269689388
ACH-000608,-0.33067732574
ACH-000614,-0.11869952965
ACH-000616,-0.201838721703
ACH-000618,-0.26621191859
ACH-000619,-0.307542358691
ACH-000620,-0.122373865066
ACH-000621,-0.350506999049
ACH-000622,-0.317829196808
ACH-000623,-0.25434057508
ACH-000624,-0.22721168068000003
ACH-000627,-0.318956706489
ACH-000630,-0.387941296402
ACH-000632,-0.159684767918
ACH-000633,-0.23700526942400002
ACH-000637,-0.43312543217
ACH-000638,-0.302117790296
ACH-000646,-0.389285768503
ACH-000647,-0.296194307905
ACH-000648,-0.30040092317
ACH-000649,-0.22428685390099998
ACH-000651,-0.24100490854000003
ACH-000652,-0.419725895411
ACH-000653,-0.269900301949
ACH-000657,-0.333087393119
ACH-000658,-0.26546733328600003
ACH-000661,-0.118221162917
ACH-000662,-0.324381914243
ACH-000663,-0.128001187647
ACH-000665,-0.36155008947300005
ACH-000671,-0.228931217476
ACH-000673,-0.34638989365500006
ACH-000676,-0.17436533328200002
ACH-000677,-0.369769272139
ACH-000681,-0.242970489223
ACH-000682,-0.46156311879600004
ACH-000683,-0.37627790296700003
ACH-000684,-0.137965847122
ACH-000688,-0.38030664615299997
ACH-000693,-0.283401687134
ACH-000694,-0.255312673331
ACH-000695,-0.0541268980437
ACH-000696,-0.16366519300000001
ACH-000697,-0.143549311076
ACH-000699,-0.196435036222
ACH-000701,-0.39913985492
ACH-000706,-0.156165005012
ACH-000711,-0.189981406101
ACH-000713,-0.42191103865400004
ACH-000714,-0.265365064823
ACH-000718,-0.38930037687299995
ACH-000720,-0.377866849879
ACH-000721,-0.324679015335
ACH-000724,-0.322177276171
ACH-000725,-0.0832738389162
ACH-000732,-0.34623619553499996
ACH-000734,-0.285148153187
ACH-000735,-0.333844812352
ACH-000736,-0.19284966969099998
ACH-000738,-0.243114337117
ACH-000746,-0.306791687815
ACH-000747,-0.11455104950200001
ACH-000748,-0.19778782315000001
ACH-000753,-0.370008528333
ACH-000756,-0.414232372825
ACH-000757,-0.161400238414
ACH-000758,-0.275047195677
ACH-000760,-0.156278627758
ACH-000763,-0.30825354024999996
ACH-000764,-0.506015462533
ACH-000765,-0.196773067148
ACH-000766,-0.324551129098
ACH-000767,-0.139943915954
ACH-000768,-0.246605715157
ACH-000769,-0.382313253397
ACH-000770,-0.242514402702
ACH-000771,-0.20559800927000002
ACH-000773,-0.392880686678
ACH-000776,-0.14802480160599998
ACH-000777,-0.203470816345
ACH-000778,-0.0873945970996
ACH-000781,-0.35474426795599995
ACH-000782,-0.362080574799
ACH-000783,-0.24361420182500002
ACH-000784,-0.268194177561
ACH-000785,-0.225448895191
ACH-000787,-0.170869791881
ACH-000788,-0.20236025190200002
ACH-000791,-0.342612434651
ACH-000792,-0.650266892407
ACH-000794,-0.324082412242
ACH-000796,-0.211217856921
ACH-000799,-0.287255700938
ACH-000800,-0.40129893181599996
ACH-000802,-0.15324904540200002
ACH-000804,-0.09919426310650001
ACH-000805,-0.378749098405
ACH-000809,-0.311049483568
ACH-000810,-0.292448265501
ACH-000811,-0.23490697438900002
ACH-000817,-0.453274397693
ACH-000819,-0.124339175278
ACH-000820,0.27344620237
ACH-000821,0.20749227734700001
ACH-000822,-0.211817961908
ACH-000823,-0.155482526422
ACH-000824,-0.159349403034
ACH-000827,-0.206661701831
ACH-000829,-0.0748570974508
ACH-000831,-0.384139315947
ACH-000832,-0.223738117084
ACH-000833,-0.41890073429799995
ACH-000834,-0.338155645955
ACH-000835,-0.255407050554
ACH-000836,-0.201788874943
ACH-000837,-0.25156438188
ACH-000838,-0.18340105438999998
ACH-000839,-0.39015321469400005
ACH-000840,-0.205413673303
ACH-000841,-0.31201632405900004
ACH-000843,-0.295665465948
ACH-000846,-0.330934272409
ACH-000847,-0.08173192457789999
ACH-000848,-0.269011046145
ACH-000849,-0.080148632579
ACH-000851,-0.174983087241
ACH-000855,-0.169434578206
ACH-000856,-0.160506329484
ACH-000858,-0.263892120348
ACH-000859,-0.259754815766
ACH-000861,-0.11034081221200001
ACH-000862,-0.345173306818
ACH-000865,-0.246821859681
ACH-000866,-0.257161671692
ACH-000867,-0.225590683423
ACH-000869,-0.18507612509799998
ACH-000872,-0.0544284650939
ACH-000873,-0.32052653194
ACH-000876,-0.297661567973
ACH-000878,-0.0154553887622
ACH-000880,0.047007520314199996
ACH-000881,-0.15799549383199998
ACH-000882,-0.36311504426700003
ACH-000884,-0.11975296839400001
ACH-000885,-0.11957849345999999
ACH-000887,-0.140255661079
ACH-000888,-0.25835985636500003
ACH-000889,-0.327983030882
ACH-000890,-0.203887475983
ACH-000896,-0.184882777318
ACH-000898,-0.203446448519
ACH-000900,-0.322134034038
ACH-000901,-0.206076623462
ACH-000905,-0.37824374185000004
ACH-000906,-0.2273186627
ACH-000907,-0.284301852893
ACH-000910,-0.242001685209
ACH-000911,-0.151662083014
ACH-000912,-0.18298787096500002
ACH-000913,-0.343784805097
ACH-000915,-0.23166378831999998
ACH-000916,-0.18179029875500002
ACH-000917,-0.296767704455
ACH-000921,-0.157253969277
ACH-000924,-0.23818541794700002
ACH-000926,-0.276172997525
ACH-000928,-0.03888211382580001
ACH-000929,-0.210698533893
ACH-000932,-0.175171612332
ACH-000935,-0.12971694397199998
ACH-000936,-0.255509724846
ACH-000937,-0.343001590181
ACH-000938,-0.10065378508600001
ACH-000939,-0.260157045444
ACH-000941,-0.36952659791599995
ACH-000943,-0.20431249046
ACH-000946,-0.24957775347
ACH-000947,-0.299631607942
ACH-000948,-0.19044037419399998
ACH-000950,-0.188823918148
ACH-000953,-0.421621858442
ACH-000957,-0.167477241147
ACH-000958,-0.441533182245
ACH-000960,-0.25561783506999997
ACH-000963,-0.14062405888
ACH-000968,-0.147417016466
ACH-000969,-0.10086491158500001
ACH-000973,-0.258294922903
ACH-000974,-0.165010245025
ACH-000975,-0.29226749454100004
ACH-000976,-0.211813695506
ACH-000978,-0.17906600973
ACH-000980,-0.22654924784000002
ACH-000984,-0.268693015416
ACH-000986,-0.37243781106299995
ACH-000988,-0.23535617793699998
ACH-000993,-0.485046849173
ACH-000994,-0.194263717146
ACH-000996,-0.0906779285489
ACH-001001,-0.43046317001900003
ACH-001020,-0.205841888607
ACH-001028,-0.24037365465799998
ACH-001031,-0.351461295056
ACH-001038,-0.313255341015
ACH-001048,-0.44338414110299995
ACH-001050,-0.193959602974
ACH-001053,-0.43595125336400004
ACH-001054,-0.22182130735599997
ACH-001061,-0.263917554105
ACH-001067,-0.401847064691
ACH-001075,-0.18951721070900002
ACH-001096,-0.264829892456
ACH-001128,0.0258613195571
ACH-001134,-0.37615887960199995
ACH-001151,-0.24958106154100002
ACH-001163,-0.178885796044
ACH-001164,-0.262471921072
ACH-001173,-0.23839631000599998
ACH-001183,-0.24237445130999996
ACH-001184,-0.126258664685
ACH-001190,-0.42903185170599994
ACH-001192,-0.251934681503
ACH-001193,-0.22916967839299998
ACH-001196,-0.531887850624
ACH-001197,-0.12252341521400001
ACH-001205,-0.272895807422
ACH-001211,-0.281572003726
ACH-001212,-0.42291595578900004
ACH-001228,-0.186231957387
ACH-001232,-0.365395624073
ACH-001239,-0.154477836309
ACH-001274,-0.269442160973
ACH-001275,-0.339591109186
ACH-001277,-0.41729589073299994
ACH-001278,-0.225228795248
ACH-001280,-0.158810300215
ACH-001283,-0.167655741882
ACH-001289,-0.13999845073699999
ACH-001295,-0.33644456539000006
ACH-001300,-0.276234432128
ACH-001301,-0.15154868224
ACH-001302,-0.22888915435600002
ACH-001303,-0.456281275745
ACH-001306,-0.22823370103799998
ACH-001318,-0.322020526599
ACH-001322,-0.009543172758110001
ACH-001328,-0.542329956633
ACH-001332,-0.380311350581
ACH-001333,-0.0421027924921
ACH-001336,-0.23066302449700002
ACH-001340,-0.188715735291
ACH-001346,-0.11527874360899999
ACH-001353,-0.410827186857
ACH-001354,-0.438268686791
ACH-001367,-0.0925527707105
ACH-001368,-0.274529236527
ACH-001374,-0.010683589557600001
ACH-001375,-0.0657226059243
ACH-001377,-0.192901444666
ACH-001380,-0.333636185179
ACH-001391,-0.365501482883
ACH-001407,-0.198832650532
ACH-001408,-0.23966208030900002
ACH-001413,-0.538005512114
ACH-001430,-0.308514210898
ACH-001431,-0.32484080346
ACH-001450,-0.17129741910100002
ACH-001496,-0.17638311835700002
ACH-001500,-0.219074168396
ACH-001521,-0.30163632897500003
ACH-001523,-0.226181407386
ACH-001532,-0.315363863486
ACH-001536,-0.07355420812539999
ACH-001550,-0.268404752595
ACH-001552,-0.457894898208
ACH-001554,-0.160622837401
ACH-001645,-0.188221026892
ACH-001654,-0.189107720171
ACH-001715,-0.217782143811
ACH-001735,-0.333511131372
ACH-001736,-0.363571700927
ACH-001737,-0.537276067743
ACH-001740,-0.300916020737
ACH-001745,-0.277405297274
ACH-001750,-0.42807585596500003
ACH-001765,-0.538607905622
ACH-001956,-0.315851451081
ACH-001957,-0.16561192520600002
