,AFAP1L2 (84632)
ACH-000004,0.0404252289122
ACH-000007,-0.075971377259
ACH-000009,-0.0670647504446
ACH-000011,-0.09069696426110001
ACH-000012,0.00357464469532
ACH-000013,-0.08652910876310001
ACH-000014,-0.09556526312439999
ACH-000015,-0.0717481513523
ACH-000017,-0.00292883505246
ACH-000018,0.190688620115
ACH-000019,0.151855646284
ACH-000021,0.0393309387586
ACH-000022,-0.0977274703018
ACH-000025,-0.125556205074
ACH-000028,0.0501392683603
ACH-000030,-0.0617931708693
ACH-000035,-0.0542316217403
ACH-000036,-0.0445656116981
ACH-000037,0.171861282948
ACH-000039,-0.277888791792
ACH-000040,0.09483809361130001
ACH-000041,-0.43598984101099997
ACH-000042,-0.110169402887
ACH-000045,-0.15639917028300002
ACH-000047,0.0540004618088
ACH-000052,-0.05896897723180001
ACH-000053,-0.0884488771738
ACH-000054,-0.0141972107617
ACH-000055,0.128999390267
ACH-000060,-0.0587062027537
ACH-000067,-0.0247503273602
ACH-000070,-0.15439443716499998
ACH-000075,0.178760618223
ACH-000078,-0.0996643283013
ACH-000082,-0.09038242616660001
ACH-000085,-0.125043271078
ACH-000086,-0.0938667821938
ACH-000087,-0.0061838301493100005
ACH-000092,0.169571512665
ACH-000095,-0.0792926221101
ACH-000097,1.59445906283e-05
ACH-000098,-0.05200383269719999
ACH-000099,-0.11080317252
ACH-000108,-0.17183274312
ACH-000113,-0.08913504909299999
ACH-000115,-0.097285308001
ACH-000116,-0.139715564995
ACH-000118,-0.169758622901
ACH-000120,-0.11326822988299999
ACH-000123,-0.09233404524660001
ACH-000127,-0.060541223552099996
ACH-000128,-0.304982840012
ACH-000132,-0.05400407630180001
ACH-000133,-0.0724977937673
ACH-000137,-0.000866212160033
ACH-000138,-0.014120687141
ACH-000142,-0.0615569895601
ACH-000143,0.0356757503203
ACH-000146,0.0420393286771
ACH-000148,-0.130684275153
ACH-000150,0.103765381506
ACH-000152,-0.0629275432546
ACH-000153,-0.21134341567
ACH-000159,-0.16404953534299999
ACH-000160,-0.053054165545
ACH-000163,-0.22605998629500001
ACH-000167,-0.130595994299
ACH-000168,-0.0324320752143
ACH-000169,-0.26311477083900003
ACH-000178,-0.0867342065422
ACH-000182,-0.09734510411569999
ACH-000183,-0.161724705846
ACH-000188,0.10049785200200001
ACH-000189,-0.0189041710918
ACH-000190,-0.12748899721100002
ACH-000198,0.0482099439914
ACH-000204,0.110682500711
ACH-000206,0.0736656324945
ACH-000207,-0.06116850618969999
ACH-000211,-0.051656754465500006
ACH-000215,-0.11932629500499999
ACH-000221,0.0671989832538
ACH-000222,-0.0250922832907
ACH-000223,-0.11305013066899999
ACH-000226,-0.0716307040357
ACH-000227,-0.127729309097
ACH-000228,-0.11262061851399999
ACH-000231,-0.132253341204
ACH-000232,-0.123600929833
ACH-000233,0.0383221443164
ACH-000234,-0.183075222355
ACH-000235,-0.136855711775
ACH-000237,-0.100484062367
ACH-000238,-0.009973338764209999
ACH-000243,-0.10222504752999999
ACH-000244,0.184339245586
ACH-000246,-0.11962700273900001
ACH-000248,-0.121074280643
ACH-000250,-0.056541491412399995
ACH-000251,-0.269271312584
ACH-000253,-0.014432224198
ACH-000255,-0.018504407288
ACH-000256,0.09813506415539999
ACH-000257,-0.283915090933
ACH-000258,-0.0486275058462
ACH-000259,-0.0974747019739
ACH-000260,-0.0785628848175
ACH-000261,-0.0617349053042
ACH-000262,-0.145908605093
ACH-000263,-0.169461697927
ACH-000264,0.00946703127701
ACH-000265,-0.12036288302100001
ACH-000266,-0.034492532123800004
ACH-000272,0.0141738490588
ACH-000273,-0.12231133287399999
ACH-000274,-0.11218094087000001
ACH-000277,-0.0992710511937
ACH-000278,0.015494076751
ACH-000279,-0.139072911529
ACH-000280,-0.0100195656895
ACH-000281,-0.171971151111
ACH-000288,-0.110437560261
ACH-000291,-0.0337293322867
ACH-000293,-0.0893803888817
ACH-000294,-0.148728230712
ACH-000295,0.0259527855558
ACH-000296,-0.220804612216
ACH-000302,-0.20906360400899998
ACH-000304,0.209398346164
ACH-000307,-0.204090771592
ACH-000308,-0.12279105033700001
ACH-000310,-0.013755116420100001
ACH-000311,-0.162462783334
ACH-000312,-0.157067676902
ACH-000315,-0.161178036263
ACH-000316,-0.042534174102
ACH-000317,-0.19041019337600001
ACH-000318,-0.12221290865000001
ACH-000319,-0.00341999639556
ACH-000320,-0.264502306124
ACH-000322,-0.0396163117156
ACH-000323,0.13058168148
ACH-000324,-0.106461019145
ACH-000329,0.0645493134745
ACH-000330,-0.150914779339
ACH-000331,-0.19289308691100002
ACH-000332,-0.09359364539210001
ACH-000334,0.184597965133
ACH-000335,-0.010154511441700001
ACH-000336,0.32531752421
ACH-000337,-0.163430786794
ACH-000339,-0.0542649823034
ACH-000341,0.151973974225
ACH-000348,0.0411418145964
ACH-000350,-0.10545070971100001
ACH-000352,-0.11743819515699999
ACH-000356,0.150412018674
ACH-000361,0.112996959911
ACH-000362,0.0303630818928
ACH-000363,-0.12961140966600002
ACH-000364,-0.158538690977
ACH-000365,-0.0161932724056
ACH-000366,-0.258998695865
ACH-000368,-0.08549582566510001
ACH-000374,0.0164110486928
ACH-000375,0.0135639302232
ACH-000376,-0.0798370808853
ACH-000381,-0.0985912163411
ACH-000383,0.0513770344422
ACH-000387,-0.0383841064951
ACH-000389,-0.014333244073700001
ACH-000390,-0.014481362194700002
ACH-000393,-0.061500178753000005
ACH-000395,-0.491655873842
ACH-000397,0.0626676415301
ACH-000401,-0.253477541945
ACH-000402,-0.0233703013259
ACH-000403,-0.0842559420004
ACH-000404,0.198616988682
ACH-000406,-0.0380919736055
ACH-000407,-0.0464771778919
ACH-000408,-0.24979407403599999
ACH-000410,-0.12547823955999998
ACH-000411,-0.183773589513
ACH-000414,-0.027507581581099998
ACH-000415,-0.0580383259485
ACH-000416,-0.0693826486807
ACH-000420,-0.25611115715
ACH-000421,-0.204802432253
ACH-000424,-0.21392707532299998
ACH-000425,-0.010710953730799997
ACH-000426,0.22003599901
ACH-000427,0.110710259506
ACH-000433,0.0518392391509
ACH-000436,-0.175733778867
ACH-000444,-0.019663559923900002
ACH-000445,0.04432453489580001
ACH-000448,0.09994145153789999
ACH-000450,-0.17254390009599999
ACH-000452,-0.0129433343649
ACH-000454,-0.0584754229818
ACH-000458,-0.0289208019691
ACH-000459,0.048423900219800003
ACH-000460,-0.0704056222673
ACH-000461,-1.46050460036e-05
ACH-000463,-0.00118322187853
ACH-000464,-0.105279095637
ACH-000466,0.047230381569999993
ACH-000467,-0.032866788943
ACH-000468,-0.298900676924
ACH-000469,-0.0216255416409
ACH-000470,0.176296599122
ACH-000471,-0.0240561121233
ACH-000472,-0.077177989953
ACH-000473,0.0953250945082
ACH-000475,-0.0333641759264
ACH-000476,0.0305461504123
ACH-000477,0.0953637195124
ACH-000480,0.0574062500972
ACH-000481,-0.209770864087
ACH-000483,-0.142129980253
ACH-000484,-0.0750490841137
ACH-000485,-0.0128005589167
ACH-000486,-0.061367115599999994
ACH-000487,0.0187251537643
ACH-000488,-0.048071397198299996
ACH-000490,0.0671878706635
ACH-000491,-0.280232717833
ACH-000495,-0.162743394504
ACH-000496,-0.12486556555600001
ACH-000499,-0.205673888048
