,STAC3 (246329)
ACH-000168,-0.110879305528
ACH-000169,-0.255412887991
ACH-000178,-0.228062430076
ACH-000182,-0.07858606562130001
ACH-000183,-0.218725501148
ACH-000188,-0.151958355549
ACH-000189,-0.379348789897
ACH-000190,-0.0562673282309
ACH-000198,-0.211970183468
ACH-000204,-0.21326468230999998
ACH-000206,0.06505980974759999
ACH-000207,-0.146857410499
ACH-000211,-0.08924409215260001
ACH-000215,-0.282082062665
ACH-000221,-0.23584863026900002
ACH-000222,-0.22023202503699998
ACH-000223,-0.165441654738
ACH-000226,-0.09972131672790001
ACH-000227,0.0127718077223
ACH-000228,-0.07954421963880001
ACH-000231,-0.23281106649799999
ACH-000232,-0.18087252814399998
ACH-000233,-0.012293134089299999
ACH-000234,-0.345356766113
ACH-000235,-0.284904126257
ACH-000237,-0.133379643318
ACH-000238,-0.310784030982
ACH-000243,-0.270859232562
ACH-000244,-0.23260359841699998
ACH-000246,-0.343862231782
ACH-000248,-0.21347767009
ACH-000250,-0.120674002662
ACH-000251,-0.633493624128
ACH-000253,-0.244312562652
ACH-000255,0.0245785252406
ACH-000256,-0.12727327914699998
ACH-000257,-0.12473611918
ACH-000258,-0.130668903945
ACH-000259,-0.317880753773
ACH-000260,-0.17878165173799998
ACH-000261,-0.270926763726
ACH-000262,0.155392882381
ACH-000263,0.205945459631
ACH-000264,-0.270337893818
ACH-000265,-0.257728459219
ACH-000266,-0.259165081644
ACH-000272,-0.00479375278854
ACH-000273,-0.41245895196000004
ACH-000274,-0.180062604068
ACH-000277,-0.18877573727400002
ACH-000278,-0.37328383872500004
ACH-000279,-0.245039960136
ACH-000280,-0.02348501687
ACH-000281,-0.325747731644
ACH-000288,-0.31783716949900004
ACH-000291,-0.14790139592499998
ACH-000293,-0.150139536673
ACH-000294,-0.07938239073919999
ACH-000295,-0.00986383226797
ACH-000296,0.0383231017369
ACH-000302,0.0184362095761
ACH-000304,-0.18845502535599998
ACH-000307,-0.193595139885
ACH-000308,-0.168912179753
ACH-000310,-0.372954336203
ACH-000311,-0.400751100543
ACH-000312,-0.114150123978
ACH-000315,-0.0728352364975
ACH-000316,-0.039600197463
ACH-000317,-0.0155002863551
ACH-000318,-0.368238138075
ACH-000319,-0.199600013705
ACH-000320,-0.156398533794
ACH-000322,-0.282814029711
ACH-000323,0.000767022723752
ACH-000324,-0.0962932072907
ACH-000329,-0.151536714066
ACH-000330,-0.00720657165074
ACH-000331,-0.0795607704135
ACH-000332,-0.206345622764
ACH-000334,-0.0257219200738
ACH-000335,-0.476123604735
ACH-000336,-0.239603540178
ACH-000337,-0.0363903308079
ACH-000339,-0.271208284542
ACH-000341,-0.0038195788545300003
ACH-000348,-0.32397101589
ACH-000350,-0.184727799815
ACH-000352,-0.212189512934
ACH-000356,-0.138199965581
ACH-000361,-0.41262936513000004
ACH-000362,-0.034228785101600004
ACH-000363,-0.145807443069
ACH-000364,-0.158792823838
ACH-000365,-0.136675899013
ACH-000366,-0.165320292837
ACH-000368,-0.19797505240899999
ACH-000374,-0.224586958434
ACH-000375,0.0325776855679
ACH-000376,-0.131092747246
ACH-000381,-0.259959094841
ACH-000383,-0.103337897134
ACH-000387,-0.176695884957
ACH-000389,0.15551073533
ACH-000390,-0.09842148007339999
ACH-000393,-0.11445938028899999
ACH-000395,0.185520417962
ACH-000397,-0.048366317042699995
ACH-000401,-0.11979421601399999
ACH-000402,-0.379347718507
ACH-000403,-0.207580168903
ACH-000404,-0.405988542407
ACH-000406,-0.11201292935
ACH-000407,-0.327768675629
ACH-000408,-0.469629105065
ACH-000410,-0.184639165499
ACH-000411,-0.151500896282
ACH-000414,-0.318913002254
ACH-000415,-0.141978226556
ACH-000416,-0.300245388189
ACH-000420,-0.289299434202
ACH-000421,-0.20600428156199999
ACH-000424,-0.278664944929
ACH-000425,-0.19414151235
ACH-000426,0.136845838547
ACH-000427,-0.126349831863
ACH-000433,-0.184602660661
ACH-000436,0.06461507467489999
ACH-000444,-0.14648328138800001
ACH-000445,-0.45779755154299995
ACH-000448,-0.317325886258
ACH-000450,0.0192776623225
ACH-000452,-0.333938370346
ACH-000454,-0.44664248819200003
ACH-000458,-0.263242477041
ACH-000459,0.029033734221399998
ACH-000460,-0.09401140265069999
ACH-000461,-0.426102846405
ACH-000463,-0.266042140248
ACH-000464,-0.270850366901
ACH-000466,-0.135657055007
ACH-000467,-0.282083147111
ACH-000468,-0.306966957902
ACH-000469,-0.136775228539
ACH-000470,0.06780887280759999
ACH-000471,-0.08341892293650001
ACH-000472,-0.180410531948
ACH-000473,-0.190628303442
ACH-000475,-0.228076626917
ACH-000476,-0.011860360913200002
ACH-000477,-0.023390594331499998
ACH-000480,-0.40151229195699994
ACH-000481,-0.214083478906
ACH-000483,-0.169560302429
ACH-000484,0.0345888625225
ACH-000485,-0.248662361989
ACH-000486,-0.318686192499
ACH-000487,-0.00114303325201
ACH-000488,-0.19031376059900001
ACH-000490,-0.242237507899
ACH-000491,-0.253369878271
ACH-000495,0.168283827995
ACH-000496,-0.11933097569399999
ACH-000499,-0.21729189027600002
ACH-000500,-0.41220980225000003
ACH-000502,-0.28024898639699997
ACH-000503,-0.260784844011
ACH-000505,-0.022551551449500003
ACH-000507,-0.0938888572048
ACH-000510,0.0325358456826
ACH-000511,-0.0530681218343
ACH-000512,-0.15661637313500001
ACH-000516,-0.258465857539
ACH-000517,-0.10818469809
ACH-000518,-0.241667344615
ACH-000520,-0.24134423568500002
ACH-000521,-0.0448255607189
ACH-000522,0.029405508445799998
ACH-000524,-0.251791121485
ACH-000527,-0.18090553634599998
ACH-000528,-0.192077375458
ACH-000537,-0.31674118311
ACH-000541,-0.521515342116
ACH-000542,-0.138628725358
ACH-000544,-0.216139251158
ACH-000545,-0.06907734401039999
ACH-000547,-0.426393244336
ACH-000548,-0.0721299245552
ACH-000549,-0.107945608874
ACH-000550,-0.294606852688
ACH-000552,-0.21315142579
ACH-000556,-0.220556037676
ACH-000557,-0.206407252703
ACH-000570,-0.005099824702930001
ACH-000571,-0.0436319713115
ACH-000573,-0.0712872253814
ACH-000576,-0.197797275573
ACH-000580,0.0990221254285
ACH-000584,-0.223440072298
ACH-000585,-0.19234022438499998
ACH-000588,-0.0720339729807
ACH-000589,-0.170726292
ACH-000591,-0.33827761046099997
ACH-000593,-0.188007707143
ACH-000600,-0.24828781705400002
ACH-000601,-0.248237490762
ACH-000604,-0.411626983013
ACH-000605,-0.232496384961
ACH-000606,-0.319616466647
ACH-000608,-0.238886279487
ACH-000614,-0.17896886848700003
ACH-000616,-0.291870683578
ACH-000618,-0.250576148565
ACH-000619,-0.148912997118
ACH-000620,-0.19970100139400002
ACH-000621,-0.20410495236900003
ACH-000622,0.010322494875100001
ACH-000623,-0.251671544171
ACH-000624,-0.220663791512
ACH-000627,-0.08312634679280001
ACH-000630,-0.211886476145
ACH-000632,-0.042964741096
ACH-000633,-0.14375254937
ACH-000637,-0.5884883472300001
ACH-000638,-0.373653136461
ACH-000646,0.07322931545269999
ACH-000647,-0.313282652543
ACH-000648,0.0200080595312
ACH-000649,-0.160931268086
ACH-000651,-0.293772429699
ACH-000652,-0.0179905261142
ACH-000653,-0.0940968457261
ACH-000657,-0.24072085763700002
ACH-000658,-0.0168012398892
ACH-000661,-0.07434269473560001
ACH-000662,-0.0288846601609
ACH-000663,-0.265724532271
ACH-000665,-0.43367473384800004
ACH-000671,-0.18868802143599997
ACH-000673,-0.29738408995
ACH-000676,-0.314150942645
ACH-000677,-0.284012891885
ACH-000681,-0.2047686561
ACH-000682,-0.167049942024
ACH-000683,-0.018404827435900002
ACH-000684,-0.349718521853
ACH-000688,-0.122805268042
ACH-000693,-0.186381877316
ACH-000694,-0.275500259852
ACH-000695,-0.190266464282
ACH-000696,-0.299650422408
ACH-000697,-0.135969422382
ACH-000699,-0.147459606126
ACH-000701,-0.269196765843
ACH-000706,-0.0933245845013
ACH-000711,-0.200653857905
ACH-000713,0.0410823464783
ACH-000714,-0.130339994468
ACH-000718,-0.304113611215
ACH-000720,-0.273337412319
ACH-000721,-0.207829149855
ACH-000724,-0.37696513645999996
ACH-000725,-0.203118986338
ACH-000732,-0.294667403033
ACH-000734,-0.19924587987300002
ACH-000735,-0.340521179969
ACH-000736,-0.250025733967
ACH-000738,-0.342219936793
ACH-000746,-0.12126302957900001
ACH-000747,-0.171789267685
ACH-000748,-0.471542809496
ACH-000753,-0.347617112375
ACH-000756,-0.192519109892
ACH-000757,-0.35279648526699997
ACH-000758,-0.20704485533599998
ACH-000760,-0.312006944861
ACH-000763,-0.255603473535
ACH-000764,-0.210601140385
ACH-000765,-0.426226970722
ACH-000766,-0.20434133440299998
ACH-000767,0.0979418301428
ACH-000768,-0.0981367590373
ACH-000769,-0.058694121292399995
ACH-000770,-0.165275916713
ACH-000771,-0.208642720752
ACH-000773,-0.127892426669
ACH-000776,-0.25849304212900004
ACH-000777,-0.138751822519
ACH-000778,-0.171646889197
ACH-000781,-0.10840551214199999
ACH-000782,0.0423877493557
ACH-000783,-0.383846444621
ACH-000784,-0.115727168133
ACH-000785,-0.216735723741
ACH-000787,-0.17096200219000002
ACH-000788,-0.274631993483
ACH-000791,-0.141495045884
ACH-000792,-0.211170560455
ACH-000794,0.025426002025
ACH-000796,-0.250693178497
ACH-000799,-0.267691648123
ACH-000800,-0.425451379164
ACH-000802,-0.186436560589
ACH-000804,-0.37183321429300004
ACH-000805,-0.147754308422
ACH-000809,-0.276361933252
ACH-000810,-0.383408846975
ACH-000811,-0.0900442289725
ACH-000817,-0.197865013519
ACH-000819,-0.190241843952
ACH-000820,0.0296840274679
ACH-000821,-0.0186374687436
ACH-000822,-0.36222937230400004
ACH-000823,-0.123205347046
ACH-000824,-0.0885911441397
ACH-000827,-0.167606812018
ACH-000829,-0.186603269956
ACH-000831,-0.25231242651
ACH-000832,-0.13590863536599998
ACH-000833,-0.6034802138440001
ACH-000834,-0.234124404215
ACH-000835,-0.0115174621725
ACH-000836,-0.176957172928
ACH-000837,-0.200099669137
ACH-000838,-0.18301071994100002
ACH-000839,-0.232788868947
ACH-000840,-0.240659443218
ACH-000841,-0.239135087133
ACH-000843,-0.0168053332104
ACH-000846,-0.162841834332
ACH-000847,-0.06536614671760001
ACH-000848,-0.138018109093
ACH-000849,-0.128487718641
ACH-000851,-0.242770274344
ACH-000855,-0.00563032035954
ACH-000856,-0.294673344904
ACH-000858,-0.18316944313099998
ACH-000859,-0.220964650134
ACH-000861,-0.128087919345
ACH-000862,-0.13495966593800002
ACH-000865,-0.0644397492684
ACH-000866,-0.138165613845
ACH-000867,-0.10927459291200001
ACH-000869,-0.235237020158
ACH-000872,0.0026367007504899996
ACH-000873,-0.168530410691
ACH-000876,-0.145227845021
ACH-000878,-0.7607243803389999
ACH-000880,-0.193368469416
ACH-000881,-0.10741893655
ACH-000882,-0.168245012435
ACH-000884,-0.198482167828
ACH-000885,-0.301181699008
ACH-000887,-0.245627821583
ACH-000888,-0.250365002065
ACH-000889,-0.240203834822
ACH-000890,0.0563608438992
ACH-000896,-0.0309629994668
ACH-000898,-0.253519970007
ACH-000900,-0.755190973753
ACH-000901,-0.325161947904
ACH-000905,-0.024476365657200003
ACH-000906,-0.238330970592
ACH-000907,-0.177712086712
ACH-000910,-0.0632754192146
ACH-000911,-0.179042758938
ACH-000912,-0.279692248361
ACH-000913,0.0115348173638
ACH-000915,0.0023545135660700003
ACH-000916,-0.0629406170496
ACH-000917,-0.10611983390100001
ACH-000921,-0.234603616451
ACH-000924,-0.107964879382
ACH-000926,-0.13600069152
ACH-000928,-0.20945391663899998
ACH-000929,0.00658200453187
ACH-000932,-0.110507223023
ACH-000935,-0.168179576128
ACH-000936,-0.32095884961300003
ACH-000937,-0.193753374723
ACH-000938,-0.14504781614700002
ACH-000939,-0.295976282727
ACH-000941,-0.0733281079026
ACH-000943,-0.125920886862
ACH-000946,-0.180634741556
ACH-000947,-0.170077094725
ACH-000948,-0.13156808987500002
ACH-000950,-0.193243304233
ACH-000953,-0.29606056487
ACH-000957,-0.31552533218
ACH-000958,-0.07331610611
ACH-000960,-0.120825130585
ACH-000963,-0.46063743534699997
ACH-000968,-0.15791801940199998
ACH-000969,0.0887635069794
ACH-000973,-0.151461980985
ACH-000974,-0.291717621384
ACH-000975,-0.102754470269
ACH-000976,-0.12409304828500001
ACH-000978,-0.15922720008400001
ACH-000980,-0.0918577202949
ACH-000984,-0.280737132837
ACH-000986,-0.24153204844
ACH-000988,-0.202917539652
ACH-000993,-0.25236042848400003
ACH-000994,-0.19492945307700002
ACH-000996,-0.18546173277
ACH-001001,-0.19917471256799998
ACH-001020,-0.229987754854
ACH-001028,-0.213788549778
ACH-001031,-0.177783606477
ACH-001038,-0.214026371717
ACH-001048,-0.139405813367
ACH-001050,-0.197988488001
ACH-001053,0.0176573356854
ACH-001054,-0.226398652471
ACH-001061,-0.185232287828
ACH-001067,-0.236226071354
ACH-001075,-0.10864144702600001
ACH-001096,-0.137607984415
ACH-001128,-0.575141681766
ACH-001134,-0.364230711621
ACH-001151,-0.08501394934119999
ACH-001163,-0.45646322898599995
ACH-001164,-0.15947857145
ACH-001173,-0.272016617385
ACH-001183,-0.22084725726799997
ACH-001184,0.107511778498
ACH-001190,-0.25403820800500004
ACH-001192,-0.220796430616
ACH-001193,-0.34767274804700005
ACH-001196,0.174116840859
ACH-001197,-0.197337080588
ACH-001205,0.026290868457499998
ACH-001211,-0.40196980441
ACH-001212,-0.619092376964
ACH-001228,-0.0738050198676
ACH-001232,-0.265790972284
ACH-001239,-0.133358402269
ACH-001274,-0.30153582854100003
ACH-001275,-0.15663711172
ACH-001277,-0.584320297795
ACH-001278,0.0586897131642
ACH-001280,-0.8715360260320001
ACH-001283,-0.250582149294
ACH-001289,-0.0831202881418
ACH-001295,-0.10366065647099999
ACH-001300,-0.268465607217
ACH-001301,-0.227456611374
ACH-001302,-0.208090497568
ACH-001303,-0.07964324486760001
ACH-001306,-0.015326678319700002
ACH-001318,-0.167232075559
ACH-001322,-0.0258292194152
ACH-001328,-0.300035250158
ACH-001332,-0.244923627101
ACH-001333,-0.338798943647
ACH-001336,-0.332022601546
ACH-001340,-0.21276282147999998
ACH-001346,-0.18303368256299998
ACH-001353,-0.173350039398
ACH-001354,0.15299009427100002
ACH-001367,-0.0666509279901
ACH-001368,-0.19791177988400002
ACH-001374,-0.381656869557
ACH-001375,-0.185052089514
ACH-001377,-0.136025244885
ACH-001380,-0.046712992479
ACH-001391,-0.210912452956
ACH-001407,-0.22668177125
ACH-001408,-0.346713456981
ACH-001413,-0.42003545302
ACH-001430,-0.23690452430999998
ACH-001431,-0.146426918111
ACH-001450,-0.09557705920420001
ACH-001496,-0.09831406378660001
ACH-001500,-0.196414877376
ACH-001521,-0.179559157199
ACH-001523,-0.21160576831500003
ACH-001532,-0.21733499467099998
ACH-001536,-0.0119414483185
ACH-001550,-0.259677130202
ACH-001552,-0.177885594488
ACH-001554,-0.0853875670991
ACH-001645,0.20581402811299998
ACH-001654,-0.19118816454
ACH-001715,-0.39347557610600004
ACH-001735,-0.127913413099
ACH-001736,-0.259921088965
ACH-001737,0.361997241106
ACH-001740,-0.25778197335999997
ACH-001745,-0.05332738129919999
ACH-001750,-0.231909186793
ACH-001765,-0.17994187120000002
ACH-001956,-0.12623053840999998
ACH-001957,-0.299292670476
