,FTSJ2 (29960)
ACH-000296,-0.000517924712117
ACH-000302,-0.534718084581
ACH-000304,-0.960718932242
ACH-000307,-0.402743286082
ACH-000308,-0.33870724731799995
ACH-000310,-0.44762347754799997
ACH-000311,-0.567148343593
ACH-000312,-0.653106025499
ACH-000315,-0.217920371704
ACH-000316,-0.441599005911
ACH-000317,-0.526375642547
ACH-000318,-0.439439602539
ACH-000319,-0.333842892107
ACH-000320,-0.752488270484
ACH-000322,-0.523015788038
ACH-000323,-0.327757566466
ACH-000324,-0.198172094096
ACH-000329,-0.6907557964390001
ACH-000330,-0.5733687807819999
ACH-000331,-0.358192754381
ACH-000332,-0.40903904534999996
ACH-000334,-0.3371462881
ACH-000335,-0.35972662600999994
ACH-000336,-0.8003130210789999
ACH-000337,-0.482092288788
ACH-000339,-0.373204214737
ACH-000341,-0.252380548902
ACH-000348,-0.500316833296
ACH-000350,-0.64108328961
ACH-000352,-0.41281387887599996
ACH-000356,-0.38872210784100003
ACH-000361,-0.6490852134080001
ACH-000362,-0.204464487845
ACH-000363,-0.275365417802
ACH-000364,-0.760768708725
ACH-000365,-0.492851744067
ACH-000366,-0.18354305889199998
ACH-000368,-0.439458043011
ACH-000374,-0.846399014083
ACH-000375,-0.31751271577199996
ACH-000376,-0.7771417555940001
ACH-000381,-0.583402908731
ACH-000383,-0.537522306988
ACH-000387,-0.625561978171
ACH-000389,-0.49522132846100003
ACH-000390,-0.472560593815
ACH-000393,-0.540293148595
ACH-000395,-0.459878820752
ACH-000397,-0.26663994530699997
ACH-000401,-0.627919143659
ACH-000402,-0.291974745426
ACH-000403,-0.451353217488
ACH-000404,-0.816240184222
ACH-000406,-0.943993281494
ACH-000407,-0.577860587188
ACH-000408,-0.626344731516
ACH-000410,-0.462536588516
ACH-000411,-0.38311171391500004
ACH-000414,-0.483923044853
ACH-000415,-0.320404320871
ACH-000416,-0.32178578463
ACH-000420,-0.522252365753
ACH-000421,-0.241507334639
ACH-000424,-0.831708629371
ACH-000425,-0.39166537658
ACH-000426,-0.252451934811
ACH-000427,-0.39911577953500005
ACH-000433,-0.233699904949
ACH-000436,-0.460022353416
ACH-000444,-0.5537148072320001
ACH-000445,-0.215497445929
ACH-000448,-0.366654785147
ACH-000450,-0.7313891236489999
ACH-000452,-0.672397249427
ACH-000454,-0.8759061160889999
ACH-000458,-0.188557331271
ACH-000459,-1.1541963389299998
ACH-000460,-0.462668018947
ACH-000461,-0.579623228446
ACH-000463,-0.321292174329
ACH-000464,-0.541329380068
ACH-000466,-0.587940710165
ACH-000467,-0.6695576763409999
ACH-000468,-0.6546661842679999
ACH-000469,-0.818882350918
ACH-000470,-0.247531943917
ACH-000471,-0.403504598077
ACH-000472,-0.446862304238
ACH-000473,-0.311372635413
ACH-000475,-0.612693939553
ACH-000476,-0.6144326314490001
ACH-000477,-0.288756851697
ACH-000480,-0.681000386951
ACH-000481,-0.340655320772
ACH-000483,-0.467656849662
ACH-000484,-0.5984612872789999
ACH-000485,-0.278342192098
ACH-000486,-0.269481835689
ACH-000487,-0.779577188805
ACH-000488,-0.834412543708
ACH-000490,-0.653390125715
ACH-000491,-0.6450509247199999
ACH-000495,-0.417233475048
ACH-000496,-0.649821754027
ACH-000499,-0.465906627286
ACH-000500,-0.501128699641
ACH-000502,-0.388000372412
ACH-000503,-0.22538354477400002
ACH-000505,-0.29452321823100003
ACH-000507,-0.637865644347
ACH-000510,-0.908089267191
ACH-000511,-0.36811973115900004
ACH-000512,-0.9495222050419999
ACH-000516,-0.408715073611
ACH-000517,-0.464530222703
ACH-000518,-0.335931962024
ACH-000520,-0.594196484153
ACH-000521,-0.658169253717
ACH-000522,-0.69586744037
ACH-000524,-0.387404480248
ACH-000527,-0.461923888444
ACH-000528,-0.583375606276
ACH-000537,-0.6350663723960001
ACH-000541,-0.468917727131
ACH-000542,-0.23373019866300002
ACH-000544,-0.7048333680069999
ACH-000545,-0.508061045178
ACH-000547,-0.8148378601890001
ACH-000548,-0.330801524014
ACH-000549,-0.613159683991
ACH-000550,-0.576157875156
ACH-000552,-0.469085585093
ACH-000556,-0.127192372081
ACH-000557,-0.42816158034
ACH-000570,-0.602752186204
ACH-000571,-0.48360124794799997
ACH-000573,-0.322128190791
ACH-000576,-0.0506482291215
ACH-000580,-0.435503943367
ACH-000584,-0.6022954707
ACH-000585,-0.469868261462
ACH-000588,-0.559021065804
ACH-000589,-0.7135427763779999
ACH-000591,-0.336020098007
ACH-000593,-0.54402539622
ACH-000600,-0.359059939125
ACH-000601,-0.438727931328
ACH-000604,-0.5538181821270001
ACH-000605,-0.6446899828
ACH-000606,-0.640539201555
ACH-000608,-0.503978286142
ACH-000614,-0.622929441329
ACH-000616,-0.25967272482500003
ACH-000618,-0.68265043734
ACH-000619,-0.659231254648
ACH-000620,-0.65470387342
ACH-000621,-0.567158283714
ACH-000622,-0.5581011626219999
ACH-000623,-0.377042277435
ACH-000624,-0.053716666697199995
ACH-000627,-0.44892835130099995
ACH-000630,-0.608159636624
ACH-000632,-0.509861170954
ACH-000633,-1.05123460596
ACH-000637,-0.390501674488
ACH-000638,-0.297250181323
ACH-000646,-0.621037256492
ACH-000647,-0.479466868322
ACH-000648,-0.24070964700800002
ACH-000649,-0.238278461936
ACH-000651,-1.11178378408
ACH-000652,-0.255589081418
ACH-000653,-0.37220999051200004
ACH-000657,-0.57015084006
ACH-000658,-0.519883499686
ACH-000661,-0.342569096365
ACH-000662,-0.9060447970309999
ACH-000663,-0.5280898244009999
ACH-000665,-0.15213078654999998
ACH-000671,-0.938283436678
ACH-000673,-0.3257678148
ACH-000676,-0.63586586725
ACH-000677,-0.831897323645
ACH-000681,-0.660361144846
ACH-000682,-0.436324434278
ACH-000683,-0.548878736025
ACH-000684,-0.35925081087899996
ACH-000688,-0.42112590449500004
ACH-000693,-0.8552721629719999
ACH-000694,-0.925314141569
ACH-000695,-0.444369444994
ACH-000696,-0.51890573611
ACH-000697,-0.7583561814499999
ACH-000699,-0.489187022034
ACH-000701,-0.7792054932770001
ACH-000706,-0.762274535645
ACH-000711,-0.29743112343199996
ACH-000713,-0.2878412511
ACH-000714,-0.40326727683700003
ACH-000718,-0.42070821797700003
ACH-000720,-0.498655529414
ACH-000721,-0.363781191466
ACH-000724,-0.406138800407
ACH-000725,-0.642180454666
ACH-000732,-0.42718172000200005
ACH-000734,-0.796087370334
ACH-000735,-0.431993235378
ACH-000736,-0.231764286021
ACH-000738,-0.8587937837109999
ACH-000746,-0.39819580923799996
ACH-000747,-1.00736171699
ACH-000748,-0.35666072938500004
ACH-000753,-0.586602026002
ACH-000756,-0.0531172763674
ACH-000757,-0.579341150494
ACH-000758,-0.785385220019
ACH-000760,-0.723966070298
ACH-000763,-0.244695012969
ACH-000764,-0.316018110901
ACH-000765,-0.514360415846
ACH-000766,-0.61370772149
ACH-000767,-0.623680887723
ACH-000768,-0.315652206528
ACH-000769,-0.6337418932419999
ACH-000770,-0.34678229650799997
ACH-000771,-0.45845372432099996
ACH-000773,-0.149543049956
ACH-000776,-0.2875788905
ACH-000777,-0.366370310145
ACH-000778,-0.589651065787
ACH-000781,-0.43034850901699995
ACH-000782,-0.446328747313
ACH-000783,-0.315166925748
ACH-000784,-0.665090718956
ACH-000785,-0.588726224766
ACH-000787,-0.562208153588
ACH-000788,-0.41960278867399997
ACH-000791,-0.513477032915
ACH-000792,-0.25122181754
ACH-000794,-0.229859811695
ACH-000796,-0.405493040461
ACH-000799,-0.580546840477
ACH-000800,-0.903284382358
ACH-000802,-0.415803851192
ACH-000804,-0.696604100714
ACH-000805,-0.8725667369850001
ACH-000809,-0.630343157758
ACH-000810,-0.751110028638
ACH-000811,-0.485507113932
ACH-000817,-0.018561800559799998
ACH-000819,-0.170827225068
ACH-000820,-0.6265493039850001
ACH-000821,-0.417023568113
ACH-000822,-0.474230264822
ACH-000823,-0.7385172351010001
ACH-000824,-0.176098698246
ACH-000827,-0.195982695589
ACH-000829,-0.050126955721500006
ACH-000831,-1.26393940778
ACH-000832,-0.258781812245
ACH-000833,-0.559011800896
ACH-000834,-0.42798994105
ACH-000835,-0.553524474427
ACH-000836,-0.333661052916
ACH-000837,-0.7142906647149999
ACH-000838,-0.117497536886
ACH-000839,-0.46409151654700004
ACH-000840,-0.450289915901
ACH-000841,-0.464177340329
ACH-000843,-0.67002854374
ACH-000846,-0.40566068342100003
ACH-000847,-0.917748183723
ACH-000848,-0.6790487632150001
ACH-000849,-0.913771706193
ACH-000851,-0.47790447850699996
ACH-000855,-0.660276723685
ACH-000856,-0.7101019635870001
ACH-000858,-0.8389703830699999
ACH-000859,-0.33080361381900003
ACH-000861,-0.37584589332199997
ACH-000862,-0.648503026412
ACH-000865,-0.718908317006
ACH-000866,-0.7421540754970001
ACH-000867,-0.407445886225
ACH-000869,-0.560561694127
ACH-000872,-0.395907404339
ACH-000873,-0.560832646327
ACH-000876,-0.383977399573
ACH-000878,-0.6500485853469999
ACH-000880,-0.07187743803060001
ACH-000881,-0.493253900416
ACH-000882,-0.458581819442
ACH-000884,-0.152853485295
ACH-000885,-0.98090000405
ACH-000887,-0.372639186136
ACH-000888,-0.483844538923
ACH-000889,-1.11995862251
ACH-000890,-0.544053283458
ACH-000896,-0.412606567597
ACH-000898,-0.47374106835100005
ACH-000900,-1.04770294224
ACH-000901,-0.408896277585
ACH-000905,-0.556392937712
ACH-000906,-0.731095286505
ACH-000907,-0.446542236812
ACH-000910,-0.905978224869
ACH-000911,-0.676123320724
ACH-000912,-0.387522538628
ACH-000913,-0.618171038299
ACH-000915,-0.818877299481
ACH-000916,-0.508979334189
ACH-000917,-0.566400255888
ACH-000921,-0.459971696017
ACH-000924,-1.03199131295
ACH-000926,-0.458002354334
ACH-000928,-0.636660172975
ACH-000929,-0.558521823094
ACH-000932,-0.309057218841
ACH-000935,-0.698266890486
ACH-000936,-0.666743060141
ACH-000937,0.00653334104111
ACH-000938,-0.59202192264
ACH-000939,-0.29637714878000004
ACH-000941,-0.507747216055
ACH-000943,-0.874220850368
ACH-000946,-0.36011183171300004
ACH-000947,-1.1045507415
ACH-000948,-0.571497271706
ACH-000950,-0.791716176574
ACH-000953,-0.19824036796100003
ACH-000957,-0.512570534001
ACH-000958,-0.526232742909
ACH-000960,-0.250249152717
ACH-000963,-0.8974432561939999
ACH-000968,-1.14514228879
ACH-000969,-0.34089411333400005
ACH-000973,-0.165284279521
ACH-000974,-0.25132431624
ACH-000975,-0.7064215344949999
ACH-000976,-0.4195634686
ACH-000978,-0.455482054237
ACH-000980,-0.8166060474439999
ACH-000984,-0.558492766048
ACH-000986,-0.45188916494
ACH-000988,-0.33222752687199997
ACH-000993,-0.260274716567
ACH-000994,-0.863692324198
ACH-000996,-0.29342593364999997
ACH-001001,-0.8077269154610001
ACH-001020,-0.275794398804
ACH-001028,-0.657649125083
ACH-001031,-0.7455104404899999
ACH-001038,-0.644024451703
ACH-001048,-0.46072627419100004
ACH-001050,-0.205594428476
ACH-001053,-0.43123888506499997
ACH-001054,-0.748641525922
ACH-001061,-0.625742861148
ACH-001067,-0.714918349472
ACH-001075,-0.394049737557
ACH-001096,-0.769349170304
ACH-001128,-0.892542614427
ACH-001134,-0.367426606284
ACH-001151,-0.278805262459
ACH-001163,-0.7915205425570001
ACH-001164,-0.6511288730979999
ACH-001173,-0.711267507916
ACH-001183,-0.394986697688
ACH-001184,-0.579911265986
ACH-001190,-0.275249149257
ACH-001192,-0.294784035385
ACH-001193,-0.316832125399
ACH-001196,-0.04594537533009999
ACH-001197,-0.187262277156
ACH-001205,-0.135977731322
ACH-001211,-0.492046366461
ACH-001212,-0.50142103918
ACH-001228,-0.47996282649899996
ACH-001232,-0.42708559518600003
ACH-001239,-0.8092706005339999
ACH-001274,-0.230984395971
ACH-001275,-0.7675922227359999
ACH-001277,-0.49387817535800005
ACH-001278,-0.948306618159
ACH-001280,-0.5266521165320001
ACH-001283,-0.547529639349
ACH-001289,-0.524225618142
ACH-001295,-0.148529814173
ACH-001300,-0.589370101116
ACH-001301,-0.3449140885
ACH-001302,-0.238144204115
ACH-001303,-0.206293395535
ACH-001306,-0.481800714841
ACH-001318,-0.7633195878810001
ACH-001322,-0.854756782618
ACH-001328,-0.397793176376
ACH-001332,-0.786451741123
ACH-001333,-0.408511608614
ACH-001336,-0.584268567412
ACH-001340,-0.28953268267099996
ACH-001346,-0.336544732623
ACH-001353,-0.36577077831200006
ACH-001354,-0.268643397218
ACH-001367,-0.795293062368
ACH-001368,-0.573461583771
ACH-001374,-0.30568070080299997
ACH-001375,-0.397647721513
ACH-001377,-0.711347069094
ACH-001380,-0.529765467941
ACH-001391,-0.5126388359449999
ACH-001407,-0.10848105524
ACH-001408,-0.380052338544
ACH-001413,-0.20773007652699998
ACH-001430,-0.404835818581
ACH-001431,-0.406642145003
ACH-001450,-0.82099548787
ACH-001496,-0.368717409965
ACH-001500,-0.9702285957439999
ACH-001521,-0.671851712227
ACH-001523,-0.756767761323
ACH-001532,-0.545874529378
ACH-001536,-0.193720256027
ACH-001550,-0.832963535029
ACH-001552,-0.43287560283
ACH-001554,-0.774169640185
ACH-001645,-0.387616847705
ACH-001654,-0.432972495568
ACH-001715,-0.5082538946090001
ACH-001735,-0.264896989195
ACH-001736,-0.559458243222
ACH-001737,-0.12405339208900001
ACH-001740,-0.28112259071
ACH-001745,-0.27584151076499996
ACH-001750,-0.628881028849
ACH-001765,-0.574468735033
ACH-001956,-0.243473575754
ACH-001957,-0.491866439446
