,PRPF31 (26121)
ACH-000004,-1.9174519234
ACH-000007,-1.53759391214
ACH-000009,-1.6623570919
ACH-000011,-1.20188875419
ACH-000012,-1.4525605870700002
ACH-000013,-1.57089135694
ACH-000014,-1.5176064065200001
ACH-000015,-1.6616579787
ACH-000017,-1.80333250946
ACH-000018,-1.57806686637
ACH-000019,-2.42253148757
ACH-000021,-1.3231623722299999
ACH-000022,-1.70260510397
ACH-000025,-1.33833153317
ACH-000028,-1.4986694532299998
ACH-000030,-1.41701789393
ACH-000035,-1.1167894011
ACH-000036,-1.54140455131
ACH-000037,-2.07658894512
ACH-000039,-1.4709965237600002
ACH-000040,-1.27124891002
ACH-000041,-1.92204843723
ACH-000042,-1.4045524784399999
ACH-000045,-1.523295364
ACH-000047,-1.4037023435499998
ACH-000052,-1.57374225565
ACH-000053,-1.8701008062200002
ACH-000054,-1.61823027192
ACH-000055,-1.48966601391
ACH-000060,-1.57051355463
ACH-000067,-1.72789802582
ACH-000070,-1.7227299019599998
ACH-000075,-1.4308266015600002
ACH-000078,-1.91252378724
ACH-000082,-1.56731659315
ACH-000085,-1.5985445066100001
ACH-000086,-1.4645773894299998
ACH-000087,-1.6434654336
ACH-000092,-1.6908735452700001
ACH-000095,-1.72983920405
ACH-000097,-1.7566112702599999
ACH-000098,-1.67766210316
ACH-000099,-1.64891660113
ACH-000108,-1.60094010259
ACH-000113,-1.63829847331
ACH-000115,-2.14500016347
ACH-000116,-1.4012838672999999
ACH-000118,-1.2594222679
ACH-000120,-1.45287919872
ACH-000123,-1.60288791438
ACH-000127,-1.5759487384
ACH-000128,-1.38366605567
ACH-000132,-1.7076444066499998
ACH-000133,-1.6901084328799998
ACH-000137,-1.65327495841
ACH-000138,-1.3737819656999999
ACH-000142,-1.3470937511200003
ACH-000143,-1.47292852023
ACH-000146,-1.9282551386700002
ACH-000148,-1.32746899373
ACH-000150,-1.4791824453799998
ACH-000152,-1.469921854
ACH-000153,-1.27553367516
ACH-000159,-1.5684477850999998
ACH-000160,-1.4332942707
ACH-000163,-1.22786649411
ACH-000167,-1.67806548603
ACH-000168,-1.36626804069
ACH-000169,-1.5298506643
ACH-000178,-1.67790897786
ACH-000182,-1.77976905871
ACH-000183,-1.6096192297100003
ACH-000188,-1.53798847366
ACH-000189,-1.02454886251
ACH-000190,-1.2586955313400001
ACH-000198,-1.68700288267
ACH-000204,-1.59813595136
ACH-000206,-1.7657666092900002
ACH-000207,-1.77751582553
ACH-000211,-1.78822249621
ACH-000215,-1.5115856945200001
ACH-000221,-1.7769899952300001
ACH-000222,-1.50842710892
ACH-000223,-1.61117571549
ACH-000226,-1.51870357734
ACH-000227,-1.5821874875100002
ACH-000228,-1.4973134445200003
ACH-000231,-1.5900989259
ACH-000232,-1.60096495628
ACH-000233,-1.67392849647
ACH-000234,-1.5219824808700002
ACH-000235,-1.49359668796
ACH-000237,-1.6539775585799998
ACH-000238,-1.4822138745299998
ACH-000243,-1.43792255161
ACH-000244,-1.6919485230200002
ACH-000246,-1.40465362405
ACH-000248,-1.55352412449
ACH-000250,-1.56033154601
