,TIMM9 (26520)
ACH-000004,-0.550406601858
ACH-000007,-0.599176502781
ACH-000009,-1.13126231776
ACH-000011,-1.1083449211799998
ACH-000012,-0.7790727523090001
ACH-000013,-0.9136821489749999
ACH-000014,-0.7230819299079999
ACH-000015,-0.696880947434
ACH-000017,-0.42118708583400005
ACH-000018,-0.6753143623360001
ACH-000019,-0.414780732972
ACH-000021,-0.801048993659
ACH-000022,-0.5783119163
ACH-000025,-0.6797192228479999
ACH-000028,-0.588180759477
ACH-000030,-0.646021076065
ACH-000035,-0.739768294236
ACH-000036,-0.800109712032
ACH-000037,-0.655636407669
ACH-000039,-0.692116559444
ACH-000040,-0.626625778389
ACH-000041,-0.977055459243
ACH-000042,-0.46991429793300005
ACH-000045,-0.576402288071
ACH-000047,-0.573825986434
ACH-000052,-0.987839092782
ACH-000053,-0.626227505171
ACH-000054,-0.581420963707
ACH-000055,-0.921174338962
ACH-000060,-0.839624051603
ACH-000067,-0.680825825288
ACH-000070,-0.732398901806
ACH-000075,-0.6410798341399999
ACH-000078,-0.9401530402760001
ACH-000082,-0.7954168795119999
ACH-000085,-0.477650675005
ACH-000086,-0.904852345046
ACH-000087,-0.49282791713699997
ACH-000092,-0.912539533628
ACH-000095,-0.507940034718
ACH-000097,-0.517719964441
ACH-000098,-0.9858021106389999
ACH-000099,-0.936087009892
ACH-000108,-0.39059249608499996
ACH-000113,-0.72021212021
ACH-000115,-0.388428037108
ACH-000116,-0.7427514187790001
ACH-000118,-0.676014901716
ACH-000120,-0.709185956871
ACH-000123,-0.817161240371
ACH-000127,-0.49428719836
ACH-000128,-0.859832974099
ACH-000132,-0.8149742275920001
ACH-000133,-0.9661175770020001
ACH-000137,-0.893868798524
ACH-000138,-0.577291763011
ACH-000142,-0.865668251717
ACH-000143,-0.6644704206490001
ACH-000146,-0.390644433784
ACH-000148,-0.864732872
ACH-000150,-0.86263663198
ACH-000152,-0.89443838095
ACH-000153,-0.717043245218
ACH-000159,-0.5174643678140001
ACH-000160,-0.582046238865
ACH-000163,-0.6622255215039999
ACH-000167,-0.642000106759
ACH-000168,-0.326914872182
ACH-000169,-0.652533283524
ACH-000178,-0.717758688163
ACH-000182,-0.36742043286200005
ACH-000183,-0.31550948151
ACH-000188,-0.67437997727
ACH-000189,-1.07410595749
ACH-000190,-0.9573339661650001
ACH-000198,-0.56579617741
ACH-000204,-0.641752146456
ACH-000206,-0.328749864243
ACH-000207,-0.575903343395
ACH-000211,-0.870372112216
ACH-000215,-0.990478481785
ACH-000221,-0.693608868399
ACH-000222,-0.6260228007940001
ACH-000223,-0.558168332955
ACH-000226,-0.722391548926
ACH-000227,-0.7701851414149999
ACH-000228,-0.898735298802
ACH-000231,-0.924699908899
ACH-000232,-0.907147566465
ACH-000233,-0.46074148413800003
ACH-000234,-0.9209851276090001
ACH-000235,-0.5790372469699999
ACH-000237,-0.912482949725
ACH-000238,-0.682253150942
ACH-000243,-0.706278661975
ACH-000244,-0.5474522385589999
ACH-000246,-1.07670614093
ACH-000248,-0.6288901753530001
ACH-000250,-0.9168471279960001
ACH-000251,-0.733159090524
ACH-000253,-0.525698548434
ACH-000255,-0.787268023827
ACH-000256,-0.8648594704160001
ACH-000257,-0.427726484266
ACH-000258,-0.694489033445
ACH-000259,-0.636514492048
ACH-000260,-0.790697888299
ACH-000261,-0.6988064394850001
ACH-000262,-0.75481135294
ACH-000263,-0.606689872808
ACH-000264,-0.520752535941
ACH-000265,-0.7779073463449999
ACH-000266,-0.293634328366
ACH-000272,-0.783076846544
ACH-000273,-0.8250030065
ACH-000274,-0.416516756971
ACH-000277,-0.567483443147
ACH-000278,-1.0585435189899999
ACH-000279,-1.08789119554
ACH-000280,-0.6290248671809999
ACH-000281,-0.918250271775
ACH-000288,-1.01610789325
ACH-000291,-0.629264771841
ACH-000293,-0.849609621488
ACH-000294,-0.443698280235
ACH-000295,-0.382613574309
ACH-000296,-0.920180612348
ACH-000302,-0.647527263788
ACH-000304,-0.504455537882
ACH-000307,-0.6532298201210001
ACH-000308,-0.29889208917
ACH-000310,-0.910963444788
ACH-000311,-0.56948891079
ACH-000312,-0.850371094632
ACH-000315,-0.384857785486
ACH-000316,-0.6829560376450001
ACH-000317,-1.0670813231799998
ACH-000318,-0.294541972877
ACH-000319,-0.668866516043
ACH-000320,-0.8369926250949999
ACH-000322,-0.36990849454700003
ACH-000323,-0.661649049467
ACH-000324,-0.8462982673549999
ACH-000329,-0.8205312954899999
ACH-000330,-0.517647917389
ACH-000331,-0.849562386999
ACH-000332,-0.593154350603
ACH-000334,-0.486666540043
ACH-000335,-0.784694030879
ACH-000336,-0.572241092174
ACH-000337,-0.7019318509579999
ACH-000339,-0.6940408424060001
ACH-000341,-0.692562746632
ACH-000348,-0.684774429193
ACH-000350,-0.13532794710999999
ACH-000352,-0.266056219231
ACH-000356,-0.646679761889
ACH-000361,-0.676275736434
ACH-000362,-0.44707435663
ACH-000363,-0.22283258448100002
ACH-000364,-0.38473369018799997
ACH-000365,-0.590379399458
ACH-000366,-0.784144598915
ACH-000368,-0.641060112311
ACH-000374,-0.868244165786
ACH-000375,-0.5309555675100001
ACH-000376,-0.7449646734440001
ACH-000381,-0.6836952732870001
ACH-000383,-0.519897566812
ACH-000387,-0.41095238859300004
ACH-000389,-0.702459428968
ACH-000390,-0.396437799377
ACH-000393,-0.8594790133679999
ACH-000395,-0.612065622022
ACH-000397,-0.42458946633199995
ACH-000401,-0.36994853709700004
ACH-000402,-0.7525334589399999
ACH-000403,-0.7057564953129999
ACH-000404,-0.6832838054620001
ACH-000406,-0.742323412028
ACH-000407,-0.950477742655
ACH-000408,-0.6905229014409999
ACH-000410,-0.641251279986
ACH-000411,-0.820066865995
ACH-000414,-0.620287075196
ACH-000415,-0.7796662347709999
ACH-000416,-0.8214170573019999
ACH-000420,-0.743934126005
ACH-000421,-0.49410956172700005
ACH-000424,-0.7725765526
ACH-000425,-0.270683972375
ACH-000426,-0.239817617758
ACH-000427,-0.7931804751620001
ACH-000433,-0.982050995232
ACH-000436,-0.401511711109
ACH-000444,-0.628157322868
ACH-000445,-0.654871746597
ACH-000448,-0.0775056002645
ACH-000450,-0.39425974117
ACH-000452,-0.760423422262
ACH-000454,-0.818686696561
ACH-000458,-0.592770708125
ACH-000459,-0.7147215647
ACH-000460,-0.653440373723
ACH-000461,-0.59563415159
ACH-000463,-0.5566404121399999
ACH-000464,-1.0661252778499999
ACH-000466,-0.613618982394
ACH-000467,-0.543656418888
ACH-000468,-0.816528451923
ACH-000469,-0.639789128766
ACH-000470,-0.6130563363570001
ACH-000471,-1.10436060661
ACH-000472,-0.8406855500660001
ACH-000473,-0.5291106983789999
ACH-000475,-0.9302175242380001
ACH-000476,-0.512812485304
ACH-000477,-0.529410496516
ACH-000480,-0.657895712737
ACH-000481,-0.728754924601
ACH-000483,-0.514030943807
ACH-000484,-0.54628633105
ACH-000485,-0.580463919613
ACH-000486,-0.633383322918
ACH-000487,-0.610912442732
ACH-000488,-0.6677190640590001
ACH-000490,-0.709015636838
ACH-000491,-0.352197722894
ACH-000495,-1.22132244396
ACH-000496,-0.639481618461
ACH-000499,-0.646540459892
ACH-000500,-0.729702060103
ACH-000502,-0.689453247738
ACH-000503,-0.646396267726
ACH-000505,-0.777896873901
ACH-000507,-0.5583293458349999
ACH-000510,-0.922116570658
ACH-000511,-0.72549624419
ACH-000512,-0.970095679429
ACH-000516,-1.0093847084999998
ACH-000517,-0.318738983282
ACH-000518,-0.7223527533319999
ACH-000520,-0.8601451721700001
ACH-000521,-0.6794965036499999
ACH-000522,-0.768977108548
ACH-000524,-0.797554452743
ACH-000527,-0.670531507248
ACH-000528,-0.7014258401719999
ACH-000537,-0.660973501932
ACH-000541,-0.537035368205
ACH-000542,-0.9428144020710001
ACH-000544,-0.864001170801
ACH-000545,-0.824350376044
ACH-000547,-0.599460124157
ACH-000548,-0.638352441831
ACH-000549,-0.801865653224
ACH-000550,-0.67303007948
ACH-000552,-0.819469558042
ACH-000556,-0.8386550563899999
ACH-000557,0.00777770465746
ACH-000570,-0.735738231426
ACH-000571,-0.639278264827
ACH-000573,-0.545252374514
ACH-000576,-0.567419622986
ACH-000580,-0.456362828503
ACH-000584,-0.925065518388
ACH-000585,-0.589648413733
ACH-000588,-0.7625269327959999
ACH-000589,-0.412601548863
ACH-000591,-0.74112024793
ACH-000593,-0.673891586356
ACH-000600,-0.614474057728
ACH-000601,-0.747194979111
ACH-000604,-0.253879860767
ACH-000605,-0.5719441237780001
ACH-000606,-0.729677598458
ACH-000608,-0.69051113059
ACH-000614,-0.43941748326800006
ACH-000616,-0.7431403114120001
ACH-000618,-0.5431050350509999
ACH-000619,-0.7442090657260001
ACH-000620,-0.7112223462970001
ACH-000621,-0.638552603227
ACH-000622,-1.0079979896100002
ACH-000623,-0.884955752797
ACH-000624,-0.594156371154
ACH-000627,-0.824048783485
ACH-000630,-0.5868926624149999
ACH-000632,-0.675953580359
ACH-000633,-0.9644890711040001
ACH-000637,-0.639199020849
ACH-000638,-0.540147293573
ACH-000646,-0.633661621293
ACH-000647,-0.581874758891
ACH-000648,-0.8235014776440001
ACH-000649,-0.9924956405500001
ACH-000651,-0.822881913042
ACH-000652,-0.7261159427330001
ACH-000653,-0.515749058533
ACH-000657,-0.7689774797910001
ACH-000658,-0.66702078611
ACH-000661,-0.280161108991
ACH-000662,-0.429164852228
ACH-000663,-0.781350619593
ACH-000665,-0.909253457151
ACH-000671,-0.499585215709
ACH-000673,-0.905296338355
ACH-000676,-0.6948162392030001
ACH-000677,-0.33368960718699997
ACH-000681,-0.6717988707250001
ACH-000682,-0.7467466352809999
ACH-000683,-0.918462620651
ACH-000684,-1.1691309584799998
ACH-000688,-0.552437082758
ACH-000693,-0.716540466495
ACH-000694,-0.6002480970049999
ACH-000695,-0.45288364257799996
ACH-000696,-0.7490662836040001
ACH-000697,-0.9376717617110001
ACH-000699,-0.9859947501530001
ACH-000701,-0.45422754904600005
ACH-000706,-0.7604134806659999
ACH-000711,-0.856934686145
ACH-000713,-0.9150564695469999
ACH-000714,-0.847645027336
ACH-000718,-0.5019311717580001
ACH-000720,-0.717404307601
ACH-000721,-0.90609259253
ACH-000724,-0.374081506932
ACH-000725,-0.131439491958
ACH-000732,-0.562458790732
ACH-000734,-0.981123828512
ACH-000735,-0.573348392142
ACH-000736,-0.668080057769
ACH-000738,-0.7701014370129999
ACH-000746,-0.27738636153499996
ACH-000747,-0.7605936532400001
ACH-000748,-0.6365600351749999
ACH-000753,-0.762671645151
ACH-000756,-0.89890785215
ACH-000757,-1.0150421221700001
ACH-000758,-0.706263751968
ACH-000760,-0.744235901708
ACH-000763,-0.821501891618
ACH-000764,-0.767219071585
ACH-000765,-0.793888587888
ACH-000766,-0.6092201834000001
ACH-000767,-0.298076799889
ACH-000768,-0.728456174465
ACH-000769,-0.6459321617930001
ACH-000770,-0.778947554473
ACH-000771,-0.7180608635619999
ACH-000773,-0.494271428879
ACH-000776,-0.7778440796439999
ACH-000777,-0.723816665399
ACH-000778,-0.590207078525
ACH-000781,-0.767661371561
ACH-000782,-0.636512741597
ACH-000783,-0.29509553496999996
ACH-000784,-0.7525689033830001
ACH-000785,-0.282011720896
ACH-000787,-0.620406648242
ACH-000788,-0.894862982233
ACH-000791,-0.637476984437
ACH-000792,-0.518382050769
ACH-000794,-0.79008960198
ACH-000796,-0.170053479109
ACH-000799,-0.809624922618
ACH-000800,-0.717254473206
ACH-000802,-0.536857805042
ACH-000804,-0.7267388679960001
ACH-000805,-0.94124302811
ACH-000809,-0.480122335973
ACH-000810,-0.412779992302
ACH-000811,-0.828042152852
ACH-000817,-0.809180197158
ACH-000819,-0.743302037708
ACH-000820,-0.845295158935
ACH-000821,-0.583019325874
ACH-000822,-0.17831835535
ACH-000823,-0.5882360513270001
ACH-000824,-0.46246820847
ACH-000827,-0.6558342684390001
ACH-000829,-0.433100150461
ACH-000831,-0.747471349853
ACH-000832,-0.7307072358939999
ACH-000833,-0.385250478093
ACH-000834,-0.648222337185
ACH-000835,-0.546041158552
ACH-000836,-0.8024934087569999
ACH-000837,-0.613028042491
ACH-000838,-0.531749322976
ACH-000839,-0.78608596814
ACH-000840,-0.814589726881
ACH-000841,-0.979406921447
ACH-000843,-0.801367244245
ACH-000846,-0.296587819789
ACH-000847,-0.7971830409630001
ACH-000848,-0.726070840986
ACH-000849,-0.960493197482
ACH-000851,-0.879515253413
ACH-000855,-0.737979696845
ACH-000856,-0.634746320718
ACH-000858,-0.496860359269
ACH-000859,-0.813700019973
ACH-000861,-0.63761300081
ACH-000862,-0.529760765326
ACH-000865,-0.7366520993250001
ACH-000866,-0.8142978433689999
ACH-000867,-0.0676656336467
ACH-000869,-0.18527576842000001
ACH-000872,-0.503759093109
ACH-000873,-0.634918667906
ACH-000876,-0.170594976013
ACH-000878,-0.816926603928
ACH-000880,-0.336255629189
ACH-000881,-0.6201257181700001
ACH-000882,-0.44632175397600005
ACH-000884,-0.738691864697
ACH-000885,-0.821491114791
ACH-000887,-0.7504309668770001
ACH-000888,-0.48482883375299995
ACH-000889,-0.577175133442
ACH-000890,-0.856169270492
ACH-000896,-0.8803919165080001
ACH-000898,-0.727038610183
ACH-000900,-0.7721776423540001
ACH-000901,-0.8463369244410001
ACH-000905,-0.8119329890729999
ACH-000906,-0.796401939446
ACH-000907,-1.42186726743
ACH-000910,-0.37876332759099995
ACH-000911,-0.659538040233
ACH-000912,-0.700416290168
ACH-000913,-0.6096527068590001
ACH-000915,-0.6315970683309999
ACH-000916,-0.370737648706
ACH-000917,-0.752445783982
ACH-000921,-0.861325531474
ACH-000924,-0.583337959986
ACH-000926,-0.5680901517360001
ACH-000928,-1.01107297759
ACH-000929,-0.454007204974
ACH-000932,-0.587234617258
ACH-000935,-0.8793436309780001
ACH-000936,-0.8148880563009999
ACH-000937,-0.837388086637
ACH-000938,-0.804146211588
ACH-000939,-0.628937024978
ACH-000941,-0.761311447473
ACH-000943,-0.453116897702
ACH-000946,-0.722471814279
ACH-000947,-0.635455711886
ACH-000948,-0.562241451523
ACH-000950,-0.680554587208
ACH-000953,-0.812795994751
ACH-000957,-0.757076239519
ACH-000958,-0.733809281109
ACH-000960,-0.672347687429
ACH-000963,-0.7873056515700001
ACH-000968,-0.634919292378
ACH-000969,-0.712038938351
ACH-000973,-0.803923215376
ACH-000974,-0.7763860603180001
ACH-000975,-0.73021471817
