,LCE4A (199834)
ACH-000004,0.125593782913
ACH-000007,0.11123705335999999
ACH-000009,-0.174789782194
ACH-000011,0.208367604488
ACH-000012,-0.0212581706072
ACH-000013,0.022474363076
ACH-000014,0.0150433017988
ACH-000015,-0.058344742443900005
ACH-000017,-0.34867149973000006
ACH-000018,-0.31409197079
ACH-000019,-0.08854649956630001
ACH-000021,-0.050514307470899994
ACH-000022,-0.148190677104
ACH-000025,-0.00430274462215
ACH-000028,0.0658084669803
ACH-000030,0.049319579925300006
ACH-000035,-0.13998097508500001
ACH-000036,0.14617242124500002
ACH-000037,-0.013753902762
ACH-000039,-0.028333531834299996
ACH-000040,-0.08497812506960001
ACH-000041,-0.0965988754442
ACH-000042,-0.07458548942649999
ACH-000045,-0.00688429488349
ACH-000047,-0.0081269482169
ACH-000052,-0.128305230179
ACH-000053,-0.0940770775555
ACH-000054,0.0251365646222
ACH-000055,-0.026405916663900002
ACH-000060,0.12279481677100001
ACH-000067,-0.132499896047
ACH-000070,0.0423059830127
ACH-000075,0.125586837115
ACH-000078,-0.198475804062
ACH-000082,-0.141759843348
ACH-000085,-0.15708628196399999
ACH-000086,-0.307529069889
ACH-000087,0.083072341471
ACH-000092,-0.133808226344
ACH-000095,-0.0161601730295
ACH-000097,-0.18115014057599998
ACH-000098,-0.142514425775
ACH-000099,0.0017785134758
ACH-000108,0.0336942168446
ACH-000113,-0.0528268339922
ACH-000115,-0.102817124155
ACH-000116,0.0141348754378
ACH-000118,-0.010920659203000001
ACH-000120,0.047510096252699995
ACH-000123,0.0682664059862
ACH-000127,-0.051453309889500004
ACH-000128,0.035437591034199994
ACH-000132,-0.19551529815699997
ACH-000133,-0.22697637543000002
ACH-000137,-0.34001024704599997
ACH-000138,-0.0292917677315
ACH-000142,-0.23829827483399998
ACH-000143,-0.00798802935341
ACH-000146,-0.045558101086999994
ACH-000148,-0.0464608880549
ACH-000150,0.118952767746
ACH-000152,-0.058245321673099995
ACH-000153,-0.0219412712195
ACH-000159,0.051328124395500004
ACH-000160,0.16286121052000002
ACH-000163,-0.109531969879
ACH-000167,0.259536351924
ACH-000168,-0.158832008143
ACH-000169,-0.0772325523398
ACH-000178,-0.17838635771699998
