,AMPD2 (271)
ACH-000004,0.0661212320715
ACH-000007,0.11534256437200001
ACH-000009,0.0268033075852
ACH-000011,0.231013759147
ACH-000012,0.0788977258814
ACH-000013,-0.05118919508190001
ACH-000014,-0.0537005412317
ACH-000015,-0.028727891664700002
ACH-000017,0.0624687882721
ACH-000018,0.131133198195
ACH-000019,-0.184291576822
ACH-000021,-0.037344649781300004
ACH-000022,0.00040850991605099996
ACH-000025,-0.106525271558
ACH-000028,-0.10733277338300001
ACH-000030,-0.054395756329999996
ACH-000035,-0.273893038855
ACH-000036,0.0397839973646
ACH-000037,0.150302453842
ACH-000039,0.16163218816299998
ACH-000040,-0.0617441244003
ACH-000041,0.00800232816679
ACH-000042,0.00176040466575
ACH-000045,0.0428939415881
ACH-000047,0.0112526811044
ACH-000052,0.0659067023606
ACH-000053,0.0171951385276
ACH-000054,0.11188096687799999
ACH-000055,0.0962167606957
ACH-000060,0.07257053261030001
ACH-000067,-0.08168357743089999
ACH-000070,-0.0252521154645
ACH-000075,0.0171644288943
ACH-000078,-0.08851774388260002
ACH-000082,0.0363178464263
ACH-000085,0.059472573810099995
ACH-000086,-0.0024655551552600005
ACH-000087,-0.00349729450236
ACH-000092,-0.17926151858800002
ACH-000095,-0.007131134322770001
ACH-000097,-0.03630022849
ACH-000098,0.017311654689200002
ACH-000099,0.0154746544578
ACH-000108,0.0300955145278
ACH-000113,-0.014973603804299998
ACH-000115,0.14533986709799998
ACH-000116,0.0628029662989
ACH-000118,-0.020090550139099998
ACH-000120,0.161137103787
ACH-000123,-0.00224906633237
ACH-000127,-0.0392635933767
ACH-000128,0.026362667958499997
ACH-000132,0.13816453573100002
ACH-000133,-0.0264445047975
ACH-000137,0.0744364376514
ACH-000138,0.21049672057799998
ACH-000142,-0.21446681009100002
ACH-000143,0.11295583900699999
ACH-000146,0.06360728462590001
ACH-000148,0.07728181651560001
ACH-000150,0.0839296774691
ACH-000152,-0.123917674193
ACH-000153,-0.0266735581514
ACH-000159,0.051506310449199996
ACH-000160,-0.0672717964875
ACH-000163,0.245019807953
ACH-000167,-0.00448546680498
ACH-000168,0.0739915099289
ACH-000169,-0.101865366804
ACH-000178,0.0343430245699
ACH-000182,0.13025090075200002
ACH-000183,0.07052315265980001
ACH-000188,-0.127481883066
ACH-000189,-0.0285153278063
ACH-000190,0.158464559897
ACH-000198,-0.0576743963832
ACH-000204,0.0231612710438
ACH-000206,0.0426994894767
