,PROM2 (150696)
ACH-000004,0.12294345659299999
ACH-000007,-0.0963527302104
ACH-000009,0.11404442331299999
ACH-000011,0.102816440282
ACH-000012,0.0610495995496
ACH-000013,-0.008730890661809999
ACH-000014,-0.09070660403389999
ACH-000015,-0.113832937118
ACH-000017,0.137918594807
ACH-000018,-0.162901208272
ACH-000019,0.09893476525260002
ACH-000021,0.004574492298649999
ACH-000022,-0.0201637173736
ACH-000025,0.0112384916728
ACH-000028,0.07002743685339999
ACH-000030,0.0761398952053
ACH-000035,-0.10076975870100001
ACH-000036,0.170751886547
ACH-000037,0.10595303265
ACH-000039,0.147876645451
ACH-000040,0.08501355418220001
ACH-000041,0.0199159704436
ACH-000042,0.227616184228
ACH-000045,0.0456644168616
ACH-000047,0.000291474735378
ACH-000052,0.158425050689
ACH-000053,-0.0605151456881
ACH-000054,-0.173044256119
ACH-000055,0.15371715517999998
ACH-000060,0.08930048455910002
ACH-000067,-0.07714486517739999
ACH-000070,0.0889877387844
ACH-000075,0.209646509767
ACH-000078,0.18089541905200002
ACH-000082,-0.019040204418
ACH-000085,0.121115172567
ACH-000086,0.104720371928
ACH-000087,0.158508731162
ACH-000092,-0.056486310956
ACH-000095,-0.0046329805526599994
ACH-000097,0.05549512796
ACH-000098,-0.119019430978
ACH-000099,0.164607553076
ACH-000108,0.041318322985900005
ACH-000113,0.10226886082699999
ACH-000115,0.0493647464121
ACH-000116,0.10909808931
ACH-000118,0.122449261186
ACH-000120,-0.06463782915369999
ACH-000123,-0.0525006739635
ACH-000127,-0.015144305440700001
ACH-000128,-0.0122500155183
ACH-000132,0.24291059573600002
ACH-000133,0.05656201316380001
ACH-000137,0.06740634172450001
ACH-000138,0.117963614274
ACH-000142,0.048173422732199996
ACH-000143,-0.07124759567780001
ACH-000146,-0.026735151227
ACH-000148,0.0830971359458
ACH-000150,0.217400650658
ACH-000152,0.024827280361200004
ACH-000153,0.111519682122
ACH-000159,-0.0991802703786
ACH-000160,0.022399556332400004
ACH-000163,0.291348942889
ACH-000167,0.186475796574
ACH-000168,0.23850995303300002
ACH-000169,-0.00412407145423
ACH-000178,0.0309094578242
ACH-000182,0.022743305781400002
ACH-000183,0.124112486421
ACH-000188,0.131895331954
ACH-000189,0.124929849363
ACH-000190,0.058440171685100004
ACH-000198,-0.05886910195740001
ACH-000204,0.0430149997284
ACH-000206,0.013429899589200002
ACH-000207,0.19177579342999998
ACH-000211,-0.022128994529200002
ACH-000215,-0.021070320811400003
ACH-000221,-0.0630537423593
ACH-000222,-0.00769373593389
ACH-000223,0.14076404542999998
ACH-000226,-0.0417403745419
ACH-000227,0.180234288448
ACH-000228,0.110566681571
ACH-000231,0.0887502924976
ACH-000232,0.0335810722347
ACH-000233,0.15980232222500002
ACH-000234,0.021131762284400002
ACH-000235,-0.0181424229897
ACH-000237,-0.0372777004504
ACH-000238,0.230923751526
ACH-000243,0.0568925599139
ACH-000244,0.22894699756499998
ACH-000246,0.213737445427
ACH-000248,0.0752288157456
ACH-000250,-0.031985759934400004
ACH-000251,0.25960985209000004
ACH-000253,0.19307271272
ACH-000255,-0.292373527678
ACH-000256,0.019562763493
ACH-000257,0.133367405149
ACH-000258,-0.034825455531699995
ACH-000259,-0.0129833801119
ACH-000260,-0.0329704733112
ACH-000261,-0.05538400384119999
ACH-000262,0.231232665637
ACH-000263,-0.058400609142
ACH-000264,0.10393576129899999
ACH-000265,-0.0112435310937
ACH-000266,0.100802973241
ACH-000272,-0.00693410087806
ACH-000273,0.0394444709254
ACH-000274,-0.052431106075
ACH-000277,-0.0736529570972
ACH-000278,0.185806245057
ACH-000279,0.0135860140902
ACH-000280,0.0604816554669
