,CHRDL2 (25884)
ACH-000004,-0.0425882997007
ACH-000007,0.14365556699100002
ACH-000009,0.024522301785300002
ACH-000011,0.112283992535
ACH-000012,-0.038008297891699995
ACH-000013,-0.055267838606
ACH-000014,-0.0643213325743
ACH-000015,0.0671116281487
ACH-000017,0.192712677296
ACH-000018,-0.336673246945
ACH-000019,-0.117290420581
ACH-000021,-0.0536136108175
ACH-000022,-0.0251170222432
ACH-000025,-0.031939745118999996
ACH-000028,-0.162210603455
ACH-000030,-0.0361191971515
ACH-000035,0.08270547152539999
ACH-000036,-0.08934555204610001
ACH-000037,0.0258725838522
ACH-000039,-0.04890792195730001
ACH-000040,0.170393492885
ACH-000041,0.0765181411605
ACH-000042,-0.0376588950741
ACH-000045,0.0144724412814
ACH-000047,-0.0704616217105
ACH-000052,-0.0322846286738
ACH-000053,-0.0711099200531
ACH-000054,0.0840061731733
ACH-000055,-0.042961957478599995
ACH-000060,-0.0148693219142
ACH-000067,0.135843794717
ACH-000070,-0.0881404794017
ACH-000075,0.101736828121
ACH-000078,0.117448363995
ACH-000082,-0.0146872309569
ACH-000085,0.139871609333
ACH-000086,0.0306118318451
ACH-000087,0.20551977022999998
ACH-000092,-0.026020558417500003
ACH-000095,0.047089278216199994
ACH-000097,0.0858857876001
ACH-000098,0.111068931829
ACH-000099,-0.00968812741682
ACH-000108,0.0705150840306
ACH-000113,-0.12076388634600001
ACH-000115,0.09807521738330001
ACH-000116,-0.0236951203022
ACH-000118,-0.08458312879510001
ACH-000120,0.100119712061
ACH-000123,0.12248268030300001
ACH-000127,-0.0388377610018
ACH-000128,-0.0495458745381
ACH-000132,-0.19766487792100002
ACH-000133,-0.08642870614610002
ACH-000137,-0.0759554901325
ACH-000138,-0.2141746723
ACH-000142,-0.114799378147
ACH-000143,0.009118197568080001
ACH-000146,0.0444093863982
ACH-000148,0.13510940154999998
ACH-000150,-0.149395178442
ACH-000152,-0.135173475722
ACH-000153,0.0466598459178
ACH-000159,0.08547475590180001
ACH-000160,-0.0293675843304
ACH-000163,0.0494063697399
ACH-000167,-0.185856688816
ACH-000168,0.109034830307
ACH-000169,0.00235157280496
ACH-000178,-0.0345840862288
ACH-000182,-0.0467240603591
ACH-000183,-0.150636391136
ACH-000188,-0.146703436327
ACH-000189,-0.45649215808700006
ACH-000190,-0.0411919072467
ACH-000198,-0.0931335085224
ACH-000204,-0.106678708958
ACH-000206,-0.266817256513
ACH-000207,-0.615091725884
ACH-000211,-0.0459929485271
ACH-000215,-0.0698986965663
ACH-000221,-0.281200009167
ACH-000222,0.336570604082
ACH-000223,0.104063375281
ACH-000226,-0.0814021003103
ACH-000227,0.00857485171032
ACH-000228,-0.285037842921
ACH-000231,0.0136489457857
ACH-000232,-0.0699067456214
ACH-000233,0.118274348855
ACH-000234,0.170535217108
ACH-000235,0.033969992799900005
ACH-000237,-0.16950878548099998
ACH-000238,-0.19202711766
ACH-000243,0.10504757228299999
ACH-000244,-0.00107552965485
ACH-000246,-0.00394854348218
ACH-000248,-0.017384679966799998
ACH-000250,0.011755120261799997
ACH-000251,0.062792314276
ACH-000253,0.022826907236299997
ACH-000255,-0.125897800384
ACH-000256,-0.111481042698
ACH-000257,-0.146221871427
ACH-000258,0.018257063506400002
ACH-000259,-0.0787514055924
ACH-000260,-0.030653814098000002
ACH-000261,-0.00848021230764
ACH-000262,0.146946359716
ACH-000263,-0.050739785592499996
ACH-000264,-0.08003045275560002
ACH-000265,0.146535170179
ACH-000266,0.11757145014699999
ACH-000272,0.0736629282268
ACH-000273,-0.075689983002
ACH-000274,0.013025728545799998
ACH-000277,0.07390625514839999
ACH-000278,-0.151204429021
ACH-000279,0.0659267647307
ACH-000280,0.141046396131
ACH-000281,0.19800822230300003
ACH-000288,-0.027624382181799998
ACH-000291,0.00692361146726
ACH-000293,-0.212666779322
ACH-000294,0.0015968812638099998
ACH-000295,-0.215081610614
ACH-000296,0.0326972244029
ACH-000302,-0.0448529133999
ACH-000304,0.128475442552
ACH-000307,-0.0468415988031
ACH-000308,0.0800517781586
ACH-000310,0.0798474698722
ACH-000311,0.08082510116889999
ACH-000312,-0.169077995176
ACH-000315,0.3061935625
ACH-000316,-0.11678789597999999
ACH-000317,0.022448240272
ACH-000318,-0.0673133655302
ACH-000319,-0.0138020598067
ACH-000320,-0.014763961575799999
ACH-000322,0.0385032960539
ACH-000323,-0.128896770459
ACH-000324,-0.058310651332300005
ACH-000329,0.0881000441749
ACH-000330,0.0063448713995
ACH-000331,-0.102305287386
ACH-000332,0.151891789912
ACH-000334,-0.136688083147
ACH-000335,-0.128994189196
ACH-000336,0.0644838088774
ACH-000337,-0.158064043228
ACH-000339,0.010401676447899999
ACH-000341,0.18844065741799998
ACH-000348,-0.14529507585100002
ACH-000350,-0.17235344574900002
ACH-000352,0.06349346773709999
ACH-000356,0.0928916103496
ACH-000361,-0.0700830855678
ACH-000362,-0.0394579567024
ACH-000363,-0.135123527286
ACH-000364,0.176995080287
ACH-000365,-0.019727499612599998
ACH-000366,-0.0734461521359
ACH-000368,-0.167567149993
ACH-000374,-0.100582492129
ACH-000375,-0.156007362434
ACH-000376,-0.0802500340338
ACH-000381,0.0770081284327
ACH-000383,-0.014173300921200001
ACH-000387,-0.0164784177414
ACH-000389,0.29263840531199997
ACH-000390,0.00999282659563
ACH-000393,-0.220785188039
ACH-000395,-0.017465035504599997
ACH-000397,0.113784098298
ACH-000401,0.101235310636
ACH-000402,-0.00824532071876
ACH-000403,-0.0010255963312699999
ACH-000404,-0.327415764362
ACH-000406,-0.0242187781293
ACH-000407,0.07530511557280001
ACH-000408,0.0036930268002099997
ACH-000410,-0.0409903120478
ACH-000411,0.0456385662715
ACH-000414,0.09154454402039999
ACH-000415,-0.20149160180300002
ACH-000416,0.0299637503233
ACH-000420,0.142965229637
ACH-000421,0.00248193192268
ACH-000424,-0.14412701372199999
ACH-000425,0.102853050507
ACH-000426,0.108551887343
ACH-000427,-0.0764021704107
ACH-000433,0.08653283957530002
ACH-000436,0.030148025485400003
ACH-000444,0.10748485824699999
ACH-000445,0.0806832643108
ACH-000448,0.043821762274199996
ACH-000450,-0.0155302014112
ACH-000452,-0.0161213609298
ACH-000454,-0.10537677708599999
ACH-000458,0.0392946612102
ACH-000459,0.117186282962
ACH-000460,-0.0493362264066
ACH-000461,-0.12494787325500001
ACH-000463,0.015635176852200002
ACH-000464,-0.0931598444093
ACH-000466,-0.19907608164
ACH-000467,0.118819862012
ACH-000468,0.0483494896302
ACH-000469,-0.0293213294416
ACH-000470,0.130967414027
ACH-000471,-0.184929463598
ACH-000472,0.000718773317834
ACH-000473,-0.109486265847
ACH-000475,-0.0301539956215
ACH-000476,0.0476812163375
ACH-000477,-0.191416370008
ACH-000480,0.035963918294599995
ACH-000481,0.231601341212
ACH-000483,-0.11480103865800001
ACH-000484,0.0374088182541
ACH-000485,-0.044831148388900004
ACH-000486,-0.0022332656421700002
ACH-000487,-0.0142919106645
ACH-000488,-0.0191891221674
ACH-000490,-0.0973046006845
ACH-000491,-0.08484059484880001
ACH-000495,0.145235224995
ACH-000496,0.0107717606356
ACH-000499,-0.100388236322
ACH-000500,-0.0163494590725
ACH-000502,0.073549265117
ACH-000503,-0.28639850543900003
ACH-000505,-0.117071729528
ACH-000507,-0.0284816556117
ACH-000510,-0.037969205024900005
ACH-000511,0.144453275178
