,NUGGC (389643)
ACH-000517,-0.21479488924100001
ACH-000518,-0.042046612882000005
ACH-000520,-0.130630138138
ACH-000521,0.0036618648913200004
ACH-000522,0.050660063588899996
ACH-000524,0.023567927075299998
ACH-000527,-0.0657533509125
ACH-000528,0.0383489842061
ACH-000537,0.07358278911560001
ACH-000541,-0.17864598903999998
ACH-000542,0.131074477815
ACH-000544,-0.123002504807
ACH-000545,0.0700606173585
ACH-000547,-0.20721796395199998
ACH-000548,-0.235932718733
ACH-000549,0.05724257797
ACH-000550,0.04925800857630001
ACH-000552,0.28933711426
ACH-000556,-0.0819069112368
ACH-000557,-0.39249668304499996
ACH-000570,0.070246675636
ACH-000571,-0.0057411436609399995
ACH-000573,-0.04794352946
ACH-000576,-0.0535067171722
ACH-000580,-0.310779788158
ACH-000584,0.00713335317635
ACH-000585,-0.138593458677
ACH-000588,0.18116251658399998
ACH-000589,0.09610801345799999
ACH-000591,-0.043302978692600004
ACH-000593,-0.0219975880983
ACH-000600,-0.21462989704500002
ACH-000601,0.14041859347000002
ACH-000604,0.284008015686
ACH-000605,-0.030281101801299996
ACH-000606,-0.117849278139
ACH-000608,-0.051076677221
ACH-000614,-0.026227878123499998
ACH-000616,-0.000325335454918
ACH-000618,-0.021307096344400003
ACH-000619,-0.215418063027
ACH-000620,0.12235844390900001
ACH-000621,0.208307850902
ACH-000622,-0.324224750897
ACH-000623,0.00027274627034400004
ACH-000624,-0.221528053472
ACH-000627,-0.0027410449013600003
ACH-000630,-0.00310946484787
ACH-000632,-0.007071135035529999
ACH-000633,0.185624652927
ACH-000637,-0.159300326814
ACH-000638,0.023793065071900002
ACH-000646,-0.0866611241877
ACH-000647,-0.108416462901
ACH-000648,0.200359352376
ACH-000649,-0.0468450641963
ACH-000651,0.147071059508
ACH-000652,0.0129432130248
ACH-000653,-0.10440381206700002
ACH-000657,0.110108376978
ACH-000658,0.07839916595680001
ACH-000661,0.0289374759707
ACH-000662,0.256271905052
ACH-000663,-0.057401153224
ACH-000665,-0.059079706519800004
ACH-000671,0.205249907112
ACH-000673,-0.0997814174375
ACH-000676,0.0494193479629
ACH-000677,0.248758792789
ACH-000681,0.16682509105499999
ACH-000682,-0.19803104100000002
ACH-000683,-0.12233283345799999
ACH-000684,0.21051562472899998
ACH-000688,-0.18080622847600003
ACH-000693,-0.0626151385011
ACH-000694,0.0340043059967
ACH-000695,-0.754711902505
ACH-000696,-0.213110281882
ACH-000697,-0.017981269268000002
ACH-000699,-0.06976797199149999
ACH-000701,0.120853501206
ACH-000706,-0.049436535344099995
ACH-000711,-0.310060889499
ACH-000713,0.048635828243300004
ACH-000714,-0.120771968973
ACH-000718,-0.122314762453
ACH-000720,-0.10682949129000001
ACH-000721,-0.11683038011800001
ACH-000724,-0.08482081051370001
ACH-000725,-0.017844855355
ACH-000732,-0.0195881123837
ACH-000734,0.00862481527346
ACH-000735,-0.11157858071900001
ACH-000736,-0.13215421953099998
ACH-000738,-0.13514493780099998
ACH-000746,-0.0644162253831
ACH-000747,-0.0391996341523
ACH-000748,-0.012722351267699999
ACH-000753,-0.025469049475699997
ACH-000756,0.141794809706
ACH-000757,0.025308336414099998
ACH-000758,-0.239359431351
ACH-000760,-0.041723075714199996
ACH-000763,-0.2567258698
ACH-000764,0.234468625675
ACH-000765,-0.0677352227146
ACH-000766,-0.123359087896
ACH-000767,-0.00475362922434
ACH-000768,-0.0860639986538
ACH-000769,0.0013068237998099998
ACH-000770,0.17494085890299998
ACH-000771,0.0398608123053
ACH-000773,-0.24365297752099999
ACH-000776,0.162056034123
ACH-000777,-0.07651250335519999
ACH-000778,-0.0659271592029
ACH-000781,0.0273458463791
ACH-000782,-0.0412158830485
ACH-000783,0.101583402192
ACH-000784,-0.021605644543400002
ACH-000785,0.057894194743800004
ACH-000787,0.116141273357
ACH-000788,-0.08321713842789999
ACH-000791,0.0013901990204400001
ACH-000792,-0.0805501147954
ACH-000794,-0.123169433261
ACH-000796,-0.119517497257
ACH-000799,-0.23094553151099997
ACH-000800,0.12228907867000001
ACH-000802,0.02933147974
ACH-000804,-0.164810497312
ACH-000805,-0.159836940229
ACH-000809,0.184341857252
ACH-000810,0.12800514343900002
ACH-000811,-0.0507220448212
ACH-000817,-0.150802874991
ACH-000819,0.0375886501772
ACH-000820,0.311554840869
ACH-000821,0.05561682211400001
ACH-000822,-0.06981945182999999
ACH-000823,-0.043490382084300006
ACH-000824,0.151523541933
ACH-000827,-0.150039665639
ACH-000829,0.027245641537700004
ACH-000831,-0.0420632289628
ACH-000832,-0.179289458824
ACH-000833,-0.132508423776
ACH-000834,-0.132631547837
ACH-000835,-0.014268377660700002
ACH-000836,-0.015795581057799997
ACH-000837,-0.061406297667300005
ACH-000838,0.275440546517
ACH-000839,-0.197660982994
ACH-000840,0.23561741035599998
ACH-000841,0.0683737426761
ACH-000843,0.194886488205
ACH-000846,-0.217510231087
ACH-000847,-0.17117363881900002
ACH-000848,0.245392529698
ACH-000849,-0.059846269966599995
ACH-000851,-0.0224450264837
ACH-000855,0.28302661540999996
ACH-000856,-0.00632331985422
ACH-000858,-0.161252030786
ACH-000859,0.259041476704
ACH-000861,-0.102369178
ACH-000862,-0.223293930358
ACH-000865,-0.004941939827689999
ACH-000866,0.143706910144
ACH-000867,0.0388160236291
ACH-000869,-0.0421039955552
ACH-000872,-0.210111123776
ACH-000873,0.173921067854
ACH-000876,0.025334726290199998
ACH-000878,0.172344900583
ACH-000880,0.08879903973789999
ACH-000881,-0.010098813656299999
ACH-000882,0.0239142454442
ACH-000884,-0.00417695019858
ACH-000885,-0.100277289593
ACH-000887,-0.0338581296901
ACH-000888,0.0268491429886
ACH-000889,0.0629602538944
ACH-000890,-0.128664881757
ACH-000896,-0.06797659968360001
ACH-000898,-0.019258097300499998
ACH-000900,0.10129179180600001
ACH-000901,-0.19764230841299998
ACH-000905,-0.12356451986099999
ACH-000906,-0.0325391453764
ACH-000907,-0.145557916767
ACH-000910,-0.04181168751830001
ACH-000911,-0.16259935348500001
ACH-000912,-0.14327554840099999
ACH-000913,-0.0282082333922
ACH-000915,-0.055096414206
ACH-000916,0.240372748321
ACH-000917,0.143868209686
ACH-000921,-0.039441822596699996
ACH-000924,-0.0419851642007
ACH-000926,-0.0531707715965
ACH-000928,-0.0334726207046
ACH-000929,0.240973628564
ACH-000932,-0.00338454630747
ACH-000935,-0.0209606692739
ACH-000936,-0.0119113728241
ACH-000937,-0.211816302777
ACH-000938,-0.0991569513601
ACH-000939,0.135421931198
ACH-000941,-0.206211717894
ACH-000943,-0.0759616898738
ACH-000946,-0.0746696273218
ACH-000947,0.130095891429
ACH-000948,0.123976297163
ACH-000950,-0.202170659315
ACH-000953,-0.0168083166465
ACH-000957,0.00758116741929
ACH-000958,0.03544626196180001
ACH-000960,-0.192246955587
ACH-000963,-0.126451827975
ACH-000968,0.200948804109
ACH-000969,0.011779829148799999
ACH-000973,-0.0637697935691
ACH-000974,0.0170439817266
ACH-000975,-0.0703812324172
ACH-000976,0.0205683308919
ACH-000978,0.156148201205
ACH-000980,0.196718577366
ACH-000984,-0.194851093866
ACH-000986,-0.13469015771099999
ACH-000988,-0.07742849576449999
ACH-000993,0.052162548357999994
ACH-000994,0.17678048776
ACH-000996,-0.20026101681800001
ACH-001001,-0.120884534846
ACH-001020,0.170474428473
ACH-001028,0.0138377723796
ACH-001031,-0.24291717910100002
ACH-001038,-0.23545327727899998
ACH-001048,-0.0824801776579
ACH-001050,0.019351845715400003
ACH-001053,0.062736780353
ACH-001054,0.033014349656599995
ACH-001061,0.023239339112400004
ACH-001067,-0.061510014861900005
ACH-001075,0.0558323726157
ACH-001096,0.0713176151708
ACH-001128,-0.09328692925589999
ACH-001134,-0.18772687167100002
ACH-001151,-0.127390666207
ACH-001163,-0.105602852315
ACH-001164,0.17525864888300002
ACH-001173,-0.13025163879899998
ACH-001183,-0.039976960271400006
ACH-001184,-0.129927583101
ACH-001190,-0.11229353519999999
ACH-001192,0.051111748535199994
ACH-001193,-0.249532660758
ACH-001196,-0.129342785686
ACH-001197,0.270153900304
ACH-001205,-0.0869903871326
ACH-001211,-0.104518191787
ACH-001212,-0.109229148268
ACH-001228,-0.143577037815
ACH-001232,-0.110959526044
ACH-001239,-0.142179447683
ACH-001274,-0.17076277542999999
ACH-001275,0.07729216969160001
ACH-001277,-0.0260032481322
ACH-001278,-0.245781339226
ACH-001280,-0.0152920938392
ACH-001283,0.006185537757180001
ACH-001289,0.146334436095
ACH-001295,-0.149372771302
ACH-001300,-0.0170018026726
ACH-001301,-0.0833998697128
ACH-001302,-0.186191162683
ACH-001303,-0.046663118293500006
ACH-001306,-0.208333925962
ACH-001318,-0.0277199516689
ACH-001322,-0.05917200728619999
ACH-001328,-0.0406066933779
ACH-001332,0.192414533169
ACH-001333,0.12568467851
ACH-001336,0.135700061724
ACH-001340,-0.20679365233
ACH-001346,-0.132511228339
ACH-001353,-0.0295437707554
ACH-001354,-0.23538616799800002
ACH-001367,0.1552748951
ACH-001368,-0.111627068079
ACH-001374,0.324455399548
ACH-001375,-0.00517371860702
ACH-001377,-0.0376779738067
ACH-001380,0.116363455415
ACH-001391,0.029347095682399998
ACH-001407,-0.0616421633402
ACH-001408,0.0463887186149
ACH-001413,-0.24159140964099998
ACH-001430,-0.0120117027967
ACH-001431,-0.06143954211080001
ACH-001450,-0.059351975811400004
ACH-001496,-0.148937079231
ACH-001500,-0.00778720473263
ACH-001521,-0.09378992410939999
ACH-001523,-0.10003655352600001
ACH-001532,-0.160587596862
ACH-001536,-0.15430167912599999
ACH-001550,0.06875083083889999
ACH-001552,-0.13486136366499998
ACH-001554,0.0432811428671
ACH-001645,-0.331804717962
ACH-001654,-0.043222706582399996
ACH-001715,0.0156372034028
ACH-001735,-0.0765617272799
ACH-001736,-0.14639468835799999
ACH-001737,-0.261291091545
ACH-001740,0.0469956665584
ACH-001745,-0.0902212751713
ACH-001750,-0.110569676793
ACH-001765,-0.16259140455499999
ACH-001956,-0.0913609912436
ACH-001957,-0.117042649352
