,RASA4 (10156)
ACH-000658,-0.0612597122266
ACH-000661,-0.13536037762599998
ACH-000662,-0.648623296462
ACH-000663,-0.18541100159
ACH-000665,-0.286389487637
ACH-000671,-0.39891218173500004
ACH-000673,-0.293050800717
ACH-000676,-0.111861846768
ACH-000677,-0.14314789119100002
ACH-000681,-0.0716088750507
ACH-000682,-0.211599841747
ACH-000683,-0.302804809734
ACH-000684,-0.293779858751
ACH-000688,0.08160644499979999
ACH-000693,-0.307680203922
ACH-000694,-0.283320049305
ACH-000695,0.170447304831
ACH-000696,-0.1113650057
ACH-000697,-0.251751440537
ACH-000699,-0.347519757734
ACH-000701,-0.058600616197300004
ACH-000706,-0.11181826099400001
ACH-000711,-0.134704232126
ACH-000713,-0.44843814737800003
ACH-000714,-0.21341362892700003
ACH-000718,-0.102549055068
ACH-000720,-0.406154175527
ACH-000721,-0.34901891067
ACH-000724,-0.210208623287
ACH-000725,-0.103297654004
ACH-000732,-0.168580021825
ACH-000734,-0.341742649406
ACH-000735,-0.286684422666
ACH-000736,-0.5956781160310001
ACH-000738,-0.321420725909
ACH-000746,-0.0970110857458
ACH-000747,-0.196529732384
ACH-000748,-0.274550704764
ACH-000753,-0.250980081905
ACH-000756,0.032590233736
ACH-000757,-0.026412690492599998
ACH-000758,-0.205459039222
ACH-000760,0.0216362171306
ACH-000763,-0.307895636628
ACH-000764,-0.16925901202399998
ACH-000765,-0.16480621144899998
ACH-000766,-0.209957737637
ACH-000767,-0.457865847513
ACH-000768,-0.0779740465037
ACH-000769,-0.21335807459800002
ACH-000770,-0.25269591001499997
ACH-000771,-0.380490683163
ACH-000773,-0.279165778176
ACH-000776,-0.355597314427
ACH-000777,-0.15949435478
ACH-000778,-0.087479828716
ACH-000781,-0.260909371033
ACH-000782,-0.142568309037
ACH-000783,-0.512142946409
ACH-000784,-0.0601162808592
ACH-000785,-0.224333211377
ACH-000787,-0.24830914839899998
ACH-000788,-0.376941148531
ACH-000791,-0.211287482227
ACH-000792,-0.262573839691
ACH-000794,-0.0691821145344
ACH-000796,-0.224754919183
ACH-000799,-0.593388389045
ACH-000800,-0.33802879887500004
ACH-000802,-0.168378091645
ACH-000804,-0.137908662113
ACH-000805,-0.73956724169
ACH-000809,-0.33464478611
ACH-000810,-0.54729825078
ACH-000811,-0.52788249416
ACH-000817,0.22242552084199999
ACH-000819,-0.062276508434
ACH-000820,-0.540914468644
ACH-000821,-0.198235710627
ACH-000822,-0.247190756954
ACH-000823,-0.062275184442300006
ACH-000824,-0.233346947551
ACH-000827,-0.400213968891
ACH-000829,-0.131715429798
ACH-000831,-0.255426219136
ACH-000832,-0.253854866742
ACH-000833,0.148655453354
ACH-000834,-0.53894507646
ACH-000835,-0.190331756603
ACH-000836,-0.22970285764899998
ACH-000837,-0.14889050273499999
ACH-000838,-0.180209676853
ACH-000839,-0.397110529397
ACH-000840,-0.138500837022
ACH-000841,-0.306222542987
ACH-000843,0.034519914045
ACH-000846,0.0291629455298
ACH-000847,-0.34836942349699995
ACH-000848,-0.326165313877
ACH-000849,-0.429166054278
ACH-000851,-0.288912808786
ACH-000855,0.0736934098106
ACH-000856,-0.23097282811500003
ACH-000858,-0.288398192966
ACH-000859,-0.124331410724
ACH-000861,-0.17801784573899998
ACH-000862,-0.0552315232173
ACH-000865,-0.287990602425
ACH-000866,-0.29031112033100004
ACH-000867,-0.208600728931
ACH-000869,-0.18602506706500002
ACH-000872,-0.052190456095000004
ACH-000873,-0.275197701049
ACH-000876,-0.335521731015
ACH-000878,-0.201505547007
ACH-000880,-0.34254680850100006
ACH-000881,-0.201489072301
ACH-000882,-0.302729321195
ACH-000884,0.004770062982840001
ACH-000885,-0.175459860458
ACH-000887,-0.239621209269
ACH-000888,-0.417443074011
ACH-000889,-0.490366061842
ACH-000890,-0.134062600308
ACH-000896,-0.365107340587
ACH-000898,-0.185137511931
ACH-000900,-0.318059885029
ACH-000901,-0.279906073793
ACH-000905,-0.304476246329
ACH-000906,-0.111900381191
ACH-000907,-0.18413974851700002
ACH-000910,0.0314187905139
ACH-000911,-0.248085152722
ACH-000912,-0.278401717768
ACH-000913,-0.37901658987099995
ACH-000915,-0.25775080059300004
ACH-000916,-0.190562873713
ACH-000917,-0.17345352140099998
ACH-000921,-0.411618374021
ACH-000924,-0.308354530244
ACH-000926,-0.33511691903499996
ACH-000928,-0.259211491641
ACH-000929,0.0962388180455
ACH-000932,-0.239009358679
ACH-000935,-0.662128303574
ACH-000936,-0.24023766825800003
ACH-000937,-0.15832175048900002
ACH-000938,-0.109998116855
ACH-000939,-0.34692649448
ACH-000941,-0.19083519411400002
ACH-000943,-0.328212126973
ACH-000946,-0.221958055944
ACH-000947,-0.21690990709199998
ACH-000948,-0.00605624116528
ACH-000950,0.25987533301800003
ACH-000953,-0.0519662128628
ACH-000957,0.18608815038499998
ACH-000958,-0.0329309981821
ACH-000960,-0.00524509128241
ACH-000963,-0.343219423297
ACH-000968,-0.0710481483868
ACH-000969,-0.13045014105
ACH-000973,-0.0864361374222
ACH-000974,-0.19435301944400002
ACH-000975,-0.106048641206
ACH-000976,-0.173664334587
ACH-000978,-0.248145373074
ACH-000980,-0.167274571948
ACH-000984,-0.337912883582
ACH-000986,-0.1063234109
ACH-000988,-0.219676728367
ACH-000993,-0.21283927446800002
ACH-000994,-0.413160293963
ACH-000996,-0.384231003731
ACH-001001,-0.266635159607
ACH-001020,0.09062215682369999
ACH-001028,-0.170723975335
ACH-001031,-0.293791941525
ACH-001038,-0.18973713171300002
ACH-001048,-0.251154776659
ACH-001050,-0.296174730919
ACH-001053,-0.331469657885
ACH-001054,-0.373363113116
ACH-001061,-0.309489395354
ACH-001067,-0.18678450293499999
ACH-001075,-0.399414967607
ACH-001096,-0.103250090036
ACH-001128,-0.368094602042
ACH-001134,-0.282957934746
ACH-001151,-0.332168975547
ACH-001163,-0.324168181168
ACH-001164,-0.39347956017700003
ACH-001173,-0.00012501585194600002
ACH-001183,-0.342772817548
ACH-001184,-0.07594706333239999
ACH-001190,-0.250713687513
ACH-001192,-0.375362027285
ACH-001193,-0.225760059241
ACH-001196,-0.57867158778
ACH-001197,-0.312245218025
ACH-001205,-0.400396413389
ACH-001211,-0.34166368121699997
ACH-001212,-0.31149493845
ACH-001228,-0.159688638433
ACH-001232,-0.362032037416
ACH-001239,-0.344286225194
ACH-001274,-0.319879129374
ACH-001275,-0.027966362085099998
ACH-001277,-0.460571516065
ACH-001278,-0.21443513578099999
ACH-001280,-0.17981901651299997
ACH-001283,-0.101173716942
ACH-001289,-0.35138025109300003
ACH-001295,-0.186951468358
ACH-001300,-0.18745373413199998
ACH-001301,-0.26842471768599996
ACH-001302,-0.6990888819750001
ACH-001303,-0.244301522747
ACH-001306,-0.642728661575
ACH-001318,-0.522889953393
ACH-001322,-0.0230134651786
ACH-001328,-0.272069549497
ACH-001332,-0.226217795629
ACH-001333,-0.289558916439
ACH-001336,-0.254202632228
ACH-001340,-0.171159107523
ACH-001346,-0.0541795088604
ACH-001353,-0.037729492541
ACH-001354,-0.240049158477
ACH-001367,-0.53046690334
ACH-001368,-0.297049970366
ACH-001374,-0.312428041215
ACH-001375,-0.44739156432899996
ACH-001377,-0.34032982283600005
ACH-001380,-0.405577574849
ACH-001391,-0.121134308679
ACH-001407,-0.284351045708
ACH-001408,-0.246027598375
ACH-001413,-0.22111337524900002
ACH-001430,-0.457242896521
ACH-001431,-0.364889698599
ACH-001450,-0.31017128360999996
ACH-001496,-0.275654454419
ACH-001500,-0.11034969598500001
ACH-001521,-0.0898344199557
ACH-001523,-0.22201073672200003
ACH-001532,-0.16650204258600002
ACH-001536,-0.315774281429
ACH-001550,-0.233542623072
ACH-001552,-0.26075791484099997
ACH-001554,-0.341635959546
ACH-001645,-0.125096609382
ACH-001654,-0.269963819154
ACH-001715,-0.46892183880599997
ACH-001735,-0.162274793068
ACH-001736,-0.0169308860041
ACH-001737,-0.0261972080553
ACH-001740,-0.022376621762599996
ACH-001745,-0.0799883178835
ACH-001750,-0.110804698161
ACH-001765,-0.40454287808600004
ACH-001956,-0.52222777265
ACH-001957,-0.7145438761239999
