,CLEC4D (338339)
ACH-000004,-0.08251357970289999
ACH-000007,-0.391246321032
ACH-000009,-0.331474410082
ACH-000011,-0.332185622833
ACH-000012,0.0102065968136
ACH-000013,0.00948767155027
ACH-000014,-0.231807814848
ACH-000015,-0.24152851006200002
ACH-000017,-0.058352722835
ACH-000018,-0.115457893195
ACH-000019,-0.159589137897
ACH-000021,-0.149925834909
ACH-000022,0.00419536852058
ACH-000025,-0.057219428307999996
ACH-000028,0.07328284937860001
ACH-000030,-0.0794473732322
ACH-000035,-0.0496040302659
ACH-000036,0.07740737712330001
ACH-000037,-0.0679492892806
ACH-000039,-0.0907882155086
ACH-000040,-0.06887360035739999
ACH-000041,-0.125546493889
ACH-000042,-0.0310639168194
ACH-000045,-0.18860046377
ACH-000047,-0.211829411086
ACH-000052,0.0640641674611
ACH-000053,-0.203336316886
ACH-000054,-0.21967104268800003
ACH-000055,-0.24216320884300002
ACH-000060,-0.124423768235
ACH-000067,0.0935788307998
ACH-000070,-0.109546047547
ACH-000075,-0.182401693488
ACH-000078,-0.16926433998399998
ACH-000082,0.04856721729019999
ACH-000085,-0.153767055023
ACH-000086,-0.17295959976599998
ACH-000087,-0.19225219479000002
ACH-000092,-0.00485003162119
ACH-000095,-0.133610622969
ACH-000097,-0.22921591688200002
ACH-000098,0.07721543989
ACH-000099,-0.143516975766
ACH-000108,-0.186373185961
ACH-000113,-0.0749938210723
ACH-000115,0.0390544967835
ACH-000116,-0.011015876092100002
ACH-000118,-0.14543562170399998
ACH-000120,-0.0812569562924
ACH-000123,-0.197727009885
ACH-000127,-0.0954355768056
ACH-000128,-0.07435206005360001
ACH-000132,-0.036685368509800004
ACH-000133,0.192705427049
ACH-000137,-0.146639091985
ACH-000138,-0.23059043076299998
ACH-000142,-0.21949576733399997
ACH-000143,-0.20161831373
ACH-000146,-0.0629692312576
ACH-000148,-0.13071118986400002
ACH-000150,-0.0304710422463
ACH-000152,-0.158667970717
ACH-000153,-0.12412799436699999
ACH-000159,0.0101899834157
ACH-000160,-0.263948213464
ACH-000163,-0.22444956381499997
ACH-000167,-0.014721112497600001
ACH-000168,0.06808862463790001
ACH-000169,-0.0339396452929
ACH-000178,-0.23768986071999998
ACH-000182,-0.0828351059151
ACH-000183,0.09003366649229999
