,CIAPIN1 (57019)
ACH-000221,-0.9245399410089999
ACH-000222,-1.09470965766
ACH-000223,-1.11864004832
ACH-000226,-1.2363252849
ACH-000227,-1.47780299012
ACH-000228,-1.32598444449
ACH-000231,-1.14735923256
ACH-000232,-1.1093682177600002
ACH-000233,-1.13251194185
ACH-000234,-0.9310833921230001
ACH-000235,-0.994383194587
ACH-000237,-1.26835579444
ACH-000238,-0.818045074122
ACH-000243,-0.902414740083
ACH-000244,-0.904445380043
ACH-000246,-1.0176411122700002
ACH-000248,-1.1379585536799999
ACH-000250,-1.1078720154000001
ACH-000251,-0.86345724979
ACH-000253,-0.971337299906
ACH-000255,-1.04651378942
ACH-000256,-1.07006123893
ACH-000257,-1.34130394229
ACH-000258,-1.4740819530899998
ACH-000259,-1.1383641989700002
ACH-000260,-1.1202202888600001
ACH-000261,-1.0946267221500001
ACH-000262,-1.17297712123
ACH-000263,-1.03839106105
ACH-000264,-1.01294955849
ACH-000265,-0.979961127158
ACH-000266,-1.28698703559
ACH-000272,-0.971923309473
ACH-000273,-1.1266229756100001
ACH-000274,-1.10210582573
ACH-000277,-1.0958095484100001
ACH-000278,-1.3646828884
ACH-000279,-0.740707947868
ACH-000280,-1.10686268646
ACH-000281,-1.0913601274
ACH-000288,-1.10332707162
ACH-000291,-0.9813583588789999
ACH-000293,-1.1010543102299999
ACH-000294,-1.13828874521
ACH-000295,-1.2206468118
ACH-000296,-1.04458677073
ACH-000302,-1.19174779351
ACH-000304,-1.2682738702299998
ACH-000307,-0.966290538652
ACH-000308,-0.919906557825
ACH-000310,-1.25168955134
ACH-000311,-0.958749318432
ACH-000312,-0.9648116322120001
ACH-000315,-0.771123659841
ACH-000316,-1.19193578464
ACH-000317,-1.10795523254
ACH-000318,-0.74651586762
ACH-000319,-1.3866915675100002
ACH-000320,-1.10633925994
ACH-000322,-1.5878926777000002
ACH-000323,-1.04582390926
ACH-000324,-1.09437336663
ACH-000329,-1.16114836639
ACH-000330,-1.06824443266
ACH-000331,-1.05631597144
ACH-000332,-1.1106841033600001
ACH-000334,-0.6967665770270001
ACH-000335,-1.0080385779799999
ACH-000336,-1.06512510044
ACH-000337,-1.24705419777
ACH-000339,-1.2383585497299998
ACH-000341,-1.08576532875
ACH-000348,-1.19556413062
ACH-000350,-1.02726270319
ACH-000352,-0.8121591895899999
ACH-000356,-0.956407160036
ACH-000361,-1.21576284843
ACH-000362,-1.26156760041
ACH-000363,-1.3730409195299997
ACH-000364,-0.9635584406700001
ACH-000365,-1.1561630000799998
ACH-000366,-1.07524152909
ACH-000368,-1.16288393256
ACH-000374,-1.01746037009
ACH-000375,-1.22564960197
ACH-000376,-1.04215894788
ACH-000381,-0.955543158204
ACH-000383,-0.788155634567
ACH-000387,-1.10693720647
ACH-000389,-0.914298583682
ACH-000390,-0.991070384903
ACH-000393,-1.1024565092299998
ACH-000395,-1.0027175236599999
ACH-000397,-0.9508935406450001
ACH-000401,-1.23443344446
ACH-000402,-1.3477421355599999
ACH-000403,-1.0780318149600001
ACH-000404,-0.986105823673
ACH-000406,-1.10509601341
ACH-000407,-0.9226410651520001
ACH-000408,-0.884057301712
ACH-000410,-1.16929832028
ACH-000411,-1.00913696596
ACH-000414,-0.924796450611
ACH-000415,-1.21772203752
ACH-000416,-1.2191019341399998
ACH-000420,-1.01811438884
ACH-000421,-1.01441227119
ACH-000424,-0.97979297561
ACH-000425,-1.14140774088
ACH-000426,-1.5075431751800001
ACH-000427,-0.718464766291
ACH-000433,-0.9535335228659999
ACH-000436,-0.9710468283220001
ACH-000444,-1.04914807611
ACH-000445,-1.10414898168
ACH-000448,-0.988395530377
ACH-000450,-0.979119212564
ACH-000452,-1.1641194230399998
ACH-000454,-1.18241621351
ACH-000458,-1.1833848170999999
ACH-000459,-1.66820320661
ACH-000460,-1.2175023274099999
ACH-000461,-1.10733629971
ACH-000463,-0.948994821716
ACH-000464,-1.32259882422
ACH-000466,-1.07884020817
ACH-000467,-0.79590940966
ACH-000468,-1.2247998784899998
ACH-000469,-1.16451247748
ACH-000470,-1.29904840317
ACH-000471,-1.1508140468299999
ACH-000472,-1.0906446839700001
ACH-000473,-1.01775611512
ACH-000475,-1.19056125734
ACH-000476,-1.25167427626
ACH-000477,-1.46980229095
ACH-000480,-1.1826399922600002
ACH-000481,-1.33450869883
ACH-000483,-1.18754119271
ACH-000484,-1.4148140040900001
ACH-000485,-1.36657219396
ACH-000486,-0.9070601832140001
ACH-000487,-1.22257433572
ACH-000488,-1.1449030048
ACH-000490,-1.1737446318200002
ACH-000491,-0.874253743694
ACH-000495,-1.25467251399
ACH-000496,-0.9918500670039999
ACH-000499,-1.01834194779
ACH-000500,-1.0722550941700002
ACH-000502,-1.00958262499
ACH-000503,-1.25726293558
ACH-000505,-1.197291426
ACH-000507,-1.07175338298
ACH-000510,-1.08721346542
ACH-000511,-1.13784191906
ACH-000512,-1.04508971173
ACH-000516,-1.27892791162
ACH-000517,-1.14987550138
ACH-000518,-1.1391248568999999
ACH-000520,-1.09468631888
ACH-000521,-0.7749743236130001
ACH-000522,-1.20064889026
ACH-000524,-1.4626927469799997
ACH-000527,-1.3013668277600001
ACH-000528,-1.13591076465
ACH-000537,-1.24304524912
ACH-000541,-0.9152576814650001
ACH-000542,-1.04975565142
ACH-000544,-1.1907543955
ACH-000545,-1.06941720311
ACH-000547,-1.27308120793
ACH-000548,-1.13337594797
ACH-000549,-1.03082421045
ACH-000550,-1.1277487097799999
ACH-000552,-1.12646724058
ACH-000556,-0.895803720634
ACH-000557,-1.27357749631
ACH-000570,-1.04571044721
ACH-000571,-0.920153250051
ACH-000573,-1.2417160779799998
ACH-000576,-1.0113366226
ACH-000580,-1.03899165071
ACH-000584,-0.922829732044
ACH-000585,-1.11996846385
ACH-000588,-0.943359921995
ACH-000589,-0.951739815044
ACH-000591,-1.24775793
ACH-000593,-0.5466004629860001
ACH-000600,-1.25484465596
ACH-000601,-1.06800349588
ACH-000604,-1.09436026063
ACH-000605,-1.30373749515
ACH-000606,-1.0151483345999999
ACH-000608,-1.17375329403
ACH-000614,-0.767630290072
ACH-000616,-1.20429458665
ACH-000618,-1.0746873318
ACH-000619,-0.794212398504
ACH-000620,-1.00598456294
ACH-000621,-1.1903396126899999
ACH-000622,-0.9789951662399999
ACH-000623,-1.27866256631
ACH-000624,-1.1502557626899998
ACH-000627,-0.731816667081
ACH-000630,-1.09738871124
ACH-000632,-1.17232264935
ACH-000633,-0.726081582675
ACH-000637,-0.948385516062
ACH-000638,-0.9254825224299998
ACH-000646,-0.9534388662759999
ACH-000647,-1.32232138745
ACH-000648,-1.23363052002
ACH-000649,-0.898765711998
ACH-000651,-1.09266847587
ACH-000652,-1.04447888678
ACH-000653,-1.01885113445
ACH-000657,-1.07915707109
ACH-000658,-0.945379849332
ACH-000661,-1.3543361682700001
ACH-000662,-1.0048451524600002
ACH-000663,-1.3330800433499999
ACH-000665,-0.961123907052
ACH-000671,-0.935468637438
ACH-000673,-0.855418708083
ACH-000676,-0.982241580171
ACH-000677,-1.3715587466699999
ACH-000681,-0.966917821922
ACH-000682,-1.0469606913299998
ACH-000683,-0.915525124711
ACH-000684,-1.06099956324
ACH-000688,-1.7505074829700003
ACH-000693,-1.08006723852
ACH-000694,-0.794860627965
ACH-000695,-0.954961557288
ACH-000696,-1.17831345346
ACH-000697,-1.09832411567
ACH-000699,-1.3904488825299999
ACH-000701,-1.04034607547
ACH-000706,-0.8532852347959999
ACH-000711,-0.944317798657
ACH-000713,-1.10599170471
ACH-000714,-1.0420163542899998
ACH-000718,-1.15195267262
ACH-000720,-1.2983257718899999
ACH-000721,-0.8125249821510001
ACH-000724,-0.8555031050570001
ACH-000725,-1.14320145127
ACH-000732,-1.206521907
ACH-000734,-1.10808205529
ACH-000735,-0.9668022745229999
ACH-000736,-1.36598454294
ACH-000738,-1.03771794943
ACH-000746,-0.88401291616
ACH-000747,-1.06364433168
ACH-000748,-1.05471595256
ACH-000753,-1.25174548802
ACH-000756,-1.3482855757799999
ACH-000757,-0.907481986436
ACH-000758,-1.42682833391
ACH-000760,-1.02776711861
ACH-000763,-1.2470425567799999
ACH-000764,-1.1546383678399998
ACH-000765,-1.15452373834
ACH-000766,-1.2475722751
ACH-000767,-0.900154375373
ACH-000768,-1.26732273218
ACH-000769,-1.25217224829
ACH-000770,-1.19959896656
ACH-000771,-0.950852686506
ACH-000773,-1.4429075301499998
ACH-000776,-0.914223478177
ACH-000777,-0.821491271619
ACH-000778,-1.20535246113
ACH-000781,-1.06824542463
ACH-000782,-1.15661989815
ACH-000783,-0.917071332987
ACH-000784,-1.20296102551
ACH-000785,-1.22627907613
ACH-000787,-1.14724068495
ACH-000788,-1.08900200345
ACH-000791,-1.1464331876
ACH-000792,-1.08950022169
ACH-000794,-1.08103430313
ACH-000796,-0.820491488903
ACH-000799,-1.4407172136700002
ACH-000800,-1.2699063717
ACH-000802,-1.0473250393200002
ACH-000804,-1.1040536209
ACH-000805,-1.11287197629
ACH-000809,-1.1651810566
ACH-000810,-0.825478121706
ACH-000811,-1.24685285223
ACH-000817,-1.19554698354
ACH-000819,-1.28286942531
ACH-000820,-1.15829969235
ACH-000821,-1.6819106766299998
ACH-000822,-1.4700366070700002
ACH-000823,-1.0446311423999999
ACH-000824,-0.9469627437070001
ACH-000827,-1.13061273301
ACH-000829,-1.2787903789100001
ACH-000831,-0.992229693812
ACH-000832,-0.9845358229960001
ACH-000833,-1.0547394684
ACH-000834,-0.9245554052889999
ACH-000835,-1.34935887679
ACH-000836,-1.1549294918200002
ACH-000837,-0.9900266264659999
ACH-000838,-0.747299595514
ACH-000839,-1.00373992304
ACH-000840,-1.06780162799
ACH-000841,-1.11096717966
ACH-000843,-1.01858505089
ACH-000846,-0.8648642702429999
ACH-000847,-1.05529787513
ACH-000848,-0.9980538039069999
ACH-000849,-1.19122206264
ACH-000851,-1.18640644761
ACH-000855,-1.09843886809
ACH-000856,-1.4245466497
ACH-000858,-1.33600773016
ACH-000859,-0.9299132870379999
ACH-000861,-1.18698807681
ACH-000862,-0.8386685100519999
ACH-000865,-0.915920483421
ACH-000866,-1.3271728751799998
ACH-000867,-0.886741395115
ACH-000869,-1.12757067941
ACH-000872,-1.17862135605
ACH-000873,-0.956098522457
ACH-000876,-0.82845161655
ACH-000878,-1.1030990956
ACH-000880,-1.03148813802
ACH-000881,-1.17121327718
ACH-000882,-1.1496063481799998
ACH-000884,-0.979559824761
ACH-000885,-1.32551435034
ACH-000887,-1.0034573388899999
ACH-000888,-1.08884514168
ACH-000889,-1.16844422689
ACH-000890,-1.2188125327700001
ACH-000896,-1.1482263537000001
ACH-000898,-0.910727931578
ACH-000900,-0.931351870315
ACH-000901,-1.25444523508
ACH-000905,-1.31282198664
ACH-000906,-0.915133443547
ACH-000907,-1.45922780167
ACH-000910,-0.653020473976
ACH-000911,-1.02792186136
ACH-000912,-1.12557024252
ACH-000913,-1.10269723876
ACH-000915,-1.0096111053899999
ACH-000916,-0.822029020383
ACH-000917,-1.09466735548
ACH-000921,-1.0932788552600001
ACH-000924,-0.8382874060009999
ACH-000926,-0.9587168114329999
ACH-000928,-1.29142325703
ACH-000929,-0.928486622775
ACH-000932,-1.05105783631
ACH-000935,-1.00740355573
ACH-000936,-1.24388298035
ACH-000937,-0.9428993314599999
ACH-000938,-0.7694325057350001
ACH-000939,-1.27473242431
ACH-000941,-1.0637505892499999
ACH-000943,-0.904311330228
ACH-000946,-1.10523086504
ACH-000947,-1.1012331077700002
ACH-000948,-1.1019210403200002
ACH-000950,-1.27852746499
ACH-000953,-0.8663265462899999
ACH-000957,-0.982732564151
ACH-000958,-1.17132904954
ACH-000960,-0.9041848004430001
ACH-000963,-0.921752607435
ACH-000968,-1.045064926
ACH-000969,-1.1302858676899998
ACH-000973,-1.16306811178
ACH-000974,-1.22261526806
ACH-000975,-0.9923373722050001
ACH-000976,-1.3231290597299998
ACH-000978,-0.962203832678
ACH-000980,-1.16655376555
ACH-000984,-1.05923466351
ACH-000986,-1.3034736129100002
ACH-000988,-0.7945387694149999
ACH-000993,-0.962759866927
ACH-000994,-1.2627036019
ACH-000996,-1.17295171554
ACH-001001,-1.11506497636
ACH-001020,-1.17620001435
ACH-001028,-0.854476415864
ACH-001031,-1.2611235411200001
ACH-001038,-1.08325486234
ACH-001048,-0.910343761549
ACH-001050,-1.19798064674
ACH-001053,-0.78367194222
ACH-001054,-1.11727760587
ACH-001061,-1.1590854186
ACH-001067,-1.18939600425
ACH-001075,-1.13872981287
ACH-001096,-1.23642350991
ACH-001128,-1.42405244838
ACH-001134,-1.33727657199
ACH-001151,-1.21335810783
ACH-001163,-1.1578299937
ACH-001164,-1.38456912778
ACH-001173,-1.2029854344
ACH-001183,-1.08608557411
ACH-001184,-1.1326614612299999
ACH-001190,-1.3963378871899998
ACH-001192,-1.03063885446
ACH-001193,-1.1847869888
ACH-001196,-1.19829281926
ACH-001197,-1.29784275877
ACH-001205,-0.8936991259289999
ACH-001211,-1.25228815391
ACH-001212,-1.37069127009
ACH-001228,-1.08817664825
ACH-001232,-1.1804773918200002
ACH-001239,-0.9806368230670001
ACH-001274,-0.9096131532189999
ACH-001275,-1.10145820985
ACH-001277,-1.05687111287
ACH-001278,-1.27063212433
ACH-001280,-1.1120223747799998
ACH-001283,-1.19094316269
ACH-001289,-1.03333435266
ACH-001295,-1.3112922731299999
ACH-001300,-1.1515454361
ACH-001301,-1.42095655389
ACH-001302,-0.958546057667
ACH-001303,-1.32768264719
ACH-001306,-1.20886367609
ACH-001318,-1.4513384669299998
ACH-001322,-0.989303231055
ACH-001328,-0.8077163021189999
ACH-001332,-0.8164233484119999
ACH-001333,-1.0394994671
ACH-001336,-1.00491098656
ACH-001340,-1.48234125894
ACH-001346,-0.8823360381450001
ACH-001353,-1.30032723326
ACH-001354,-0.9751661647159999
ACH-001367,-0.977458996716
ACH-001368,-1.10132332446
ACH-001374,-1.16435058496
ACH-001375,-1.25050468622
ACH-001377,-1.18888100123
ACH-001380,-0.9155914978569999
ACH-001391,-1.31208857262
ACH-001407,-1.14121732668
ACH-001408,-1.1220509520100002
ACH-001413,-1.28789813544
ACH-001430,-1.1463406714700002
ACH-001431,-1.27354348215
ACH-001450,-1.12864469026
ACH-001496,-1.41800150063
ACH-001500,-1.01408380537
ACH-001521,-0.803560960735
ACH-001523,-1.0133793288500001
ACH-001532,-1.1091991432500001
ACH-001536,-1.24357156404
ACH-001550,-0.885783469472
ACH-001552,-1.01401047035
ACH-001554,-1.1633272364799998
ACH-001645,-0.96585081377
ACH-001654,-1.0505163340299999
ACH-001715,-1.45272757278
ACH-001735,-1.00446110517
ACH-001736,-0.87622649954
ACH-001737,-1.2918660816399998
ACH-001740,-0.7929180214730001
ACH-001745,-0.9198747225339999
ACH-001750,-1.40668265622
ACH-001765,-0.919808473326
ACH-001956,-1.43832201769
ACH-001957,-1.33592654331
