,PHF20L1 (51105)
ACH-000004,0.499346763478
ACH-000007,0.272722807208
ACH-000009,0.16451820235099998
ACH-000011,0.29851423961199997
ACH-000012,0.322826078712
ACH-000013,0.11024612627999998
ACH-000014,-0.0652812963815
ACH-000015,0.22508198470600002
ACH-000017,0.31997186280699996
ACH-000018,0.050598236737
ACH-000019,0.245549015745
ACH-000021,0.121302564583
ACH-000022,-0.0213335641297
ACH-000025,0.149738597354
ACH-000028,0.285628935534
ACH-000030,0.351149571038
ACH-000035,0.203083695396
ACH-000036,0.103508109776
ACH-000037,0.290555544324
ACH-000039,0.0871280480452
ACH-000040,0.26720319616300003
ACH-000041,0.0488473819066
ACH-000042,0.29229321757800003
ACH-000045,0.0686507887789
ACH-000047,0.147790016492
ACH-000052,0.264377381941
ACH-000053,0.284132859708
ACH-000054,0.105575246708
ACH-000055,0.5110413735399999
ACH-000060,0.35639905905999997
ACH-000067,0.194315597113
ACH-000070,0.0023171256564
ACH-000075,0.39283981607100005
ACH-000078,0.34101129196099994
ACH-000082,0.280495301369
ACH-000085,-0.120814420934
ACH-000086,0.207688005738
ACH-000087,0.019993874040599997
ACH-000092,0.227254734553
ACH-000095,0.263446785156
ACH-000097,0.25713916239
ACH-000098,0.131694164146
ACH-000099,0.130090535791
ACH-000108,0.216552501938
ACH-000113,0.205231010608
ACH-000115,0.298703837469
ACH-000116,0.222115682193
ACH-000118,-0.100497197367
ACH-000120,0.386831181105
ACH-000123,0.21972445400199997
ACH-000127,0.106538860117
ACH-000128,0.147859499513
ACH-000132,0.376061720639
ACH-000133,0.218730175544
ACH-000137,0.177243121505
ACH-000138,0.20772683768199998
ACH-000142,0.26453906195099997
ACH-000143,0.12137348914799999
ACH-000146,0.302599785144
ACH-000148,0.22370171556899998
ACH-000150,0.13667994785499998
ACH-000152,0.0251445926101
ACH-000153,0.131466653682
ACH-000159,0.124444964638
ACH-000160,0.436771538139
ACH-000163,0.508486911672
ACH-000167,0.7887010691349999
ACH-000168,-0.0136582260524
ACH-000169,0.294853411202
ACH-000178,0.22282573126
ACH-000182,0.245882642606
ACH-000183,0.267534469086
ACH-000188,0.259673368854
ACH-000189,0.347156631161
ACH-000190,0.44721105345600004
ACH-000198,0.29647033023
ACH-000204,0.200480310988
ACH-000206,0.19226469688700001
ACH-000207,0.09240270776119999
ACH-000211,0.134941856169
ACH-000215,0.137554381857
ACH-000221,0.0153973343365
ACH-000222,0.360341774488
ACH-000223,0.0272681032014
ACH-000226,0.309115629036
ACH-000227,0.29720193876
ACH-000228,0.20746943831700002
ACH-000231,0.148637653712
ACH-000232,0.038846058198899996
ACH-000233,0.0327242005951
ACH-000234,0.0491880621165
ACH-000235,0.133211552863
ACH-000237,0.12139571924100001
ACH-000238,0.17883867227800002
ACH-000243,0.0930970537452
ACH-000244,0.619032960771
ACH-000246,0.115895423732
ACH-000248,0.104446711531
ACH-000250,0.186318662266
ACH-000251,0.341232720089
ACH-000253,0.003962737511
ACH-000255,0.25098376679900003
ACH-000256,-0.023669686414700002
ACH-000257,0.383213334151
ACH-000258,0.338799711726
ACH-000259,0.208698402554
ACH-000260,0.288022889914
ACH-000261,0.14094574752800001
ACH-000262,0.339788208162
ACH-000263,0.0246983577495
ACH-000264,0.0623132275892
ACH-000265,0.229969409828
ACH-000266,0.491471485161
ACH-000272,0.08549145927589999
ACH-000273,0.27542416203000003
ACH-000274,0.157069251891
ACH-000277,0.162671943121
ACH-000278,0.2732793532
ACH-000279,0.0848695139439
ACH-000280,0.217729111501
ACH-000281,0.35738018961999996
ACH-000288,0.287504040643
ACH-000291,0.041799934677
ACH-000293,0.38619343042800003
ACH-000294,0.40577183353600005
ACH-000295,0.487065155018
ACH-000296,0.450928675254
ACH-000302,0.242011386787
ACH-000304,0.18639529240400002
ACH-000307,0.0909949830184
ACH-000308,0.34833585669600003
ACH-000310,0.0991340064913
ACH-000311,0.304023008532
ACH-000312,0.427723623135
ACH-000315,0.278514630067
ACH-000316,0.085975206687
ACH-000317,0.0948199679422
ACH-000318,0.0721308822623
ACH-000319,-0.00020661007572400002
ACH-000320,0.303480630255
ACH-000322,0.245224259349
ACH-000323,0.23983954267299998
ACH-000324,0.199719826968
ACH-000329,0.16588796715600002
ACH-000330,0.185151305075
ACH-000331,0.10544965284600001
ACH-000332,0.263628646198
ACH-000334,0.030085038137
ACH-000335,-0.18368019265000002
ACH-000336,0.02033267492
ACH-000337,0.33780774277
ACH-000339,0.1462327399
ACH-000341,0.668059135691
ACH-000348,0.0314342126159
ACH-000350,0.304200775634
ACH-000352,0.122063953781
ACH-000356,0.355543650645
ACH-000361,0.0785935390053
ACH-000362,0.238647310437
ACH-000363,0.20872566853900001
ACH-000364,0.08715945060329999
ACH-000365,0.364060830203
ACH-000366,0.104885000867
ACH-000368,0.011822507669299999
ACH-000374,0.324351574483
ACH-000375,0.440679989358
ACH-000376,0.19311910196899998
ACH-000381,0.365977101057
ACH-000383,0.19125353859000002
ACH-000387,0.36048399610699994
ACH-000389,-0.149510126526
ACH-000390,0.296840669163
ACH-000393,0.146809368079
ACH-000395,0.338815818713
ACH-000397,0.366562865104
ACH-000401,0.291960164091
ACH-000402,-0.0318358065143
ACH-000403,0.23115816662099997
ACH-000404,0.307306564236
ACH-000406,0.311398763886
ACH-000407,0.353556163455
ACH-000408,0.170611336014
ACH-000410,0.252574507997
ACH-000411,-0.052823740157000004
ACH-000414,0.186896251489
ACH-000415,0.35635892865400004
ACH-000416,0.18726280452999997
ACH-000420,0.32889363420699996
ACH-000421,0.149890244019
ACH-000424,0.308793928079
ACH-000425,0.351026001124
ACH-000426,0.18779416124099998
ACH-000427,0.237763057661
ACH-000433,0.10536097621400001
ACH-000436,0.37059391744599995
ACH-000444,0.165382403732
ACH-000445,0.198862610176
ACH-000448,0.23978082486400001
ACH-000450,-0.0773765219679
ACH-000452,0.0630399192136
ACH-000454,0.219194133076
ACH-000458,0.188137500812
ACH-000459,0.11744333036900001
ACH-000460,0.17521883665600002
ACH-000461,0.188824198576
ACH-000463,0.267041108529
ACH-000464,0.076326808308
ACH-000466,0.125853043581
ACH-000467,0.170842044283
ACH-000468,0.370190801257
ACH-000469,0.27441118301600004
ACH-000470,0.169364130603
ACH-000471,0.309197034082
ACH-000472,0.12376608554600001
ACH-000473,0.105000833596
ACH-000475,0.20428564910500002
ACH-000476,0.10923016730599999
ACH-000477,0.129675359572
ACH-000480,0.524610659357
ACH-000481,0.182819539686
ACH-000483,0.11667822702899999
ACH-000484,-0.046467382459899995
ACH-000485,-0.0564473191981
ACH-000486,0.32485540806999996
ACH-000487,0.330218907564
ACH-000488,0.31937718061000003
ACH-000490,0.109480590682
ACH-000491,0.142279340018
ACH-000495,0.155979399579
ACH-000496,0.18121199445
ACH-000499,0.17342045289799998
ACH-000500,0.133794215179
ACH-000502,0.39444348876400004
ACH-000503,0.11041949748299999
ACH-000505,-0.130393370782
ACH-000507,0.106225105621
ACH-000510,0.11607566088
ACH-000511,0.209680443479
ACH-000512,0.21353724706099997
ACH-000516,-0.0820262191697
ACH-000517,0.253030727083
ACH-000518,0.47091760354900003
ACH-000520,0.15317518508
ACH-000521,0.292457029873
ACH-000522,0.20321640908500002
ACH-000524,0.246941799437
ACH-000527,0.174802115048
ACH-000528,0.299878028041
ACH-000537,0.177441166571
ACH-000541,0.118996570336
ACH-000542,0.0433608280055
ACH-000544,0.0969013397336
ACH-000545,0.287669165476
ACH-000547,-0.138017349935
ACH-000548,0.059274517877099996
ACH-000549,0.219959693112
ACH-000550,0.198481338764
ACH-000552,0.0514144017846
ACH-000556,0.22653121581
ACH-000557,0.09382976002589999
ACH-000570,0.30089028854100003
ACH-000571,0.14532128611
ACH-000573,0.0474068645954
ACH-000576,0.029305743184099998
ACH-000580,0.22502953366300002
ACH-000584,0.0539006493934
ACH-000585,0.26763332982
ACH-000588,0.139262192698
ACH-000589,0.161152232965
ACH-000591,0.20906253933200003
ACH-000593,0.22629915954799998
ACH-000600,0.196089550803
ACH-000601,0.29788814308600003
ACH-000604,-0.0415156587803
ACH-000605,0.423944724313
ACH-000606,0.318142997721
ACH-000608,0.271071444022
ACH-000614,0.294213318515
ACH-000616,0.24642269882800003
ACH-000618,0.184895791126
ACH-000619,0.379161336066
ACH-000620,0.153531128142
ACH-000621,0.34782497331
ACH-000622,0.07492059884119999
ACH-000623,0.0697181532003
ACH-000624,0.20068812333500002
ACH-000627,0.13274553407
ACH-000630,0.27272411875999997
ACH-000632,0.376870572721
ACH-000633,0.106718852421
ACH-000637,0.334307721255
ACH-000638,0.280601236776
ACH-000646,0.230668510807
ACH-000647,0.185113428988
ACH-000648,0.40059622618699997
ACH-000649,0.176421156921
ACH-000651,0.240426330803
ACH-000652,0.0169490542435
ACH-000653,0.192362831974
ACH-000657,0.19346134275
ACH-000658,-0.4329356226899999
ACH-000661,0.444721810784
ACH-000662,0.458302032984
ACH-000663,0.227402313864
ACH-000665,0.149653241805
ACH-000671,0.240477970134
ACH-000673,0.0970469871861
ACH-000676,0.146384236935
ACH-000677,0.21432668882800002
ACH-000681,0.141010587822
ACH-000682,0.210231160981
ACH-000683,0.297947927273
ACH-000684,-0.149953660409
ACH-000688,0.161688834387
ACH-000693,0.139468255655
ACH-000694,0.223409570266
ACH-000695,0.135748727476
ACH-000696,0.170558571053
ACH-000697,0.04229504020119999
ACH-000699,0.25572227999
ACH-000701,0.0721837562191
ACH-000706,0.283808018981
ACH-000711,0.282693845709
ACH-000713,0.39709912665799996
ACH-000714,-0.08553141554610001
ACH-000718,0.059054098239699995
ACH-000720,0.306725872084
ACH-000721,0.23579472519699998
ACH-000724,0.517413655092
ACH-000725,0.449293063414
ACH-000732,0.275843051235
ACH-000734,0.294694069458
ACH-000735,0.422559868333
ACH-000736,0.140044177883
ACH-000738,0.21393360339099998
ACH-000746,0.31384851828899996
ACH-000747,0.25300116210499995
ACH-000748,0.070405371912
ACH-000753,0.09251334199660001
ACH-000756,0.20563094156
ACH-000757,0.38584355612
ACH-000758,0.0233555422816
ACH-000760,0.17420641689
ACH-000763,0.19302306475000003
ACH-000764,0.288074161947
ACH-000765,0.169944101757
ACH-000766,0.272465492984
ACH-000767,0.231481073803
ACH-000768,0.173014493068
ACH-000769,0.191672224782
ACH-000770,0.235947925784
ACH-000771,0.17112062765900002
ACH-000773,0.0790829123232
ACH-000776,0.260287858368
ACH-000777,0.141014156838
ACH-000778,0.2823730967
ACH-000781,0.204225563247
ACH-000782,0.0752192905041
ACH-000783,0.169655856522
ACH-000784,0.129516385337
ACH-000785,0.15229818787799998
ACH-000787,0.277853713271
ACH-000788,0.373901601616
ACH-000791,0.351657527012
ACH-000792,0.248501735165
ACH-000794,0.124513510425
ACH-000796,0.20054671565999999
ACH-000799,0.116271815704
ACH-000800,0.233858088661
ACH-000802,0.36149890650899996
ACH-000804,0.511583227831
ACH-000805,0.492846257292
ACH-000809,0.150709074039
ACH-000810,0.245551522113
ACH-000811,0.161413124306
ACH-000817,0.24535829813299997
ACH-000819,0.300404758863
ACH-000820,0.10541308718699999
ACH-000821,-0.12288123428200001
ACH-000822,0.0805525579307
ACH-000823,0.0266950878981
ACH-000824,0.128242405582
ACH-000827,0.198108453514
ACH-000829,-0.11326508190300001
ACH-000831,0.170726446756
ACH-000832,0.23919019470199998
