,EPS8 (2059)
ACH-000004,0.229438165363
ACH-000007,0.13684324261199998
ACH-000009,0.0820049737628
ACH-000011,0.27676652099
ACH-000012,0.18707043187199998
ACH-000013,0.199501767326
ACH-000014,-0.023055389489000003
ACH-000015,0.162349566821
ACH-000017,0.139083764773
ACH-000018,0.18736398674199997
ACH-000019,0.216367422033
ACH-000021,0.18745131770399998
ACH-000022,0.15051486391
ACH-000025,0.29523982196
ACH-000028,0.152938770443
ACH-000030,0.168338444458
ACH-000035,0.258344463286
ACH-000036,0.059658764419400004
ACH-000037,0.266983859009
ACH-000039,0.36931621088699995
ACH-000040,0.270086228839
ACH-000041,0.052735252680000004
ACH-000042,0.234682722737
ACH-000045,0.347720217957
ACH-000047,0.10869233002800001
ACH-000052,-0.09004371021569998
ACH-000053,0.21735066435
ACH-000054,0.0717333423077
ACH-000055,0.296538337581
ACH-000060,0.214278893782
ACH-000067,0.349772201856
ACH-000070,0.261677765457
ACH-000075,0.060246090604
ACH-000078,0.21461252547600002
ACH-000082,0.128923058053
ACH-000085,0.24621819172200002
ACH-000086,0.126333370379
ACH-000087,0.121306043365
ACH-000092,0.202314225659
ACH-000095,0.102883224932
ACH-000097,0.198089073695
ACH-000098,0.162181627498
ACH-000099,0.17450464797499998
ACH-000108,-0.338778202318
ACH-000113,0.169541109161
ACH-000115,0.0548907863885
ACH-000116,0.50956356218
ACH-000118,0.180405816276
ACH-000120,0.230747040122
ACH-000123,0.125717943105
ACH-000127,0.217680050242
ACH-000128,0.099667861733
ACH-000132,0.222375721522
ACH-000133,0.162956648087
ACH-000137,0.327001005777
ACH-000138,0.0569485761302
ACH-000142,0.30747147133999997
ACH-000143,0.15366497735600002
ACH-000146,0.261669565695
ACH-000148,0.152821841972
ACH-000150,0.13228249161800001
ACH-000152,0.143135667266
ACH-000153,0.26850743283000006
ACH-000159,0.251790606481
ACH-000160,0.19456574187
ACH-000163,0.10586868102199999
ACH-000167,-0.00701490916942
ACH-000168,0.297791062394
ACH-000169,0.235324455418
ACH-000178,0.126124486603
ACH-000182,0.138379482856
ACH-000183,0.075965208128
ACH-000188,0.21657050249499998
ACH-000189,-0.0897690522191
ACH-000190,0.20195043067200003
ACH-000198,0.20192668071199998
ACH-000204,0.005316545861720001
ACH-000206,0.167596434275
ACH-000207,0.191836468165
ACH-000211,0.154739226038
ACH-000215,0.18903581659899998
ACH-000221,0.41598758417
ACH-000222,0.211107191476
ACH-000223,0.040787912623900004
ACH-000226,0.16016371828099998
ACH-000227,-0.0684936789477
ACH-000228,-0.0693575964055
ACH-000231,0.14146507058399999
ACH-000232,0.155898405752
