,DMRT3 (58524)
ACH-000004,0.240603245143
ACH-000007,0.202002429113
ACH-000009,0.247928962531
ACH-000011,0.0181660438229
ACH-000012,0.0600883823453
ACH-000013,0.133130752959
ACH-000014,0.299638464014
ACH-000015,0.130468938681
ACH-000017,-0.10377020440099999
ACH-000018,-0.0562520094769
ACH-000019,0.0407024051424
ACH-000021,0.14514623058599999
ACH-000022,-0.00838587116989
ACH-000025,0.23558035897799998
ACH-000028,0.044504976979199994
ACH-000030,0.160487020689
ACH-000035,0.144225732427
ACH-000036,-0.0411463555808
ACH-000037,0.31820557236900004
ACH-000039,0.147014495269
ACH-000040,-0.031665991585200004
ACH-000041,0.127784760782
ACH-000042,0.052047156411300005
ACH-000045,0.118134900455
ACH-000047,0.156065919246
ACH-000052,-0.0877420713948
ACH-000053,0.0586903604937
ACH-000054,-0.119578947395
ACH-000055,0.235993255916
ACH-000060,0.0925980642357
ACH-000067,0.044158978052900005
ACH-000070,-0.01396470833
ACH-000075,0.070616171834
ACH-000078,0.17315628035
ACH-000082,-0.0887458978908
ACH-000085,0.31057405617600004
ACH-000086,0.14951702757000002
ACH-000087,0.24245466853
ACH-000092,0.20278093910300002
ACH-000095,0.0050577323715
ACH-000097,0.0566029259836
ACH-000098,0.0926313221201
ACH-000099,0.133898748094
ACH-000108,0.218022893519
ACH-000113,0.169274848986
ACH-000115,-0.176846625848
ACH-000116,0.140805728945
ACH-000118,0.13827288761499998
ACH-000120,0.11717458199200001
ACH-000123,0.0625251375224
ACH-000127,0.10466560892999999
ACH-000128,-0.019433727469099996
ACH-000132,0.27618046718199996
ACH-000133,0.163067521362
ACH-000137,0.371453648756
ACH-000138,-0.058768118931300004
ACH-000142,0.126220651623
ACH-000143,-0.0672587933988
ACH-000146,-0.039663552583699996
ACH-000148,0.17490246396200002
ACH-000150,0.0103107005434
ACH-000152,0.281541321477
ACH-000153,0.12770652615999997
ACH-000159,0.0904116776313
ACH-000160,-0.0217695518785
ACH-000163,0.168783679632
ACH-000167,-0.205136000695
ACH-000168,-0.0463249154546
ACH-000169,0.0189693421206
ACH-000178,0.07870657688239999
ACH-000182,-0.050703603085099996
ACH-000183,0.073756230971
ACH-000188,0.08425709738880001
ACH-000189,-0.00390834234501
ACH-000190,0.23898633654399998
ACH-000198,-0.0668362455954
ACH-000204,-0.0646730614486
ACH-000206,0.126012847462
ACH-000207,-0.055885111435900005
ACH-000211,0.103535551301
ACH-000215,0.04426051525119999
ACH-000221,0.00324429239
ACH-000222,0.13638923123299998
ACH-000223,0.0666008663381
ACH-000226,0.10698059962
ACH-000227,0.18742859477600002
ACH-000228,0.0343648884453
ACH-000231,0.0739702529417
ACH-000232,0.201204698691
ACH-000233,0.133166646955
ACH-000234,0.111166258238
ACH-000235,0.0286619080246
ACH-000237,-0.106203325668
ACH-000238,0.0734963044681
ACH-000243,0.10775465865299999
ACH-000244,-0.0794266266951
ACH-000246,0.106843657145
ACH-000248,0.244019342336
ACH-000250,0.080511153553
ACH-000251,0.156033670616
ACH-000253,-0.0746117533491
ACH-000255,0.195934397491
ACH-000256,0.0738846653533
ACH-000257,0.0454606607487
ACH-000258,0.205048308977
ACH-000259,0.10189848082800002
ACH-000260,0.0634482957149
ACH-000261,0.0519007611487
ACH-000262,0.09160840879650001
ACH-000263,0.0238553302303
ACH-000264,0.14355953435799998
ACH-000265,-0.026006929216
ACH-000266,0.103844123905
ACH-000272,0.00754781967435
ACH-000273,0.108460980049
ACH-000274,0.0656542821324
ACH-000277,-0.0363840910148
ACH-000278,0.0289237192552
ACH-000279,0.114120709322
ACH-000280,0.0293690412494
ACH-000281,0.0340647652245
ACH-000288,0.101391069891
ACH-000291,0.183248884185
ACH-000293,0.242078556869
ACH-000294,0.015331997480500001
ACH-000295,0.132261596793
