,DAK (26007)
ACH-000004,-0.244585450964
ACH-000007,-0.0809508162104
ACH-000009,-0.199506311857
ACH-000011,0.106836152652
ACH-000012,-0.311405645227
ACH-000013,-0.185255402849
ACH-000014,0.0891048333777
ACH-000015,-0.048284767766800005
ACH-000017,-0.105033033003
ACH-000018,-0.24236205904599997
ACH-000019,-0.164729912062
ACH-000021,-0.263511977127
ACH-000022,-0.266334540315
ACH-000025,-0.046406186719699996
ACH-000028,-0.158559766119
ACH-000030,-0.10409704599300001
ACH-000035,-0.0672071854648
ACH-000036,-0.101401973909
ACH-000037,-0.0803003022733
ACH-000039,-0.213281583425
ACH-000040,-0.19325577111699999
ACH-000041,-0.0689990693485
ACH-000042,-0.190273576531
ACH-000045,-0.20397683486200002
ACH-000047,-0.0627303777127
ACH-000052,-0.252488891468
ACH-000053,-0.103639409314
ACH-000054,0.028146491529799998
ACH-000055,-0.00602956012954
ACH-000060,-0.057707747148000005
ACH-000067,0.121427907269
ACH-000070,-0.0746853342696
ACH-000075,-0.23593441026700002
ACH-000078,-0.18482481138700002
ACH-000082,-0.23955475433899998
ACH-000085,-0.0342432355799
ACH-000086,-0.282944205311
ACH-000087,-0.09304609209510001
ACH-000092,-0.13797649459699998
ACH-000095,-0.137529746297
ACH-000097,-0.20634166854699998
ACH-000098,-0.319812746439
ACH-000099,0.00796304472663
ACH-000108,-0.120405551393
ACH-000113,-0.136382101068
ACH-000115,-0.025874752307700002
ACH-000116,-0.271539958548
ACH-000118,-0.202482919457
ACH-000120,-0.16879282445799998
ACH-000123,-0.08405989709589999
ACH-000127,-0.125070286084
ACH-000128,0.077421571351
ACH-000132,-0.13175793388
ACH-000133,-0.17458854684
ACH-000137,-0.42449689667400003
ACH-000138,-0.20911699951499998
ACH-000142,-0.261364551938
ACH-000143,-0.272554328804
ACH-000146,-0.13616607619
ACH-000148,-0.159671137226
ACH-000150,-0.0653010536886
ACH-000152,-0.132089806285
ACH-000153,-0.272985619116
ACH-000159,0.0742204444557
ACH-000160,-0.208459372486
ACH-000163,-0.191639376521
ACH-000167,-0.31927575167
ACH-000168,-0.21736681748199999
ACH-000169,-0.18522512081099998
ACH-000178,-0.051783379744800004
ACH-000182,-0.107934237696
ACH-000183,-0.0182929778151
ACH-000188,-0.257365115612
ACH-000189,-0.234543103919
ACH-000190,-0.26142141794
ACH-000198,-0.0585825083631
ACH-000204,-0.07277956554
ACH-000206,0.0572634838755
ACH-000207,-0.46992737093000003
ACH-000211,-0.217670647931
ACH-000215,-0.253892649698
ACH-000221,-0.12450699796499999
ACH-000222,-0.354192859444
ACH-000223,-0.09333126047450001
ACH-000226,-0.195135136159
ACH-000227,-0.169592129708
ACH-000228,-0.24058766884100002
ACH-000231,-0.270382858205
ACH-000232,-0.09855723812660001
ACH-000233,-0.056664238594699996
ACH-000234,0.122738617928
ACH-000235,-0.15564833231699998
ACH-000237,-0.154121914092
ACH-000238,-0.142968723699
ACH-000243,-0.201419297739
ACH-000244,-0.19302933153000001
ACH-000246,-0.168748982249
ACH-000248,-0.0475469403385
ACH-000250,-0.197869073899
ACH-000251,-0.0626585806503
ACH-000253,-0.048309315641599994
ACH-000255,-0.10150265386700001
ACH-000256,-0.127199652446
ACH-000257,-0.19749106891100002
ACH-000258,-0.06200024571269999
ACH-000259,-0.0963262285376
ACH-000260,-0.125398377348
ACH-000261,-0.22844688029899998
ACH-000262,-0.339783042966
ACH-000263,-0.46497813323
ACH-000264,-0.21547875913400003
ACH-000265,-0.06497265381509999
ACH-000266,-0.228390470251
ACH-000272,-0.0796068615988
ACH-000273,-0.205334079427
ACH-000274,-0.065190731074
ACH-000277,0.14758250807499998
ACH-000278,-0.0833895424784
ACH-000279,-0.13999872285999998
ACH-000280,-0.284065600852
ACH-000281,-0.364838462005
ACH-000288,-0.21058755680500002
ACH-000291,-0.0363806026281
ACH-000293,-0.241235978307
ACH-000294,-0.199620973127
ACH-000295,-0.122400138032
ACH-000296,0.245241836006
ACH-000302,-0.357556234233
ACH-000304,-0.141120064623
ACH-000307,-0.189351616942
ACH-000308,-0.10782169200899999
ACH-000310,-0.0636808996043
ACH-000311,-0.016783748265200002
ACH-000312,-0.213299495837
ACH-000315,-0.29961781730799997
ACH-000316,-0.00770147612661
ACH-000317,-0.49536620889
ACH-000318,-0.385747756688
ACH-000319,-0.316986878829
ACH-000320,0.028392256642800002
ACH-000322,0.19548569304299998
ACH-000323,-0.128654406142
ACH-000324,-0.0594041968306
ACH-000329,-0.12098855721799999
ACH-000330,-0.172545129901
ACH-000331,-0.148170140569
ACH-000332,-0.12018658422
ACH-000334,-0.107976741561
ACH-000335,-0.451540054234
ACH-000336,-0.346045598003
ACH-000337,-0.269816301924
ACH-000339,-0.161282149955
ACH-000341,-0.022875851069099996
ACH-000348,-0.14371005525699998
ACH-000350,-0.150016524465
ACH-000352,-0.188174366597
ACH-000356,-0.27975711336
ACH-000361,0.176526788526
ACH-000362,-0.0838019963001
ACH-000363,-0.22976088497299998
ACH-000364,-0.168764922574
ACH-000365,-0.124995400651
ACH-000366,-0.432011314776
ACH-000368,-0.394278335882
ACH-000374,-0.365402986581
ACH-000375,-0.319467561821
ACH-000376,-0.284918950326
ACH-000381,-0.286299010354
ACH-000383,-0.19649445917
ACH-000387,-0.0911047694317
ACH-000389,-0.16965823846099998
ACH-000390,-0.192677889442
ACH-000393,-0.111944203565
ACH-000395,-0.206047283547
ACH-000397,-0.180928168068
ACH-000401,-0.316154734176
ACH-000402,-0.32053568936
ACH-000403,-0.0664899687994
ACH-000404,-0.314405748462
ACH-000406,-0.034116570742599994
ACH-000407,-0.3176416136
ACH-000408,-0.47658408041699996
ACH-000410,-0.13810049423
ACH-000411,-0.159990587522
ACH-000414,-0.0311552061974
ACH-000415,-0.44978610875200004
ACH-000416,-0.061415427914500005
ACH-000420,-0.257057513472
ACH-000421,-0.27907198926
ACH-000424,-0.180805734817
ACH-000425,-0.155444557795
ACH-000426,-0.18687530560499999
ACH-000427,-0.111438601308
ACH-000433,-0.116269978637
ACH-000436,-0.18009535502000001
ACH-000444,-0.175468901143
ACH-000445,-0.030995741132
ACH-000448,0.0494323590737
ACH-000450,0.08718464142380002
ACH-000452,-0.314539135661
ACH-000454,-0.0778723987499
ACH-000458,-0.229282301351
ACH-000459,0.184543879096
ACH-000460,-0.127089215644
ACH-000461,-0.320178430953
ACH-000463,-0.0401991090169
ACH-000464,-0.269803399898
ACH-000466,-0.488450642905
ACH-000467,-0.169931192559
ACH-000468,-0.444359918608
ACH-000469,-0.173817014792
ACH-000470,0.0889605000013
ACH-000471,-0.10108369934900001
ACH-000472,-0.217913625854
ACH-000473,-0.036544859772600004
ACH-000475,-0.09480385270700001
ACH-000476,-0.495431857879
ACH-000477,0.028141859732499996
ACH-000480,-0.0735107280426
ACH-000481,-0.281420515999
ACH-000483,-0.532186554477
ACH-000484,-0.286152034158
ACH-000485,-0.0793071466045
ACH-000486,-0.297473099853
ACH-000487,-0.260630057753
ACH-000488,-0.214905926372
ACH-000490,0.00849950368925
ACH-000491,-0.359640322006
ACH-000495,-0.19906507522599998
ACH-000496,-0.27219769987
ACH-000499,-0.18670116496
ACH-000500,0.06390122700249999
ACH-000502,-0.171867404571
ACH-000503,-0.5383811965609999
ACH-000505,-0.341606702406
ACH-000507,-0.058614433656699994
ACH-000510,-0.18377924321
ACH-000511,-0.126110780663
ACH-000512,-0.455249547205
ACH-000516,-0.06377483436980001
ACH-000517,-0.218240294606
ACH-000518,-0.08238881298760001
ACH-000520,-0.152338362661
ACH-000521,0.0037070925285400003
ACH-000522,-0.22769662718699998
ACH-000524,-0.0705553465954
ACH-000527,-0.19862412114599998
ACH-000528,-0.155907315936
ACH-000537,-0.181471958313
ACH-000541,-0.0657693560938
ACH-000542,-0.0367117389249
ACH-000544,-0.17947843147999998
ACH-000545,-0.304276729943
ACH-000547,-0.166695863151
ACH-000548,-0.161822756064
ACH-000549,-0.189249069358
ACH-000550,-0.08503962271469999
ACH-000552,0.00970614411844
ACH-000556,-0.115735573323
ACH-000557,-0.183783158652
ACH-000570,-0.201217495828
ACH-000571,-0.22538222059799998
ACH-000573,-0.170927300656
ACH-000576,-0.0593784793574
ACH-000580,0.019908473374299997
ACH-000584,-0.00415155153648
ACH-000585,-0.173818010301
ACH-000588,-0.000152045268335
ACH-000589,-0.100430950957
ACH-000591,-0.143859161539
ACH-000593,-0.17414077593
ACH-000600,-0.0529098577662
ACH-000601,-0.141335227927
