,OR1J1 (347168)
ACH-000004,-0.114109360604
ACH-000007,-0.0772595580743
ACH-000009,-0.18486496287
ACH-000011,0.020894861483
ACH-000012,-0.180710058158
ACH-000013,-0.19188993580299998
ACH-000014,-0.09719666762240001
ACH-000015,-0.13466909672900002
ACH-000017,-0.0881617431504
ACH-000018,-0.180046951371
ACH-000019,-0.331741751177
ACH-000021,-0.13953059252900002
ACH-000022,-0.20763348710700003
ACH-000025,0.061144069087699995
ACH-000028,-0.021267165807500002
ACH-000030,0.0648856075149
ACH-000035,-0.06537115947359999
ACH-000036,-0.0283700660849
ACH-000037,-0.0363712539888
ACH-000039,-0.14177301618899998
ACH-000040,-0.23332730260600001
ACH-000041,-0.14898565612700002
ACH-000042,-0.0370449591915
ACH-000045,0.0162117486231
ACH-000047,-0.0686413755313
ACH-000052,-0.022787287942599998
ACH-000053,-0.0693206088726
ACH-000054,-0.164665141133
ACH-000055,-0.158704970274
ACH-000060,-0.07273936223
ACH-000067,-0.08066266667949999
ACH-000070,0.011746852749999998
ACH-000075,-0.0880049349355
ACH-000078,-0.056906779359300004
ACH-000082,0.0227582657133
ACH-000085,-0.034895481875199995
ACH-000086,-0.17282478435499998
ACH-000087,-0.40371958610799996
ACH-000092,-0.023820451694400002
ACH-000095,-0.183147447016
ACH-000097,-0.09165008196689998
ACH-000098,-0.032411050913
ACH-000099,-0.011223636654600001
ACH-000108,-0.196546030496
ACH-000113,-0.025867660016799996
ACH-000115,-0.19466373983600002
ACH-000116,-0.052713763991300004
ACH-000118,-0.14381487300999998
ACH-000120,-0.0877007276688
ACH-000123,0.0235778613075
ACH-000127,-0.0162745496033
ACH-000128,-0.10598987710300001
ACH-000132,-0.0685443807348
ACH-000133,-0.131572043571
ACH-000137,0.00205993842299
ACH-000138,-0.108196219576
ACH-000142,0.0724764467069
ACH-000143,-0.015114947179
ACH-000146,-0.0556388521213
ACH-000148,-0.167550432804
ACH-000150,0.0217313216826
ACH-000152,-0.0775917181013
ACH-000153,-0.0677675180865
ACH-000159,-0.21854316294599999
ACH-000160,-0.148989904746
ACH-000163,-0.24019684277699999
ACH-000167,-0.0725618405327
ACH-000168,-0.0024465083032199995
ACH-000169,-0.112752928864
ACH-000178,-0.174252948794
ACH-000182,0.0104264043473
ACH-000183,-0.115662182652
ACH-000188,-0.200914045429
ACH-000189,-0.033794333494599996
ACH-000190,-0.0969598019585
ACH-000198,-0.011940794322600002
ACH-000204,0.019856265396099998
ACH-000206,-0.161055372851
ACH-000207,-0.163655121025
ACH-000211,-0.0642428951714
ACH-000215,-0.230280563711
ACH-000221,-0.0971068772142
ACH-000222,-0.21899325327
ACH-000223,-0.0791609691434
ACH-000226,0.0428239994937
ACH-000227,-0.0854217811173
ACH-000228,-0.215922789047
ACH-000231,0.0036926246561300004
ACH-000232,0.0213394231335
ACH-000233,0.00316937806444
ACH-000234,-0.12638768231
ACH-000235,-0.09392090583519999
ACH-000237,-0.102284027969
ACH-000238,-0.149854542232
ACH-000243,-0.059495127625000005
ACH-000244,0.049554872582999995
ACH-000246,-0.127749920628
ACH-000248,-0.0035552680908
ACH-000250,-0.0972972790354
ACH-000251,-0.156021246982
ACH-000253,-0.0829076688882
ACH-000255,0.0164573744362
ACH-000256,-0.214502950176
ACH-000257,0.0582444067631
ACH-000258,0.0644774291507
ACH-000259,-0.0810974689996
ACH-000260,-0.09935704369380001
ACH-000261,-0.0835470548243
ACH-000262,-0.191887066243
ACH-000263,-0.275329017622
ACH-000264,-0.0939503907251
ACH-000265,-0.007981954816169999
ACH-000266,-0.07516562011910001
ACH-000272,-0.17050644021699998
ACH-000273,-0.114053585912
ACH-000274,-0.191852186261
ACH-000277,-0.10994237485099999
ACH-000278,0.0784707264922
ACH-000279,0.0218161906556
ACH-000280,-0.151378178059
ACH-000281,0.08512652647129999
ACH-000288,-0.012858723959899999
ACH-000291,-0.0884753147824
ACH-000293,-0.22928379959800002
ACH-000294,-0.143261018291
ACH-000295,0.321217585596
ACH-000296,-0.06948097220039999
ACH-000302,-0.145896926334
ACH-000304,0.177891008749
ACH-000307,-0.022683714768099997
ACH-000308,-0.144594250677
ACH-000310,0.0168382488004
ACH-000311,-0.0763180304108
ACH-000312,-0.128362487607
ACH-000315,-0.0611996659235
ACH-000316,-0.0364021087184
ACH-000317,0.133345416957
ACH-000318,-0.148913706669
ACH-000319,-0.12556337000700002
ACH-000320,-0.136218629073
ACH-000322,0.0482481169653
ACH-000323,-0.177567767679
