,DCAF4L2 (138009)
ACH-000004,0.011436354610399999
ACH-000007,-0.23416260435400002
ACH-000009,0.032690233231700006
ACH-000011,-0.0025221297246799997
ACH-000012,-0.132890747007
ACH-000013,-0.061755829290199994
ACH-000014,-0.113549061324
ACH-000015,-0.0267607175704
ACH-000017,-0.499273184952
ACH-000018,-0.0640353877328
ACH-000019,-0.037943310550800004
ACH-000021,0.027461406807200002
ACH-000022,-0.150395878827
ACH-000025,-0.11571405584200001
ACH-000028,-0.279654949267
ACH-000030,-0.09092587767169999
ACH-000035,-0.133745942059
ACH-000036,0.10912603922900001
ACH-000037,0.0721821823928
ACH-000039,-0.0599334192373
ACH-000040,-0.0688621143684
ACH-000041,0.06209496011
ACH-000042,-0.071467826647
ACH-000045,0.119591669508
ACH-000047,-0.00530546765768
ACH-000052,0.089220247644
ACH-000053,-0.127775144485
ACH-000054,0.072555491101
ACH-000055,-0.20304181856800002
ACH-000060,-0.17863554482500002
ACH-000067,0.134276240644
ACH-000070,-0.08616619906430001
ACH-000075,-0.165571309792
ACH-000078,-0.0997153647173
ACH-000082,0.0380436057414
ACH-000085,0.0793781531453
ACH-000086,0.126792661314
ACH-000087,-0.013993239285799998
ACH-000092,-0.164122818357
ACH-000095,0.040305629408400004
ACH-000097,0.008954795033569999
ACH-000098,-0.06259019535759999
ACH-000099,-0.0020845577769799998
ACH-000108,0.118633194057
ACH-000113,-0.0302544237344
ACH-000115,0.0024543046433
ACH-000116,0.0289758163625
ACH-000118,-0.017719421229000002
ACH-000120,0.158940303394
ACH-000123,-0.0777311501842
ACH-000127,-0.09734101977219999
ACH-000128,-0.039364714876599996
ACH-000132,-0.249994092506
ACH-000133,-0.14023670757999998
ACH-000137,0.125619003298
ACH-000138,0.07457297173460001
ACH-000142,0.0646858311548
ACH-000143,-0.219096774449
ACH-000146,0.0357683392129
ACH-000148,-0.06522373068540001
ACH-000150,-0.154689624808
ACH-000152,-0.15722731626599998
ACH-000153,0.07202535441810001
ACH-000159,-0.20830523329300002
ACH-000160,-0.12958657556
ACH-000163,0.0175424319945
ACH-000167,0.398265981346
ACH-000168,-0.051160537919699996
ACH-000169,-0.10477333985300001
ACH-000178,0.00668634031647
ACH-000182,-0.202902234721
ACH-000183,0.032089938723
ACH-000188,0.0382127051097
ACH-000189,-0.102525057208
ACH-000190,0.005529939534859999
ACH-000198,0.165766208203
ACH-000204,-0.00845330345624
ACH-000206,-0.19935261754
ACH-000207,-0.211518322734
ACH-000211,-0.0376500964557
ACH-000215,-0.0702139876119
ACH-000221,-0.00481664189668
ACH-000222,0.222923377971
ACH-000223,-0.024309488106999996
ACH-000226,0.0555142178706
ACH-000227,-0.387286697687
ACH-000228,-0.12366255600500001
ACH-000231,0.0016051908682600002
ACH-000232,0.0489462138779
ACH-000233,-0.20839546784000001
ACH-000234,-0.0543436599415
ACH-000235,-0.07958547332930001
ACH-000237,-0.06276418982819999
ACH-000238,0.209819030077
ACH-000243,-0.0293536023705
ACH-000244,-0.132188976485
ACH-000246,-0.122211816846
ACH-000248,-0.758555172633
ACH-000250,0.0294224228755
ACH-000251,0.16680184912
ACH-000253,-0.0642451367445
ACH-000255,-0.0511852234831
ACH-000256,-0.283550443068
ACH-000257,-0.0780670397111
ACH-000258,-0.0878654078248
ACH-000259,-0.103757239839
ACH-000260,0.021294185208600002
ACH-000261,-0.0648915082869
ACH-000262,-0.151537462142
ACH-000263,-0.0644404766451
ACH-000264,0.0159796424869
ACH-000265,-0.278112167827
ACH-000266,-0.00565083594209
ACH-000272,-0.0184469743315
ACH-000273,0.073913798734
ACH-000274,-0.020755631161099998
ACH-000277,-0.247264241222
ACH-000278,0.0692665818762
ACH-000279,0.00597901263011
ACH-000280,-0.0253151079487
ACH-000281,-0.0244717969166
ACH-000288,0.025752247090400002
ACH-000291,-0.119858170525
ACH-000293,-0.07920504591699999
ACH-000294,-0.116291311634
ACH-000295,0.246424523967
ACH-000296,0.166794478133
ACH-000302,-0.105294203031
ACH-000304,0.0029437763073899997
ACH-000307,-0.09425797122980001
ACH-000308,0.0282125932762
ACH-000310,-0.0399964239613
ACH-000311,-0.0668609229428
ACH-000312,-0.0386492026622
ACH-000315,0.0444454668762
ACH-000316,-0.148755008996
ACH-000317,0.150063841141
ACH-000318,0.060109651460300006
ACH-000319,-0.21953636421599998
ACH-000320,0.331765659956
ACH-000322,0.169931068686
ACH-000323,0.0138061322003
ACH-000324,-0.164195682974
ACH-000329,-0.026405128107699998
ACH-000330,0.130908145488
ACH-000331,-0.10336829366
ACH-000332,-0.0921271756513
ACH-000334,0.139836398322
ACH-000335,0.036334701871000005
ACH-000336,-0.266427140411
ACH-000337,-0.10200232559599999
ACH-000339,-0.0470231439456
ACH-000341,0.365852273997
ACH-000348,0.0382490078111
ACH-000350,0.057952151754199994
ACH-000352,-0.19625757838
ACH-000356,0.0461147658862
ACH-000361,0.111142012656
ACH-000362,0.135629233796
ACH-000363,-0.329535999093
ACH-000364,-0.0987149446136
ACH-000365,-0.0368372414194
ACH-000366,-0.130509114319
ACH-000368,0.0710641378487
ACH-000374,0.10518028441199999
ACH-000375,-0.0315123983136
ACH-000376,-0.0103939730844
ACH-000381,-0.22346154795499998
ACH-000383,-0.0387896073966
ACH-000387,0.0029805153942
ACH-000389,0.0225358921569
ACH-000390,-0.0641847163756
ACH-000393,-0.0571442577653
ACH-000395,0.0340270602237
ACH-000397,-0.051512149367899995
ACH-000401,-0.220117895108
ACH-000402,0.147773546851
ACH-000403,-0.050350262484499995
ACH-000404,0.19026888592
ACH-000406,-0.024502381823999997
ACH-000407,-0.057268291278200004
ACH-000408,-0.234889807562
ACH-000410,-0.0380354229201
ACH-000411,-0.033253015191799996
ACH-000414,-0.0219827327513
ACH-000415,-0.0362547963521
ACH-000416,-0.0406278809312
ACH-000420,0.118707726196
ACH-000421,-0.0877257712441
ACH-000424,-0.0638490822548
ACH-000425,-0.141083682265
ACH-000426,0.18808772616
ACH-000427,-0.311414640099
ACH-000433,0.0254951996033
ACH-000436,-0.132869576964
ACH-000444,-0.258360973679
ACH-000445,-0.0951031372267
ACH-000448,-0.155944720473
ACH-000450,-0.165350233248
ACH-000452,0.0436112187676
ACH-000454,0.0334383936134
ACH-000458,-0.262781977389
ACH-000459,0.0739822238227
ACH-000460,0.017629256220599996
ACH-000461,-0.0426996019128
ACH-000463,-0.111393751064
ACH-000464,0.079199418439
ACH-000466,-0.0930052054369
ACH-000467,-0.0817515238542
ACH-000468,0.0138123525979
ACH-000469,0.021886924020500003
ACH-000470,-0.232318841761
ACH-000471,-0.139897897096
ACH-000472,-0.09499679419889999
ACH-000473,-0.12427229575899999
ACH-000475,-0.00499556774887
ACH-000476,-0.00634809178234
ACH-000477,-0.10418864386299999
ACH-000480,-0.08694822373260001
ACH-000481,-0.0502395186453
ACH-000483,-0.11001780373
ACH-000484,0.0937088314322
ACH-000485,0.16025679046
ACH-000486,-0.0989719749684
ACH-000487,0.0699389380335
ACH-000488,0.0219589230272
ACH-000490,-0.035303849985
ACH-000491,-0.0837803912916
ACH-000495,-0.11089192225
ACH-000496,0.176529916588
ACH-000499,-0.0225438291169
ACH-000500,-0.167751433646
ACH-000502,-0.0619226313244
ACH-000503,0.102592896635
ACH-000505,-0.23122119851700002
ACH-000507,0.0443521209167
ACH-000510,-0.028790267991999997
ACH-000511,-0.09703050067789999
ACH-000512,-0.231958458545
ACH-000516,0.04685780080659999
ACH-000517,-0.043101161678
ACH-000518,-0.0761950721687
ACH-000520,0.232121921014
ACH-000521,0.043515873487800005
ACH-000522,-0.12231363945999998
ACH-000524,-0.0273320723037
ACH-000527,-0.00506517887079
ACH-000528,0.048135824261
ACH-000537,-0.171782635783
ACH-000541,0.0577530487895
ACH-000542,-0.17540622122000002
ACH-000544,-0.0504130977888
ACH-000545,-0.07299330284239999
ACH-000547,-0.34602993840400004
ACH-000548,-0.11089462842499999
ACH-000549,-0.294536744076
ACH-000550,0.07666030206880001
ACH-000552,0.0646946707674
ACH-000556,-0.127897159353
ACH-000557,-0.129049000486
ACH-000570,-0.0773076076206
ACH-000571,0.0722279646291
ACH-000573,0.144073010073
ACH-000576,-0.114359799858
ACH-000580,-0.172927443926
ACH-000584,-0.152437690944
ACH-000585,-0.0241280646171
ACH-000588,-0.12520146605799998
ACH-000589,-0.00664932951486
ACH-000591,0.231651656959
ACH-000593,-0.0774191941842
ACH-000600,-0.0413286018096
ACH-000601,-0.0633212453971
ACH-000604,-0.21431658180399998
ACH-000605,0.0370068801753
ACH-000606,-0.0165946598651
ACH-000608,-0.00739406317591
ACH-000614,0.0574851647866
ACH-000616,-0.149915658132
ACH-000618,0.041567275968499996
ACH-000619,-0.0202598308473
ACH-000620,0.000740533206872
ACH-000621,-0.0978642953583
ACH-000622,-0.20899534310400003
ACH-000623,0.21440087463799998
ACH-000624,-0.00452153516333
ACH-000627,-0.013293247163200001
ACH-000630,0.0146768718809
ACH-000632,0.0699002883867
ACH-000633,-0.095345076165
ACH-000637,0.09636087837400001
ACH-000638,-0.283373869146
ACH-000646,-0.11735113137599999
ACH-000647,-0.06979524113749999
ACH-000648,-0.14377736208699998
ACH-000649,0.128595153905
ACH-000651,-0.0234697740148
ACH-000652,-0.140075514777
ACH-000653,-0.0669826985329
ACH-000657,0.012886652415400001
ACH-000658,-0.22094992497699997
ACH-000661,0.15466607455999998
ACH-000662,-0.0560311187735
ACH-000663,-0.0335139188341
ACH-000665,0.035887347176
ACH-000671,-0.0669195513947
ACH-000673,-0.0707981362687
ACH-000676,-0.037282174504900005
ACH-000677,-0.057057333194000005
ACH-000681,0.0294344584637
ACH-000682,-0.154095062152
ACH-000683,-0.14021597849300002
ACH-000684,0.038724258757500005
ACH-000688,0.0135188849811
ACH-000693,-0.0504839653699
ACH-000694,-0.0225412002703
ACH-000695,-0.0736897670515
ACH-000696,0.00585860309807
ACH-000697,0.0377858454456
ACH-000699,-0.020863162927599998
ACH-000701,-0.27913522255999995
ACH-000706,-0.14330558480699998
ACH-000711,-0.0984837312211
ACH-000713,0.043941226020900004
ACH-000714,-0.285466411084
ACH-000718,0.0267044961682
ACH-000720,0.165190526416
ACH-000721,-0.0876670222911
ACH-000724,-0.0280526989191
ACH-000725,-0.08364340244900001
ACH-000732,0.00745843851197
ACH-000734,-0.155063300454
ACH-000735,-0.0429604310464
ACH-000736,0.06385237935959999
ACH-000738,0.014582009132700002
ACH-000746,0.12097841592700001
ACH-000747,-0.0754726977967
ACH-000748,-0.0598916440845
ACH-000753,-0.0706772182686
ACH-000756,0.0140986611647
ACH-000757,-0.213090878179
ACH-000758,-0.10406321062400001
ACH-000760,-0.0552876688086
ACH-000763,0.059577049022699995
ACH-000764,-0.0284451106373
ACH-000765,0.07244743044980001
ACH-000766,-0.15678772172900002
ACH-000767,-0.06254413249
ACH-000768,-0.0558244535776
ACH-000769,0.00428751118112
ACH-000770,0.0658390607871
ACH-000771,-0.166788123061
ACH-000773,0.06674403150000001
ACH-000776,-0.08498203906169999
ACH-000777,0.0180744247118
ACH-000778,-0.031038615334900002
ACH-000781,0.0061660553640400005
ACH-000782,-0.012261832814100001
ACH-000783,-0.130485211025
ACH-000784,-0.094195128488
ACH-000785,-0.019768227778
ACH-000787,0.151546930686
ACH-000788,0.00899691677327
ACH-000791,-0.0397180384824
ACH-000792,-0.0352820929674
ACH-000794,0.0919090634008
ACH-000796,0.0059883661067
ACH-000799,-0.173658671716
ACH-000800,0.135493878815
ACH-000802,-0.11055433620100001
ACH-000804,0.0290665177005
ACH-000805,-0.135568978059
ACH-000809,-0.0253446758532
ACH-000810,-0.125034157924
ACH-000811,0.040112465802899996
ACH-000817,-0.033226623443700004
ACH-000819,-0.199662025464
ACH-000820,0.451028126347
ACH-000821,-0.06437874369459999
ACH-000822,-0.028802803166900003
ACH-000823,-0.046458988502000004
ACH-000824,-0.0992422978156
ACH-000827,-0.14847515408700002
ACH-000829,0.0993620378
ACH-000831,-0.039420172958900004
ACH-000832,-0.22182404959199997
ACH-000833,0.0754809154336
ACH-000834,-0.11506127437699999
ACH-000835,-0.17599390779100002
ACH-000836,0.0370855549742
ACH-000837,-0.009528272229889998
ACH-000838,0.232666433537
ACH-000839,-0.05610866551990001
ACH-000840,-0.0947056997534
ACH-000841,-0.050927039890099994
ACH-000843,-0.144722720927
ACH-000846,-0.296951432302
