,RBMS3 (27303)
ACH-000004,0.19439767724399998
ACH-000007,0.395770625335
ACH-000009,0.328371371043
ACH-000011,0.221424662497
ACH-000012,0.10235377445800001
ACH-000013,0.270040477338
ACH-000014,0.163235894912
ACH-000015,0.161348988378
ACH-000017,0.176670096005
ACH-000018,0.329302432388
ACH-000019,-0.11353223135
ACH-000021,0.27242029792100003
ACH-000022,0.00127878429882
ACH-000025,0.117666353553
ACH-000028,0.111036823298
ACH-000030,0.144052566489
ACH-000035,0.108956181189
ACH-000036,0.16893005764400001
ACH-000037,0.209314875174
ACH-000039,0.243243254149
ACH-000040,0.042344513718800006
ACH-000041,0.090260875281
ACH-000042,0.0935425986919
ACH-000045,0.212834189022
ACH-000047,0.215392202419
ACH-000052,0.32260764953800003
ACH-000053,0.167448810572
ACH-000054,0.10233222446000001
ACH-000055,0.306271070499
ACH-000060,-0.0402892371356
ACH-000067,0.0366860161961
ACH-000070,0.197520790987
ACH-000075,0.29662724273
ACH-000078,0.11328229192299999
ACH-000082,0.26960604959600004
ACH-000085,0.139970740782
ACH-000086,0.153967155622
ACH-000087,0.0746217454802
ACH-000092,0.0836391975708
ACH-000095,0.09849278656510001
ACH-000097,0.146376368392
ACH-000098,-0.0364257364035
ACH-000099,0.121442279155
ACH-000108,0.334448670671
ACH-000113,0.211377708743
ACH-000115,0.145254199293
ACH-000116,0.287312886666
ACH-000118,0.284683801786
ACH-000120,-0.0153637926241
ACH-000123,0.08459784433939999
ACH-000127,0.259969417102
ACH-000128,0.0556707076664
ACH-000132,0.16643729961
ACH-000133,0.353108425878
ACH-000137,0.138317653606
ACH-000138,0.0709342196269
ACH-000142,0.273898063953
ACH-000143,0.166798336742
ACH-000146,0.05444185989030001
ACH-000148,0.142575801039
ACH-000150,0.0615333793196
ACH-000152,0.159524316334
ACH-000153,0.220834563486
ACH-000159,0.24905281170000002
ACH-000160,0.19704001890700001
ACH-000163,0.16223524901900002
ACH-000167,0.039988566268
ACH-000168,0.204340670744
ACH-000169,0.17116232804200002
ACH-000178,0.28592003477899997
ACH-000182,0.42570203763899994
ACH-000183,0.123895306077
ACH-000188,0.220761887456
ACH-000189,0.1306851558
ACH-000190,0.134278694231
ACH-000198,0.157952682367
ACH-000204,0.466946779647
ACH-000206,0.0655206034241
ACH-000207,0.296826936774
ACH-000211,0.0680233560578
ACH-000215,0.112214420253
ACH-000221,0.054598661026800006
ACH-000222,0.37343839684
ACH-000223,0.125456284767
ACH-000226,0.061556192431500005
ACH-000227,0.18012566338
ACH-000228,0.196719544709
ACH-000231,0.16030221056500002
ACH-000232,0.0684445530193
ACH-000233,0.288681614939
ACH-000234,0.11473513775999998
ACH-000235,0.088327279269
ACH-000237,0.220924327157
ACH-000238,0.234927986131
ACH-000243,0.214290468414
ACH-000244,-0.194984535075
ACH-000246,0.0383530453744
ACH-000248,0.238191357918
ACH-000250,0.177220290258
ACH-000251,0.10099006525800001
ACH-000253,0.0896589838576
ACH-000255,0.219772993668
ACH-000256,0.048268589692099996
ACH-000257,0.0176569699713
ACH-000258,0.290801929351
ACH-000259,0.122951596766
ACH-000260,0.07548078651260001
ACH-000261,0.19674865037300002
ACH-000262,0.19155455263
ACH-000263,0.188233820757
ACH-000264,0.18938949936900001
ACH-000265,0.11351473678
ACH-000266,0.27641702814
ACH-000272,0.111296263763
ACH-000273,0.0088964836751
ACH-000274,0.0633059278429
ACH-000277,0.156750765239
ACH-000278,0.0525102376654
ACH-000279,0.16763704243799998
ACH-000280,0.195929825387
ACH-000281,0.323096215985
ACH-000288,0.14100857022500002
ACH-000291,0.18244826609700002
ACH-000293,0.203451750458
ACH-000294,-0.0265054453314
ACH-000295,0.07163773308469999
ACH-000296,0.11409417774700001
ACH-000302,0.223178503066
ACH-000304,0.366321026087
ACH-000307,-0.10680183736300002
ACH-000308,0.162910226898
ACH-000310,-0.00482322516414
ACH-000311,0.185793024989
ACH-000312,0.164830366265
ACH-000315,-0.0901591775511
ACH-000316,0.29075906329100004
ACH-000317,-0.133748813899
ACH-000318,0.0897941695407
ACH-000319,0.135560620598
ACH-000320,0.236468271206
ACH-000322,0.0691993716608
ACH-000323,0.00414949413319
ACH-000324,0.161076767182
ACH-000329,0.0191070847277
ACH-000330,0.22241216868299998
ACH-000331,0.311420837144
ACH-000332,0.158989147564
ACH-000334,0.387950936262
ACH-000335,-0.00834672423726
ACH-000336,0.206615993578
ACH-000337,0.181025899461
ACH-000339,0.058721867539
ACH-000341,-0.159579677356
ACH-000348,0.255237440716
ACH-000350,0.27295142284
ACH-000352,0.0643885416868
ACH-000356,0.17619206627700001
ACH-000361,0.217194518856
ACH-000362,0.25320422812800003
ACH-000363,0.054292507489
ACH-000364,0.234215137922
ACH-000365,0.184580375591
ACH-000366,0.169458419709
ACH-000368,0.561901199875
ACH-000374,0.139007157159
ACH-000375,-0.0683455201626
ACH-000376,0.0660774729094
ACH-000381,0.06415450115310001
ACH-000383,0.197211661512
ACH-000387,0.146843383767
ACH-000389,0.00481180679099
ACH-000390,0.266747843691
ACH-000393,-0.032447282604000004
ACH-000395,0.382149251309
ACH-000397,0.288056479166
ACH-000401,0.11005251127999999
ACH-000402,0.5826984956050001
ACH-000403,0.143374499638
ACH-000404,-0.015394347871700001
ACH-000406,0.238495093317
ACH-000407,0.108231616136
ACH-000408,0.414886137431
ACH-000410,0.24880859496899999
ACH-000411,0.16515420286399998
ACH-000414,0.141844708767
ACH-000415,0.105703485708
ACH-000416,0.18605576019099998
ACH-000420,0.20454843075800003
ACH-000421,0.18724351658100002
ACH-000424,0.335452670058
ACH-000425,0.188097146527
ACH-000426,0.10557458875499999
ACH-000427,0.223370490534
ACH-000433,0.107631389685
ACH-000436,0.253190329916
ACH-000444,0.127448455513
ACH-000445,0.334428860271
ACH-000448,-0.129137183064
ACH-000450,0.312034837189
ACH-000452,0.15856935634400002
ACH-000454,0.104026999104
ACH-000458,0.0882909952
ACH-000459,-0.04174501200359999
ACH-000460,0.0393488193838
ACH-000461,-0.0165184895908
ACH-000463,0.366189534146
ACH-000464,0.4872586401100001
ACH-000466,-0.0310115998957
ACH-000467,0.235564229068
ACH-000468,0.271548558525
ACH-000469,0.218704805494
ACH-000470,0.180547814967
ACH-000471,0.278546547895
ACH-000472,0.18131551195099999
ACH-000473,0.0187910329326
ACH-000475,0.173365279107
ACH-000476,0.10238802508400001
