,DUSP13 (51207)
ACH-000004,-0.0684862000816
ACH-000007,-0.116811528949
ACH-000009,-0.07407130428349999
ACH-000011,-0.221470249987
ACH-000012,-0.27277816401599997
ACH-000013,-0.0679010485016
ACH-000014,-0.178049713095
ACH-000015,-0.20847851155799998
ACH-000017,-0.272380066993
ACH-000018,-0.38582803627400003
ACH-000019,-0.052738288482599996
ACH-000021,-0.0910165822196
ACH-000022,-0.156334868957
ACH-000025,-0.11996192987700001
ACH-000028,-0.106261790778
ACH-000030,-0.40592080411
ACH-000035,-0.157079466881
ACH-000036,-0.00746298044061
ACH-000037,-0.244915539925
ACH-000039,-0.299681811457
ACH-000040,-0.101483636447
ACH-000041,-0.217839741032
ACH-000042,-0.304713038299
ACH-000045,-0.09106357235210001
ACH-000047,-0.193354903292
ACH-000052,-0.274315761572
ACH-000053,-0.10360590031099999
ACH-000054,0.0321143354954
ACH-000055,-0.213091225473
ACH-000060,-0.105743885107
ACH-000067,-0.174451289453
ACH-000070,0.00632333559474
ACH-000075,-0.0624253753637
ACH-000078,-0.17334192784000002
ACH-000082,-0.09056724743560002
ACH-000085,-0.506633333869
ACH-000086,-0.283848885946
ACH-000087,-0.301154742521
ACH-000092,-0.170981627914
ACH-000095,-0.214642952689
ACH-000097,-0.102303611237
ACH-000098,-0.160775439775
ACH-000099,-0.164191850854
ACH-000108,-0.138056619044
ACH-000113,-0.0708401127835
ACH-000115,-0.217076198513
ACH-000116,-0.0954324168273
ACH-000118,-0.26159936159499997
ACH-000120,-0.186097239237
ACH-000123,-0.136365756358
ACH-000127,-0.152123338868
ACH-000128,-0.0525403473561
ACH-000132,-0.35520405541100003
ACH-000133,-0.16349510753
ACH-000137,0.05772963685319999
ACH-000138,-0.056537155980900006
ACH-000142,-0.11788240297800001
ACH-000143,-0.154102501951
ACH-000146,-0.0327778079199
ACH-000148,-0.142904085238
ACH-000150,0.0351714835661
ACH-000152,-0.16337047868
ACH-000153,-0.320292904587
ACH-000159,-0.19452715338399998
ACH-000160,-0.10808401609200001
ACH-000163,-0.0141444634744
ACH-000167,-0.370737671088
ACH-000168,-0.236738220403
ACH-000169,-0.31087764008499996
ACH-000178,-0.13568262130699998
ACH-000182,-0.216124285538
