,DepMap_ID
7741,ACH-000024
17062,ACH-000050
18685,ACH-000057
50467,ACH-000163
117133,ACH-000368
173083,ACH-000512
175188,ACH-000516
208448,ACH-000594
232407,ACH-000644
242103,ACH-000663
251080,ACH-000679
251081,ACH-000679
284246,ACH-000743
285700,ACH-000745
285701,ACH-000745
296166,ACH-000763
314732,ACH-000786
314733,ACH-000786
314734,ACH-000786
314735,ACH-000786
380844,ACH-000829
400543,ACH-000854
415263,ACH-000871
416761,ACH-000872
445715,ACH-000897
448241,ACH-000899
452261,ACH-000903
452262,ACH-000903
515605,ACH-000938
559457,ACH-000954
594376,ACH-000964
600221,ACH-000966
619665,ACH-000971
659612,ACH-000981
659613,ACH-000981
696561,ACH-000987
731383,ACH-000991
744336,ACH-000992
854659,ACH-000998
866143,ACH-000999
866144,ACH-000999
866145,ACH-000999
924029,ACH-001127
956230,ACH-001295
1006600,ACH-001489
1051623,ACH-001625
1089212,ACH-002062
1099228,ACH-002113
1129385,ACH-002186
1140321,ACH-002217
1156764,ACH-002239
1226734,ACH-002397
