,AGBL4 (84871)
ACH-000004,-0.224055280631
ACH-000007,-0.116890223466
ACH-000009,-0.375850058808
ACH-000011,-0.28582086518000005
ACH-000012,-0.305384572548
ACH-000013,-0.268525777049
ACH-000014,-0.5687623947420001
ACH-000015,-0.32065773798
ACH-000017,-0.0491809791024
ACH-000018,0.224437881019
ACH-000019,-0.559897164543
ACH-000021,-0.16624145486400002
ACH-000022,-0.45127429782899997
ACH-000025,-0.28534139267299996
ACH-000028,-0.273281354823
ACH-000030,-0.24956091546300002
ACH-000035,-0.528430763271
ACH-000036,-0.450290983502
ACH-000037,-0.395786328732
ACH-000039,-0.353501368748
ACH-000040,-0.38845895313600004
ACH-000041,-0.717349667704
ACH-000042,-0.129037060455
ACH-000045,-0.363831022345
ACH-000047,-0.10377825130799999
ACH-000052,-0.216128425479
ACH-000053,-0.265028157167
ACH-000054,-0.500885936409
ACH-000055,-0.418919941858
ACH-000060,-0.429017097152
ACH-000067,-0.471823562232
ACH-000070,-0.12907398025900002
ACH-000075,-0.504566811468
ACH-000078,-0.816011651333
ACH-000082,-0.46202929000500004
ACH-000085,-0.560146195616
ACH-000086,-0.267478254327
ACH-000087,-0.10543532562999999
ACH-000092,-0.612131739807
ACH-000095,-0.296926700652
ACH-000097,-0.35103409848399997
ACH-000098,-0.340608971316
ACH-000099,-0.727546863577
ACH-000108,0.152091623039
ACH-000113,-0.19343807090100001
ACH-000115,-0.275406097911
ACH-000116,-0.37544246303999995
ACH-000118,-0.215812940112
ACH-000120,-0.20322927952599998
ACH-000123,-0.368817030166
ACH-000127,-0.325064924897
ACH-000128,-0.37666208921899996
ACH-000132,-0.7883667818950001
ACH-000133,-0.414976350881
ACH-000137,-0.413060778097
ACH-000138,-0.177237641677
ACH-000142,-0.386980486232
ACH-000143,-0.166197913932
ACH-000146,-0.27002404176100003
ACH-000148,-0.19046915109999998
ACH-000150,-0.20945428817899997
ACH-000152,-0.46730793493100004
ACH-000153,-0.0927561364939
ACH-000159,-0.482970891392
ACH-000160,-0.20402581760299998
ACH-000163,-0.17908144678500001
ACH-000167,-0.572749110109
ACH-000168,-0.417190180774
ACH-000169,-0.42884885465000006
ACH-000178,-0.284252298807
ACH-000182,-0.20289331268599997
ACH-000183,-0.39122118404100004
ACH-000188,-0.298777130862
ACH-000189,-0.376667512307
ACH-000190,-0.161566847711
ACH-000198,-0.38609979973999997
ACH-000204,-0.461244992438
ACH-000206,-0.458511606216
ACH-000207,-0.0221695785073
ACH-000211,-0.374794069889
ACH-000215,-0.560311470697
ACH-000221,-0.45486204191299995
ACH-000222,-0.036948589966800005
ACH-000223,-0.235784718174
ACH-000226,-0.35565847074199997
ACH-000227,-0.657840012181
ACH-000228,-0.33667374123800003
ACH-000231,-0.231891987032
ACH-000232,-0.305691035108
ACH-000233,-0.26573346986699997
ACH-000234,-0.334364819235
ACH-000235,-0.21654828853500002
ACH-000237,-0.35945154717699995
ACH-000238,-0.40742531569799995
ACH-000243,-0.19803696291700001
ACH-000244,-0.549811216216
ACH-000246,-0.567170683765
ACH-000248,-0.20872888930300001
ACH-000250,-0.416102389543
ACH-000251,-0.254244320963
ACH-000253,-0.349008413259
ACH-000255,-0.422290488028
ACH-000256,-0.213807664854
ACH-000257,-0.25519971762800003
ACH-000258,-0.8489208482089999
ACH-000259,-0.228417257526
ACH-000260,-0.34533366225
ACH-000261,-0.376469238187
ACH-000262,-0.062223532078
ACH-000263,-0.23593882841299998
ACH-000264,-0.42468510823
ACH-000265,-0.157785823268
ACH-000266,-0.269400671626
ACH-000272,-0.599540673547
ACH-000273,-0.278423063976
ACH-000274,-0.522782582771
ACH-000277,-0.190813562978
ACH-000278,-0.39844295281900005
ACH-000279,-0.44630755928300003
ACH-000280,-0.29144813631
ACH-000281,-0.0851196594221
ACH-000288,-0.4345820293
ACH-000291,-0.34928871942199996
ACH-000293,-0.256659068491
ACH-000294,-0.147969587652
ACH-000295,-0.59753036335
ACH-000296,-0.279090106828
ACH-000302,-0.403238996943
ACH-000304,-0.022279294399299997
ACH-000307,-0.3564107178
ACH-000308,-0.421951728008
ACH-000310,-0.5077369334880001
ACH-000311,-0.122937154269
ACH-000312,-0.456960408187
ACH-000315,-0.061310027669400004
ACH-000316,-0.44990071187299996
ACH-000317,-0.254608447257
ACH-000318,-0.251167252661
ACH-000319,-0.51763217194
ACH-000320,-0.191856505857
ACH-000322,-0.289792249798
ACH-000323,-0.453087069171
ACH-000324,-0.377019290488
ACH-000329,-0.505372908677
ACH-000330,-0.34169251096600006
ACH-000331,-0.492244227782
ACH-000332,-0.371509413516
ACH-000334,0.180592325168
ACH-000335,-0.258046995347
ACH-000336,-0.213816109801
ACH-000337,-0.401465328381
ACH-000339,-0.207379050387
ACH-000341,-0.714099625457
ACH-000348,-0.35808228285099997
ACH-000350,-0.300446084606
ACH-000352,-0.37928083962399994
ACH-000356,-0.267576591418
ACH-000361,-0.319450025361
ACH-000362,-0.274148363254
ACH-000363,-0.187875128856
ACH-000364,-0.549377876582
ACH-000365,-0.159502395337
ACH-000366,-0.553018001116
ACH-000368,-0.479365302152
ACH-000374,-0.370711008766
ACH-000375,-0.409687060704
ACH-000376,-0.360604817007
ACH-000381,-0.23802067490200002
ACH-000383,-0.25720168908700003
ACH-000387,-0.12695208896
ACH-000389,-0.41004476778399995
ACH-000390,-0.500303323343
ACH-000393,-0.39999413952
ACH-000395,-0.44021626519199997
ACH-000397,-0.28936827843199997
ACH-000401,-0.176704296357
ACH-000402,-0.413883915786
ACH-000403,-0.479214037764
ACH-000404,0.161071667998
ACH-000406,-0.213177086039
ACH-000407,-0.397738397842
ACH-000408,-0.36868568659
ACH-000410,-0.375009295504
ACH-000411,-0.463470607619
ACH-000414,-0.17270927096000002
ACH-000415,-0.38690019719200003
ACH-000416,-0.313493951055
ACH-000420,-0.338956416212
ACH-000421,-0.326819870875
ACH-000424,-0.556432241218
ACH-000425,-0.0963123266645
ACH-000426,-0.436188022959
ACH-000427,-0.50868078986
ACH-000433,0.0466200772301
ACH-000436,-0.38333001569200004
ACH-000444,-0.0061938709998
ACH-000445,-0.578505630361
