,ACSM2B (348158)
ACH-000004,0.07446793702019999
ACH-000007,0.529328248359
ACH-000009,0.339511559234
ACH-000011,0.165398902053
ACH-000012,0.362306346698
ACH-000013,0.313544330293
ACH-000014,0.466643410699
ACH-000015,0.21461105859700003
ACH-000017,0.49066952243199996
ACH-000018,0.409744616417
ACH-000019,0.166552497506
ACH-000021,0.29569883006
ACH-000022,0.372667218541
ACH-000025,0.359766209445
ACH-000028,0.365359423613
ACH-000030,0.34370050828800003
ACH-000035,0.46276245729099996
ACH-000036,0.177409724916
ACH-000037,0.311121775542
ACH-000039,0.23119894519
ACH-000040,0.41338076615599995
ACH-000041,0.598603652967
ACH-000042,0.324645448953
ACH-000045,0.469376092091
ACH-000047,0.280174041274
ACH-000052,0.36574898525399996
ACH-000053,0.290016896037
ACH-000054,0.275159195024
ACH-000055,0.471019444917
ACH-000060,0.6044838980170001
ACH-000067,0.23056914609999998
ACH-000070,0.45266408846100004
ACH-000075,0.126881990197
ACH-000078,0.444673119692
ACH-000082,0.280316869767
ACH-000085,0.247429847445
ACH-000086,0.328983414834
ACH-000087,0.29154471432100004
ACH-000092,0.405583404151
ACH-000095,0.296383565808
ACH-000097,0.265408221045
ACH-000098,0.23528266761
ACH-000099,0.22139304079999997
ACH-000108,0.340050604447
ACH-000113,0.306997404969
ACH-000115,0.24531021670000003
ACH-000116,0.324836387605
ACH-000118,0.253990770929
ACH-000120,0.234377421555
ACH-000123,0.425944303375
ACH-000127,0.310671602662
ACH-000128,0.38354412870099996
ACH-000132,0.38365596933300006
ACH-000133,0.35054634026500003
ACH-000137,0.278837621893
ACH-000138,0.34214224686800004
ACH-000142,0.31174033961
ACH-000143,0.275406626253
ACH-000146,0.42681486353
ACH-000148,0.282876193316
ACH-000150,0.282349710833
ACH-000152,0.28810565896699997
ACH-000153,0.30338748202599997
ACH-000159,0.477616852126
ACH-000160,0.266053504844
ACH-000163,0.282942054194
ACH-000167,0.358918235247
ACH-000168,0.466504361769
ACH-000169,0.363296273993
ACH-000178,0.00702358918676
ACH-000182,0.324543080314
ACH-000183,0.5428951886069999
ACH-000188,0.412365984731
ACH-000189,0.0385184607819
ACH-000190,0.35121639232
ACH-000198,0.329297487763
ACH-000204,0.19182421489999998
ACH-000206,0.542081364285
ACH-000207,0.5174095801240001
ACH-000211,0.37968508491400005
ACH-000215,0.294708156819
ACH-000221,0.373202669458
ACH-000222,0.519687730113
ACH-000223,0.282728963115
ACH-000226,0.18661047694699998
ACH-000227,0.445034569516
ACH-000228,0.502693573434
ACH-000231,0.440668054275
ACH-000232,0.362476590989
ACH-000233,0.171804133048
ACH-000234,0.37314680256
ACH-000235,0.35696102948200004
ACH-000237,0.3870278504
ACH-000238,0.420807974888
ACH-000243,0.18580650274
ACH-000244,0.58163418465
ACH-000246,0.175989567889
ACH-000248,0.353816369407
ACH-000250,0.32866321302900003
ACH-000251,0.527495624076
ACH-000253,0.384260188274
ACH-000255,0.195292280962
ACH-000256,0.42785248384900004
ACH-000257,0.480611163221
ACH-000258,0.541848020945
ACH-000259,0.29113666976
ACH-000260,0.218961288359
ACH-000261,0.243805916921
ACH-000262,0.427833823248
ACH-000263,0.0714307358114
ACH-000264,0.280816344404
ACH-000265,0.30509662702
ACH-000266,0.349586807219
ACH-000272,0.28266017363699997
ACH-000273,0.282926773604
ACH-000274,0.347370082958
ACH-000277,0.133794275953
ACH-000278,0.301622696632
ACH-000279,0.48126536292800004
ACH-000280,0.189571565934
ACH-000281,0.37492195169299997
ACH-000288,0.307748378622
ACH-000291,0.438919098486
ACH-000293,0.360932024441
ACH-000294,0.379395163833
ACH-000295,0.43922648962399996
ACH-000296,0.222077362808
ACH-000302,0.371536171434
ACH-000304,0.293492607046
ACH-000307,0.370481342204
ACH-000308,0.337264230201
ACH-000310,0.23952677052299998
ACH-000311,0.308842781301
ACH-000312,0.268910366872
ACH-000315,0.361924951462
ACH-000316,0.294731570952
ACH-000317,0.5720427164949999
ACH-000318,0.312823595364
ACH-000319,0.34436531021399996
ACH-000320,0.454051336622
ACH-000322,0.294612582806
ACH-000323,0.368057595912
ACH-000324,0.172233876835
ACH-000329,0.288351761538
ACH-000330,0.233079694573
ACH-000331,0.283743565768
ACH-000332,0.265703294704
ACH-000334,0.368391883807
ACH-000335,0.37800725690700004
ACH-000336,0.24131395145399998
ACH-000337,0.293001166983
ACH-000339,0.261865808118
ACH-000341,0.19630386721
ACH-000348,0.382658288749
ACH-000350,0.391592477205
ACH-000352,0.358825601728
ACH-000356,0.686689168319
ACH-000361,0.18786416466400002
ACH-000362,0.265290620363
ACH-000363,0.23865349565699998
ACH-000364,0.471886629739
ACH-000365,0.304418899427
ACH-000366,0.330685526813
ACH-000368,0.44867961552
ACH-000374,0.353119776333
ACH-000375,0.288788823591
ACH-000376,0.44397455565099997
ACH-000381,0.27186852275
ACH-000383,0.280109855079
ACH-000387,0.30864015898
ACH-000389,0.442557422384
ACH-000390,0.200159519982
ACH-000393,0.234314083301
ACH-000395,0.386810942418
ACH-000397,0.24483100100299998
ACH-000401,0.327055133397
ACH-000402,0.395702235974
ACH-000403,0.29980613082199997
ACH-000404,0.474339513116
ACH-000406,0.362284594108
ACH-000407,0.321150690142
ACH-000408,0.249067728941
ACH-000410,0.324538857711
ACH-000411,0.167186754774
ACH-000414,0.362874706206
ACH-000415,0.31469887248399997
ACH-000416,0.35837548524999996
ACH-000420,0.33438441496800003
ACH-000421,0.449711624792
ACH-000424,0.159572862169
ACH-000425,0.20990807819600002
ACH-000426,0.20171197491099999
ACH-000427,0.492365569947
ACH-000433,0.361542724578
ACH-000436,0.447373436008
ACH-000444,0.37605374378600004
ACH-000445,0.387832843464
ACH-000448,0.336694461479
ACH-000450,0.31743565208
ACH-000452,0.334579308446
ACH-000454,0.394778469106
ACH-000458,0.26198760750100003
ACH-000459,0.08589675112610001
ACH-000460,0.319230039377
ACH-000461,0.267355287429
ACH-000463,0.164764586898
ACH-000464,0.20804735524300003
ACH-000466,0.234719972403
