,SLC35E4 (339665)
ACH-000004,0.270862025239
ACH-000007,0.285154865715
ACH-000009,0.282280153232
ACH-000011,0.21789147957899999
ACH-000012,0.166515965397
ACH-000013,0.162302990803
ACH-000014,-0.17468152600499998
ACH-000015,-0.0878355099127
ACH-000017,0.0781294947935
ACH-000018,-0.00266004856838
ACH-000019,0.335555974628
ACH-000021,0.130949566994
ACH-000022,0.10007364092599999
ACH-000025,0.162399760149
ACH-000028,0.0441566736646
ACH-000030,0.162436360439
ACH-000035,0.146271730592
ACH-000036,0.196521516234
ACH-000037,0.00671012411389
ACH-000039,0.587452109442
ACH-000040,0.17142336719999998
ACH-000041,-0.00227206834844
ACH-000042,0.194200053374
ACH-000045,0.0471136793662
ACH-000047,0.14041061977299998
ACH-000052,0.021809031474900004
ACH-000053,0.247325957823
ACH-000054,0.21603125351799998
ACH-000055,0.345930947765
ACH-000060,-0.10443041398399999
ACH-000067,0.040889284344099996
ACH-000070,-0.0344275549682
ACH-000075,0.10777264460699999
ACH-000078,0.388605918187
ACH-000082,0.211991374236
ACH-000085,-0.027237386691200002
ACH-000086,0.31306281760000004
ACH-000087,0.187609961932
ACH-000092,0.0882514006038
ACH-000095,0.10584078515100001
ACH-000097,0.273030014552
ACH-000098,0.0691812654062
ACH-000099,0.25245864515099997
ACH-000108,0.218610476877
ACH-000113,0.154771766542
ACH-000115,0.144847654076
ACH-000116,0.299960642859
ACH-000118,0.146570938971
ACH-000120,0.211769619268
ACH-000123,0.21596345844999998
ACH-000127,0.164195467717
ACH-000128,0.186475222868
ACH-000132,0.271793598554
ACH-000133,0.109789227049
ACH-000137,0.052420242527099994
ACH-000138,0.318168876915
ACH-000142,0.285626008696
ACH-000143,0.046258357709099994
ACH-000146,0.269657638053
ACH-000148,0.10757028379599999
ACH-000150,0.161178156475
ACH-000152,0.039467957729400004
ACH-000153,0.327273249157
ACH-000159,0.34285674048
ACH-000160,0.169529794539
ACH-000163,0.162262950225
ACH-000167,0.0629037626706
ACH-000168,0.176934714421
ACH-000169,-0.0132560594002
ACH-000178,0.06552669343209999
ACH-000182,0.163809273384
ACH-000183,0.033885090179
ACH-000188,0.299355266653
ACH-000189,0.47424345920500005
ACH-000190,0.21544793854400002
ACH-000198,0.16264727260700002
ACH-000204,0.036198174475
ACH-000206,0.149561667133
ACH-000207,0.0327979656273
ACH-000211,0.183818919145
ACH-000215,0.0988133772637
ACH-000221,0.132334386914
ACH-000222,0.253194746431
ACH-000223,0.259513102524
ACH-000226,0.0217666446148
ACH-000227,0.279695125033
ACH-000228,0.10848810380999999
ACH-000231,0.132443169129
ACH-000232,0.12811875211100002
ACH-000233,0.0763415493622
ACH-000234,0.31912194180500003
ACH-000235,0.169317875315
ACH-000237,0.567123559494
ACH-000238,0.242320975246
ACH-000243,0.236796947381
ACH-000244,-0.14514607847799998
ACH-000246,0.08741076954780001
ACH-000248,0.267573018921
ACH-000250,0.25402209812300003
ACH-000251,-0.005380137467029999
ACH-000253,0.133448694344
ACH-000255,0.224507982546
ACH-000256,0.105591715661
ACH-000257,-0.0477736521164
ACH-000258,-0.32046231311
ACH-000259,0.22646177488000002
ACH-000260,0.140288573549
ACH-000261,0.21193830746
ACH-000262,0.0731868387315
ACH-000263,-0.0225496246101
ACH-000264,0.0178663526958
ACH-000265,0.167832862796
ACH-000266,0.227754528323
ACH-000272,-0.0519181854033
ACH-000273,0.17903526203499998
ACH-000274,0.119619303762
ACH-000277,0.23216298755399997
ACH-000278,0.20412233185800002
ACH-000279,0.0411035596549
ACH-000280,0.185935149681
ACH-000281,0.13068913726099998
ACH-000288,0.200118984482
ACH-000291,0.144763998949
ACH-000293,-0.0326074037264
ACH-000294,0.34425131508400003
ACH-000295,0.018094302800900002
ACH-000296,0.38474396069899996
ACH-000302,-0.0125514518898
ACH-000304,0.0648133384667
ACH-000307,0.18316601006900002
ACH-000308,0.0495672134962
ACH-000310,0.438966402509
ACH-000311,0.282377774538
ACH-000312,0.0314126565497
ACH-000315,0.22028174209399998
ACH-000316,-0.0039877321218999996
ACH-000317,0.24654587961599997
ACH-000318,0.185932803767
ACH-000319,0.05818409082280001
ACH-000320,0.302297046838
ACH-000322,0.446030260559
ACH-000323,0.11941348126599999
ACH-000324,0.22589181346200002
ACH-000329,0.21588627510299999
ACH-000330,0.0449935884014
ACH-000331,0.256824548507
ACH-000332,0.142992952615
ACH-000334,0.126178438772
ACH-000335,0.0428419219207
ACH-000336,0.156634148326
ACH-000337,0.100343654011
ACH-000339,0.168524289466
ACH-000341,-0.123406428773
ACH-000348,0.172386646833
ACH-000350,0.19989258321400002
ACH-000352,0.0065734143376099995
ACH-000356,0.129533158115
ACH-000361,0.0518718603596
ACH-000362,0.20017325384799997
ACH-000363,0.029319122047200004
ACH-000364,0.24780393814100002
ACH-000365,0.11574381204399999
ACH-000366,0.153657711911
ACH-000368,0.292548260881
ACH-000374,0.310783340072
ACH-000375,0.190824909399
ACH-000376,0.011464185286100001
ACH-000381,0.251916650574
ACH-000383,0.188414497683
ACH-000387,0.049343514034
ACH-000389,0.166018140594
ACH-000390,0.02867932212
ACH-000393,0.055624809349499996
ACH-000395,0.512096414339
ACH-000397,0.185764858633
ACH-000401,0.120593327245
ACH-000402,0.07564010863189999
ACH-000403,-0.00849949644339
ACH-000404,-0.32507551940900004
ACH-000406,0.182776087757
ACH-000407,0.159709465454
ACH-000408,0.0575213191995
ACH-000410,0.229272157812
ACH-000411,0.23612873595199999
ACH-000414,0.276738874718
ACH-000415,0.12402676723400001
ACH-000416,0.19302520744100002
ACH-000420,-0.08411410127669999
ACH-000421,0.08356706226989999
ACH-000424,0.119252064169
ACH-000425,-0.029437626169500002
ACH-000426,0.299545378893
ACH-000427,0.0298768631832
ACH-000433,0.397119213743
ACH-000436,0.192230453865
ACH-000444,0.0632662862274
ACH-000445,-0.126436229725
ACH-000448,-0.0581234901774
ACH-000450,0.0129000724642
ACH-000452,0.0885383564906
ACH-000454,0.304497883831
ACH-000458,-0.0887947533978
ACH-000459,0.250441662064
ACH-000460,0.149639097949
ACH-000461,-0.056414354082599996
ACH-000463,0.152499384256
ACH-000464,0.128173213073
ACH-000466,0.148209300739
ACH-000467,0.179613572795
ACH-000468,0.191540785185
ACH-000469,0.17003868785100001
ACH-000470,0.132886832318
ACH-000471,0.143096179446
ACH-000472,0.037302042745800006
ACH-000473,0.0553462393682
ACH-000475,0.0060469558956
ACH-000476,0.12867379367100001
ACH-000477,-0.381991300118
ACH-000480,0.288462554707
ACH-000481,0.232045565713
ACH-000483,0.162272600663
ACH-000484,0.05544255627090001
ACH-000485,0.0810493370402
ACH-000486,0.190863113484
ACH-000487,0.13490244773399998
ACH-000488,0.06631656535899999
ACH-000490,-0.013392787291899999
ACH-000491,0.0928782266614
ACH-000495,0.152999296261
ACH-000496,0.258063055876
ACH-000499,0.133591862348
ACH-000500,-0.45765250502599997
ACH-000502,0.18084118486200002
ACH-000503,0.22313798663800002
ACH-000505,0.10354588015100001
ACH-000507,0.066408321252
ACH-000510,0.0453851721843
ACH-000511,0.138313027959
ACH-000512,0.105889242828
ACH-000516,0.11416034754799999
ACH-000517,0.21103420052299998
ACH-000518,0.160128622669
ACH-000520,0.19970588192699998
ACH-000521,0.222084947623
ACH-000522,0.161761982313
ACH-000524,0.139948937934
ACH-000527,0.041443446727
ACH-000528,0.157254809013
ACH-000537,0.183776671901
ACH-000541,0.386347588213
ACH-000542,0.08146616017639999
ACH-000544,0.30154914252799997
ACH-000545,0.0366332740948
ACH-000547,0.049917940586800005
ACH-000548,0.12489005870400001
ACH-000549,0.15538390012599998
ACH-000550,0.38215980572700003
ACH-000552,0.0377647008344
ACH-000556,0.0998203112802
ACH-000557,0.19039673701200002
ACH-000570,-0.0537464238932
ACH-000571,0.20433504161600002
ACH-000573,0.116479408037
ACH-000576,0.050537278043400004
ACH-000580,0.135601880708
ACH-000584,0.13577170731799998
ACH-000585,0.38029989478799997
ACH-000588,0.126169783417
ACH-000589,0.166417831549
ACH-000591,0.06179921757540001
ACH-000593,0.168049614279
ACH-000600,0.229647861122
ACH-000601,0.150830929405
ACH-000604,-0.0728181320893
ACH-000605,0.177213165196
ACH-000606,0.273348165056
ACH-000608,0.237958135357
ACH-000614,0.23018895975200002
ACH-000616,0.22618576551300001
ACH-000618,0.14848244495500001
ACH-000619,0.14511112968
ACH-000620,0.216000419018
ACH-000621,0.052257763463699994
ACH-000622,0.00385559106552
ACH-000623,0.170724345027
ACH-000624,0.117198663914
ACH-000627,0.294862217772
ACH-000630,0.159011657724
ACH-000632,0.018508397887900003
ACH-000633,0.09982004608660001
ACH-000637,0.0526689689322
ACH-000638,0.21039394852499999
ACH-000646,-0.0499492967904
ACH-000647,0.134946139545
ACH-000648,0.186736239842
ACH-000649,0.17115549025
ACH-000651,0.015188926339
ACH-000652,-0.13401610205700001
ACH-000653,0.222746958913
ACH-000657,0.0627859439947
ACH-000658,0.25564099135699997
ACH-000661,0.140718708325
ACH-000662,0.296779531351
ACH-000663,0.08106802127830001
ACH-000665,0.154633690286
ACH-000671,0.109997426626
ACH-000673,0.00682284562163
ACH-000676,0.15834767841800002
ACH-000677,-0.0205886184313
ACH-000681,0.16881023553
ACH-000682,0.00632784493254
ACH-000683,0.142487076151
ACH-000684,0.36993076829099997
ACH-000688,0.226082778638
ACH-000693,0.112645273181
ACH-000694,0.132583695047
ACH-000695,0.206678405121
ACH-000696,0.11056070188799999
ACH-000697,0.266329902928
ACH-000699,0.269371694898
ACH-000701,0.20772437994399998
ACH-000706,0.0578263813879
ACH-000711,0.0154030776124
ACH-000713,0.276887578716
ACH-000714,-0.0604629417679
ACH-000718,0.08922742281580001
ACH-000720,0.06252897977800001
ACH-000721,0.161839862738
ACH-000724,-0.125599672279
ACH-000725,0.47068150360100003
ACH-000732,-0.0135924169607
ACH-000734,0.217706532778
ACH-000735,0.121969799635
ACH-000736,0.019837100736099997
ACH-000738,0.20705761868500003
ACH-000746,0.191556981872
ACH-000747,0.110873014889
ACH-000748,0.05501611133280001
ACH-000753,0.17845171028499998
ACH-000756,0.05217137442750001
ACH-000757,0.0480032431098
ACH-000758,0.24516242317499998
ACH-000760,-0.030697770046799997
ACH-000763,0.199451919476
ACH-000764,0.0439630777986
ACH-000765,0.129394605982
ACH-000766,0.09104552261700001
ACH-000767,-0.0639871183636
ACH-000768,0.260984720723
ACH-000769,0.467745532387
ACH-000770,0.287910470948
ACH-000771,0.186887656638
ACH-000773,0.295857824511
ACH-000776,0.103396337674
ACH-000777,0.155403897087
ACH-000778,-0.181386571635
ACH-000781,0.0837557321022
ACH-000782,-0.138788732888
ACH-000783,0.19072634967799998
ACH-000784,0.07319036174310001
ACH-000785,0.330126340777
ACH-000787,0.164387785687
ACH-000788,0.039035508920900006
ACH-000791,0.200725826739
ACH-000792,0.294165888119
ACH-000794,0.191424221429
ACH-000796,0.19759653906
ACH-000799,-0.06181111200130001
ACH-000800,0.130323554168
ACH-000802,0.0232359990578
ACH-000804,0.491665814589
ACH-000805,-0.013669814861000001
ACH-000809,0.106733771459
ACH-000810,0.18199075140999998
ACH-000811,0.26303494150199996
ACH-000817,0.313090921347
ACH-000819,0.10925973484099999
ACH-000820,0.522069546596
ACH-000821,-0.23027528634199998
ACH-000822,-0.013732473002100001
ACH-000823,0.0969492874571
ACH-000824,0.109687606741
ACH-000827,0.113767814124
ACH-000829,-0.0583516230618
ACH-000831,0.11186838293
ACH-000832,0.296698516965
ACH-000833,0.213883298711
ACH-000834,0.168364017632
ACH-000835,-0.0150273141225
ACH-000836,0.0288088499773
