,NLRC4 (58484)
ACH-000004,-0.051486566924
ACH-000007,0.137097706496
ACH-000009,0.050161650287300005
ACH-000011,0.248745829022
ACH-000012,0.133825233792
ACH-000013,0.08925107231000001
ACH-000014,0.251022374629
ACH-000015,0.107301654245
ACH-000017,0.244696781919
ACH-000018,0.170335157207
ACH-000019,0.015400152842700002
ACH-000021,0.0500227216304
ACH-000022,0.157973349632
ACH-000025,0.134683317573
ACH-000028,-0.028406396552499998
ACH-000030,0.101418260626
ACH-000035,0.0704160412647
ACH-000036,0.0816156157015
ACH-000037,0.11274668725999999
ACH-000039,-0.07922841115519999
ACH-000040,0.156557798968
ACH-000041,0.0923455227828
ACH-000042,0.0391847611963
ACH-000045,0.148107360919
ACH-000047,0.172707122975
ACH-000052,0.0320732194442
ACH-000053,0.184419346187
ACH-000054,0.157458324163
ACH-000055,0.213255974875
ACH-000060,0.319931704756
ACH-000067,0.121205598431
ACH-000070,0.0368542255607
ACH-000075,0.190861720258
ACH-000078,0.129133155713
ACH-000082,0.187912542779
ACH-000085,0.152164118685
ACH-000086,0.0835897691625
ACH-000087,0.17489563084399998
ACH-000092,0.11909518298
ACH-000095,0.11576948588199999
ACH-000097,0.109005326307
ACH-000098,0.163501186303
ACH-000099,0.181925306255
ACH-000108,0.0772846678697
ACH-000113,0.209966056725
ACH-000115,0.035634966921199995
ACH-000116,0.22134499110999997
ACH-000118,0.0833555805917
ACH-000120,0.22824766798700002
ACH-000123,0.022598381859900003
ACH-000127,0.15495082080999997
ACH-000128,0.159699676319
ACH-000132,0.222924847689
ACH-000133,0.16825618632800002
ACH-000137,0.329570902564
ACH-000138,0.140027318853
ACH-000142,0.09092051109829999
ACH-000143,0.192644611534
ACH-000146,0.18393676838300002
ACH-000148,0.16142343700300002
ACH-000150,0.219992489405
ACH-000152,0.26621788124
ACH-000153,0.123744116412
ACH-000159,0.07423621079539999
ACH-000160,0.0742056053517
ACH-000163,0.11662634712000002
ACH-000167,0.390546241232
ACH-000168,0.165159515502
ACH-000169,0.34702161650200003
ACH-000178,0.169884130305
ACH-000182,0.058929948179800004
ACH-000183,0.109629148565
ACH-000188,0.154274483642
ACH-000189,-0.0237570745317
ACH-000190,0.0358430663149
ACH-000198,0.115998286985
ACH-000204,0.0492583141515
ACH-000206,0.353707200519
ACH-000207,-0.119169238003
ACH-000211,0.23192157065400001
ACH-000215,0.10987529257999999
ACH-000221,0.185062813206
ACH-000222,0.165274690328
ACH-000223,0.262160768607
ACH-000226,0.29197447943599997
ACH-000227,0.237646210357
ACH-000228,0.12084869849000002
ACH-000231,0.108495982356
ACH-000232,0.134776702778
ACH-000233,0.12042027732300001
ACH-000234,0.05212213324440001
ACH-000235,0.09933880566230001
ACH-000237,0.134471317541
ACH-000238,-0.10269103701099999
ACH-000243,0.047600673508
ACH-000244,0.139389049156
ACH-000246,0.18385896455400003
ACH-000248,0.021377218282900002
ACH-000250,0.0871124035372
ACH-000251,0.09774538236619999
ACH-000253,0.247435240395
ACH-000255,0.150208799734
ACH-000256,0.09880068997460001
ACH-000257,0.177890445893
ACH-000258,0.12101724404400001
ACH-000259,0.07308965540319999
ACH-000260,0.10977688439200001
ACH-000261,0.184670006161
ACH-000262,0.134230998321
ACH-000263,0.31094193186
ACH-000264,0.138071125282
ACH-000265,0.107477342458
ACH-000266,0.08344324815330001
ACH-000272,-0.017005730951399997
ACH-000273,0.18948725621100002
ACH-000274,0.150198176487
ACH-000277,0.06698773670130001
ACH-000278,0.320535001256
ACH-000279,0.08820925151080002
ACH-000280,0.12146509338
ACH-000281,0.013929264706500001
ACH-000288,0.057397522503500005
ACH-000291,0.273387246524
ACH-000293,0.149036220229
ACH-000294,-0.042456710965099995
ACH-000295,0.07286082902669999
ACH-000296,0.010428974568200002
ACH-000302,0.15477299337099998
ACH-000304,0.594744039567
ACH-000307,0.109200526152
ACH-000308,0.10192745583999999
ACH-000310,0.286755673421
ACH-000311,-0.0651466891041
ACH-000312,0.135249363881
ACH-000315,0.31617001963799996
ACH-000316,0.18659445830200003
ACH-000317,0.0004301575781040001
ACH-000318,0.15406041172499998
ACH-000319,0.301543589632
ACH-000320,0.164119082421
ACH-000322,0.249000730083
ACH-000323,-0.0317714754995
ACH-000324,0.14217568048100002
ACH-000329,0.319158028012
ACH-000330,0.0209215187422
ACH-000331,0.22461474790199998
ACH-000332,0.175790767662
ACH-000334,-0.089021084089
ACH-000335,0.24877660932100001
ACH-000336,0.330839348471
ACH-000337,0.148333674162
ACH-000339,0.20548782827
ACH-000341,0.372259419064
ACH-000348,0.117604087062
ACH-000350,0.057126935689
ACH-000352,0.0270817017793
ACH-000356,0.238644226741
ACH-000361,-0.10590152197999998
ACH-000362,0.10429746020099999
ACH-000363,0.10520289777599999
ACH-000364,0.060684648524599996
ACH-000365,-0.11118091974099999
ACH-000366,0.07102966017489999
ACH-000368,0.100929013233
ACH-000374,0.189186366613
ACH-000375,0.08894232202209999
ACH-000376,0.0850241467777
ACH-000381,-0.025161718841
ACH-000383,0.041848906945099996
ACH-000387,0.08372082310710001
ACH-000389,0.228129750556
ACH-000390,0.0617331712466
ACH-000393,0.0525826285967
ACH-000395,-0.00715489370348
ACH-000397,0.07010415159580001
ACH-000401,0.15061679618499998
ACH-000402,0.0672656213452
ACH-000403,0.113439373875
ACH-000404,0.00249331280014
ACH-000406,0.16429002816299998
ACH-000407,0.176602653289
ACH-000408,0.214017828818
ACH-000410,0.0673496985416
ACH-000411,0.209046068537
ACH-000414,0.055589554865300005
ACH-000415,0.252403383052
ACH-000416,0.12266923131200001
ACH-000420,-0.00792701676527
ACH-000421,0.21880113385400002
ACH-000424,0.268148645207
ACH-000425,0.161880531642
ACH-000426,0.244573765189
ACH-000427,0.23255485410100002
ACH-000433,-0.123021054243
ACH-000436,0.0055714362296
ACH-000444,0.1288781543
ACH-000445,0.262627153173
ACH-000448,0.162181913354
ACH-000450,0.017569354442599997
ACH-000452,0.050827609059100005
ACH-000454,-0.0451099525199
ACH-000458,0.11816119563500001
ACH-000459,0.0105803589598
ACH-000460,0.195214844774
ACH-000461,0.153207613174
ACH-000463,0.042464017893400006
ACH-000464,0.127088133825
ACH-000466,0.17838234067400002
ACH-000467,0.14426864827299998
ACH-000468,0.2402133203
ACH-000469,0.253184666267
ACH-000470,0.125857577809
ACH-000471,0.219987339808
ACH-000472,0.10915059376599999
ACH-000473,0.283986664516
ACH-000475,0.167546435077
ACH-000476,0.260262021576
ACH-000477,0.026264744892199998
ACH-000480,0.145984796706
ACH-000481,0.150477958395
ACH-000483,0.383784294321
ACH-000484,0.241119038121
ACH-000485,0.0799137812133
ACH-000486,0.09302518443939999
ACH-000487,0.19548590771899998
ACH-000488,0.176878123452
ACH-000490,0.058967381048800005
ACH-000491,0.414215906871
ACH-000495,-0.142882830612
ACH-000496,0.09538709216489999
ACH-000499,0.0738615919283
ACH-000500,-0.371867629247
ACH-000502,0.0765896617148
ACH-000503,-0.08354889569410001
ACH-000505,0.0832247116645
ACH-000507,0.284916858861
ACH-000510,0.16078895976
ACH-000511,0.182981423056
ACH-000512,0.206158234852
ACH-000516,0.205053311743
ACH-000517,0.12429164424599999
ACH-000518,0.0838264171135
ACH-000520,0.0452979379123
ACH-000521,-0.121567554981
ACH-000522,0.16862802092700002
ACH-000524,0.212746789948
ACH-000527,0.178506877377
ACH-000528,0.18670188195
ACH-000537,0.265661322603
ACH-000541,0.0355542228926
ACH-000542,0.15305268219
ACH-000544,0.12421626863
ACH-000545,0.134532599742
ACH-000547,0.20033396037300003
ACH-000548,0.16006947499000002
ACH-000549,0.18153093386
ACH-000550,0.0341951205906
ACH-000552,0.0897766107055
ACH-000556,0.11398067783299999
ACH-000557,-0.026638248366099997
ACH-000570,0.161341512569
ACH-000571,0.286852937114
ACH-000573,-0.00953960567397
ACH-000576,0.226810729619
ACH-000580,0.269739451195
ACH-000584,0.0012411615684500001
ACH-000585,0.128775558246
ACH-000588,0.320142876573
ACH-000589,0.013870505117500001
ACH-000591,0.14679118548599998
ACH-000593,-0.00198756310454
ACH-000600,0.318376108903
ACH-000601,0.17303846873300002
ACH-000604,0.166072503943
ACH-000605,0.196680514665
ACH-000606,-0.14840211656400001
ACH-000608,0.129565300351
ACH-000614,0.37769809212800004
ACH-000616,0.191213738964
ACH-000618,0.13032985687100002
ACH-000619,0.09303587099189999
ACH-000620,0.11811242191299999
ACH-000621,0.137806447567
ACH-000622,0.0190325959432
ACH-000623,0.209702736512
ACH-000624,0.015108786886200001
ACH-000627,0.037051124868900005
ACH-000630,0.07443368714939999
ACH-000632,0.09830935851309999
ACH-000633,0.249096164093
ACH-000637,0.244696237232
ACH-000638,0.11756746510800001
ACH-000646,0.325265279141
ACH-000647,0.168472699587
ACH-000648,0.114504633585
ACH-000649,0.04048605147209999
ACH-000651,0.06240977166040001
ACH-000652,0.122694429677
ACH-000653,0.10764312156
ACH-000657,0.0593793923444
ACH-000658,0.1852147304
ACH-000661,0.18849278109700002
ACH-000662,0.046543906349099995
ACH-000663,0.237788186581
ACH-000665,0.114538211523
ACH-000671,-0.0030135904105500003
ACH-000673,0.105679066272
ACH-000676,0.225653416726
ACH-000677,0.151697307527
ACH-000681,0.00709523546367
ACH-000682,0.0704331012288
ACH-000683,0.026086720275500002
ACH-000684,0.12943054200999998
ACH-000688,0.380759967002
ACH-000693,0.14471860123
ACH-000694,0.117799354504
ACH-000695,0.16392951809599998
ACH-000696,0.185754278277
ACH-000697,-0.07714666785730001
ACH-000699,0.17204255267700003
ACH-000701,0.329820879114
ACH-000706,0.19215406360399997
