,OR4M1 (441670)
ACH-000004,0.160142435724
ACH-000007,0.09971520812889999
ACH-000009,-0.100864713209
ACH-000011,-0.188030719347
ACH-000012,-0.0984061994862
ACH-000013,0.00122727813643
ACH-000014,0.0114650987111
ACH-000015,0.164542930748
ACH-000017,-0.107007474189
ACH-000018,0.09941321417580001
ACH-000019,-0.127512838378
ACH-000021,-0.040877107714699996
ACH-000022,0.0018557295602
ACH-000025,0.053923292192000004
ACH-000028,-0.0259402469678
ACH-000030,-0.0330929001332
ACH-000035,-0.037460924879099994
ACH-000036,-0.0349420731573
ACH-000037,-0.160842169788
ACH-000039,0.166560643257
ACH-000040,0.00365713460532
ACH-000041,0.175158726805
ACH-000042,0.053875090443000005
ACH-000045,-0.131244782482
ACH-000047,0.124331861593
ACH-000052,-0.10629551093699999
ACH-000053,-0.0032183480648200003
ACH-000054,-0.269845473987
ACH-000055,0.38147402229099997
ACH-000060,-0.23288690956500002
ACH-000067,-0.203044088953
ACH-000070,0.0298525776083
ACH-000075,0.157089429197
ACH-000078,-0.270044157795
ACH-000082,0.061813712571
ACH-000085,0.243188301659
ACH-000086,0.048515247710899996
ACH-000087,0.280099322739
ACH-000092,-0.0430646041342
ACH-000095,0.014451699442399999
ACH-000097,-0.0955316232545
ACH-000098,-0.0726153219587
ACH-000099,-0.118588881322
ACH-000108,0.0101242620026
ACH-000113,-0.164857357154
ACH-000115,-0.18461059498
ACH-000116,-0.149965739856
ACH-000118,-0.27186197062
ACH-000120,-0.09452847041089998
ACH-000123,0.0611938270486
ACH-000127,0.0071024176102500005
ACH-000128,-0.266019358075
ACH-000132,-0.044100235455400004
ACH-000133,-0.057609498488999995
ACH-000137,0.0023933280261999998
ACH-000138,-0.0574807337124
ACH-000142,-0.21781712669300002
ACH-000143,-0.171657074414
ACH-000146,-0.151219456886
ACH-000148,-0.00532805142672
ACH-000150,0.397957990374
ACH-000152,-0.07456286230880001
ACH-000153,-0.498514202519
ACH-000159,-0.207248796919
ACH-000160,-0.107814588356
ACH-000163,-0.00881571907799
ACH-000167,0.33947981456799997
ACH-000168,-0.167391183956
ACH-000169,-0.0991336182085
ACH-000178,-0.0277486577195
ACH-000182,0.121320232218
ACH-000183,-0.109438695697
ACH-000188,-0.12106630465500001
ACH-000189,-0.201292188077
ACH-000190,-0.224988523556
ACH-000198,-0.137745157858
ACH-000204,-0.193700696891
ACH-000206,0.112831848424
ACH-000207,0.152857800692
ACH-000211,-0.0615726291019
ACH-000215,-0.0778996957875
ACH-000221,-0.0863726925572
ACH-000222,-0.0612294015113
ACH-000223,-0.0913563269135
ACH-000226,-0.0319955493337
ACH-000227,0.167808690354
ACH-000228,-0.20298457340300002
ACH-000231,0.0417937937152
ACH-000232,-0.36082854466
ACH-000233,-0.0450347966996
ACH-000234,0.126307026349
ACH-000235,0.043862723149699995
ACH-000237,0.0819752954098
ACH-000238,-0.0966055529628
ACH-000243,-0.19237941301800002
ACH-000244,0.0952969190628
ACH-000246,0.00743542234463
ACH-000248,-0.326356550319
ACH-000250,0.0007794442853089999
ACH-000251,-0.136307086495
ACH-000253,-0.008991277626879998
ACH-000255,-0.01441010697
ACH-000256,0.286939969025
ACH-000257,-0.253826999678
ACH-000258,0.0989860434636
ACH-000259,-0.0958374879902
ACH-000260,-0.100852748491
ACH-000261,-0.117085721054
ACH-000262,0.269238560957
ACH-000263,0.15546297526900002
ACH-000264,-0.217341986162
ACH-000265,0.0245350749425
ACH-000266,-0.188025206181
ACH-000272,0.114931980669
ACH-000273,-0.145882084698
ACH-000274,-0.062563745163
ACH-000277,-0.026782954127599998
ACH-000278,-0.0504094634067
ACH-000279,0.18155536540699999
ACH-000280,-0.0679705188408
ACH-000281,0.014282842388299999
ACH-000288,-0.03661641239980001
ACH-000291,-0.142860348468
ACH-000293,-0.20161498261500002
ACH-000294,-0.223497312458
ACH-000295,0.115014075583
ACH-000296,-0.104469967284
ACH-000302,-0.106414275694
ACH-000304,0.230504554663
ACH-000307,-0.00641510108706
ACH-000308,0.0205986111116
ACH-000310,-0.0677428841699
ACH-000311,-0.261339023526
ACH-000312,0.000113128113713
ACH-000315,-0.134428470827
ACH-000316,0.04656892312969999
ACH-000317,0.0537056368425
ACH-000318,-0.45850786999700005
ACH-000319,0.0410556405391
ACH-000320,-0.0349807730319
ACH-000322,0.00478719218457
ACH-000323,-0.25392358222600003
ACH-000324,-0.0587504305951
ACH-000329,0.035781499495300004
ACH-000330,0.149586249462
ACH-000331,0.09405708695380001
ACH-000332,-0.148839819357
ACH-000334,-0.170684702086
ACH-000335,-0.305666950924
ACH-000336,-0.033930708138200004
ACH-000337,-0.00535074102293
ACH-000339,0.0239860307663
ACH-000341,-0.23035637973
ACH-000348,-0.242892033638
ACH-000350,-0.116712755048
ACH-000352,-0.11116890430700001
ACH-000356,0.023905839440700002
ACH-000361,-0.010985750381100001
ACH-000362,-0.13910017777699998
ACH-000363,-0.00608276234476
ACH-000364,0.0382676436432
ACH-000365,0.06311715631630001
ACH-000366,-0.154648887306
ACH-000368,0.0490257745582
ACH-000374,0.20818663594999998
ACH-000375,-0.042570034499199993
ACH-000376,-0.0251306264822
ACH-000381,-0.164041186883
ACH-000383,0.00787834272188
ACH-000387,-0.210974716768
ACH-000389,-0.126864532349
ACH-000390,-0.16953018093699998
ACH-000393,-0.278130572953
ACH-000395,-0.166004692993
ACH-000397,-0.104732697513
ACH-000401,-0.23164228822500002
ACH-000402,-0.641579560211
ACH-000403,-0.305288831476
ACH-000404,-0.10290897101600001
ACH-000406,-0.0546202423824
ACH-000407,0.0795480115238
ACH-000408,0.209320245289
ACH-000410,-0.010543822611200002
ACH-000411,-0.284107756328
ACH-000414,0.024555627047
ACH-000415,0.0266558389109
ACH-000416,-0.030408002413200002
ACH-000420,-0.236459613994
ACH-000421,0.09157838078239999
ACH-000424,0.0697170910827
ACH-000425,-0.050580751254199995
ACH-000426,0.130377546371
ACH-000427,-0.17660796081799998
ACH-000433,0.0362122133092
ACH-000436,-0.173598196381
ACH-000444,-0.006814608809220001
ACH-000445,-0.153691496885
ACH-000448,6.54454002156e-05
ACH-000450,0.19558100371599998
ACH-000452,0.0242947918961
ACH-000454,-0.21162827857799998
ACH-000458,0.0444772797006
ACH-000459,0.00966316212289
ACH-000460,0.047691807428699995
ACH-000461,0.0736489724567
ACH-000463,-0.09473777371169999
ACH-000464,0.117064703511
ACH-000466,-0.105884845834
ACH-000467,0.041989385782199996
ACH-000468,0.278884788969
ACH-000469,0.04459009711780001
ACH-000470,0.055200238983899995
ACH-000471,-0.265350068634
ACH-000472,0.0881485460517
ACH-000473,-0.051482152441199996
ACH-000475,0.0274204382736
ACH-000476,0.031210945442800002
ACH-000477,-0.20322125759100002
ACH-000480,-0.076827909393
ACH-000481,-0.149701411913
ACH-000483,-0.00786987371513
ACH-000484,-0.124110607143
ACH-000485,0.11199006717599999
ACH-000486,-0.223353445853
ACH-000487,-0.06664416351750001
ACH-000488,0.137131689314
ACH-000490,0.0874437787349
ACH-000491,0.157870477909
ACH-000495,-0.297233073519
ACH-000496,-0.06673725365000001
ACH-000499,-0.216495445908
ACH-000500,0.018798117028599997
ACH-000502,0.0910006457924
ACH-000503,-0.236262968209
ACH-000505,0.0287315116928
ACH-000507,-0.199724020542
ACH-000510,-0.028113644294599997
ACH-000511,0.031139945123
ACH-000512,0.10357785728
ACH-000516,-0.00216471784204
ACH-000517,0.0271568529716
ACH-000518,-0.18974506635000002
ACH-000520,-0.24039902368799998
ACH-000521,-0.254741538796
ACH-000522,-0.09052728983760001
ACH-000524,-0.127232651485
ACH-000527,0.0439876589733
ACH-000528,-0.010963758837899998
ACH-000537,-0.214663139144
ACH-000541,-0.21438906777800001
ACH-000542,-0.0641103378909
ACH-000544,-0.0675269269381
ACH-000545,-0.200477766374
ACH-000547,-0.0826304873697
ACH-000548,-0.0736063704506
ACH-000549,0.0899187502211
ACH-000550,-0.00850182895723
ACH-000552,-0.06910778706910001
ACH-000556,0.035326367722800005
ACH-000557,-0.0346405396693
ACH-000570,0.0741470875566
ACH-000571,-0.0599614880516
ACH-000573,-0.13989083204299999
ACH-000576,-0.146123984052
ACH-000580,0.047175145047399995
ACH-000584,-0.14067879475
ACH-000585,-0.055271081528799997
ACH-000588,0.009600118058700001
ACH-000589,0.044215380715199995
ACH-000591,-0.00896239987701
ACH-000593,0.13287556022500002
ACH-000600,-0.194687859456
ACH-000601,-0.0717021719812
ACH-000604,-0.09233071957419998
ACH-000605,0.0389778161752
ACH-000606,0.127673440139
ACH-000608,0.06395536420919999
ACH-000614,-0.191807729119
ACH-000616,0.035828742392800005
ACH-000618,-0.0243382967057
ACH-000619,0.07546559306530001
ACH-000620,-0.151416238105
ACH-000621,-0.0151958727305
ACH-000622,-0.19905435785999998
ACH-000623,-0.1540186425
ACH-000624,-0.18856057201499998
ACH-000627,-0.0409379838958
ACH-000630,0.0176818193793
ACH-000632,-0.238626756638
ACH-000633,-0.20283150606
ACH-000637,0.176382302738
ACH-000638,-0.0187660628767
ACH-000646,-0.354113262107
ACH-000647,0.0793254126164
ACH-000648,-0.147998226722
ACH-000649,-0.13116734363399998
ACH-000651,0.0833211127918
ACH-000652,0.199813484977
ACH-000653,0.175195425975
ACH-000657,-0.0592344472555
ACH-000658,0.21544350839200002
ACH-000661,0.07591372784530001
ACH-000662,0.152973966368
ACH-000663,0.0703980909339
ACH-000665,-0.00544430097728
ACH-000671,0.134781038454
ACH-000673,0.051336721018400006
ACH-000676,0.00581137309641
ACH-000677,-0.15210262434
ACH-000681,0.00928977505357
ACH-000682,0.0241122747346
ACH-000683,-0.0450881852383
ACH-000684,-0.163975605912
ACH-000688,0.00151585461153
ACH-000693,0.036321076329300005
ACH-000694,-0.054816338110300004
ACH-000695,0.13304624135
ACH-000696,-0.162156925593
ACH-000697,0.012460596723
ACH-000699,-0.0521243728871
ACH-000701,0.0330155129113
ACH-000706,0.08317673568249999
ACH-000711,-0.12222279530300001
ACH-000713,-0.237701634309
ACH-000714,-0.10058466653999999
ACH-000718,-0.15639386154999999
ACH-000720,-0.19157792219500003
ACH-000721,-0.25737760426600004
ACH-000724,0.219462674575
ACH-000725,0.06977797150260001
ACH-000732,0.025708741606400003
ACH-000734,-0.012260700595
ACH-000735,0.054644350223
ACH-000736,-0.238100092318
ACH-000738,-0.16321621637800002
ACH-000746,0.00602591335191
ACH-000747,-0.112462578619
ACH-000748,0.0415408771297
ACH-000753,-0.10061570927
ACH-000756,0.256957998729
ACH-000757,-0.151130175958
ACH-000758,-0.0244367065974
ACH-000760,-0.0805772123949
ACH-000763,0.150501855144
ACH-000764,0.0613876529385
