,TTC23L (153657)
ACH-000004,0.165676930409
ACH-000007,0.0907667940786
ACH-000009,0.16210391271
ACH-000011,-0.07895299592
ACH-000012,0.0632636593811
ACH-000013,0.245418271243
ACH-000014,0.0671533687742
ACH-000015,0.188225433873
ACH-000017,0.11690447218000001
ACH-000018,0.038196448087
ACH-000019,0.43672821610600004
ACH-000021,0.309830581464
ACH-000022,0.23697071842700002
ACH-000025,0.0652934393712
ACH-000028,0.100325334757
ACH-000030,0.203137172951
ACH-000035,0.0161754575783
ACH-000036,0.051742751682
ACH-000037,0.0179924877601
ACH-000039,-0.12279475814000002
ACH-000040,0.0596201762712
ACH-000041,0.00946383179754
ACH-000042,0.13367751080999998
ACH-000045,0.200619574
ACH-000047,0.12210563660700001
ACH-000052,-0.10909396275999998
ACH-000053,0.0687306753188
ACH-000054,0.10220163285499999
ACH-000055,0.234286704179
ACH-000060,0.13906290394200002
ACH-000067,-0.0762201818359
ACH-000070,0.125231698877
ACH-000075,-0.116456395796
ACH-000078,0.136041066703
ACH-000082,0.11995010392699999
ACH-000085,0.243969575975
ACH-000086,0.282995560094
ACH-000087,0.191610433787
ACH-000092,0.139768311556
ACH-000095,0.0022422971062399997
ACH-000097,-0.0113828151629
ACH-000098,-0.0821111108823
ACH-000099,0.15434388894099998
ACH-000108,0.12136184204700001
ACH-000113,0.13301942119100002
ACH-000115,-0.153015104398
ACH-000116,-0.0638238581779
ACH-000118,0.253449732434
ACH-000120,-0.06678861755990001
ACH-000123,0.0585214118358
ACH-000127,-0.044546972979300006
ACH-000128,0.018383795871700002
ACH-000132,0.176385835826
ACH-000133,0.0862185746999
ACH-000137,0.325472661474
ACH-000138,0.153760044961
ACH-000142,0.0296339884495
ACH-000143,0.0417039076214
ACH-000146,0.0904728274167
ACH-000148,0.045481808029199995
ACH-000150,0.0793598893349
ACH-000152,0.108088270793
ACH-000153,-0.248629856897
ACH-000159,0.0629855284206
ACH-000160,0.208145351465
ACH-000163,0.263122460914
ACH-000167,0.128262013589
ACH-000168,-0.06383951531769999
ACH-000169,0.19013440471700002
ACH-000178,0.220808430541
ACH-000182,0.12009406988500002
ACH-000183,0.12267587928
ACH-000188,0.148805337697
ACH-000189,0.38243821044299997
ACH-000190,-0.014590169950700001
ACH-000198,0.08997741792519999
ACH-000204,0.176004149161
ACH-000206,0.09186217980530001
ACH-000207,-0.04642094460030001
ACH-000211,0.04836898620519999
ACH-000215,0.146630747496
