,SIAH2 (6478)
ACH-000004,0.0887562543959
ACH-000007,0.236914067769
ACH-000009,0.21598977630999996
ACH-000011,0.00959298376467
ACH-000012,0.138153981377
ACH-000013,0.164281352853
ACH-000014,-0.0375773355177
ACH-000015,0.0770477189554
ACH-000017,0.10377707047399999
ACH-000018,0.047059590373200004
ACH-000019,-0.17203303292999997
ACH-000021,0.22921113579100003
ACH-000022,0.11787878738
ACH-000025,0.057058030212599996
ACH-000028,0.09154092363050001
ACH-000030,0.18619065273200003
ACH-000035,0.23465408592099998
ACH-000036,-0.0328246471971
ACH-000037,0.102249239064
ACH-000039,0.087262850404
ACH-000040,0.125562045599
ACH-000041,0.113811780656
ACH-000042,0.289533824147
ACH-000045,-0.27921143213599997
ACH-000047,0.07165298253460001
ACH-000052,0.20440446881299998
ACH-000053,0.162470631031
ACH-000054,0.13419731846400001
ACH-000055,0.0630403761624
ACH-000060,-0.061882514242
ACH-000067,0.10605913593
ACH-000070,0.0652567504121
ACH-000075,0.0187874544314
ACH-000078,0.112842344847
ACH-000082,0.0794859378359
ACH-000085,-0.015548502475999999
ACH-000086,0.0743163348193
ACH-000087,0.162756889213
ACH-000092,0.00677964926964
ACH-000095,0.19508296703800002
ACH-000097,0.009432985391360001
ACH-000098,0.0141296006755
ACH-000099,0.178131895878
ACH-000108,0.294704845837
ACH-000113,0.249541348325
ACH-000115,0.0118473845416
ACH-000116,-0.221243473708
ACH-000118,0.278219938029
ACH-000120,0.0205817117842
ACH-000123,0.21100409982299997
ACH-000127,0.13187827907400002
ACH-000128,0.284666727625
ACH-000132,0.271800678181
ACH-000133,0.182716527783
ACH-000137,0.171774138416
ACH-000138,0.0882675770844
ACH-000142,0.176760020564
ACH-000143,-0.0582944467389
ACH-000146,0.0662626584938
ACH-000148,0.230849354269
ACH-000150,0.239639353738
ACH-000152,0.10982421388800001
ACH-000153,0.361112211867
ACH-000159,-0.023686113404900004
ACH-000160,0.358896502265
ACH-000163,0.10504101896700001
ACH-000167,0.394871040937
ACH-000168,0.0005903881473240001
ACH-000169,0.018707028311
ACH-000178,0.10869122810000001
ACH-000182,0.24535904875
ACH-000183,-0.06586259148080001
ACH-000188,0.08671334634639999
ACH-000189,0.10296410744699999
ACH-000190,0.337752830767
ACH-000198,-0.30341050013799997
ACH-000204,0.23122567826999998
ACH-000206,0.08666972372290001
ACH-000207,0.233016311949
ACH-000211,-0.0398523120305
ACH-000215,0.0869638231271
ACH-000221,0.07842590788499999
ACH-000222,0.0745860952497
ACH-000223,0.134746054477
ACH-000226,-0.0617118739999
ACH-000227,0.37390244376299997
ACH-000228,0.090265807446
ACH-000231,-0.04522638485740001
ACH-000232,0.0958680715432
ACH-000233,-0.250457379316
ACH-000234,0.142114945296
ACH-000235,0.09476770310089999
ACH-000237,0.0290252769132
ACH-000238,0.144230878117
ACH-000243,0.18767101202999997
ACH-000244,-0.10214654752800001
ACH-000246,0.153874484262
ACH-000248,0.156485257666
ACH-000250,0.0650934707322
ACH-000251,0.15420256079800002
ACH-000253,0.119760967547
ACH-000255,0.08402681418739999
ACH-000256,0.243531622702
ACH-000257,-0.0675229055151
ACH-000258,-1.63967813516
ACH-000259,0.122662951391
ACH-000260,0.0969917516076
ACH-000261,0.0650977428178
ACH-000262,-0.273404537079
ACH-000263,-0.185600597515
ACH-000264,-0.028581047118
ACH-000265,0.22129850181999997
ACH-000266,0.23515505794
ACH-000272,-0.0137144866496
ACH-000273,0.056768175384599995
ACH-000274,-0.0507905093108
ACH-000277,-0.26195612298500004
ACH-000278,0.0646644320809
ACH-000279,0.164908005681
ACH-000280,0.218302417721
ACH-000281,0.294341526555
ACH-000288,0.09169712582310001
ACH-000291,0.115481548367
ACH-000293,0.05576165779680001
ACH-000294,0.344323864463
ACH-000295,-0.0370939541741
ACH-000296,0.0381406726261
ACH-000302,0.189003772053
ACH-000304,0.0586464088104
ACH-000307,-0.023340046337
ACH-000308,0.0938259493366
ACH-000310,0.3397383497
ACH-000311,0.215750360136
ACH-000312,0.139264944622
ACH-000315,0.236596571051
ACH-000316,0.304460446552
ACH-000317,0.0467931346356
ACH-000318,0.026425135678400002
ACH-000319,0.0528940947
ACH-000320,0.20332413956599998
ACH-000322,0.0606188148139
ACH-000323,-0.011060793865100001
ACH-000324,0.124952695862
ACH-000329,0.10098295758400001
ACH-000330,0.23335413703000002
ACH-000331,-0.09734775958650001
ACH-000332,0.269856807379
ACH-000334,0.514130049509
ACH-000335,0.08736892233549999
ACH-000336,-0.23669770940999998
ACH-000337,0.0006738705581749998
ACH-000339,0.127598089968
ACH-000341,-0.0908078467433
ACH-000348,0.213507286748
ACH-000350,0.0890252703799
ACH-000352,0.024127103853599997
ACH-000356,0.197347607638
ACH-000361,0.10012827889
